liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Hartford Athletic,14mioehew12zyrf4ncpzbqe3t,A. Apollon,Midfielder,30,5.0,1.0,7.0,3.0,3.0,12.0,4.0,11.0,,51.0,,8.0,73.0,6.0,13.0,8.0,157.0,4.0,16.0,4.0,6.0,1.0,,21.0,40.0,16.0,45.0,27.0,5.0,8.0,114.0,91.0,8.0,452.0,111.0,,22.0,103.0,,2.0,1.0,1.0,8.0,11.0,10.0,301.0,6.0,8.0,14.0,1.0,52.0,,58.0,18.0,6.0,46.0,4.0,154.0,7.0,,10.0,30.0,3.0,,,49.0,5.0,3.0,16.0,1.0,43.0,40.0,5.0,,0.0,0.0,0.0,1.0,,,,,,32.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Hartford Athletic,cc1swu7rjiqoog15lou3dp05w,S. Armah Ashitey,Midfielder,5,,2.0,23.0,6.0,14.0,13.0,,14.0,,80.0,1.0,1.0,100.0,11.0,49.0,1.0,219.0,8.0,55.0,3.0,14.0,1.0,1.0,19.0,44.0,1.0,39.0,58.0,5.0,10.0,161.0,98.0,14.0,658.0,158.0,1.0,39.0,158.0,3.0,2.0,,17.0,13.0,3.0,12.0,421.0,14.0,50.0,20.0,4.0,64.0,,45.0,8.0,42.0,118.0,1.0,216.0,8.0,,10.0,63.0,5.0,3.0,,62.0,25.0,9.0,1.0,9.0,58.0,107.0,17.0,1.0,0.0,1.0,0.0,,,,,3.0,,33.0,9.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,
USA_USL_Championship,2021,Hartford Athletic,a8q0m9uczyvjyn6cfzkaxkp1x,D. Barrera,Midfielder,10,70.0,6.0,16.0,31.0,31.0,34.0,3.0,13.0,,419.0,4.0,19.0,368.0,41.0,92.0,49.0,1281.0,8.0,123.0,46.0,31.0,15.0,15.0,94.0,270.0,87.0,327.0,70.0,31.0,40.0,1001.0,456.0,26.0,2655.0,963.0,8.0,186.0,893.0,20.0,6.0,15.0,8.0,6.0,108.0,46.0,1718.0,31.0,289.0,40.0,35.0,150.0,2.0,303.0,18.0,22.0,203.0,14.0,1226.0,14.0,11.0,10.0,80.0,10.0,3.0,7.0,682.0,14.0,31.0,35.0,,280.0,162.0,51.0,7.0,5.0,3.0,1.0,11.0,53.0,24.0,7.0,1.0,2.0,27.0,2.0,18.0,12.0,,,,2.0,,,3.0,1.0,4.0,1.0,3.0,,,8.0,1.0,,,,,,,,,,,,1.0,,,,,,,6.0,12.0,
USA_USL_Championship,2021,Hartford Athletic,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,Defender,3,15.0,5.0,41.0,25.0,24.0,25.0,7.0,34.0,,302.0,3.0,14.0,353.0,60.0,68.0,14.0,871.0,14.0,93.0,30.0,28.0,1.0,2.0,71.0,182.0,56.0,206.0,112.0,26.0,34.0,661.0,348.0,27.0,2243.0,633.0,,139.0,623.0,3.0,6.0,,18.0,34.0,38.0,40.0,1541.0,28.0,307.0,60.0,4.0,132.0,,80.0,21.0,55.0,240.0,12.0,838.0,12.0,2.0,10.0,147.0,35.0,9.0,,322.0,37.0,38.0,55.0,2.0,210.0,180.0,34.0,7.0,0.0,0.0,0.0,2.0,1.0,,,6.0,2.0,251.0,20.0,,2.0,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,
USA_USL_Championship,2021,Hartford Athletic,7djbfbsqwu0g7wd1xo1ufp2zu,G. Calderón,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Hartford Athletic,bigiacypufyahxaysge8nybbp,J. Caldwell,Goalkeeper,13,1.0,,1.0,1.0,2.0,3.0,54.0,108.0,,537.0,4.0,,461.0,15.0,6.0,,877.0,,7.0,2.0,30.0,,,283.0,,,203.0,,29.0,38.0,585.0,303.0,1.0,2630.0,347.0,,9.0,362.0,1.0,5.0,,,25.0,223.0,43.0,1147.0,30.0,199.0,89.0,1.0,225.0,,141.0,,,21.0,,487.0,,,10.0,14.0,14.0,3.0,,124.0,,1.0,,1.0,292.0,6.0,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,273.0,2.0,93.0,,,,,,,,,,,,,,5.0,108.0,16.0,5.0,36.0,71.0,17.0,9.0,34.0,3.0,,1.0,1.0,,,,,,,
USA_USL_Championship,2021,Hartford Athletic,1460tac94fhhy43lmohs4fj3e,N. Cardona,Defender,4,3.0,1.0,7.0,22.0,12.0,9.0,6.0,19.0,,212.0,,5.0,279.0,43.0,48.0,5.0,533.0,9.0,70.0,11.0,21.0,2.0,,53.0,70.0,9.0,79.0,35.0,10.0,13.0,429.0,145.0,12.0,1120.0,422.0,1.0,51.0,382.0,6.0,1.0,,8.0,46.0,47.0,14.0,748.0,21.0,143.0,34.0,8.0,68.0,1.0,108.0,5.0,20.0,126.0,2.0,520.0,1.0,,10.0,56.0,21.0,4.0,1.0,155.0,12.0,11.0,9.0,11.0,104.0,83.0,25.0,4.0,1.0,0.0,1.0,,,,,11.0,,40.0,8.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Hartford Athletic,9irc1xmfpa2395qef78rfyjje,J. Cedeño,Midfielder,21,5.0,4.0,8.0,12.0,4.0,7.0,2.0,1.0,,51.0,,,44.0,13.0,25.0,,171.0,6.0,37.0,17.0,16.0,4.0,1.0,3.0,31.0,4.0,35.0,36.0,4.0,7.0,134.0,73.0,15.0,426.0,128.0,,34.0,129.0,1.0,3.0,3.0,8.0,3.0,5.0,10.0,276.0,16.0,58.0,6.0,5.0,31.0,,31.0,6.0,15.0,74.0,3.0,165.0,3.0,2.0,10.0,37.0,1.0,1.0,,90.0,7.0,15.0,3.0,12.0,37.0,61.0,9.0,,0.0,0.0,0.0,,2.0,,,,2.0,3.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Hartford Athletic,5g3yur7k1fvc47hjz5y2zrze,D. Dodson,Forward,14,14.0,10.0,11.0,24.0,13.0,28.0,2.0,6.0,3.0,63.0,1.0,4.0,69.0,46.0,58.0,4.0,283.0,8.0,82.0,70.0,22.0,13.0,6.0,13.0,77.0,15.0,84.0,52.0,13.0,22.0,196.0,157.0,24.0,1238.0,189.0,5.0,74.0,189.0,13.0,3.0,9.0,11.0,17.0,7.0,25.0,527.0,22.0,76.0,18.0,26.0,44.0,1.0,67.0,7.0,24.0,156.0,7.0,276.0,13.0,2.0,10.0,74.0,22.0,1.0,4.0,131.0,13.0,21.0,15.0,9.0,87.0,110.0,20.0,1.0,3.0,2.0,1.0,2.0,,,,2.0,6.0,7.0,2.0,,2.0,,,,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,3.0,7.0,
USA_USL_Championship,2021,Hartford Athletic,bjv3ita5s714gobx48fm5m2tx,S. Elney,Forward,9,11.0,5.0,,39.0,4.0,7.0,,,,42.0,1.0,,29.0,68.0,36.0,,143.0,6.0,75.0,49.0,20.0,7.0,4.0,2.0,35.0,3.0,49.0,20.0,7.0,7.0,93.0,82.0,15.0,791.0,86.0,1.0,48.0,92.0,10.0,2.0,10.0,5.0,8.0,1.0,9.0,249.0,20.0,32.0,4.0,17.0,11.0,2.0,34.0,5.0,8.0,124.0,2.0,136.0,3.0,1.0,10.0,49.0,29.0,3.0,1.0,64.0,3.0,8.0,3.0,13.0,50.0,56.0,17.0,1.0,1.0,0.0,0.0,1.0,,,,2.0,,2.0,,,1.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,4.0,9.0,
