liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Tampa Bay Rowdies,44rqs160h546tu7cc02bf8tzp,L. Boden,Defender,0,44.0,1080.0,97.0,11.0,760.0,104.0,358.0,23.0,62.0,5.0,2.0,6.0,246.0,281.0,14.0,85.0,779.0,19.0,594.0,13.0,147.0,279.0,8.0,156.0,17.0,62.0,12.0,23.0,38.0,1067.0,12.0,5.0,74.0,375.0,10.0,41.0,38.0,8.0,7.0,87.0,15.0,15.0,47.0,12.0,40.0,21.0,614.0,632.0,13.0,3.0,10.0,46.0,4.0,15.0,34.0,,,,,,7.0,5.0,1.0,,13.0,1.0,,3.0,,9.0,10.0,,7.0,7.0,,,,,,,8.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,8pr9136z7829j6g460p28tivp,D. Brown,Forward,8,4.0,796.0,2.0,,177.0,53.0,76.0,3.0,8.0,6.0,1.0,30.0,136.0,51.0,13.0,53.0,188.0,9.0,119.0,6.0,61.0,46.0,4.0,56.0,,20.0,8.0,13.0,9.0,347.0,14.0,,58.0,34.0,10.0,37.0,8.0,9.0,8.0,99.0,3.0,7.0,4.0,14.0,32.0,55.0,116.0,127.0,41.0,3.0,12.0,62.0,1.0,5.0,26.0,,6.0,16.0,3.0,3.0,,,16.0,2.0,4.0,24.0,,8.0,,1.0,43.0,8.0,,11.0,,2.0,2.0,4.0,,5.0,5.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,23.0,,3.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,7h8l71u6stmnvt868a8ci2ndh,J. Chavez,Midfielder,13,,1054.0,,1.0,517.0,64.0,210.0,11.0,26.0,9.0,2.0,15.0,98.0,238.0,18.0,51.0,524.0,18.0,385.0,8.0,77.0,160.0,3.0,49.0,,63.0,12.0,17.0,28.0,658.0,17.0,2.0,71.0,129.0,10.0,43.0,62.0,11.0,1.0,95.0,17.0,10.0,,17.0,37.0,171.0,440.0,447.0,24.0,7.0,15.0,52.0,3.0,27.0,34.0,,5.0,9.0,,,1.0,3.0,5.0,1.0,5.0,5.0,,3.0,,7.0,9.0,,1.0,9.0,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,wf6ih47zgj6me89wweom5ck5,J. Cole,Midfielder,26,23.0,2272.0,5.0,,905.0,201.0,499.0,1.0,24.0,16.0,7.0,15.0,310.0,283.0,28.0,135.0,934.0,29.0,710.0,18.0,159.0,265.0,27.0,167.0,,117.0,27.0,35.0,23.0,1280.0,28.0,2.0,182.0,227.0,10.0,88.0,65.0,34.0,17.0,205.0,4.0,25.0,31.0,28.0,102.0,241.0,749.0,775.0,23.0,2.0,17.0,117.0,11.0,16.0,80.0,,1.0,38.0,7.0,7.0,7.0,4.0,12.0,16.0,18.0,35.0,,13.0,,16.0,81.0,23.0,4.0,8.0,5.0,,7.0,1.0,6.0,19.0,21.0,3.0,12.0,,,6.0,2.0,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,56.0,1.0,6.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,2c6r4sltjqdwkd209daaitwph,N. Collins,Defender,3,2.0,2910.0,3.0,25.0,1528.0,89.0,359.0,58.0,127.0,11.0,8.0,45.0,299.0,936.0,40.0,151.0,1573.0,33.0,1166.0,26.0,278.0,484.0,7.0,189.0,,185.0,32.0,15.0,91.0,1926.0,32.0,26.0,91.0,645.0,10.0,185.0,129.0,14.0,,263.0,105.0,34.0,2.0,32.0,33.0,355.0,1257.0,1295.0,172.0,13.0,33.0,78.0,7.0,75.0,58.0,,,,2.0,1.0,,4.0,23.0,,5.0,30.0,,6.0,,15.0,55.0,7.0,,127.0,,,2.0,1.0,,2.0,4.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,2.0,2.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,Midfielder,11,15.0,728.0,3.0,1.0,256.0,106.0,130.0,1.0,6.0,6.0,1.0,11.0,106.0,77.0,6.0,46.0,258.0,12.0,196.0,5.0,52.0,49.0,5.0,65.0,,27.0,10.0,10.0,6.0,382.0,11.0,,56.0,68.0,10.0,35.0,10.0,18.0,4.0,73.0,3.0,6.0,19.0,11.0,27.0,35.0,204.0,206.0,17.0,1.0,3.0,38.0,3.0,8.0,29.0,,1.0,7.0,,,1.0,1.0,6.0,8.0,6.0,7.0,,4.0,,6.0,26.0,1.0,1.0,6.0,,,,1.0,,5.0,6.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,15.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,7i7ysz3j5bhwh0vzmijx1hgwl,A. Fitzgerald,Goalkeeper,50,,286.0,,13.0,36.0,,10.0,14.0,20.0,,,,21.0,30.0,,,60.0,,17.0,,20.0,6.0,,14.0,,24.0,4.0,,6.0,89.0,4.0,,,49.0,10.0,3.0,23.0,1.0,,3.0,3.0,,,4.0,,5.0,23.0,40.0,3.0,3.0,,,,,,32.0,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,5.0,,2.0,,1.0,4.0,1.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,0.0,,20.0,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,57euk9qqlxfnym38p12cpmml1,H. Gorskie,Defender,27,3.0,930.0,1.0,14.0,379.0,22.0,123.0,34.0,53.0,5.0,4.0,19.0,113.0,180.0,10.0,49.0,405.0,15.0,239.0,10.0,102.0,63.0,,71.0,,40.0,10.0,10.0,34.0,543.0,10.0,7.0,45.0,213.0,10.0,46.0,64.0,10.0,1.0,86.0,43.0,14.0,3.0,10.0,21.0,107.0,280.0,303.0,41.0,3.0,4.0,40.0,6.0,19.0,24.0,,,,3.0,1.0,,3.0,5.0,,4.0,8.0,,3.0,,1.0,15.0,3.0,,22.0,,2.0,3.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,1.0,1.0,2.0,1.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,cujkrjaqaizwr771ist04uaj9,S. Guenzatti,Forward,13,5.0,583.0,4.0,,150.0,50.0,75.0,3.0,4.0,6.0,,26.0,115.0,42.0,12.0,40.0,160.0,15.0,114.0,8.0,44.0,31.0,3.0,43.0,,27.0,5.0,13.0,6.0,313.0,11.0,,91.0,42.0,10.0,47.0,2.0,20.0,18.0,127.0,1.0,8.0,5.0,11.0,54.0,37.0,106.0,116.0,36.0,1.0,8.0,80.0,4.0,4.0,37.0,,6.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,9.0,,4.0,,4.0,31.0,7.0,1.0,10.0,2.0,,2.0,2.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,1.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Tampa Bay Rowdies,6lqhpdabrfjb5egd069l3yehh,G. Hristov,Forward,10,29.0,2615.0,9.0,5.0,991.0,291.0,459.0,16.0,48.0,13.0,6.0,77.0,426.0,279.0,26.0,227.0,1003.0,33.0,666.0,26.0,275.0,307.0,30.0,253.0,4.0,107.0,28.0,41.0,57.0,1371.0,32.0,2.0,157.0,300.0,10.0,149.0,62.0,49.0,13.0,309.0,18.0,32.0,35.0,32.0,83.0,105.0,716.0,728.0,152.0,9.0,21.0,160.0,5.0,24.0,74.0,,4.0,72.0,15.0,9.0,10.0,10.0,15.0,3.0,8.0,38.0,,3.0,,16.0,88.0,23.0,8.0,75.0,,2.0,14.0,15.0,4.0,17.0,26.0,,7.0,1.0,4.0,6.0,4.0,,5.0,,,,,,,,,,,,,2.0,,,1.0,4.0,4.0,,,,,37.0,2.0,8.0,7.0,5.0,,,,,,
