liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Inter Nashville FC,eclg85zxj5y7xfg4vgby7uhd6,C. Aruh,Forward,0.0,,90.0,,11.0,2.0,6.0,,6.0,,1.0,16.0,4.0,4.0,14.0,3.0,10.0,2.0,1.0,4.0,,2.0,1.0,3.0,,1.0,,33.0,,1.0,1.0,11.0,3.0,8.0,10.0,4.0,15.0,2.0,,1.0,,10.0,3.0,7.0,10.0,13.0,,3.0,,1.0,1.0,2.0,,1.0,1.0,4.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,4c9bng6zm4yk4lqet7gqo0jx1,D. Brookes,Defender,0.0,1.0,90.0,,34.0,,3.0,,7.0,8.0,1.0,20.0,13.0,6.0,34.0,2.0,15.0,2.0,1.0,14.0,,9.0,,8.0,6.0,1.0,2.0,54.0,,1.0,2.0,5.0,21.0,1.0,10.0,,7.0,2.0,1.0,1.0,,3.0,1.0,20.0,20.0,5.0,4.0,2.0,2.0,,7.0,2.0,,,4.0,2.0,2.0,1.0,2.0,,,,,,4.0,5.0,,,,,,,,2.0,,,,,,1.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,33o1stoyqvmu43uqpkigf5aay,J. Coffman,Goalkeeper,0.0,,90.0,,10.0,,,,4.0,16.0,,17.0,6.0,,26.0,,5.0,2.0,,16.0,,4.0,,14.0,3.0,1.0,,36.0,,1.0,,1.0,21.0,,10.0,,1.0,2.0,,1.0,,1.0,1.0,5.0,10.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,5.0,,,,,,,,2.0,,,,,,,,4.0,7.0,6.0,1.0,,3.0,11.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,7m260u46iy9gt2314jwruq7hm,Leonardo Ferreira,Midfielder,0.0,,13.0,,2.0,,,,1.0,1.0,,2.0,,,2.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,5.0,,1.0,,2.0,1.0,,10.0,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,cvw88pqgefrwphypfshq9byl1,Ferrer,Midfielder,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,1bezwmrjg9jm7dar22g8t57je,C. Gomez,Midfielder,0.0,1.0,65.0,,8.0,,,,3.0,,,10.0,3.0,2.0,8.0,,6.0,1.0,,2.0,,,2.0,3.0,3.0,1.0,,18.0,,1.0,,6.0,3.0,1.0,10.0,,8.0,1.0,1.0,1.0,,5.0,5.0,6.0,6.0,7.0,,2.0,,1.0,,1.0,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,cmo3164v6lzr89onct694ufl6,M. Jones,Defender,0.0,,25.0,,9.0,,1.0,,4.0,,,5.0,3.0,2.0,9.0,,6.0,1.0,,2.0,,,,1.0,2.0,,1.0,14.0,,1.0,,3.0,4.0,,10.0,3.0,3.0,1.0,,1.0,,3.0,4.0,7.0,7.0,3.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,11t04r949yimp36or7fmqvip6,S. Lunney,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,7huzwjqegire6sdi30q4432s5,R. Medina,Midfielder,0.0,,47.0,,20.0,,2.0,,4.0,4.0,,6.0,10.0,2.0,20.0,,11.0,1.0,,6.0,,3.0,,2.0,5.0,,1.0,29.0,,1.0,,4.0,9.0,,10.0,,4.0,1.0,,1.0,,3.0,6.0,14.0,14.0,3.0,4.0,,1.0,,4.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Inter Nashville FC,ce6yjbohkdu39payzm84frhwq,Ibrahim Nasr,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
