liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Rhode Island FC,5aocd8ha3hl7fd1l8tg1zufsa,D. Atkinson,Forward,7,3.0,2.0,1.0,5.0,2.0,,,12.0,,15.0,9.0,6.0,24.0,12.0,1.0,5.0,1.0,1.0,12.0,7.0,5.0,1.0,3.0,11.0,37.0,,6.0,1.0,,5.0,12.0,3.0,,,1.0,,3.0,33.0,23.0,10.0,30.0,,2.0,85.0,3.0,,3.0,3.0,15.0,37.0,33.0,2.0,6.0,4.0,61.0,2.0,2.0,,,5.0,1.0,4.0,,0.0,,,5.0,,,,,,,2.0,5.0,2.0,2.0,1.0,2.0,,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,58839nfw30jxxroffd3a7q0wk,Hugo Bacharach,Midfielder,4,38.0,19.0,19.0,7.0,27.0,1.0,3.0,52.0,,85.0,42.0,43.0,43.0,91.0,9.0,7.0,12.0,12.0,47.0,23.0,24.0,10.0,5.0,71.0,232.0,,25.0,9.0,5.0,26.0,49.0,5.0,6.0,4.0,,4.0,9.0,172.0,88.0,90.0,169.0,2.0,10.0,477.0,7.0,14.0,12.0,8.0,77.0,238.0,178.0,12.0,8.0,60.0,331.0,,,7.0,10.0,40.0,20.0,50.0,3.0,0.0,2.0,,1.0,4.0,2.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,11wxcg9szaa987amc33mjkhuy,C. Williams,Defender,25,1.0,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,7.0,,1.0,2.0,2.0,,,,,,1.0,11.0,,1.0,,,,3.0,,,,1.0,,2.0,9.0,5.0,4.0,7.0,,,30.0,,3.0,,,3.0,12.0,9.0,,,3.0,16.0,,,2.0,3.0,2.0,1.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,bdrs643l8uzj01plxa25wncdm,J. Castro,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,6fjpwiqcuvkedo3hhpj4341zo,H. Diop,Defender,32,10.0,3.0,7.0,6.0,8.0,2.0,5.0,86.0,1.0,43.0,17.0,26.0,15.0,144.0,4.0,6.0,5.0,5.0,33.0,14.0,19.0,3.0,1.0,39.0,301.0,,45.0,4.0,,21.0,139.0,1.0,5.0,1.0,5.0,,33.0,256.0,97.0,183.0,247.0,3.0,4.0,456.0,4.0,22.0,8.0,12.0,61.0,330.0,280.0,7.0,2.0,50.0,394.0,1.0,1.0,11.0,22.0,35.0,16.0,28.0,,0.0,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,9.0,13.0,,,,,4.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,e48fiycudd08bqscbu48u3z3e,L. Dorsey,Forward,14,9.0,7.0,2.0,6.0,5.0,,,11.0,,21.0,13.0,8.0,20.0,3.0,,6.0,5.0,5.0,12.0,6.0,6.0,,1.0,5.0,18.0,,5.0,1.0,,4.0,5.0,1.0,1.0,1.0,,1.0,,9.0,5.0,4.0,9.0,,,129.0,3.0,1.0,3.0,6.0,21.0,18.0,9.0,,5.0,9.0,41.0,2.0,2.0,1.0,1.0,10.0,1.0,8.0,,0.0,,1.0,5.0,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,Forward,11,10.0,6.0,4.0,6.0,8.0,,,29.0,,27.0,15.0,12.0,49.0,26.0,,6.0,2.0,2.0,17.0,9.0,8.0,,5.0,16.0,60.0,,17.0,1.0,,9.0,11.0,6.0,,,,1.0,2.0,50.0,43.0,10.0,49.0,2.0,2.0,164.0,5.0,1.0,2.0,,29.0,61.0,51.0,4.0,5.0,10.0,103.0,7.0,6.0,1.0,2.0,16.0,1.0,8.0,,0.0,1.0,,6.0,4.0,,,,,,2.0,3.0,3.0,,,,,1.0,,1.0,,,,,,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,a1wmpx2jeinrhl5n38jl2dl62,J. Gogo Peters,Forward,20,1.0,1.0,,1.0,,,,1.0,,2.0,2.0,,4.0,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,7.0,1.0,,,,3.0,,,,1.0,,5.0,,,,,,,,,0.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,21,8.0,4.0,4.0,4.0,16.0,,,13.0,,26.0,13.0,13.0,17.0,15.0,,4.0,1.0,1.0,18.0,9.0,9.0,2.0,1.0,13.0,59.0,,9.0,2.0,1.0,9.0,17.0,1.0,2.0,2.0,,3.0,4.0,55.0,30.0,26.0,52.0,2.0,1.0,184.0,6.0,3.0,1.0,4.0,13.0,61.0,56.0,3.0,3.0,5.0,90.0,,,,1.0,5.0,,4.0,,0.0,,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,Midfielder,12,9.0,2.0,7.0,8.0,88.0,2.0,1.0,76.0,2.0,72.0,32.0,40.0,81.0,99.0,4.0,8.0,11.0,11.0,63.0,30.0,33.0,7.0,10.0,79.0,328.0,,36.0,14.0,6.0,49.0,77.0,11.0,7.0,1.0,2.0,7.0,19.0,261.0,139.0,140.0,257.0,7.0,16.0,643.0,12.0,8.0,5.0,3.0,95.0,343.0,276.0,23.0,7.0,67.0,459.0,5.0,5.0,4.0,12.0,50.0,22.0,55.0,,0.0,4.0,,1.0,7.0,1.0,2.0,1.0,,,4.0,7.0,9.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,0.0,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,2w38gs56nefz2s67peyzb10q1,J. Williams,Forward,9,60.0,25.0,35.0,7.0,23.0,2.0,2.0,41.0,2.0,115.0,57.0,58.0,146.0,34.0,5.0,7.0,9.0,9.0,55.0,32.0,23.0,2.0,7.0,35.0,133.0,,19.0,8.0,4.0,14.0,47.0,9.0,7.0,1.0,,12.0,5.0,74.0,59.0,20.0,74.0,2.0,3.0,626.0,16.0,17.0,13.0,11.0,122.0,139.0,79.0,5.0,36.0,60.0,292.0,4.0,4.0,1.0,3.0,55.0,9.0,57.0,1.0,1.0,2.0,2.0,,8.0,4.0,1.0,11.0,,,11.0,23.0,12.0,3.0,3.0,2.0,1.0,10.0,1.0,12.0,5.0,7.0,3.0,0.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,
USA_USL_Championship,2026,Rhode Island FC,arrnspfznjcs9fmng4finp87p,Koke Vegas,Goalkeeper,1,,,,8.0,,,,25.0,2.0,2.0,,2.0,,140.0,,8.0,12.0,12.0,2.0,,2.0,,,53.0,141.0,,11.0,1.0,1.0,51.0,26.0,1.0,8.0,,21.0,,49.0,105.0,37.0,111.0,99.0,,,720.0,,18.0,,,73.0,219.0,148.0,,,71.0,298.0,,,46.0,70.0,57.0,14.0,1.0,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,47.0,30.0,5.0,,3.0,1.0,12.0,,10.0,21.0,13.0,8.0,,8.0,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2026,Rhode Island FC,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,Forward,17,7.0,7.0,,7.0,40.0,3.0,1.0,79.0,1.0,59.0,34.0,25.0,144.0,59.0,6.0,7.0,9.0,9.0,52.0,27.0,25.0,7.0,13.0,61.0,189.0,,41.0,13.0,5.0,34.0,38.0,13.0,7.0,3.0,1.0,1.0,10.0,150.0,99.0,66.0,147.0,6.0,6.0,567.0,15.0,8.0,8.0,6.0,99.0,198.0,157.0,12.0,23.0,41.0,362.0,23.0,18.0,8.0,12.0,53.0,11.0,29.0,3.0,1.0,1.0,5.0,,7.0,21.0,2.0,2.0,,,2.0,10.0,11.0,3.0,3.0,2.0,,,,8.0,,,1.0,2.0,,7.0,,8.0,3.0,,4.0,,,,,,3.0,,,,,,,,,,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,977s1fxwxwxqbged7jln0nka2,Leo Afonso,Forward,8,21.0,12.0,9.0,8.0,57.0,9.0,2.0,80.0,2.0,99.0,52.0,47.0,165.0,46.0,7.0,8.0,11.0,11.0,78.0,40.0,38.0,2.0,8.0,32.0,180.0,,43.0,10.0,5.0,37.0,55.0,9.0,8.0,1.0,3.0,3.0,13.0,128.0,92.0,48.0,124.0,5.0,8.0,700.0,18.0,4.0,13.0,15.0,107.0,190.0,137.0,13.0,40.0,53.0,349.0,8.0,8.0,6.0,15.0,50.0,11.0,38.0,2.0,0.0,8.0,1.0,,10.0,5.0,1.0,,,,8.0,20.0,14.0,2.0,2.0,1.0,,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,3o4uxnvpnf3cwjs3srwegxp90,W. Meyer,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,f472o0229a6xev8qudf1tyf6y,F. Nodarse,Defender,15,32.0,8.0,24.0,8.0,22.0,1.0,4.0,72.0,2.0,97.0,31.0,66.0,67.0,157.0,5.0,8.0,12.0,12.0,65.0,23.0,42.0,14.0,7.0,94.0,322.0,,37.0,9.0,3.0,33.0,60.0,7.0,8.0,1.0,1.0,,14.0,249.0,96.0,167.0,244.0,8.0,5.0,693.0,11.0,32.0,8.0,20.0,109.0,333.0,258.0,13.0,15.0,75.0,527.0,4.0,4.0,18.0,32.0,52.0,27.0,43.0,1.0,0.0,1.0,,,9.0,39.0,1.0,7.0,,,1.0,2.0,8.0,,,,,,,1.0,,,,,,1.0,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,a2c8vy9ywin5a0w73xs6fvllg,A. Rodríguez,Midfielder,10,5.0,2.0,3.0,8.0,23.0,6.0,1.0,57.0,,62.0,33.0,29.0,90.0,56.0,6.0,8.0,7.0,7.0,57.0,31.0,26.0,6.0,9.0,24.0,115.0,,29.0,11.0,6.0,27.0,17.0,11.0,7.0,7.0,,2.0,5.0,84.0,76.0,20.0,83.0,3.0,6.0,511.0,18.0,3.0,8.0,12.0,80.0,120.0,88.0,9.0,15.0,32.0,245.0,13.0,4.0,,5.0,40.0,5.0,27.0,,0.0,4.0,,1.0,5.0,2.0,2.0,,,,9.0,12.0,7.0,,,,,4.0,,3.0,2.0,,,,1.0,12.0,2.0,8.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,amqkkery2iviorex40t7yi3xm,D. Rovira,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,Defender,3,7.0,5.0,2.0,7.0,53.0,,1.0,33.0,1.0,32.0,11.0,21.0,81.0,79.0,,7.0,9.0,9.0,25.0,6.0,19.0,1.0,4.0,8.0,210.0,,18.0,6.0,3.0,19.0,74.0,4.0,7.0,3.0,2.0,1.0,11.0,171.0,98.0,81.0,164.0,6.0,6.0,567.0,2.0,10.0,2.0,5.0,60.0,214.0,175.0,12.0,3.0,39.0,320.0,10.0,10.0,12.0,21.0,39.0,10.0,18.0,,0.0,1.0,,,2.0,36.0,,4.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,,0.0,1.0,,2.0,,4.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,ds4avrkvrp4jxq9lp02ssci22,N. Scardina,Defender,22,7.0,4.0,3.0,6.0,8.0,,,24.0,,21.0,15.0,6.0,40.0,48.0,1.0,6.0,3.0,3.0,14.0,11.0,3.0,4.0,3.0,24.0,84.0,,11.0,2.0,,11.0,5.0,4.0,2.0,2.0,1.0,,2.0,67.0,44.0,27.0,66.0,1.0,2.0,208.0,6.0,2.0,4.0,,34.0,85.0,68.0,3.0,3.0,17.0,132.0,5.0,5.0,4.0,7.0,14.0,8.0,10.0,,0.0,,2.0,4.0,,9.0,,2.0,,,2.0,3.0,4.0,,,,,,,1.0,,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,Midfielder,77,2.0,2.0,,3.0,6.0,,,7.0,,13.0,7.0,6.0,14.0,15.0,1.0,3.0,2.0,2.0,11.0,5.0,6.0,,1.0,9.0,34.0,,3.0,4.0,,3.0,5.0,1.0,1.0,1.0,,,,22.0,17.0,6.0,23.0,2.0,2.0,106.0,1.0,2.0,2.0,2.0,16.0,35.0,23.0,4.0,,12.0,51.0,1.0,1.0,1.0,2.0,6.0,7.0,10.0,,0.0,1.0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,Defender,5,16.0,9.0,7.0,7.0,15.0,,1.0,39.0,,34.0,18.0,16.0,20.0,95.0,5.0,7.0,8.0,8.0,18.0,9.0,9.0,3.0,2.0,60.0,193.0,,18.0,5.0,3.0,15.0,38.0,2.0,5.0,1.0,4.0,1.0,13.0,154.0,49.0,119.0,154.0,1.0,4.0,460.0,1.0,17.0,6.0,3.0,49.0,208.0,167.0,5.0,4.0,41.0,277.0,1.0,1.0,11.0,20.0,33.0,9.0,21.0,,0.0,,,2.0,1.0,8.0,1.0,5.0,,,3.0,4.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2026,Rhode Island FC,9nkrr0mwqni0mehkgw6nk5gfe,K. Vang,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
