root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,24,83.0,50.0,1.0,,30.0,2.0,3.0,2.0,3.0,1.0,6.0,4.0,8.0,8.0,1.0,10.0,,3.0,,65.0,16.0,5.0,15.0,16.0,53.0,6.0,55.0,62.0,122.0,10.0,16.0,22.0,21.0,1.0,25.0,4.0,8.0,4.0,6.0,0.0,7.0,,1.0,,,8.0,,1.0,,,,,,,,,1.0,,2.0,,,1.0,2.0,1.0,,,1.0,1.0,3.0,5.0,1.0,,1.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,45gixbopfnftpzvoaj1apyrjd,J. Angulo,Midfielder,10,140.0,79.0,4.0,,65.0,6.0,4.0,3.0,1.0,1.0,15.0,2.0,18.0,7.0,1.0,10.0,,4.0,,107.0,30.0,11.0,15.0,20.0,84.0,8.0,90.0,101.0,297.0,17.0,15.0,42.0,29.0,1.0,26.0,,7.0,2.0,16.0,0.0,8.0,,5.0,,,8.0,,,,,1.0,,,,,,4.0,,,2.0,4.0,13.0,3.0,1.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0,,,1.0,1.0,,,,2.0,,,,,4.0,,2.0,2.0,1.0,,4.0,2.0,2.0,6.0,2.0,0.0,1.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,1wzbok5h048nfbmusztsc3joq,M. Araújo,Midfielder,11,70.0,34.0,1.0,,22.0,1.0,3.0,1.0,,2.0,8.0,2.0,11.0,7.0,1.0,10.0,,3.0,,43.0,21.0,1.0,18.0,16.0,35.0,8.0,35.0,43.0,153.0,8.0,19.0,9.0,11.0,,13.0,,7.0,,7.0,1.0,11.0,,2.0,,,12.0,,1.0,,,,,,,,,2.0,,2.0,4.0,4.0,10.0,3.0,,1.0,5.0,7.0,1.0,1.0,3.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,2.0,1.0,1.0,3.0,1.0,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,74un8dglud0r1v8166vs3byfo,V. Arteaga,Midfielder,198,47.0,33.0,1.0,,7.0,,2.0,5.0,,1.0,5.0,1.0,3.0,1.0,,10.0,,2.0,2.0,41.0,10.0,1.0,2.0,9.0,32.0,7.0,34.0,39.0,72.0,7.0,2.0,13.0,13.0,,27.0,1.0,1.0,2.0,6.0,0.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,7psi7pfvwt7kf6xlwrs35fwt1,C. Baeza,Midfielder,23,87.0,62.0,2.0,,23.0,1.0,3.0,4.0,,,7.0,,6.0,1.0,,10.0,,3.0,1.0,80.0,13.0,8.0,7.0,28.0,68.0,5.0,70.0,78.0,166.0,10.0,11.0,34.0,12.0,2.0,47.0,2.0,2.0,3.0,6.0,0.0,6.0,,4.0,,2.0,9.0,,4.0,,,,,,1.0,,,4.0,,1.0,,,1.0,1.0,,,2.0,2.0,2.0,1.0,2.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,22ordu9o1km9p0qp29ge6gjro,R. Beltrán,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,d3lwclfautajzuvoc8qdyentg,K. Castillo,Midfielder,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,c270jephiphzfpig96q3jyz11,Paulinho,Forward,26,87.0,36.0,3.0,,23.0,2.0,3.0,2.0,1.0,2.0,8.0,3.0,7.0,5.0,1.0,10.0,,3.0,1.0,45.0,22.0,1.0,16.0,12.0,30.0,4.0,37.0,38.0,270.0,8.0,26.0,7.0,8.0,2.0,14.0,,6.0,,18.0,0.0,11.0,,5.0,,,20.0,,10.0,,,,,,1.0,,,5.0,,,1.0,1.0,22.0,2.0,,2.0,6.0,7.0,,2.0,2.0,2.0,2.0,9.0,5.0,,1.0,,1.0,,,,,,,,,9.0,,,6.0,1.0,1.0,15.0,1.0,0.0,1.0,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,ag3yusj9j6k1noj3eafkxt6ac,J. Domínguez,Forward,7,104.0,51.0,3.0,,30.0,3.0,4.0,2.0,,,12.0,,17.0,11.0,1.0,10.0,,4.0,,68.0,31.0,3.0,19.0,12.0,52.0,8.0,54.0,66.0,216.0,14.0,21.0,23.0,13.0,,26.0,,11.0,2.0,20.0,0.0,8.0,,4.0,,,10.0,,2.0,,,1.0,,,,,,3.0,,1.0,2.0,5.0,10.0,4.0,1.0,,2.0,2.0,2.0,5.0,6.0,1.0,2.0,2.0,3.0,2.0,,,,7.0,3.0,1.0,,1.0,6.0,,3.0,1.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Deportivo Toluca FC,Deportivo_Toluca_FC,4u0eipjrmjp2i6srkp1lmfoyc,E. Freyfeld,Defender,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
