root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,aevk7yjo0gjbppcpqeb0siead,É. Aguirre,Midfielder,0,1.0,,,1.0,1.0,1.0,,1.0,4.0,7.0,22.0,,4.0,10.0,2.0,1.0,5.0,,,3.0,6.0,4.0,4.0,4.0,3.0,31.0,,7.0,,,3.0,3.0,4.0,,,,0.0,1.0,,,,1.0,,,,,3.0,1.0,,,4.0,,,,1.0,1.0,,1.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,9vvleh9yqqcm955432lsl8c7p,R. Alvarado,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,609edevf8qla1f6vi4mjkkgkp,J. Angulo,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,15,4.0,2.0,3.0,2.0,6.0,4.0,3.0,3.0,5.0,45.0,88.0,10.0,15.0,10.0,27.0,4.0,36.0,22.0,28.0,12.0,10.0,18.0,34.0,10.0,11.0,257.0,9.0,45.0,,1.0,11.0,34.0,34.0,2.0,,2.0,0.0,4.0,,,,,,,,,1.0,,,,1.0,7.0,1.0,2.0,3.0,1.0,3.0,,3.0,2.0,1.0,,,6.0,4.0,,,1.0,1.0,16.0,4.0,,,16.0,,4.0,3.0,4.0,7.0,1.0,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,5rslwexx17p7hqwp9p3vgcxuy,J. Araujo,Defender,0,2.0,,1.0,1.0,2.0,1.0,,1.0,2.0,33.0,47.0,4.0,3.0,10.0,5.0,2.0,9.0,11.0,15.0,2.0,13.0,4.0,28.0,13.0,5.0,75.0,7.0,33.0,,1.0,2.0,28.0,28.0,1.0,1.0,,0.0,2.0,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,8.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Defender,6,1.0,,,,1.0,,,,,3.0,5.0,,,10.0,,1.0,1.0,,1.0,,2.0,1.0,3.0,2.0,,1.0,1.0,3.0,,,,2.0,3.0,,,,0.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,ehwo68aazpcv1eqhaq5nusrmd,L. Chávez,Midfielder,0,4.0,2.0,3.0,7.0,18.0,14.0,3.0,4.0,15.0,137.0,206.0,12.0,25.0,10.0,27.0,4.0,44.0,34.0,79.0,15.0,50.0,33.0,116.0,44.0,21.0,277.0,13.0,134.0,,7.0,11.0,103.0,113.0,2.0,,3.0,0.0,40.0,,,,7.0,,,,,9.0,13.0,,,4.0,8.0,4.0,5.0,3.0,1.0,8.0,1.0,2.0,4.0,,,1.0,5.0,7.0,4.0,1.0,,2.0,13.0,1.0,,8.0,4.0,9.0,5.0,1.0,3.0,6.0,3.0,,2.0,5.0,,,1.0,,,,,3.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,dta2hcu8sq62dx9diax5shk9,S. Córdova,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,306gjy5xp2u15gh9qwrek551x,J. Gallardo,Defender,0,4.0,3.0,4.0,14.0,27.0,19.0,4.0,6.0,23.0,182.0,296.0,27.0,32.0,10.0,40.0,4.0,70.0,14.0,74.0,20.0,70.0,47.0,133.0,62.0,49.0,389.0,30.0,176.0,,12.0,13.0,125.0,127.0,1.0,2.0,2.0,0.0,68.0,,,,15.0,,,,,22.0,8.0,,,9.0,16.0,7.0,7.0,4.0,,15.0,3.0,43.0,8.0,2.0,8.0,4.0,3.0,3.0,3.0,1.0,1.0,,6.0,3.0,,,5.0,1.0,3.0,1.0,2.0,5.0,1.0,,,19.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Mexico,Mexico,aboxil79ulfa73pckzsdnwp62,S. Giménez,Forward,0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,7.0,26.0,51.0,8.0,5.0,10.0,10.0,3.0,20.0,7.0,13.0,10.0,4.0,18.0,16.0,3.0,10.0,133.0,4.0,23.0,,1.0,3.0,16.0,13.0,1.0,,1.0,1.0,11.0,,,,,,,,,2.0,,,,3.0,1.0,7.0,,1.0,2.0,13.0,,,6.0,,,,2.0,,,,,1.0,,3.0,,,,,2.0,1.0,,13.0,2.0,1.0,,,,,2.0,,,,,,3.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
