liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Games Played,Index,Substitute On,Time Played,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Assists (Intentional),Backward Passes,Blocks,Carries,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Off Target (inc woodwork),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Clean Sheets,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Overruns,Shots On Target ( inc goals ),Successful Launches,Through balls,Total Big Chances Scored,Home Goals,Away Goals,Blocked Shots,Goals from Outside Box,Handballs conceded,Hit Woodwork,Left Foot Goals,Offsides,Penalties Taken,Penalty Goals,Right Foot Goals,Successful Lay-offs,Unsuccessful lay-offs,Catches,Drops,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Goalkeeper Smother,Last Player Tackle,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Second Goal Assists,Attempts from Set Pieces,Set Pieces Goals,Penalties Conceded,Clearances Off the Line,Straight Red Cards,Total Big Chances Saved,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Crosses not Claimed,Direct Setpiece Goals,Penalties Off Target,Own Goal Scored,Penalties Saved,Saves from Penalty
USA_USL_Championship,2025,Monterey Bay FC,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,17,14.0,14.0,10.0,14.0,314.0,0.0,27.0,19.0,8.0,,9.0,,16.0,,2.0,65.0,44.0,21.0,38.0,11.0,3.0,,6.0,6.0,,38.0,25.0,13.0,1.0,1.0,6.0,26.0,,10.0,5.0,3.0,6.0,8.0,5.0,,,,1.0,1.0,2.0,1.0,9.0,11.0,7.0,16.0,,2.0,,1.0,8.0,,2.0,,18.0,9.0,39.0,34.0,8.0,17.0,2.0,10.0,17.0,92.0,,1.0,1.0,5.0,1.0,1.0,16.0,2.0,16.0,2.0,,2.0,2.0,1.0,1.0,,3.0,,,2.0,0.0,2.0,1.0,1.0,,,,6.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,a8ngovgs2qfu5udzb97kelg16,E. Bryant,Midfielder,8,15.0,15.0,10.0,11.0,388.0,0.0,10.0,6.0,4.0,,36.0,,62.0,17.0,2.0,41.0,20.0,21.0,10.0,47.0,1.0,,5.0,4.0,1.0,31.0,14.0,17.0,6.0,6.0,51.0,164.0,,25.0,10.0,2.0,14.0,46.0,4.0,4.0,4.0,3.0,8.0,2.0,3.0,6.0,135.0,89.0,69.0,144.0,3.0,4.0,,,7.0,1.0,1.0,5.0,4.0,7.0,66.0,180.0,7.0,150.0,7.0,11.0,30.0,273.0,9.0,23.0,10.0,2.0,1.0,6.0,46.0,7.0,24.0,1.0,,,,,,,3.0,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,isauuse3yqdwymvfne6ci385,Nico Campuzano,Goalkeeper,1,28.0,28.0,10.0,,2474.0,0.0,9.0,1.0,8.0,,,,115.0,,,18.0,2.0,16.0,,449.0,,,40.0,33.0,7.0,9.0,1.0,8.0,,,282.0,651.0,2.0,50.0,1.0,,185.0,190.0,,28.0,1.0,,,,,131.0,473.0,56.0,586.0,511.0,2.0,,,,,,,40.0,,5.0,290.0,921.0,,642.0,2.0,,279.0,1191.0,,,,,164.0,268.0,207.0,72.0,11.0,2.0,5.0,,,,,,,41.0,,,,,,,,,,,,,,,,15.0,4.0,215.0,54.0,168.0,6.0,,2.0,14.0,84.0,47.0,36.0,1.0,28.0,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,9glti6ay2zxkigdtjcxtkj7it,A. Dixon,Forward,10,6.0,6.0,10.0,3.0,254.0,0.0,6.0,5.0,1.0,1.0,22.0,,36.0,1.0,3.0,23.0,15.0,8.0,,24.0,1.0,1.0,4.0,2.0,2.0,17.0,10.0,7.0,4.0,7.0,15.0,80.0,,15.0,4.0,1.0,12.0,19.0,3.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,58.0,37.0,24.0,56.0,,,,2.0,7.0,2.0,,2.0,3.0,2.0,35.0,80.0,3.0,58.0,,7.0,22.0,123.0,,2.0,2.0,4.0,,5.0,19.0,5.0,17.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,Midfielder,13,19.0,19.0,10.0,7.0,1077.0,0.0,13.0,4.0,9.0,1.0,163.0,4.0,216.0,6.0,2.0,48.0,23.0,25.0,40.0,166.0,2.0,1.0,21.0,16.0,5.0,35.0,19.0,16.0,10.0,6.0,155.0,613.0,1.0,93.0,4.0,2.0,57.0,150.0,9.0,12.0,7.0,3.0,8.0,4.0,1.0,34.0,530.0,258.0,297.0,513.0,3.0,4.0,,11.0,12.0,1.0,,26.0,5.0,8.0,127.0,634.0,9.0,547.0,7.0,9.0,87.0,775.0,2.0,17.0,9.0,5.0,12.0,40.0,84.0,20.0,47.0,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,,,1.0,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,Midfielder,6,28.0,28.0,10.0,2.0,2188.0,0.0,46.0,31.0,15.0,,256.0,8.0,255.0,3.0,5.0,176.0,103.0,73.0,62.0,334.0,15.0,,33.0,29.0,4.0,130.0,72.0,58.0,27.0,10.0,246.0,1042.0,2.0,110.0,40.0,20.0,153.0,261.0,2.0,26.0,14.0,,,,13.0,54.0,917.0,426.0,543.0,915.0,9.0,25.0,,,26.0,1.0,,25.0,37.0,11.0,196.0,1097.0,5.0,969.0,34.0,13.0,128.0,1357.0,2.0,6.0,3.0,15.0,11.0,31.0,89.0,45.0,97.0,4.0,3.0,,,,,4.0,3.0,6.0,2.0,,,,5.0,,1.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,b0zo05bu61v32nw35mriue0yy,P. Gallaway,Midfielder,14,23.0,23.0,10.0,12.0,953.0,0.0,32.0,12.0,20.0,,73.0,3.0,92.0,,,88.0,36.0,52.0,37.0,171.0,9.0,,17.0,15.0,2.0,56.0,24.0,32.0,11.0,4.0,115.0,441.0,1.0,32.0,8.0,3.0,38.0,89.0,2.0,11.0,5.0,,2.0,2.0,2.0,34.0,345.0,173.0,180.0,317.0,,13.0,,,7.0,,,27.0,13.0,17.0,118.0,448.0,4.0,351.0,13.0,8.0,97.0,566.0,,3.0,3.0,2.0,25.0,39.0,69.0,31.0,58.0,5.0,2.0,,,,,,2.0,9.0,,,,,2.0,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,Defender,22,26.0,26.0,10.0,5.0,1911.0,0.0,53.0,37.0,16.0,,126.0,12.0,104.0,1.0,7.0,168.0,88.0,80.0,27.0,235.0,10.0,,33.0,27.0,6.0,115.0,51.0,64.0,10.0,8.0,105.0,498.0,3.0,52.0,29.0,10.0,59.0,53.0,4.0,21.0,1.0,1.0,6.0,5.0,7.0,36.0,372.0,196.0,201.0,355.0,8.0,22.0,42.0,133.0,16.0,,1.0,61.0,30.0,27.0,251.0,519.0,5.0,391.0,30.0,16.0,128.0,989.0,,40.0,39.0,10.0,29.0,53.0,124.0,44.0,75.0,8.0,3.0,,,,,2.0,1.0,10.0,1.0,,,,1.0,,1.0,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,Midfielder,88,22.0,22.0,10.0,9.0,1155.0,0.0,39.0,31.0,8.0,,95.0,2.0,138.0,20.0,10.0,158.0,98.0,60.0,87.0,117.0,8.0,,18.0,16.0,2.0,119.0,67.0,52.0,9.0,15.0,84.0,358.0,2.0,79.0,17.0,9.0,47.0,79.0,6.0,13.0,12.0,1.0,4.0,1.0,12.0,10.0,299.0,207.0,111.0,304.0,6.0,9.0,1.0,3.0,40.0,1.0,,11.0,23.0,25.0,156.0,375.0,15.0,314.0,15.0,28.0,61.0,607.0,14.0,20.0,3.0,28.0,7.0,15.0,66.0,15.0,46.0,3.0,,1.0,1.0,1.0,,1.0,9.0,1.0,,1.0,1.0,0.0,6.0,,4.0,2.0,1.0,1.0,,,,16.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,8bwjj53jwbsi0emx370uka5g4,S. Gomez,Goalkeeper,18,3.0,3.0,10.0,1.0,226.0,0.0,1.0,,1.0,,,,7.0,,,2.0,,2.0,,51.0,,,5.0,5.0,,1.0,,1.0,,,18.0,43.0,1.0,3.0,,,21.0,9.0,,2.0,,,,,,7.0,29.0,5.0,38.0,36.0,,,,,,,,6.0,,1.0,36.0,78.0,,43.0,,,35.0,104.0,,,,,17.0,34.0,32.0,3.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,13.0,7.0,14.0,,,1.0,3.0,7.0,6.0,1.0,2.0,,,,,,,,,,,,,1.0,,,,,
USA_USL_Championship,2025,Monterey Bay FC,1j010cibh247p8kjchww6ny3u,N. Gordon,Defender,2,26.0,26.0,10.0,,2304.0,0.0,125.0,38.0,87.0,,64.0,17.0,283.0,,,246.0,78.0,168.0,5.0,457.0,12.0,,36.0,31.0,5.0,121.0,40.0,81.0,53.0,5.0,370.0,1014.0,2.0,165.0,26.0,15.0,70.0,178.0,5.0,26.0,2.0,,,,6.0,91.0,855.0,250.0,658.0,817.0,13.0,27.0,,2.0,4.0,,2.0,139.0,30.0,38.0,184.0,1069.0,5.0,908.0,40.0,12.0,161.0,1450.0,,2.0,2.0,1.0,35.0,77.0,104.0,59.0,84.0,3.0,5.0,,,,,,,13.0,1.0,,,,2.0,,,2.0,,2.0,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Defender,28,16.0,16.0,10.0,4.0,1033.0,0.0,28.0,16.0,12.0,1.0,96.0,6.0,137.0,2.0,5.0,136.0,68.0,68.0,22.0,218.0,18.0,1.0,17.0,11.0,6.0,108.0,52.0,56.0,14.0,8.0,23.0,448.0,2.0,63.0,25.0,14.0,50.0,130.0,4.0,12.0,5.0,1.0,6.0,3.0,15.0,24.0,342.0,200.0,163.0,333.0,12.0,18.0,18.0,71.0,15.0,3.0,,30.0,22.0,11.0,187.0,467.0,8.0,357.0,30.0,6.0,110.0,791.0,1.0,22.0,15.0,10.0,22.0,43.0,92.0,40.0,67.0,2.0,1.0,,,,,1.0,4.0,5.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Championship,2025,Monterey Bay FC,13nxnwt9zo5v20pmrgibk8glw,D. Gutiérrez,Forward,16,6.0,6.0,10.0,5.0,174.0,0.0,1.0,1.0,,1.0,7.0,,25.0,11.0,4.0,17.0,9.0,8.0,12.0,18.0,2.0,1.0,1.0,1.0,,16.0,8.0,8.0,3.0,4.0,8.0,43.0,,13.0,3.0,1.0,10.0,14.0,,1.0,1.0,4.0,7.0,2.0,3.0,4.0,30.0,26.0,13.0,28.0,1.0,2.0,,,2.0,,,1.0,3.0,2.0,40.0,47.0,,32.0,3.0,4.0,15.0,96.0,6.0,15.0,6.0,,1.0,6.0,26.0,4.0,9.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
