liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,376ybg8nllehkgn8ari5cil0,C. Aguilar,Defender,24,3.0,11.0,2.0,,8.0,29.0,1.0,8.0,21.0,3.0,5.0,,1.0,2.0,29.0,,3.0,1.0,3.0,21.0,90.0,4.0,47.0,10.0,1.0,0.0,,,,18.0,4.0,,,6.0,,5.0,5.0,,20.0,,,9.0,6.0,2.0,1.0,,,,,,,3.0,3.0,,,3.0,,1.0,6.0,,2.0,5.0,7.0,,,,12.0,,,1.0,,,,,,,1.0,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,87n9n1ci6e31j5cnla90f5w4p,P. Altán,Midfielder,10,5.0,34.0,1.0,6.0,54.0,81.0,,16.0,64.0,23.0,2.0,,8.0,,80.0,,4.0,3.0,3.0,65.0,260.0,58.0,172.0,68.0,8.0,0.0,,,,10.0,,,,19.0,,16.0,2.0,1.0,62.0,,,49.0,26.0,8.0,2.0,,1.0,,20.0,6.0,3.0,4.0,10.0,7.0,2.0,23.0,9.0,16.0,25.0,2.0,7.0,13.0,41.0,,4.0,,8.0,,,8.0,6.0,2.0,3.0,6.0,,10.0,6.0,9.0,3.0,3.0,7.0,9.0,1.0,1.0,,3.0,,,,1.0,8.0,,,,,,,4.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,46.0,25.0,3.0,,54.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,4izv3gaooz4fba3m4cds7ra0a,J. Ardón,Defender,2,8.0,83.0,6.0,1.0,50.0,220.0,,34.0,182.0,35.0,12.0,,6.0,12.0,216.0,,7.0,4.0,20.0,186.0,459.0,61.0,302.0,50.0,6.0,0.0,,,,127.0,18.0,,,80.0,,13.0,3.0,1.0,182.0,,,39.0,19.0,20.0,5.0,,9.0,,44.0,3.0,2.0,5.0,8.0,2.0,,20.0,9.0,9.0,10.0,,11.0,14.0,19.0,2.0,5.0,2.0,13.0,,3.0,6.0,6.0,1.0,2.0,1.0,,4.0,,4.0,,2.0,4.0,2.0,,,,3.0,,6.0,,,2.0,,,,,,,3.0,,,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,46.0,19.0,2.0,,13.0,1.0,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,lzntno3pxgdthips678deiju,E. Cardoza,Forward,23,,,,1.0,2.0,4.0,,1.0,3.0,,,,1.0,,4.0,,,,,3.0,12.0,1.0,6.0,10.0,1.0,0.0,,,,2.0,,,,,,2.0,1.0,,3.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,3ax233fmxz0aegj93rt48ww2y,D. Santis,Defender,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,7xi0nnnuyyazxgpf1ap6yew9h,M. Domínguez,Midfielder,0,,24.0,1.0,2.0,10.0,48.0,,8.0,40.0,5.0,,,2.0,,48.0,,,,2.0,40.0,43.0,32.0,55.0,50.0,2.0,0.0,,,,8.0,,,,6.0,,6.0,3.0,,40.0,,,5.0,3.0,2.0,,,1.0,,14.0,,,1.0,1.0,1.0,,2.0,,1.0,2.0,,1.0,6.0,3.0,,,,4.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,5e00w1rqym73habcl01wm7jtg,O. Escobar,Forward,20,5.0,47.0,2.0,5.0,49.0,124.0,,25.0,92.0,25.0,1.0,,7.0,,117.0,,5.0,7.0,7.0,99.0,290.0,68.0,196.0,59.0,7.0,1.0,,,,34.0,3.0,,,26.0,,13.0,5.0,,92.0,,,35.0,20.0,4.0,2.0,,1.0,,24.0,1.0,2.0,2.0,3.0,3.0,,15.0,12.0,12.0,19.0,1.0,3.0,18.0,31.0,1.0,3.0,,27.0,1.0,,8.0,5.0,2.0,4.0,3.0,,7.0,11.0,5.0,5.0,3.0,4.0,5.0,2.0,1.0,,3.0,,,,1.0,7.0,,,,,1.0,1.0,1.0,,1.0,0.0,2.0,,,2.0,,,,,,,,,,,,,,,1.0,50.0,23.0,2.0,,42.0,,,,1.0,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,avpopaoob2h3b47b1x5qa3cnp,C. Estrada,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,6mm2h3x9hmyea3bu2wt80uo7o,M. Evans,Midfielder,26,2.0,2.0,,2.0,5.0,17.0,,3.0,14.0,2.0,,,2.0,,17.0,,2.0,,,14.0,43.0,5.0,23.0,10.0,2.0,0.0,,,,9.0,,,,,,1.0,1.0,,14.0,,,5.0,1.0,2.0,,,,,8.0,,1.0,,,1.0,,4.0,3.0,2.0,1.0,,2.0,3.0,3.0,1.0,,,7.0,,,,2.0,2.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,6.0,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Guatemala,5i1h4whoscgg557czbyzcrpm2,J. Franco,Midfielder,22,9.0,114.0,9.0,1.0,63.0,367.0,1.0,47.0,303.0,35.0,3.0,,10.0,12.0,350.0,3.0,8.0,16.0,18.0,320.0,812.0,148.0,480.0,33.0,10.0,0.0,,,,173.0,25.0,,,108.0,,39.0,16.0,1.0,304.0,,,78.0,31.0,36.0,9.0,,11.0,,124.0,11.0,4.0,4.0,15.0,8.0,1.0,47.0,11.0,22.0,20.0,2.0,25.0,29.0,42.0,,4.0,2.0,21.0,,,8.0,8.0,4.0,6.0,4.0,,5.0,2.0,4.0,,1.0,3.0,5.0,,,,3.0,,,,,5.0,,,,,,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,79.0,38.0,,,31.0,1.0,,,,,
