liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Chicago FC United,czjqqozmdlffh5rkrhq1vawic,B. Abdulwahab-Omotose,Forward,0,54.0,1.0,5.0,3.0,,5.0,2.0,,1.0,13.0,,,1.0,2.0,2.0,,4.0,4.0,27.0,8.0,,7.0,1.0,4.0,2.0,,10.0,15.0,,2.0,2.0,1.0,1.0,4.0,,10.0,8.0,3.0,2.0,,7.0,3.0,,,,,,8.0,2.0,10.0,12.0,,0.0,0.0,0.0,,4.0,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,547r5dd8867qt2vuld8m9pnv8,A. Airaki,Midfielder,0,45.0,1.0,5.0,2.0,,4.0,,,,17.0,1.0,,1.0,1.0,,1.0,6.0,2.0,23.0,2.0,1.0,11.0,1.0,5.0,1.0,,13.0,18.0,,1.0,1.0,2.0,,3.0,,10.0,8.0,6.0,1.0,,7.0,2.0,1.0,,,2.0,2.0,12.0,9.0,13.0,7.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,7z2xyu1geynb98lu3orrj5e6s,M. Alami,Midfielder,0,82.0,1.0,7.0,2.0,,9.0,,,1.0,22.0,,1.0,3.0,3.0,,,2.0,5.0,32.0,9.0,,9.0,1.0,2.0,5.0,,14.0,22.0,1.0,1.0,3.0,,3.0,7.0,,10.0,7.0,7.0,1.0,,4.0,6.0,1.0,,,2.0,,15.0,3.0,15.0,13.0,,0.0,1.0,0.0,1.0,1.0,2.0,,,2.0,,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,262tdox5ujb6hl6df3do4ehw4,R. Avalos,Forward,0,66.0,1.0,7.0,2.0,1.0,8.0,,,2.0,17.0,4.0,,4.0,4.0,,4.0,9.0,2.0,39.0,1.0,3.0,8.0,1.0,5.0,4.0,1.0,11.0,18.0,,1.0,4.0,3.0,,4.0,,10.0,11.0,7.0,,,7.0,5.0,1.0,,,2.0,2.0,10.0,6.0,11.0,19.0,,0.0,0.0,0.0,1.0,3.0,5.0,1.0,,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,4.0,,2.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,nemdn47cd3dkskm95oxqvndg,M. Graciano,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,a5pqm4bfcc5tkzdmuro2ggzqh,J. Graiber,Defender,0,120.0,1.0,16.0,5.0,,8.0,2.0,2.0,2.0,61.0,4.0,4.0,7.0,2.0,2.0,8.0,6.0,8.0,87.0,11.0,1.0,19.0,1.0,2.0,10.0,2.0,43.0,63.0,,5.0,2.0,4.0,3.0,12.0,,10.0,14.0,33.0,5.0,1.0,7.0,28.0,1.0,2.0,5.0,2.0,,45.0,17.0,47.0,18.0,,0.0,0.0,0.0,,,,4.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,2bh3aegkzo88er5l3q8ktb0lx,K. Fadel,Defender,0,120.0,1.0,20.0,2.0,1.0,16.0,2.0,,,47.0,3.0,10.0,4.0,,2.0,5.0,4.0,3.0,64.0,16.0,7.0,15.0,1.0,1.0,12.0,,20.0,50.0,,2.0,3.0,14.0,1.0,6.0,3.0,10.0,7.0,26.0,1.0,,3.0,16.0,1.0,,7.0,1.0,,27.0,5.0,30.0,22.0,,0.0,0.0,0.0,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,3q0fhqettkcm6fhttfo6hxeui,A. Lomeli,Defender,0,115.0,1.0,17.0,6.0,,12.0,2.0,,,65.0,2.0,1.0,3.0,1.0,2.0,5.0,8.0,7.0,107.0,7.0,,28.0,1.0,6.0,9.0,,47.0,65.0,3.0,2.0,11.0,2.0,1.0,15.0,1.0,10.0,15.0,23.0,2.0,3.0,12.0,20.0,1.0,18.0,2.0,,,48.0,24.0,48.0,22.0,,0.0,0.0,0.0,1.0,1.0,,3.0,,,3.0,,1.0,,,2.0,3.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,91q2i2vntttqbi2m2dd2ukc89,G. Magno,Midfielder,0,120.0,1.0,9.0,8.0,1.0,7.0,2.0,,,56.0,1.0,10.0,3.0,,2.0,2.0,4.0,10.0,78.0,14.0,1.0,21.0,1.0,3.0,11.0,,38.0,57.0,4.0,2.0,4.0,5.0,2.0,4.0,,10.0,14.0,12.0,1.0,1.0,11.0,27.0,1.0,,1.0,1.0,1.0,47.0,27.0,48.0,13.0,,0.0,0.0,0.0,,2.0,,4.0,,,4.0,,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Chicago FC United,8wfb60rofu3rw0q1k3m3j98iy,Pau Mateo,Defender,0,103.0,1.0,23.0,6.0,,17.0,1.0,,3.0,57.0,5.0,7.0,8.0,3.0,1.0,6.0,6.0,9.0,81.0,12.0,6.0,15.0,1.0,1.0,9.0,1.0,28.0,58.0,1.0,2.0,7.0,10.0,3.0,13.0,1.0,10.0,15.0,37.0,2.0,,7.0,20.0,1.0,2.0,4.0,,,35.0,2.0,35.0,26.0,,0.0,0.0,0.0,1.0,1.0,,2.0,,,1.0,,1.0,2.0,,,1.0,3.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
