equipo,link,logo,cod_equipo,cod_liga,liga
Anguilla Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/anguilla-under-17/828lw6dqmnzgzgcrmpplcv5rs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=828lw6dqmnzgzgcrmpplcv5rs,828lw6dqmnzgzgcrmpplcv5rs,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Antigua and Barbuda Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/antigua-and-barbuda-under-17/edhfqs8lzrhrql2ic8ro67c88,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=edhfqs8lzrhrql2ic8ro67c88,edhfqs8lzrhrql2ic8ro67c88,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Aruba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/aruba-under-17/10trfhuqssm7h91m62yytx602,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=10trfhuqssm7h91m62yytx602,10trfhuqssm7h91m62yytx602,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Bahamas Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/bahamas-under-17/u4ph4nrbjnma2j4ov7pr1yul,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u4ph4nrbjnma2j4ov7pr1yul,u4ph4nrbjnma2j4ov7pr1yul,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Barbados Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/barbados-under-17/24uhn0ncit2h8vm133uo787y6,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=24uhn0ncit2h8vm133uo787y6,24uhn0ncit2h8vm133uo787y6,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Belize Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/belize-under-17/e6ki7vd2nhmp6rjk45g2kfu0t,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e6ki7vd2nhmp6rjk45g2kfu0t,e6ki7vd2nhmp6rjk45g2kfu0t,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Bermuda  Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/bermuda-under-17/i6dzjdm6g3tj8l3bft5rdzks,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=i6dzjdm6g3tj8l3bft5rdzks,i6dzjdm6g3tj8l3bft5rdzks,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
British Virgin Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/british-virgin-islands-under-17/2ghmh87cgkoouglnfmjbu956g,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=2ghmh87cgkoouglnfmjbu956g,2ghmh87cgkoouglnfmjbu956g,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Canada Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/canada-under-17/9ambie9e2cxqfzc71f90lz08c,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9ambie9e2cxqfzc71f90lz08c,9ambie9e2cxqfzc71f90lz08c,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Cayman Islands Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/cayman-islands-under-17/37uhnfke3ik4kgdix62p834d1,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=37uhnfke3ik4kgdix62p834d1,37uhnfke3ik4kgdix62p834d1,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Costa Rica Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/costa-rica-under-17/18lylxo9rer7l7optxsyci5zc,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=18lylxo9rer7l7optxsyci5zc,18lylxo9rer7l7optxsyci5zc,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Cuba Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/cuba-under-17/5jivamyduah3ncot6sq0l9v6r,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5jivamyduah3ncot6sq0l9v6r,5jivamyduah3ncot6sq0l9v6r,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
Curaçao Under 17,https://www.scoresway.com/en_GB/soccer/concacaf-u17-2017-panama/5itpxdo2avd9yxaqiu5taux2h/teams/curaçao-under-17/u0p3r117lpcppl2cbi3880qq,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=u0p3r117lpcppl2cbi3880qq,u0p3r117lpcppl2cbi3880qq,5itpxdo2avd9yxaqiu5taux2h,concacaf-u17-2017-panama
