liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Ventura County FC,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,Forward,57,10.0,1240.0,4.0,,258.0,82.0,121.0,,3.0,11.0,2.0,40.0,175.0,64.0,11.0,90.0,272.0,15.0,175.0,28.0,93.0,67.0,6.0,91.0,,34.0,13.0,21.0,12.0,462.0,21.0,1.0,67.0,68.0,10.0,61.0,4.0,10.0,10.0,147.0,6.0,30.0,10.0,21.0,46.0,55.0,165.0,179.0,80.0,,10.0,86.0,1.0,,21.0,,8.0,15.0,6.0,4.0,6.0,1.0,16.0,8.0,2.0,32.0,,12.0,,2.0,61.0,16.0,6.0,40.0,2.0,,4.0,7.0,,10.0,6.0,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,30.0,4.0,3.0,3.0,2.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,3xm7luajisro8yrfv7z81cxcl,B. Diallo,Defender,18,1.0,538.0,17.0,3.0,327.0,17.0,66.0,7.0,26.0,6.0,1.0,8.0,85.0,213.0,21.0,37.0,340.0,13.0,256.0,8.0,63.0,91.0,2.0,43.0,3.0,31.0,7.0,15.0,21.0,467.0,7.0,3.0,53.0,157.0,10.0,40.0,21.0,7.0,2.0,68.0,20.0,9.0,1.0,7.0,20.0,75.0,266.0,277.0,15.0,,15.0,28.0,6.0,17.0,33.0,,,,,,2.0,2.0,1.0,3.0,5.0,1.0,,1.0,,5.0,11.0,,2.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,31,,270.0,,6.0,56.0,1.0,15.0,27.0,43.0,,1.0,,46.0,45.0,,1.0,104.0,,38.0,4.0,44.0,20.0,,33.0,,33.0,3.0,,11.0,135.0,3.0,,,67.0,10.0,1.0,22.0,,,1.0,5.0,5.0,,3.0,,16.0,34.0,60.0,1.0,,,,,,,29.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,9.0,,2.0,,1.0,5.0,6.0,4.0,,12.0,,,,,,,,,,,,1.0,,1.0,,,0.0,,28.0,,,,
USA_USL_Championship,2017,Ventura County FC,dt9o8ibzyvok62lhe0hc7vnqh,J. Engola,Defender,72,,1992.0,1.0,8.0,869.0,54.0,85.0,30.0,54.0,6.0,4.0,26.0,150.0,693.0,26.0,61.0,893.0,38.0,742.0,40.0,115.0,266.0,2.0,61.0,,105.0,20.0,10.0,54.0,1192.0,25.0,10.0,100.0,314.0,10.0,82.0,36.0,21.0,1.0,158.0,125.0,44.0,,25.0,50.0,259.0,755.0,778.0,58.0,2.0,17.0,76.0,9.0,42.0,50.0,,5.0,,1.0,,,6.0,4.0,2.0,6.0,6.0,1.0,1.0,,18.0,8.0,2.0,,32.0,,,1.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,7.0,4.0,1.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,5or5d6lv29dm0gkd3jtmc4wdl,J. Estrada,Forward,45,1.0,349.0,,1.0,87.0,26.0,50.0,2.0,4.0,4.0,1.0,14.0,46.0,20.0,10.0,19.0,93.0,12.0,69.0,8.0,23.0,22.0,4.0,21.0,,11.0,3.0,6.0,3.0,158.0,12.0,1.0,45.0,26.0,10.0,23.0,1.0,10.0,2.0,61.0,,9.0,1.0,12.0,24.0,19.0,65.0,70.0,16.0,,7.0,38.0,3.0,5.0,21.0,,9.0,3.0,1.0,1.0,,2.0,2.0,3.0,1.0,6.0,,2.0,,4.0,13.0,4.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,0.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,3hqh11j847oyqpoqcf81oatpl,R. Fujii,Midfielder,48,15.0,1787.0,17.0,2.0,633.0,87.0,236.0,15.0,43.0,6.0,3.0,9.0,298.0,263.0,32.0,134.0,656.0,35.0,435.0,34.0,177.0,137.0,14.0,166.0,4.0,73.0,19.0,21.0,51.0,958.0,26.0,1.0,140.0,239.0,10.0,66.0,44.0,21.0,14.0,153.0,18.0,37.0,40.0,26.0,78.0,193.0,460.0,479.0,13.0,1.0,24.0,87.0,8.0,28.0,62.0,,7.0,14.0,1.0,,20.0,6.0,7.0,6.0,9.0,13.0,,4.0,,19.0,13.0,6.0,5.0,4.0,3.0,,1.0,,,,10.0,11.0,31.0,,1.0,20.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,31.0,4.0,1.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,b2ur48fi2w9l0n73i8c67rnxl,E. Gallinar,Defender,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Ventura County FC,ckos8fb7mf25htjurkxg1nt91,R. Garcia,Midfielder,25,,45.0,,1.0,25.0,2.0,10.0,1.0,4.0,,,,6.0,11.0,2.0,1.0,26.0,2.0,17.0,1.0,5.0,12.0,,4.0,,7.0,,,1.0,31.0,1.0,,5.0,7.0,10.0,3.0,4.0,,,5.0,,1.0,,1.0,2.0,5.0,20.0,21.0,,,2.0,2.0,,,3.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,73lrrmtwu3ilngrsdjrtxw73d,A. Hernandez,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Ventura County FC,8pzw3f29s24wrqsb4y920sv6d,J. Hernández,Midfielder,67,19.0,852.0,31.0,,250.0,56.0,109.0,7.0,18.0,14.0,3.0,6.0,128.0,96.0,23.0,37.0,256.0,20.0,181.0,23.0,55.0,62.0,6.0,56.0,10.0,34.0,10.0,21.0,18.0,457.0,16.0,,82.0,86.0,10.0,42.0,20.0,7.0,9.0,95.0,10.0,26.0,19.0,16.0,47.0,52.0,196.0,201.0,13.0,,21.0,53.0,2.0,15.0,35.0,,6.0,1.0,,,4.0,5.0,3.0,5.0,6.0,8.0,,,,8.0,14.0,5.0,4.0,7.0,1.0,1.0,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,2.0,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,zd582wgzhdcz8n6oipywt3vt,J. Hernández,Midfielder,36,8.0,795.0,13.0,,306.0,84.0,136.0,1.0,15.0,11.0,1.0,2.0,119.0,127.0,11.0,40.0,313.0,8.0,244.0,19.0,55.0,45.0,7.0,60.0,2.0,49.0,8.0,18.0,9.0,483.0,13.0,1.0,76.0,87.0,10.0,44.0,14.0,24.0,11.0,81.0,8.0,20.0,14.0,13.0,35.0,97.0,251.0,258.0,5.0,1.0,9.0,37.0,2.0,13.0,41.0,,5.0,11.0,,,5.0,2.0,2.0,2.0,8.0,5.0,,4.0,,3.0,11.0,3.0,1.0,3.0,,,,,1.0,1.0,2.0,4.0,11.0,,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,24.0,3.0,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,dpfk0ip1oyfbs1pnvzrr5paz9,B. Husidic,Midfielder,6,,90.0,1.0,,51.0,12.0,16.0,,1.0,,,,13.0,30.0,4.0,6.0,53.0,1.0,41.0,,7.0,15.0,,5.0,,6.0,1.0,3.0,4.0,67.0,1.0,,10.0,16.0,10.0,7.0,5.0,1.0,,11.0,,,2.0,1.0,4.0,10.0,44.0,46.0,1.0,1.0,3.0,4.0,1.0,1.0,6.0,,,1.0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,blc8sipbwc1eg1gsybixfyc45,B. Jamieson,Forward,38,3.0,429.0,3.0,,114.0,29.0,50.0,1.0,2.0,5.0,1.0,2.0,78.0,47.0,10.0,18.0,117.0,10.0,93.0,5.0,20.0,49.0,2.0,16.0,,40.0,5.0,9.0,7.0,228.0,5.0,1.0,56.0,26.0,10.0,26.0,4.0,6.0,11.0,62.0,4.0,6.0,3.0,5.0,34.0,13.0,95.0,97.0,6.0,1.0,7.0,36.0,3.0,8.0,22.0,,,7.0,,,,,1.0,1.0,7.0,2.0,,1.0,,7.0,9.0,1.0,,4.0,1.0,,,,,2.0,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,23.0,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,aybzlyd3jpg02yklqpnzu5i39,J. Kempin,Goalkeeper,22,,540.0,,15.0,89.0,,21.0,35.0,72.0,,,,78.0,90.0,,1.0,184.0,,73.0,9.0,73.0,31.0,,60.0,,75.0,6.0,,13.0,283.0,6.0,,1.0,114.0,10.0,6.0,38.0,2.0,,7.0,9.0,9.0,,6.0,1.0,39.0,67.0,111.0,6.0,2.0,,1.0,,1.0,,78.0,,,,,,1.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,32.0,,4.0,1.0,4.0,11.0,14.0,21.0,2.0,25.0,,,,,,,,,,,,4.0,,3.0,,,0.0,,57.0,,1.0,1.0,
USA_USL_Championship,2017,Ventura County FC,206pq3zqgobudaa5dfy93psr9,A. Lassiter,Forward,15,22.0,659.0,7.0,,180.0,58.0,91.0,3.0,6.0,3.0,1.0,1.0,80.0,61.0,7.0,30.0,183.0,4.0,140.0,12.0,36.0,52.0,8.0,51.0,1.0,28.0,6.0,11.0,7.0,292.0,9.0,,27.0,39.0,10.0,13.0,7.0,2.0,1.0,28.0,3.0,13.0,22.0,9.0,14.0,34.0,144.0,147.0,1.0,1.0,3.0,15.0,4.0,5.0,13.0,,3.0,9.0,5.0,2.0,5.0,,6.0,1.0,4.0,16.0,,9.0,,3.0,32.0,10.0,5.0,,,1.0,3.0,2.0,1.0,3.0,6.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,7.0,4.0,4.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,5eigt1qm1o22lkrix13xif5rd,U. Llanez,Midfielder,55,1.0,9.0,,,9.0,2.0,3.0,,1.0,,,,7.0,2.0,1.0,3.0,9.0,,5.0,,4.0,6.0,,5.0,,2.0,,,,13.0,2.0,,3.0,1.0,10.0,1.0,,,,3.0,,,1.0,2.0,2.0,,5.0,5.0,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,8tl0tpppur3n9knek2bp9i0o9,I. Lonergan,Defender,65,2.0,472.0,36.0,1.0,173.0,24.0,45.0,7.0,16.0,3.0,1.0,4.0,73.0,80.0,7.0,39.0,178.0,5.0,117.0,9.0,55.0,55.0,1.0,41.0,9.0,18.0,5.0,6.0,16.0,283.0,7.0,3.0,17.0,96.0,10.0,14.0,6.0,2.0,,26.0,18.0,10.0,2.0,7.0,8.0,3.0,118.0,123.0,9.0,1.0,4.0,12.0,3.0,11.0,9.0,,2.0,,,,2.0,1.0,,,,,,,,3.0,,,2.0,5.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,9ddxuhle7n4xyozin0wrhatih,E. López,Goalkeeper,12,,1080.0,,27.0,173.0,,48.0,50.0,120.0,,5.0,1.0,126.0,165.0,4.0,4.0,337.0,,138.0,23.0,124.0,63.0,,91.0,,140.0,12.0,,33.0,482.0,12.0,,7.0,218.0,10.0,9.0,75.0,2.0,,11.0,11.0,28.0,,12.0,1.0,56.0,124.0,213.0,4.0,1.0,3.0,2.0,1.0,1.0,6.0,111.0,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,54.0,,3.0,,13.0,17.0,22.0,36.0,2.0,46.0,,,,,,,,,,,,3.0,,3.0,,,0.0,,98.0,,,,
USA_USL_Championship,2017,Ventura County FC,6ixgoyhigh86jgucw6k0547o5,J. McBean,Forward,32,3.0,585.0,2.0,,190.0,68.0,111.0,1.0,4.0,3.0,3.0,19.0,80.0,52.0,5.0,37.0,203.0,17.0,154.0,7.0,41.0,42.0,8.0,41.0,,20.0,7.0,4.0,3.0,324.0,7.0,1.0,60.0,50.0,10.0,39.0,8.0,21.0,2.0,88.0,4.0,10.0,3.0,7.0,30.0,43.0,149.0,162.0,28.0,,4.0,49.0,1.0,6.0,30.0,,,26.0,1.0,,1.0,2.0,12.0,1.0,6.0,20.0,,8.0,,5.0,30.0,8.0,1.0,9.0,,2.0,1.0,,,7.0,10.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,5.0,,,,,,,17.0,1.0,1.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,85bhyzlvgzo8ov8es8t9jslw5,R. Mendiola,Midfielder,40,13.0,1065.0,11.0,1.0,478.0,102.0,226.0,3.0,14.0,3.0,3.0,2.0,212.0,141.0,23.0,106.0,484.0,7.0,345.0,19.0,120.0,79.0,15.0,106.0,1.0,64.0,13.0,18.0,27.0,670.0,13.0,2.0,86.0,148.0,10.0,41.0,19.0,13.0,13.0,89.0,4.0,22.0,13.0,13.0,46.0,155.0,358.0,364.0,3.0,2.0,18.0,48.0,5.0,9.0,40.0,,,14.0,1.0,1.0,3.0,1.0,,5.0,4.0,5.0,,6.0,,6.0,31.0,5.0,1.0,1.0,,,,4.0,1.0,6.0,6.0,2.0,3.0,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,32.0,5.0,1.0,0.0,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,Midfielder,60,,198.0,,,77.0,10.0,26.0,,7.0,1.0,,2.0,19.0,38.0,12.0,9.0,80.0,1.0,56.0,3.0,16.0,31.0,,12.0,,12.0,1.0,2.0,4.0,116.0,6.0,,24.0,17.0,10.0,21.0,8.0,4.0,1.0,28.0,2.0,3.0,,6.0,5.0,22.0,61.0,64.0,4.0,,6.0,7.0,6.0,4.0,19.0,,5.0,3.0,,,,1.0,2.0,,3.0,4.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,Ventura County FC,55kco3sr5luijtyhkcp3hhkvd,E. Payeras,Defender,64,,90.0,,,32.0,,7.0,2.0,5.0,,1.0,,7.0,19.0,3.0,2.0,33.0,1.0,25.0,1.0,7.0,7.0,1.0,6.0,,3.0,1.0,,1.0,46.0,1.0,2.0,6.0,16.0,10.0,7.0,1.0,3.0,,8.0,4.0,2.0,,1.0,1.0,10.0,25.0,26.0,2.0,,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
