liga,temporada,equipo,id,nombre,posicion,dorsal,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Starts,Recoveries,Successful Corners into Box,Tackles Won,Successful Passes Own Half,Aerial Duels lost,Aerial Duels,Right Foot Goals,Unsuccessful Crosses & Corners,Goals from Outside Box,Leftside Passes,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Fifty Fifty,PutThrough/Blocked Distribution,Assists (Intentional),Total Unsuccessful Passes ( Excl Crosses & Corners ),Second Goal Assists,Open Play Passes,Blocked Shots,Successful Short Passes,Ground Duels lost,Clean Sheets,Time Played,Duels,Throw Ins to Own Player,Total Fouls Conceded,Goal Assists,Total Fouls Won,Corners Won,Handballs conceded,Unsuccessful lay-offs,Unsuccessful Passes Own Half,Rightside Passes,Total Tackles,Total Clearances,Unsuccessful Dribbles,Unsuccessful Corners into Box,Successful Passes Opposition Half,Appearances,Corners Taken (incl short corners),Successful Dribbles,Hit Woodwork,Goals Conceded Inside Box,Forward Passes,Aerial Duels won,Straight Red Cards,Key Passes (Attempt Assists),Goals,Total Touches In Opposition Box,Times Tackled,Index,Penalty Goals Conceded,Goals Conceded,Goals Conceded Outside Box,Unsuccessful Long Passes,Successful Crosses & Corners,Substitute Off,Total Red Cards,Unsuccessful Launches,Successful Long Passes,Successful Crosses open play,Goals from Inside Box,Attempts from Set Pieces,Successful Lay-offs,Touches,Tackles Lost,Yellow Cards,Substitute On,Interceptions,PutThrough/Blocked Distribution Won,Backward Passes,Ground Duels won,Successful Open Play Passes,Ground Duels,Duels lost,Unsuccessful Crosses open play,Games Played,Through balls,Total Losses Of Possession,Fifty Fifty,Duels won,Total Passes,Total Shots,Foul Attempted Tackle,Shots On Target ( inc goals ),Home Goals,Away Goals,Winning Goal,Blocks,Successful Launches,GK Successful Distribution,Clearances Off the Line,Offsides,Left Foot Goals,Throw Ins to Opposition Player,Headed Goals,GK Unsuccessful Distribution,Last Man Tackle,Saves Made from Outside Box,Drops,Penalties Faced,Penalties Conceded,Saves Made,Punches,Saves made - parried,Catches,Saves Made from Inside Box,Goalkeeper Smother,Saves made - caught,Set Pieces Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Penalties Saved,Saves from Penalty,Goal Kicks,Overruns,Last Player Tackle,Goals Openplay,Penalties Off Target,Other Goals,Carries,Progressive Carries,Final Third Touches,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved
USA_MLS,2022,San Jose Earthquakes,cxjkfxcp5z88pungnl2rpfp7u,B. Kikanović,Forward,28,12.0,79.0,16.0,58.0,,9.0,98.0,37.0,64.0,4.0,20.0,,60.0,89.0,263.0,17.0,22.0,2.0,83.0,,337.0,3.0,260.0,74.0,,1370.0,199.0,1.0,18.0,3.0,25.0,16.0,,1.0,14.0,113.0,17.0,13.0,23.0,,165.0,30.0,,19.0,1.0,28.0,78.0,27.0,,9.0,6.0,61.0,51.0,41.0,2.0,33.0,5.0,4.0,,13.0,,1.0,3.0,,6.0,,2.0,611.0,8.0,5.0,14.0,5.0,9.0,95.0,61.0,254.0,135.0,111.0,20.0,30.0,,208.0,40.0,88.0,346.0,18.0,10.0,6.0,4.0,2.0,1.0,1.0,1.0,,,5.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,fbxl6ozy6n8o2cc4zxn4qg9h,J. López,Midfielder,9,1.0,18.0,3.0,6.0,1.0,3.0,19.0,,,,9.0,,22.0,29.0,67.0,5.0,3.0,,21.0,,85.0,1.0,64.0,12.0,,234.0,24.0,5.0,1.0,,4.0,2.0,,,1.0,18.0,3.0,,2.0,5.0,49.0,4.0,7.0,5.0,,5.0,31.0,,,2.0,1.0,5.0,9.0,21.0,1.0,6.0,1.0,3.0,1.0,2.0,,,3.0,,1.0,,,139.0,,,1.0,,,17.0,12.0,64.0,24.0,12.0,3.0,4.0,2.0,48.0,8.0,12.0,88.0,2.0,,1.0,1.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,dux0skggr99ydjz3kn58p3wmh,M. López,Defender,27,9.0,108.0,16.0,86.0,,14.0,294.0,17.0,39.0,,43.0,,38.0,135.0,581.0,21.0,35.0,,149.0,,703.0,4.0,548.0,39.0,1.0,1386.0,149.0,90.0,24.0,,37.0,12.0,2.0,,57.0,221.0,27.0,33.0,8.0,2.0,291.0,17.0,3.0,8.0,2.0,28.0,309.0,22.0,,8.0,1.0,25.0,15.0,46.0,3.0,33.0,5.0,41.0,4.0,3.0,1.0,7.0,33.0,4.0,1.0,,,1135.0,13.0,5.0,1.0,31.0,10.0,162.0,71.0,559.0,110.0,56.0,39.0,17.0,,254.0,34.0,93.0,730.0,11.0,14.0,2.0,0.0,1.0,1.0,10.0,,,,,1.0,17.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,4mca2qok2asjbj10hjwil0a95,J. Marcinkowski,Goalkeeper,1,,4.0,33.0,284.0,,1.0,522.0,1.0,9.0,,,,191.0,212.0,587.0,2.0,,,271.0,,508.0,,408.0,4.0,4.0,2925.0,20.0,,,,2.0,,,,59.0,186.0,2.0,25.0,,,65.0,33.0,,,,54.0,481.0,8.0,,,,,,59.0,6.0,66.0,12.0,267.0,,1.0,,102.0,179.0,,,,,1226.0,1.0,,,1.0,,,7.0,366.0,11.0,5.0,,33.0,,280.0,2.0,15.0,858.0,,,,,,0.0,,19.0,356.0,,,,,,70.0,,41.0,3.0,6.0,,112.0,14.0,34.0,19.0,70.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,clqjcy623rlupobk5ox82oic5,P. Marie,Defender,3,12.0,119.0,26.0,137.0,,26.0,399.0,17.0,29.0,1.0,27.0,1.0,271.0,151.0,844.0,27.0,48.0,1.0,176.0,1.0,1008.0,9.0,801.0,142.0,1.0,2247.0,277.0,155.0,37.0,1.0,25.0,13.0,,,52.0,171.0,55.0,41.0,39.0,,457.0,32.0,,26.0,1.0,44.0,332.0,12.0,,28.0,1.0,40.0,69.0,45.0,5.0,53.0,9.0,57.0,12.0,16.0,,25.0,43.0,12.0,,,,1652.0,29.0,5.0,6.0,34.0,25.0,246.0,106.0,833.0,248.0,159.0,27.0,32.0,6.0,345.0,61.0,118.0,1020.0,16.0,22.0,4.0,0.0,1.0,0.0,13.0,4.0,,2.0,,,24.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,6u7z5qrlwzl9aug8awejq37xl,Jamiro Monteiro,Midfielder,35,11.0,176.0,31.0,161.0,2.0,34.0,406.0,11.0,11.0,2.0,44.0,1.0,292.0,225.0,1291.0,40.0,54.0,4.0,211.0,1.0,1477.0,10.0,1212.0,175.0,3.0,2643.0,351.0,14.0,48.0,6.0,73.0,18.0,2.0,1.0,30.0,495.0,48.0,4.0,33.0,13.0,897.0,31.0,17.0,44.0,,45.0,373.0,,1.0,50.0,4.0,51.0,97.0,67.0,4.0,53.0,8.0,35.0,12.0,6.0,1.0,3.0,79.0,11.0,3.0,2.0,14.0,2057.0,14.0,3.0,,14.0,25.0,342.0,165.0,1269.0,340.0,186.0,28.0,31.0,22.0,441.0,87.0,165.0,1502.0,26.0,33.0,15.0,3.0,1.0,1.0,1.0,2.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,6u67oyyybg2bljzmzo6ujsl3p,Nathan,Defender,13,19.0,125.0,26.0,149.0,,33.0,946.0,26.0,97.0,1.0,,,485.0,117.0,1255.0,40.0,27.0,,188.0,,1397.0,3.0,1178.0,70.0,4.0,2272.0,273.0,2.0,22.0,,32.0,5.0,1.0,,71.0,346.0,61.0,90.0,17.0,,309.0,26.0,,15.0,1.0,41.0,527.0,71.0,,5.0,3.0,34.0,23.0,61.0,4.0,49.0,8.0,63.0,,1.0,,25.0,77.0,,3.0,,,1859.0,28.0,8.0,,56.0,11.0,85.0,106.0,1214.0,176.0,96.0,,26.0,1.0,245.0,57.0,177.0,1443.0,25.0,12.0,6.0,2.0,1.0,1.0,20.0,4.0,,2.0,,,,2.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,4v30smxat71u7nl3x7tgaulzp,E. Remedi,Midfielder,5,5.0,96.0,18.0,120.0,,21.0,447.0,14.0,26.0,,4.0,,296.0,87.0,811.0,21.0,31.0,,128.0,,904.0,2.0,750.0,91.0,,1451.0,230.0,8.0,32.0,,63.0,4.0,2.0,,45.0,251.0,34.0,13.0,12.0,,364.0,25.0,,16.0,,29.0,274.0,12.0,,11.0,,5.0,36.0,42.0,5.0,32.0,3.0,32.0,,14.0,,6.0,61.0,,,,3.0,1243.0,13.0,9.0,7.0,21.0,22.0,118.0,113.0,778.0,204.0,105.0,4.0,25.0,3.0,195.0,40.0,125.0,939.0,9.0,18.0,4.0,,,0.0,3.0,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,au9595t3oo0zbzexhr01ts0h6,W. Richmond,Forward,20,,6.0,,3.0,,1.0,3.0,2.0,2.0,,2.0,,2.0,6.0,13.0,,3.0,,6.0,,19.0,1.0,13.0,3.0,,43.0,9.0,1.0,1.0,,1.0,2.0,,,2.0,5.0,1.0,,,,10.0,2.0,,2.0,,,4.0,,,,,1.0,2.0,34.0,,,,,,,,,,,,,1.0,31.0,,,2.0,,,8.0,4.0,13.0,7.0,5.0,2.0,2.0,,12.0,1.0,4.0,19.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,3gdsxzf5dcaq4cf8jfnlr74dl,Rodrigues,Defender,26,,27.0,7.0,40.0,,11.0,230.0,11.0,22.0,,1.0,,111.0,39.0,312.0,9.0,6.0,,58.0,,360.0,,296.0,25.0,2.0,623.0,70.0,2.0,11.0,,3.0,,,,20.0,69.0,19.0,32.0,2.0,,82.0,7.0,,1.0,,9.0,164.0,11.0,,,,3.0,4.0,23.0,2.0,14.0,5.0,31.0,,1.0,,11.0,16.0,,,,,477.0,8.0,2.0,,15.0,4.0,26.0,23.0,304.0,48.0,36.0,1.0,7.0,1.0,68.0,11.0,34.0,370.0,,10.0,,,,0.0,8.0,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,c6u3bwt5105ytpm0mi468va39,S. Salinas,Midfielder,6,1.0,25.0,1.0,11.0,,6.0,25.0,5.0,6.0,1.0,2.0,1.0,18.0,22.0,77.0,3.0,4.0,,26.0,,102.0,2.0,73.0,12.0,,196.0,34.0,5.0,2.0,,3.0,,,,6.0,37.0,10.0,1.0,3.0,,52.0,13.0,,3.0,,6.0,23.0,1.0,,2.0,1.0,9.0,8.0,98.0,1.0,7.0,1.0,1.0,,1.0,,,4.0,,,1.0,,153.0,4.0,1.0,12.0,1.0,1.0,25.0,16.0,76.0,28.0,17.0,2.0,13.0,,43.0,5.0,17.0,103.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,6ba3xrpzojioms3l0tnh5tql1,Judson,Midfielder,93,4.0,21.0,7.0,53.0,,18.0,222.0,7.0,13.0,,1.0,,112.0,20.0,364.0,17.0,13.0,,32.0,,390.0,1.0,341.0,37.0,,655.0,94.0,3.0,21.0,,7.0,1.0,,,13.0,125.0,34.0,16.0,2.0,,142.0,16.0,,3.0,,13.0,98.0,6.0,,1.0,,,3.0,100.0,,19.0,6.0,11.0,,7.0,,7.0,23.0,,,,1.0,523.0,16.0,4.0,9.0,20.0,8.0,61.0,44.0,358.0,81.0,44.0,1.0,16.0,,42.0,26.0,50.0,396.0,4.0,12.0,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,226lvmqm3qdvss5wp8w066qne,J. Skahan,Midfielder,16,,10.0,,7.0,,,13.0,1.0,3.0,1.0,3.0,,15.0,11.0,41.0,,3.0,,11.0,,52.0,,40.0,7.0,,89.0,17.0,4.0,3.0,,3.0,,,,3.0,8.0,,1.0,2.0,,30.0,10.0,,4.0,,3.0,21.0,2.0,,3.0,1.0,5.0,4.0,100.0,1.0,4.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,80.0,,,10.0,1.0,1.0,8.0,7.0,41.0,14.0,8.0,3.0,10.0,2.0,20.0,3.0,9.0,52.0,1.0,3.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,819j4bs174i6wn2a4ry79xj9x,T. Thompson,Defender,22,4.0,91.0,14.0,84.0,,14.0,270.0,10.0,18.0,1.0,12.0,,241.0,70.0,563.0,13.0,26.0,2.0,107.0,,660.0,5.0,549.0,35.0,1.0,1319.0,107.0,119.0,9.0,2.0,19.0,7.0,,,49.0,74.0,23.0,13.0,7.0,,298.0,27.0,,12.0,1.0,24.0,210.0,8.0,,10.0,1.0,44.0,15.0,100.0,2.0,27.0,3.0,16.0,5.0,10.0,,6.0,14.0,5.0,1.0,,3.0,992.0,9.0,2.0,13.0,21.0,11.0,145.0,54.0,554.0,89.0,45.0,12.0,27.0,1.0,166.0,25.0,62.0,670.0,6.0,3.0,2.0,0.0,1.0,0.0,4.0,1.0,,,1.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,8nzf4bzismfr7afoale0x00r9,M. Trauco,Defender,31,1.0,6.0,1.0,10.0,,1.0,23.0,,1.0,,4.0,,8.0,17.0,62.0,3.0,3.0,,16.0,,77.0,,60.0,7.0,,136.0,11.0,7.0,3.0,2.0,1.0,,1.0,,3.0,37.0,1.0,2.0,3.0,1.0,40.0,3.0,1.0,1.0,,2.0,27.0,1.0,,,,1.0,4.0,58.0,,3.0,1.0,10.0,1.0,1.0,,3.0,2.0,1.0,,,,118.0,,,2.0,5.0,1.0,6.0,3.0,61.0,10.0,7.0,2.0,3.0,,30.0,3.0,4.0,78.0,1.0,1.0,,,,0.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,a3znugn4pkduqai4l6smpvw9g,N. Tsakiris,Midfielder,30,1.0,27.0,3.0,18.0,,5.0,67.0,1.0,3.0,,3.0,,52.0,28.0,168.0,1.0,8.0,,28.0,,196.0,4.0,161.0,11.0,,364.0,29.0,3.0,3.0,,3.0,2.0,1.0,,3.0,63.0,7.0,,5.0,,102.0,10.0,,5.0,,5.0,49.0,2.0,,4.0,,9.0,7.0,27.0,1.0,8.0,3.0,1.0,1.0,2.0,,,7.0,1.0,,,2.0,252.0,2.0,1.0,7.0,3.0,4.0,32.0,15.0,168.0,26.0,12.0,3.0,10.0,1.0,45.0,7.0,17.0,196.0,3.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2022,San Jose Earthquakes,79z5vt08ga8prn33vi2a260kq,C. Walls,Defender,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
