liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,Minnesota United FC,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,Forward,99,1.0,2.0,37.0,25.0,1.0,15.0,3.0,,2.0,3.0,20.0,2.0,,5.0,,4.0,1.0,,3.0,18.0,6.0,11.0,,,5.0,3.0,14.0,,3.0,34.0,10.0,49.0,15.0,3.0,,5.0,1.0,10.0,7.0,9.0,25.0,2.0,,,17.0,84.0,,2.0,,7.0,4.0,,7.0,2.0,15.0,5.0,11.0,,12.0,8.0,15.0,10.0,,48.0,13.0,1.0,246.0,34.0,26.0,33.0,5.0,4.0,,0.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,33,5.0,3.0,117.0,144.0,37.0,47.0,11.0,6.0,2.0,1.0,61.0,6.0,6.0,10.0,23.0,198.0,9.0,7.0,4.0,58.0,7.0,13.0,,5.0,16.0,14.0,37.0,40.0,1.0,373.0,18.0,460.0,87.0,18.0,,12.0,13.0,24.0,14.0,229.0,46.0,6.0,1.0,,56.0,641.0,20.0,9.0,38.0,14.0,7.0,6.0,32.0,2.0,70.0,39.0,13.0,,71.0,10.0,22.0,4.0,1.0,424.0,167.0,3.0,878.0,335.0,109.0,340.0,69.0,3.0,7.0,0.0,,,,3.0,,,,3.0,,,1.0,,,,,4.0,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,58839nfw30jxxroffd3a7q0wk,Hugo Bacharach,Defender,24,,,7.0,20.0,2.0,4.0,1.0,,1.0,,2.0,,,,,20.0,1.0,,,21.0,1.0,1.0,,,2.0,1.0,6.0,2.0,,53.0,10.0,59.0,6.0,1.0,,,1.0,2.0,2.0,33.0,4.0,,,,5.0,68.0,2.0,3.0,2.0,,,,3.0,,5.0,,1.0,,3.0,1.0,2.0,,,59.0,12.0,,90.0,51.0,7.0,53.0,5.0,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,1w1bsi9t9fl2xnsdj96h67vf9,M. Boxall,Defender,15,7.0,9.0,206.0,279.0,168.0,92.0,46.0,21.0,14.0,3.0,85.0,10.0,3.0,11.0,16.0,424.0,35.0,24.0,2.0,303.0,15.0,35.0,,17.0,32.0,18.0,70.0,72.0,3.0,1054.0,11.0,1218.0,164.0,63.0,,29.0,25.0,57.0,55.0,775.0,88.0,9.0,6.0,1.0,121.0,1659.0,45.0,32.0,70.0,31.0,16.0,21.0,64.0,3.0,104.0,54.0,35.0,,118.0,42.0,31.0,,2.0,1140.0,421.0,8.0,3105.0,984.0,235.0,984.0,130.0,9.0,38.0,0.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,4.0,1.0,0.0,5.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,7g1lvmpww9jrvojy55zengpw4,A. Bran,Midfielder,0,1.0,3.0,50.0,98.0,3.0,23.0,6.0,,4.0,6.0,11.0,5.0,,8.0,1.0,53.0,6.0,1.0,2.0,61.0,7.0,11.0,,1.0,7.0,3.0,36.0,9.0,6.0,172.0,12.0,204.0,32.0,9.0,,10.0,11.0,20.0,8.0,74.0,25.0,6.0,,,39.0,280.0,1.0,5.0,18.0,5.0,6.0,,19.0,1.0,29.0,6.0,11.0,,25.0,10.0,5.0,5.0,,201.0,54.0,2.0,432.0,154.0,55.0,170.0,24.0,2.0,,1.0,,,,1.0,2.0,,,1.0,,,1.0,,,,,,,6.0,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2024,Minnesota United FC,5g3yur7k1fvc47hjz5y2zrze,D. Dodson,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,f2sspwt1mtyf9y3z4xe1csgh6,H. Dotson,Midfielder,31,22.0,3.0,273.0,584.0,45.0,188.0,36.0,,19.0,22.0,69.0,51.0,14.0,23.0,5.0,425.0,29.0,4.0,15.0,324.0,19.0,32.0,6.0,4.0,50.0,31.0,186.0,54.0,22.0,1009.0,13.0,1251.0,242.0,69.0,,55.0,37.0,96.0,43.0,431.0,133.0,8.0,5.0,,204.0,1697.0,21.0,36.0,65.0,49.0,30.0,,108.0,17.0,195.0,32.0,32.0,6.0,140.0,34.0,37.0,3.0,1.0,1236.0,316.0,26.0,2516.0,944.0,358.0,995.0,122.0,7.0,,2.0,2.0,8.0,1.0,3.0,22.0,,2.0,5.0,,1.0,3.0,1.0,,1.0,1.0,2.0,,8.0,3.0,,10.0,2.0,3.0,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,aqqjtiyr2nayy6rjq6wxk6ec4,M. Duggan,Defender,23,1.0,,3.0,6.0,3.0,2.0,1.0,,,,,2.0,,,,13.0,,1.0,,8.0,,2.0,,,,,2.0,5.0,,17.0,69.0,24.0,7.0,5.0,,,,2.0,1.0,11.0,2.0,,,,3.0,33.0,3.0,1.0,2.0,,,,1.0,1.0,2.0,,2.0,,1.0,,,2.0,,24.0,1.0,,48.0,15.0,9.0,17.0,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,5ak7b1de78143s2mutcbtwpka,J. Díaz,Defender,28,5.0,5.0,104.0,156.0,40.0,43.0,12.0,,6.0,1.0,41.0,8.0,3.0,3.0,21.0,299.0,12.0,2.0,,107.0,6.0,12.0,,4.0,21.0,15.0,31.0,45.0,1.0,424.0,10.0,512.0,88.0,38.0,,15.0,4.0,34.0,13.0,268.0,55.0,3.0,4.0,,63.0,674.0,28.0,8.0,31.0,17.0,8.0,,29.0,5.0,51.0,20.0,12.0,,49.0,19.0,21.0,,,496.0,75.0,2.0,1060.0,393.0,113.0,410.0,51.0,1.0,5.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
USA_MLS,2024,Minnesota United FC,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,Defender,40,1.0,,11.0,19.0,7.0,6.0,3.0,,,,7.0,,,2.0,,34.0,2.0,,,14.0,1.0,4.0,,,1.0,1.0,6.0,13.0,,65.0,45.0,84.0,19.0,6.0,,3.0,1.0,1.0,4.0,46.0,3.0,2.0,,1.0,4.0,100.0,9.0,,3.0,3.0,,,3.0,,13.0,5.0,4.0,,8.0,1.0,2.0,2.0,,83.0,30.0,2.0,164.0,62.0,21.0,64.0,5.0,1.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
