root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,98fsrsej50fnbqmssbxw0rc44,D. Aguirre,Forward,9,80.0,7.0,37.0,23.0,5.0,17.0,2.0,44.0,17.0,1.0,4.0,892.0,,67.0,13.0,50.0,28.0,10.0,7.0,33.0,1.0,126.0,58.0,10.0,23.0,15.0,9.0,300.0,45.0,2.0,6.0,29.0,59.0,1.0,10.0,10.0,12.0,104.0,9.0,,4.0,,4.0,37.0,,72.0,17.0,1.0,5.0,,32.0,5.0,113.0,,1.0,35.0,107.0,103.0,1.0,42.0,46.0,1.0,153.0,22.0,18.0,10.0,,6.0,0.0,6.0,2.0,,5.0,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,12.0,3.0,,4.0,2.0,0.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,a4gyvdkcnjn0b1hru0w1nwyne,A. Avila,Defender,25,443.0,7.0,21.0,181.0,23.0,15.0,2.0,14.0,15.0,,31.0,753.0,3.0,35.0,1.0,309.0,10.0,10.0,,4.0,7.0,511.0,146.0,8.0,21.0,11.0,,637.0,30.0,8.0,3.0,117.0,45.0,2.0,3.0,35.0,8.0,56.0,11.0,18.0,5.0,,7.0,35.0,,24.0,13.0,16.0,9.0,3.0,32.0,4.0,88.0,5.0,38.0,36.0,455.0,424.0,2.0,180.0,68.0,,523.0,5.0,8.0,2.0,7.0,13.0,0.0,,1.0,,,1.0,1.0,,,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,amv1k59v4y61ld157atwkk7bo,R. Ayoub,Midfielder,22,116.0,4.0,3.0,49.0,5.0,7.0,,21.0,7.0,1.0,5.0,348.0,,36.0,3.0,79.0,2.0,10.0,1.0,1.0,1.0,145.0,44.0,3.0,15.0,6.0,1.0,205.0,24.0,9.0,1.0,45.0,31.0,,2.0,5.0,7.0,39.0,1.0,,1.0,,5.0,30.0,,23.0,6.0,3.0,2.0,,16.0,4.0,47.0,1.0,6.0,31.0,121.0,116.0,5.0,26.0,30.0,2.0,151.0,6.0,5.0,4.0,,10.0,0.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,3.0,1.0,,2.0,,,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,c2pi2xabsj7qnewpbdc3qeqz8,J. Batioja,Midfielder,6,408.0,1.0,28.0,181.0,7.0,22.0,1.0,154.0,22.0,4.0,21.0,1715.0,,300.0,37.0,120.0,18.0,10.0,32.0,86.0,,549.0,307.0,21.0,146.0,24.0,16.0,1057.0,122.0,41.0,9.0,187.0,109.0,20.0,30.0,27.0,49.0,328.0,10.0,8.0,23.0,1.0,17.0,138.0,1.0,172.0,25.0,10.0,48.0,,156.0,25.0,337.0,1.0,19.0,109.0,423.0,402.0,24.0,87.0,141.0,4.0,564.0,74.0,58.0,35.0,,64.0,1.0,8.0,11.0,2.0,16.0,1.0,3.0,6.0,1.0,3.0,2.0,9.0,1.0,3.0,2.0,3.0,34.0,4.0,,21.0,15.0,1.0,2.0,2.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,m8clu51iu7443ig9q6vn6fbo,L. Bombino,Defender,42,524.0,3.0,28.0,234.0,17.0,17.0,1.0,48.0,17.0,6.0,45.0,1306.0,,131.0,3.0,302.0,16.0,10.0,9.0,9.0,4.0,674.0,249.0,14.0,83.0,21.0,2.0,1047.0,106.0,33.0,5.0,28.0,139.0,6.0,17.0,59.0,21.0,159.0,12.0,100.0,16.0,1.0,44.0,98.0,1.0,64.0,22.0,27.0,28.0,,95.0,14.0,204.0,1.0,45.0,84.0,545.0,500.0,6.0,295.0,151.0,6.0,696.0,16.0,34.0,4.0,17.0,49.0,0.0,,3.0,,5.0,2.0,3.0,,1.0,1.0,,2.0,,,,,6.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,17,245.0,,3.0,77.0,1.0,6.0,,20.0,6.0,2.0,11.0,428.0,,43.0,2.0,128.0,1.0,10.0,3.0,9.0,,277.0,136.0,6.0,23.0,1.0,2.0,374.0,29.0,8.0,3.0,70.0,57.0,2.0,8.0,15.0,7.0,46.0,2.0,,1.0,,7.0,25.0,,21.0,1.0,1.0,9.0,,25.0,5.0,57.0,,4.0,37.0,261.0,250.0,7.0,90.0,33.0,3.0,294.0,8.0,16.0,2.0,,9.0,0.0,1.0,3.0,,1.0,2.0,1.0,,,,,,,,,,5.0,1.0,,,1.0,,,2.0,7.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,94.0,,1.0,57.0,4.0,5.0,,,5.0,,31.0,450.0,42.0,1.0,,120.0,,10.0,,,,104.0,9.0,5.0,1.0,3.0,,187.0,1.0,,,46.0,,,,10.0,,2.0,1.0,,,,,16.0,,,3.0,4.0,2.0,31.0,2.0,,27.0,1.0,25.0,33.0,129.0,98.0,,52.0,26.0,,155.0,,,,,,0.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,6.0,,5.0,7.0,2.0,,,2.0,1.0,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,5reylt0uyetl6qavkvd8inai,B. Darboe,Midfielder,14,2.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,12.0,,2.0,1.0,,2.0,10.0,,2.0,,4.0,2.0,,2.0,,,8.0,1.0,2.0,,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,,,2.0,,2.0,,1.0,3.0,2.0,2.0,,3.0,2.0,,4.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,e214uro9x0t0739i474okunf8,L. Dellavalle,Defender,4,198.0,,8.0,86.0,13.0,3.0,,6.0,3.0,,17.0,249.0,,6.0,,141.0,5.0,10.0,,,1.0,227.0,59.0,3.0,,2.0,,256.0,18.0,,1.0,48.0,15.0,,1.0,14.0,5.0,14.0,3.0,2.0,,,6.0,15.0,,11.0,2.0,5.0,,,3.0,1.0,29.0,2.0,11.0,15.0,200.0,183.0,,80.0,29.0,,229.0,,2.0,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,7s32iecltoopsjddclg0ixzx0,Christian Díaz,Defender,15,528.0,3.0,25.0,180.0,37.0,11.0,1.0,20.0,11.0,,23.0,793.0,,39.0,5.0,415.0,12.0,10.0,1.0,6.0,5.0,595.0,118.0,8.0,19.0,13.0,3.0,719.0,39.0,6.0,2.0,226.0,51.0,1.0,7.0,40.0,7.0,64.0,13.0,,6.0,,21.0,32.0,,32.0,14.0,12.0,5.0,,32.0,7.0,78.0,3.0,32.0,48.0,533.0,510.0,1.0,147.0,71.0,,604.0,2.0,11.0,1.0,,12.0,0.0,,1.0,,,1.0,3.0,,,,,3.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,28cixms5w9uu1e38kcc8o2j9w,N. Dollenmayer,Defender,5,691.0,4.0,34.0,319.0,45.0,16.0,,21.0,16.0,,42.0,1139.0,3.0,48.0,6.0,526.0,9.0,10.0,1.0,16.0,14.0,838.0,185.0,12.0,27.0,18.0,4.0,1002.0,73.0,9.0,2.0,174.0,53.0,,3.0,54.0,13.0,82.0,25.0,,8.0,,20.0,98.0,,30.0,18.0,27.0,9.0,3.0,52.0,5.0,157.0,9.0,79.0,77.0,711.0,669.0,,317.0,152.0,,863.0,,10.0,,,17.0,0.0,,2.0,,2.0,1.0,2.0,,,,,2.0,,,,,1.0,,,2.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Midfielder,18,268.0,,5.0,91.0,7.0,7.0,1.0,51.0,7.0,,6.0,591.0,,88.0,5.0,133.0,3.0,10.0,5.0,12.0,,311.0,142.0,7.0,37.0,5.0,,445.0,31.0,13.0,3.0,86.0,50.0,2.0,6.0,10.0,15.0,93.0,2.0,1.0,3.0,2.0,9.0,35.0,,54.0,6.0,6.0,12.0,,39.0,5.0,92.0,,12.0,52.0,275.0,269.0,2.0,91.0,43.0,,318.0,20.0,15.0,11.0,,16.0,0.0,4.0,2.0,,3.0,,,1.0,,1.0,,2.0,1.0,2.0,1.0,2.0,9.0,,,5.0,2.0,2.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,6mm2h3x9hmyea3bu2wt80uo7o,M. Evans,Midfielder,39,117.0,8.0,2.0,26.0,2.0,12.0,1.0,31.0,12.0,,1.0,480.0,,55.0,12.0,37.0,2.0,10.0,8.0,15.0,,139.0,85.0,4.0,24.0,7.0,6.0,250.0,20.0,9.0,3.0,40.0,38.0,3.0,3.0,5.0,8.0,57.0,,,6.0,,2.0,35.0,,33.0,8.0,,5.0,,24.0,5.0,74.0,,4.0,24.0,120.0,119.0,16.0,40.0,24.0,2.0,144.0,16.0,10.0,5.0,,15.0,0.0,4.0,7.0,,7.0,,1.0,1.0,,,,4.0,,1.0,1.0,1.0,4.0,,,6.0,,0.0,1.0,10.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,2axpdlm1cc3n8zi8rvwonjx90,M. Fall,Defender,3,152.0,,5.0,53.0,9.0,2.0,,1.0,2.0,,16.0,180.0,,5.0,2.0,88.0,1.0,10.0,1.0,5.0,2.0,172.0,66.0,2.0,4.0,1.0,1.0,203.0,10.0,3.0,,64.0,5.0,1.0,,3.0,1.0,10.0,4.0,1.0,1.0,,5.0,18.0,,2.0,1.0,,,,8.0,,21.0,1.0,10.0,7.0,154.0,138.0,1.0,52.0,20.0,,174.0,,1.0,,,4.0,0.0,,2.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Los Angeles FC 2,Los_Angeles_FC_2,b04uukw5ec0mngnwqjih7oqac,L. Flores,Forward,10,118.0,3.0,31.0,36.0,1.0,10.0,1.0,42.0,10.0,,5.0,735.0,,73.0,17.0,53.0,16.0,10.0,4.0,38.0,1.0,161.0,80.0,7.0,31.0,9.0,9.0,297.0,42.0,10.0,1.0,33.0,65.0,1.0,8.0,8.0,20.0,104.0,15.0,,3.0,,3.0,36.0,,58.0,10.0,,11.0,,46.0,4.0,86.0,,1.0,15.0,133.0,128.0,1.0,42.0,43.0,,176.0,20.0,11.0,6.0,,13.0,2.0,7.0,5.0,2.0,2.0,2.0,,,,3.0,2.0,,3.0,6.0,,6.0,7.0,5.0,3.0,8.0,,5.0,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
