liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Lionsbridge FC,bkygjl2d6xi2vpfa1ony275nu,J. Baker,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,10.0,51.0,29.0,81.0,,,68.0,32.0,,17.0,,2.0,17.0,44.0,7.0,,,,9.0,21.0,15.0,63.0,,,,1.0,53.0,7.0,2.0,23.0,,,,12.0,3.0,1.0,9.0,1.0,,4.0,1.0,,3.0,,4.0,,1.0,1.0,5.0,1.0,1.0,4.0,4.0,,8.0,4.0,5.0,,,,,1.0,,,1.0,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,7qsjiuy29sqp2sfgxxdcddtzo,Nicolás Bohigues,Defender,0,,,1.0,1.0,10.0,,,21.0,0.0,,1.0,,,,6.0,1.0,23.0,,,9.0,7.0,,6.0,,1.0,6.0,6.0,,,,,,9.0,3.0,9.0,,,,,6.0,,,,,,,2.0,1.0,,7.0,,1.0,2.0,3.0,1.0,2.0,2.0,4.0,,1.0,,5.0,1.0,,5.0,4.0,1.0,3.0,2.0,2.0,,,,,1.0,4.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,al5y30ng31cke1yn3gip734t0,J. Bradley,Defender,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,3.0,24.0,11.0,68.0,,,32.0,21.0,,9.0,,1.0,10.0,21.0,5.0,,,,3.0,16.0,8.0,32.0,,,1.0,1.0,24.0,2.0,1.0,7.0,,,4.0,9.0,2.0,3.0,14.0,,,4.0,4.0,2.0,3.0,3.0,3.0,3.0,,3.0,10.0,3.0,1.0,7.0,,1.0,6.0,6.0,7.0,,4.0,1.0,3.0,,6.0,,,,2.0,4.0,4.0,,,3.0,,,,1.0,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,4b4gzbkz28d0lvax0qtx36415,R. Bruce,Midfielder,0,,,1.0,1.0,10.0,,,1.0,0.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,1zoorfjnckea5m1yl6gzpctn8,V. Cojocov,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,evivgtu6qv1qxaqjchxkwwrca,J. Dizdarević,Midfielder,0,,1.0,1.0,1.0,10.0,1.0,1.0,89.0,0.0,1.0,,1.0,,5.0,16.0,8.0,32.0,,,20.0,13.0,,2.0,,1.0,1.0,17.0,3.0,,,,1.0,3.0,2.0,18.0,,,,,18.0,1.0,,5.0,,1.0,1.0,5.0,1.0,1.0,9.0,,,2.0,2.0,,1.0,1.0,,1.0,1.0,2.0,7.0,1.0,1.0,3.0,,2.0,1.0,5.0,6.0,,4.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,31s3cxxh3ofgnk51208ekx7mx,B. Fitzpatrick,Midfielder,0,,,1.0,1.0,10.0,,,45.0,0.0,,1.0,,,2.0,6.0,2.0,19.0,,,8.0,6.0,,2.0,,,3.0,5.0,5.0,,,,2.0,7.0,1.0,7.0,,,,,7.0,,,1.0,,,,2.0,1.0,,4.0,,,,1.0,,,1.0,2.0,,,,4.0,3.0,,1.0,1.0,2.0,1.0,3.0,3.0,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,421c7s8x2xwp0upsfv9vden84,S. Hall,Forward,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,17.0,33.0,16.0,81.0,,,54.0,23.0,,9.0,,11.0,10.0,29.0,12.0,,,,5.0,28.0,20.0,53.0,,,2.0,,34.0,2.0,1.0,12.0,,2.0,3.0,12.0,1.0,2.0,26.0,1.0,2.0,9.0,8.0,,3.0,6.0,1.0,1.0,1.0,4.0,17.0,3.0,6.0,11.0,1.0,4.0,18.0,9.0,15.0,,3.0,1.0,,1.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,d95oseplgxgcib3akzewj6ln8,W. Illes,Forward,0,,1.0,1.0,1.0,10.0,1.0,1.0,45.0,0.0,,,1.0,,3.0,5.0,3.0,12.0,,,11.0,5.0,,2.0,,1.0,3.0,7.0,2.0,,,,,5.0,4.0,9.0,,,,,7.0,1.0,1.0,2.0,,,,3.0,,,2.0,,,,2.0,,,,,,2.0,,2.0,,,2.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Lionsbridge FC,232mznmnlwcrz52dtwbftuycq,S. James,Defender,0,,1.0,1.0,1.0,10.0,1.0,1.0,90.0,0.0,,,,,10.0,40.0,30.0,75.0,,,61.0,15.0,,17.0,,8.0,11.0,30.0,6.0,,,,12.0,19.0,19.0,59.0,,,2.0,2.0,42.0,4.0,2.0,27.0,,1.0,1.0,4.0,,1.0,11.0,,,7.0,2.0,1.0,3.0,,,,1.0,2.0,4.0,5.0,4.0,5.0,,,15.0,2.0,6.0,,4.0,2.0,1.0,,2.0,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
