liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,The Town FC,dwyatw1wz3nrh1fcwu27ie8ve,A. Edwards,Midfielder,50,7.0,48.0,,3.0,72.0,33.0,4.0,34.0,,17.0,1.0,21.0,,12.0,3.0,13.0,1.0,241.0,8.0,,18.0,21.0,22.0,,28.0,23.0,3.0,12.0,21.0,14.0,5.0,108.0,,20.0,258.0,15.0,2.0,163.0,121.0,264.0,10.0,1.0,273.0,365.0,,15.0,,18.0,57.0,4.0,55.0,4.0,19.0,6.0,14.0,31.0,31.0,23.0,75.0,102.0,1.0,98.0,4.0,26.0,36.0,87.0,88.0,98.0,774.0,38.0,7.0,15.0,,35.0,375.0,115.0,78.0,11.0,117.0,2.0,7.0,1459.0,185.0,11.0,19.0,7.0,,,,147.0,34.0,2.0,5.0,3.0,,,,,,,,,,,1.0,1.0,5.0,13.0,5.0,35.0,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,4h8dml0qrwpqza4kqazp5dnqi,W. Eisner,Defender,27,3.0,45.0,,1.0,43.0,6.0,1.0,14.0,,10.0,1.0,12.0,,12.0,2.0,8.0,,121.0,5.0,,10.0,34.0,24.0,,15.0,15.0,,1.0,2.0,26.0,,106.0,,17.0,269.0,25.0,3.0,102.0,80.0,287.0,10.0,1.0,294.0,363.0,,,,7.0,36.0,2.0,53.0,1.0,4.0,,3.0,29.0,11.0,15.0,48.0,76.0,,59.0,,16.0,25.0,60.0,50.0,139.0,575.0,28.0,,13.0,,13.0,370.0,56.0,7.0,4.0,195.0,1.0,18.0,768.0,119.0,12.0,3.0,3.0,,1.0,,91.0,14.0,,,0.0,,,,,,,,,,,,,,9.0,5.0,4.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,ekjdow8ebvcf1fnuqgds9wtg4,D. Fregoso,Midfielder,59,,2.0,,,1.0,,,,,1.0,,,,1.0,,,,6.0,,,,,,,1.0,4.0,,,,,,5.0,,1.0,5.0,1.0,,5.0,1.0,6.0,10.0,,6.0,10.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,4.0,3.0,4.0,,1.0,,,1.0,4.0,4.0,2.0,14.0,1.0,,1.0,,,10.0,4.0,2.0,,1.0,,,19.0,5.0,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,Defender,78,6.0,110.0,,2.0,39.0,6.0,3.0,4.0,,10.0,,13.0,,15.0,1.0,7.0,,111.0,7.0,,10.0,25.0,16.0,,9.0,24.0,,2.0,6.0,21.0,2.0,109.0,,12.0,350.0,16.0,8.0,148.0,112.0,347.0,10.0,,366.0,430.0,,4.0,,3.0,37.0,3.0,44.0,1.0,9.0,2.0,4.0,19.0,17.0,24.0,39.0,83.0,,47.0,2.0,8.0,26.0,54.0,62.0,118.0,639.0,23.0,2.0,17.0,,15.0,449.0,62.0,13.0,3.0,224.0,1.0,10.0,1030.0,101.0,7.0,2.0,6.0,,,,78.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,7.0,14.0,6.0,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,The Town FC,4sot8voc25coo4dqsqrinantg,M. Guerra,Midfielder,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,1f1x4s6m83dyn9tv9faubwob8,O. Hernandez,Midfielder,90,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,3.0,,,3.0,,3.0,10.0,,3.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,3q8dpwqkikbugz3ikwcmkbg4q,R. Ibarra,Defender,72,,310.0,1.0,1.0,101.0,4.0,,7.0,,29.0,2.0,11.0,1.0,23.0,9.0,20.0,,194.0,4.0,,23.0,44.0,35.0,,29.0,29.0,2.0,,12.0,37.0,,77.0,,16.0,748.0,48.0,5.0,318.0,194.0,773.0,10.0,2.0,796.0,892.0,,1.0,,12.0,108.0,9.0,139.0,4.0,5.0,,1.0,29.0,62.0,29.0,63.0,119.0,,111.0,,10.0,20.0,86.0,82.0,334.0,1355.0,33.0,,34.0,,23.0,915.0,82.0,14.0,10.0,478.0,7.0,22.0,2181.0,197.0,13.0,3.0,,,1.0,,164.0,7.0,,,0.0,,,,,,,,,,,,,,8.0,6.0,19.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,4ss487gmb4rf044t895o21xm2,J. Jackson,Goalkeeper,98,,83.0,,,,,,,,13.0,,,,,5.0,10.0,,52.0,3.0,,6.0,19.0,6.0,,,6.0,,,,51.0,,99.0,,,194.0,19.0,,7.0,,166.0,10.0,1.0,213.0,200.0,,,62.0,,39.0,3.0,,,,,,,,6.0,,52.0,,,,,,,1.0,83.0,323.0,,,,,,265.0,33.0,,,206.0,1.0,29.0,540.0,,,,,47.0,,,,,,,0.0,9.0,,11.0,4.0,7.0,25.0,16.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,dhrxi7hj8xh15ky7q6u5wqi5m,B. Leroux,Midfielder,64,3.0,234.0,,8.0,114.0,25.0,1.0,7.0,,17.0,5.0,9.0,,18.0,1.0,14.0,,235.0,6.0,1.0,23.0,48.0,33.0,1.0,46.0,24.0,4.0,11.0,25.0,28.0,3.0,323.0,,28.0,820.0,48.0,6.0,366.0,185.0,836.0,10.0,1.0,868.0,979.0,,6.0,,29.0,159.0,3.0,3.0,,13.0,2.0,11.0,47.0,34.0,24.0,79.0,144.0,3.0,133.0,1.0,19.0,20.0,97.0,116.0,270.0,1401.0,37.0,5.0,36.0,,45.0,1012.0,104.0,40.0,33.0,505.0,7.0,10.0,1864.0,230.0,19.0,14.0,3.0,,1.0,,193.0,8.0,1.0,4.0,1.0,,,,,,,,,,,1.0,,1.0,12.0,1.0,,,2.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,7jtxek694d60c5udhyv0zsjro,R. Lynch,Forward,71,17.0,114.0,,14.0,81.0,34.0,4.0,50.0,2.0,28.0,6.0,9.0,,15.0,,20.0,1.0,245.0,3.0,4.0,23.0,31.0,10.0,20.0,57.0,29.0,1.0,7.0,10.0,9.0,2.0,62.0,,15.0,344.0,9.0,,257.0,163.0,340.0,10.0,2.0,353.0,433.0,,29.0,,37.0,82.0,8.0,14.0,18.0,30.0,8.0,21.0,25.0,38.0,29.0,92.0,94.0,,90.0,1.0,9.0,22.0,107.0,85.0,108.0,838.0,24.0,8.0,10.0,,35.0,447.0,117.0,120.0,19.0,115.0,2.0,8.0,2161.0,197.0,10.0,13.0,19.0,,3.0,,173.0,54.0,3.0,5.0,4.0,,,,,,,,,,,,1.0,1.0,13.0,6.0,,,5.0,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,5n1wehugx0qtun8oopg2jbndg,C. Medina,Midfielder,0,2.0,198.0,,13.0,85.0,28.0,1.0,14.0,,24.0,6.0,8.0,,19.0,3.0,19.0,,295.0,6.0,4.0,22.0,43.0,6.0,5.0,64.0,22.0,1.0,16.0,18.0,34.0,3.0,147.0,1.0,29.0,666.0,26.0,,385.0,211.0,656.0,10.0,1.0,692.0,810.0,,11.0,1.0,30.0,85.0,5.0,13.0,4.0,24.0,2.0,10.0,43.0,23.0,22.0,110.0,155.0,1.0,94.0,1.0,9.0,25.0,129.0,121.0,291.0,1206.0,28.0,3.0,14.0,,42.0,847.0,130.0,45.0,20.0,309.0,5.0,11.0,1877.0,223.0,14.0,18.0,2.0,1.0,2.0,,195.0,18.0,3.0,0.0,2.0,,,,,,1.0,,,,,,,2.0,9.0,,,,,,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,1on6mxrbdqnh12s4h1y0vb3mc,E. Mendoza,Midfielder,0,1.0,366.0,1.0,10.0,102.0,8.0,4.0,7.0,,25.0,,14.0,,13.0,3.0,18.0,,241.0,4.0,1.0,27.0,54.0,30.0,6.0,15.0,27.0,2.0,15.0,19.0,45.0,,307.0,,36.0,1066.0,38.0,5.0,378.0,218.0,1053.0,10.0,2.0,1104.0,1233.0,,4.0,,9.0,110.0,7.0,1.0,,9.0,,3.0,66.0,24.0,27.0,64.0,180.0,1.0,118.0,1.0,16.0,26.0,77.0,135.0,393.0,1600.0,29.0,1.0,35.0,,39.0,1284.0,134.0,17.0,12.0,727.0,3.0,18.0,2150.0,195.0,30.0,5.0,1.0,,,,166.0,8.0,0.0,1.0,1.0,,,,,,,,,,,,,1.0,18.0,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,3zpzna6dbf6m5un6rhybawe8k,C. Metelitsa,Defender,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,39kv8a6a82fos9hw9esb84k16,F. Montali,Goalkeeper,31,,62.0,,,,,,,,16.0,,,,,5.0,14.0,,25.0,,,5.0,12.0,5.0,,,5.0,,,,24.0,,37.0,,,112.0,20.0,,8.0,,86.0,10.0,1.0,132.0,105.0,,,57.0,,45.0,2.0,,,,,,,,5.0,1.0,24.0,,2.0,,2.0,,1.0,,57.0,208.0,2.0,,,,,156.0,12.0,,,124.0,,13.0,450.0,3.0,,,,36.0,,,1.0,,,,0.0,7.0,1.0,2.0,2.0,6.0,19.0,12.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,1icuc2zoguvqpuy5574czxtec,S. Navarette,Forward,61,,2.0,,,3.0,,,1.0,,2.0,,,,1.0,,,,6.0,,,,,,,1.0,3.0,,,,1.0,,2.0,,1.0,11.0,,,9.0,7.0,11.0,10.0,,11.0,14.0,,,,1.0,1.0,2.0,,,,,,1.0,1.0,3.0,1.0,3.0,,4.0,,1.0,,2.0,2.0,3.0,20.0,2.0,,,,1.0,14.0,4.0,,1.0,2.0,,,28.0,6.0,,,,,,,4.0,1.0,,,0.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,4ozih7wnybdxb1wgvd5fkjp5g,J. Nicolson,Goalkeeper,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,71y61qa3ywym9sa89dpkzfcyy,E. Ochoa,Goalkeeper,41,,222.0,,,3.0,,,,,15.0,,,,,18.0,12.0,,89.0,2.0,,13.0,32.0,18.0,,,13.0,,1.0,,83.0,,168.0,,,426.0,65.0,,21.0,,399.0,10.0,1.0,491.0,453.0,,,121.0,,124.0,3.0,,,,,,,1.0,13.0,1.0,87.0,,6.0,,3.0,,1.0,4.0,188.0,704.0,3.0,,1.0,,,578.0,55.0,,2.0,470.0,6.0,46.0,1200.0,7.0,,,,79.0,,,4.0,,,,0.0,18.0,1.0,12.0,3.0,9.0,40.0,23.0,3.0,5.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,8ny66cgnzmopld97hokovaqz8,K. Oseguera,Defender,62,,,,,1.0,,,,,1.0,,,,1.0,,,,5.0,,,,2.0,1.0,,,3.0,,,1.0,1.0,,1.0,,1.0,6.0,,,3.0,,6.0,10.0,,6.0,10.0,,,,,3.0,1.0,7.0,,,,,1.0,,3.0,1.0,4.0,,2.0,,1.0,1.0,2.0,3.0,9.0,21.0,2.0,,,,2.0,10.0,2.0,,,3.0,,,17.0,4.0,,,,,,,2.0,,,,0.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,2f698kopu06vfy867tc8j6ln8,W. Ostrander,Forward,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,4nzrv75trp05nqos781kk62hg,R. Rajagopal,Midfielder,50,,41.0,,,6.0,,,1.0,,5.0,,,,1.0,,3.0,,17.0,,,2.0,1.0,,,3.0,9.0,,1.0,1.0,4.0,,19.0,,2.0,96.0,2.0,,29.0,20.0,98.0,10.0,,98.0,107.0,,,,2.0,4.0,2.0,1.0,,1.0,,,3.0,2.0,9.0,7.0,9.0,,6.0,,,2.0,8.0,5.0,27.0,129.0,1.0,,,,1.0,107.0,9.0,1.0,1.0,69.0,,3.0,185.0,14.0,1.0,,,,,,13.0,1.0,,,0.0,,,,,,,,,,,,,,2.0,7.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,au9595t3oo0zbzexhr01ts0h6,W. Richmond,Forward,20,9.0,42.0,,5.0,28.0,8.0,3.0,23.0,,12.0,1.0,8.0,,6.0,2.0,10.0,,118.0,1.0,,13.0,8.0,7.0,,23.0,13.0,,,7.0,7.0,,48.0,,14.0,137.0,7.0,1.0,90.0,65.0,144.0,10.0,,144.0,195.0,,10.0,,12.0,25.0,2.0,10.0,6.0,9.0,,5.0,19.0,4.0,13.0,40.0,51.0,,30.0,2.0,2.0,13.0,46.0,44.0,40.0,359.0,8.0,,3.0,,14.0,195.0,66.0,42.0,5.0,63.0,2.0,5.0,925.0,76.0,5.0,3.0,9.0,,1.0,,68.0,23.0,,,0.0,,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,658wqca9ctixqav113prm06ei,J. Ricketts,Defender,2,5.0,30.0,,,30.0,10.0,,10.0,,5.0,,5.0,,7.0,,5.0,,79.0,1.0,,5.0,14.0,8.0,,13.0,7.0,,2.0,3.0,6.0,,14.0,,3.0,68.0,1.0,1.0,36.0,18.0,64.0,10.0,,69.0,95.0,,6.0,,7.0,27.0,,15.0,1.0,3.0,1.0,5.0,8.0,13.0,7.0,24.0,31.0,,33.0,,3.0,5.0,31.0,25.0,38.0,239.0,10.0,1.0,6.0,,10.0,100.0,27.0,15.0,10.0,38.0,,4.0,430.0,64.0,5.0,5.0,5.0,,,,54.0,10.0,0.0,1.0,0.0,,,,,,,,,,,,,,4.0,2.0,8.0,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,The Town FC,bpfl7nj8llr3dfadhtju52rro,J. Spivey,Forward,77,1.0,20.0,,2.0,9.0,,,,,6.0,,2.0,,3.0,,4.0,,29.0,1.0,,,3.0,4.0,,6.0,20.0,1.0,4.0,5.0,3.0,,16.0,,4.0,54.0,1.0,,36.0,17.0,52.0,10.0,1.0,55.0,69.0,,2.0,,2.0,11.0,2.0,,4.0,,,,5.0,1.0,20.0,12.0,17.0,,15.0,,6.0,2.0,15.0,14.0,19.0,111.0,9.0,,1.0,,5.0,72.0,14.0,4.0,3.0,20.0,,2.0,236.0,30.0,1.0,,1.0,,,,21.0,,,,1.0,,,,,,,,,,,,,,,20.0,,,,,2.0,,,,,,,,,
