liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Colorado Rapids,96hjy4unjlkz1a7n19z1noded,N. Jackson,Forward,12,1.0,1.0,,,,2.0,,,,,,,3.0,5.0,2.0,,7.0,4.0,,,2.0,5.0,5.0,7.0,,6.0,5.0,,,1.0,12.0,,2.0,7.0,4.0,,,,3.0,,29.0,,4.0,4.0,1.0,,4.0,,18.0,1.0,,7.0,,,1.0,9.0,,35.0,4.0,,1.0,4.0,,1.0,2.0,1.0,,2.0,11.0,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,77bfpxhy1oo4cz9txm88qlnmd,K. Kamara,Forward,23,1.0,44.0,1.0,12.0,20.0,123.0,29.0,17.0,5.0,5.0,14.0,29.0,144.0,349.0,223.0,34.0,514.0,29.0,10.0,14.0,112.0,142.0,206.0,501.0,8.0,491.0,240.0,,,32.0,720.0,14.0,169.0,226.0,196.0,41.0,47.0,32.0,192.0,98.0,67.0,6.0,,29.0,51.0,42.0,203.0,4.0,1288.0,56.0,2.0,416.0,21.0,18.0,78.0,436.0,13.0,2541.0,161.0,29.0,15.0,193.0,18.0,13.0,39.0,71.0,6.0,84.0,697.0,42.0,3.0,,210.0,,,,,,5.0,4.0,,4.0,,2.0,,1.0,,9.0,16.0,5.0,5.0,5.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,,,1.0,,,,7.0,4.0,,1.0,,,
USA_MLS,2019,Colorado Rapids,1s1fyh1gza8ll4aeenib2vmcp,J. Lewis,Midfielder,7,,9.0,4.0,5.0,16.0,50.0,25.0,12.0,3.0,7.0,3.0,25.0,29.0,155.0,114.0,6.0,205.0,22.0,,5.0,61.0,6.0,64.0,196.0,7.0,198.0,51.0,,,10.0,269.0,5.0,53.0,16.0,71.0,22.0,11.0,5.0,80.0,45.0,50.0,3.0,10.0,22.0,20.0,21.0,79.0,,471.0,21.0,10.0,163.0,8.0,7.0,15.0,122.0,9.0,1113.0,46.0,12.0,25.0,57.0,2.0,7.0,11.0,38.0,4.0,10.0,262.0,6.0,4.0,,106.0,,,,,,1.0,3.0,,3.0,,,,3.0,,9.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,2o1lu71kpaz4xmhspc6y0jaol,N. Mezquida,Midfielder,20,5.0,27.0,3.0,13.0,31.0,61.0,22.0,25.0,4.0,12.0,13.0,47.0,114.0,311.0,131.0,26.0,429.0,32.0,2.0,3.0,111.0,11.0,119.0,411.0,9.0,413.0,94.0,,,32.0,548.0,4.0,136.0,50.0,150.0,28.0,30.0,6.0,145.0,83.0,37.0,2.0,21.0,32.0,24.0,40.0,134.0,1.0,968.0,27.0,6.0,286.0,14.0,18.0,53.0,244.0,18.0,1405.0,158.0,11.0,27.0,94.0,16.0,25.0,28.0,107.0,3.0,39.0,527.0,15.0,7.0,1.0,194.0,,,,31.0,1.0,3.0,18.0,10.0,7.0,1.0,3.0,3.0,3.0,19.0,2.0,13.0,1.0,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
USA_MLS,2019,Colorado Rapids,ah2s6yhizmnyhjdo9yk56h39x,S. Nicholson,Midfielder,28,1.0,17.0,3.0,9.0,20.0,58.0,73.0,20.0,2.0,11.0,27.0,73.0,138.0,227.0,27.0,23.0,306.0,27.0,,,118.0,20.0,88.0,296.0,11.0,305.0,123.0,,,27.0,394.0,2.0,90.0,62.0,160.0,35.0,51.0,6.0,114.0,103.0,100.0,4.0,8.0,27.0,27.0,45.0,134.0,3.0,863.0,31.0,7.0,286.0,30.0,14.0,40.0,283.0,10.0,1769.0,115.0,19.0,32.0,72.0,18.0,16.0,29.0,72.0,,42.0,393.0,4.0,14.0,1.0,221.0,,,,,3.0,4.0,11.0,,11.0,2.0,,1.0,2.0,,8.0,9.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_MLS,2019,Colorado Rapids,44xe59w51j9i2j144979ynyl1,K. Opare,Defender,3,,,,,,4.0,,2.0,,2.0,,,40.0,21.0,23.0,1.0,91.0,3.0,1.0,,,13.0,18.0,91.0,1.0,89.0,15.0,,,8.0,109.0,,70.0,22.0,9.0,,1.0,11.0,7.0,2.0,17.0,1.0,,3.0,10.0,2.0,10.0,,139.0,11.0,,20.0,1.0,,1.0,24.0,,270.0,39.0,3.0,,16.0,,2.0,1.0,13.0,,9.0,106.0,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,ei6uyydoe2e7opomnstppy6z9,J. Price,Midfielder,19,,2.0,10.0,19.0,68.0,2.0,11.0,31.0,9.0,12.0,4.0,93.0,361.0,613.0,293.0,1.0,1055.0,27.0,4.0,,55.0,9.0,170.0,944.0,41.0,1009.0,54.0,,,53.0,1225.0,1.0,501.0,15.0,61.0,5.0,10.0,20.0,154.0,45.0,75.0,4.0,2.0,27.0,42.0,21.0,210.0,3.0,1582.0,47.0,6.0,300.0,9.0,9.0,3.0,115.0,111.0,2233.0,417.0,25.0,6.0,104.0,12.0,66.0,17.0,150.0,1.0,6.0,1156.0,9.0,19.0,1.0,100.0,,,,105.0,1.0,5.0,59.0,44.0,4.0,1.0,,1.0,10.0,59.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,4s89d8lvn9cdquw3tt1imik7p,S. Raben,Defender,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,1ynjnr4qnwzyncof9zd68r1m1,A. Rawls,Goalkeeper,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,btu7qgeq9vqtnjz3fe2mw9wid,K. Rosenberry,Defender,2,,2.0,3.0,42.0,30.0,32.0,38.0,70.0,3.0,28.0,230.0,38.0,446.0,509.0,98.0,16.0,986.0,34.0,15.0,1.0,94.0,40.0,229.0,913.0,82.0,962.0,135.0,,,78.0,1215.0,1.0,493.0,82.0,136.0,16.0,9.0,101.0,144.0,95.0,48.0,7.0,,34.0,57.0,44.0,189.0,6.0,2000.0,63.0,,363.0,13.0,19.0,18.0,271.0,73.0,3060.0,527.0,34.0,7.0,153.0,23.0,76.0,33.0,181.0,1.0,42.0,1188.0,4.0,34.0,9.0,189.0,,,,,41.0,6.0,16.0,,16.0,,1.0,,1.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,
USA_MLS,2019,Colorado Rapids,3z2lh52s6xpulwxm636h31e51,D. Rubio,Forward,11,2.0,15.0,4.0,27.0,33.0,89.0,27.0,48.0,10.0,21.0,11.0,27.0,165.0,336.0,174.0,25.0,485.0,26.0,4.0,9.0,139.0,60.0,168.0,439.0,19.0,470.0,206.0,,1.0,29.0,653.0,11.0,155.0,99.0,178.0,39.0,63.0,26.0,138.0,146.0,96.0,4.0,1.0,26.0,40.0,48.0,166.0,1.0,1160.0,44.0,13.0,330.0,14.0,29.0,40.0,384.0,46.0,2065.0,176.0,25.0,27.0,135.0,26.0,33.0,40.0,98.0,5.0,39.0,636.0,19.0,6.0,1.0,285.0,,,,,,4.0,6.0,,6.0,2.0,2.0,1.0,3.0,,5.0,9.0,2.0,4.0,5.0,4.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,
USA_MLS,2019,Colorado Rapids,6kq8itr9qyntj286s7q1mxrrp,D. Serna,Midfielder,17,1.0,2.0,,11.0,7.0,7.0,25.0,14.0,,3.0,36.0,27.0,9.0,95.0,83.0,3.0,178.0,14.0,1.0,,25.0,4.0,47.0,163.0,7.0,172.0,27.0,,,10.0,225.0,,92.0,14.0,35.0,5.0,4.0,9.0,47.0,23.0,20.0,,8.0,14.0,13.0,14.0,64.0,,392.0,15.0,2.0,99.0,3.0,7.0,5.0,62.0,15.0,580.0,86.0,6.0,4.0,32.0,5.0,15.0,11.0,34.0,,10.0,217.0,,6.0,1.0,48.0,,,,1.0,4.0,2.0,9.0,,9.0,,1.0,1.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,1zmuglf34st6duz1fq8ysv5nu,Andre Shinyashiki,Forward,99,2.0,19.0,3.0,23.0,23.0,96.0,27.0,42.0,3.0,19.0,12.0,27.0,89.0,213.0,149.0,18.0,344.0,31.0,9.0,7.0,126.0,19.0,152.0,332.0,19.0,314.0,142.0,,,26.0,496.0,7.0,135.0,60.0,167.0,51.0,31.0,8.0,105.0,123.0,100.0,6.0,13.0,31.0,24.0,48.0,153.0,1.0,961.0,28.0,9.0,306.0,20.0,18.0,37.0,309.0,12.0,1670.0,153.0,18.0,37.0,123.0,11.0,29.0,26.0,121.0,3.0,41.0,465.0,14.0,13.0,1.0,249.0,,,,1.0,3.0,4.0,4.0,1.0,4.0,,,,1.0,,5.0,14.0,1.0,1.0,1.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Colorado Rapids,ewojc4pj3xg2hipoqle9n8wdl,A. Sjöberg,Defender,44,2.0,1.0,,3.0,,8.0,,6.0,,3.0,,,79.0,30.0,38.0,1.0,176.0,7.0,3.0,,4.0,10.0,32.0,167.0,8.0,172.0,19.0,,2.0,14.0,208.0,,146.0,18.0,12.0,1.0,3.0,15.0,13.0,9.0,12.0,1.0,2.0,7.0,11.0,6.0,18.0,,258.0,12.0,,33.0,,3.0,2.0,31.0,9.0,435.0,78.0,5.0,,18.0,2.0,14.0,6.0,22.0,,8.0,203.0,,9.0,1.0,13.0,,,,,,1.0,,,,,,,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,
USA_MLS,2019,Colorado Rapids,4s5iiyrvtlnpmsbhyj17bj7px,T. Smith,Defender,5,,9.0,2.0,8.0,8.0,43.0,1.0,20.0,3.0,12.0,,1.0,134.0,243.0,260.0,12.0,707.0,27.0,31.0,3.0,21.0,62.0,146.0,628.0,21.0,687.0,88.0,,,41.0,853.0,3.0,464.0,92.0,51.0,,7.0,95.0,66.0,26.0,45.0,5.0,,27.0,42.0,10.0,106.0,6.0,1103.0,46.0,1.0,161.0,2.0,6.0,21.0,139.0,79.0,2415.0,393.0,27.0,,68.0,8.0,78.0,16.0,116.0,,30.0,830.0,,27.0,11.0,47.0,,,,,,4.0,,,,,,,1.0,,3.0,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0
USA_MLS,2019,Colorado Rapids,5u6h6cptsad9e6n4uv76q0fl5,S. Vines,Defender,13,,,,21.0,5.0,11.0,23.0,37.0,2.0,16.0,144.0,23.0,19.0,298.0,300.0,4.0,547.0,26.0,10.0,,40.0,10.0,148.0,501.0,18.0,537.0,69.0,,,56.0,695.0,,253.0,22.0,52.0,12.0,10.0,66.0,111.0,59.0,28.0,5.0,3.0,26.0,37.0,19.0,115.0,5.0,1152.0,42.0,,237.0,6.0,12.0,4.0,121.0,46.0,2149.0,265.0,23.0,13.0,84.0,6.0,64.0,11.0,85.0,,12.0,683.0,1.0,25.0,8.0,99.0,,,,,30.0,5.0,4.0,,4.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,bocl3lbg3kiz5un46fftpqk0l,D. Wilson,Defender,4,,5.0,1.0,18.0,4.0,17.0,,26.0,4.0,8.0,2.0,,95.0,145.0,142.0,6.0,377.0,20.0,11.0,2.0,59.0,46.0,136.0,319.0,12.0,363.0,87.0,,1.0,37.0,513.0,2.0,232.0,74.0,87.0,8.0,8.0,39.0,53.0,41.0,45.0,4.0,5.0,20.0,22.0,21.0,99.0,2.0,697.0,25.0,6.0,162.0,3.0,8.0,11.0,174.0,58.0,1329.0,223.0,15.0,4.0,68.0,14.0,68.0,27.0,87.0,,28.0,492.0,4.0,28.0,11.0,100.0,,,,,,3.0,,,,,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2019,Colorado Rapids,f1rmlj60f599rtygtk3s8av9x,D. Wynne,Defender,27,1.0,,,6.0,3.0,1.0,2.0,12.0,,6.0,20.0,2.0,42.0,80.0,117.0,,279.0,11.0,8.0,,13.0,15.0,76.0,247.0,10.0,275.0,30.0,,,24.0,355.0,,202.0,39.0,37.0,1.0,2.0,43.0,25.0,15.0,21.0,2.0,,11.0,19.0,8.0,54.0,1.0,500.0,20.0,1.0,93.0,1.0,5.0,,67.0,32.0,917.0,171.0,11.0,2.0,41.0,2.0,35.0,8.0,43.0,,24.0,349.0,,18.0,5.0,28.0,,,,,8.0,1.0,3.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
