liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Atlanta United FC,652d6i0jem2jymjfzd8w0ndn9,L. Abram,Defender,4,1.0,2.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,1.0,,,,28.0,50.0,36.0,95.0,,,74.0,11.0,,6.0,,11.0,11.0,47.0,7.0,,,,5.0,23.0,22.0,72.0,,,11.0,1.0,52.0,13.0,3.0,41.0,,1.0,,4.0,,1.0,9.0,,,5.0,2.0,,2.0,,,,2.0,2.0,4.0,1.0,3.0,4.0,,,9.0,2.0,5.0,,1.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,4ea0sjczqa5ah1w720zlakkfe,T. Almada,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,660a1dq2kk90vuzw0ru6mbmy,Miguel Berry,Forward,19,,,1.0,1.0,10.0,1.0,,69.0,0.0,,,1.0,,1.0,3.0,2.0,17.0,,,5.0,3.0,,,,,1.0,2.0,2.0,,,,2.0,6.0,1.0,4.0,,,,,4.0,,,1.0,,,,2.0,2.0,,12.0,1.0,2.0,5.0,3.0,,4.0,2.0,,,1.0,,7.0,2.0,1.0,7.0,,2.0,1.0,4.0,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,89knzhfu5cbjg3iqxcvz00aqy,M. Chol,Forward,30,1.0,2.0,1.0,1.0,10.0,,2.0,51.0,0.0,,1.0,,,1.0,7.0,3.0,25.0,,,13.0,4.0,,1.0,,,3.0,10.0,,,,,,6.0,3.0,10.0,,,1.0,,10.0,,,6.0,,1.0,1.0,8.0,1.0,1.0,12.0,1.0,,8.0,1.0,1.0,4.0,1.0,,1.0,,2.0,4.0,3.0,4.0,5.0,,,3.0,3.0,7.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,d3gmzmf34c6o8vzngnf7ishlg,N. Cobb,Defender,24,,,1.0,1.0,10.0,1.0,,80.0,0.0,,,1.0,,4.0,35.0,16.0,55.0,,,45.0,4.0,1.0,23.0,,4.0,4.0,34.0,1.0,,,1.0,3.0,8.0,8.0,43.0,,,7.0,,37.0,5.0,1.0,33.0,,,1.0,2.0,,,2.0,,,,2.0,,,,,1.0,1.0,,2.0,,,2.0,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,8x7ureyddmuodp6nl4rxfudw5,C. Diop,Goalkeeper,25,1.0,2.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,,,,,24.0,37.0,25.0,82.0,,1.0,67.0,6.0,16.0,17.0,4.0,6.0,5.0,47.0,8.0,8.0,1.0,17.0,9.0,12.0,11.0,43.0,4.0,4.0,2.0,,56.0,11.0,3.0,50.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,2uis9d0h87arn5ew3bg1si40l,D. Etienne,Midfielder,18,1.0,2.0,1.0,1.0,10.0,,2.0,51.0,0.0,,1.0,,,5.0,10.0,3.0,21.0,,,12.0,9.0,,2.0,,2.0,2.0,9.0,1.0,,,,1.0,8.0,2.0,12.0,,,1.0,,10.0,1.0,,1.0,,,,2.0,,,5.0,,2.0,,5.0,,,3.0,2.0,,,,5.0,5.0,,5.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,Midfielder,35,1.0,2.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,1.0,,,,9.0,32.0,11.0,65.0,,,39.0,17.0,,9.0,,,6.0,32.0,9.0,,,,1.0,12.0,6.0,38.0,,,2.0,,33.0,2.0,,16.0,,3.0,3.0,10.0,1.0,3.0,17.0,1.0,2.0,2.0,7.0,,1.0,3.0,,2.0,2.0,6.0,15.0,2.0,1.0,8.0,,1.0,4.0,8.0,9.0,3.0,1.0,1.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,cqa20tk6yzfxh21e85rc0bm51,A. Gutman,Defender,15,1.0,2.0,1.0,1.0,10.0,,2.0,58.0,0.0,,1.0,,,7.0,12.0,11.0,40.0,,,22.0,8.0,,2.0,,4.0,7.0,9.0,5.0,,,,3.0,13.0,10.0,21.0,,,1.0,,12.0,4.0,2.0,5.0,,,2.0,2.0,3.0,1.0,9.0,,,4.0,,,,,1.0,1.0,,1.0,5.0,1.0,4.0,,1.0,1.0,6.0,5.0,9.0,,,,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,erjg1qs9modbqfkfiz6picyqx,R. Hernández,Defender,2,1.0,2.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,,,,,3.0,48.0,25.0,94.0,,,61.0,21.0,,26.0,,3.0,12.0,46.0,10.0,,,,3.0,20.0,12.0,60.0,,,6.0,,49.0,1.0,1.0,28.0,,2.0,4.0,7.0,3.0,2.0,18.0,1.0,1.0,5.0,6.0,,2.0,1.0,3.0,2.0,1.0,4.0,13.0,,3.0,8.0,3.0,,11.0,7.0,10.0,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Atlanta United FC,esejxbb5upv0nofhq1qfnex62,F. Ibarra,Midfielder,14,1.0,2.0,1.0,1.0,10.0,1.0,2.0,120.0,0.0,,,,,16.0,38.0,21.0,77.0,,,51.0,22.0,,9.0,,2.0,10.0,35.0,10.0,,,,5.0,15.0,11.0,49.0,,,4.0,,40.0,6.0,1.0,18.0,,4.0,2.0,5.0,3.0,6.0,23.0,,2.0,5.0,6.0,,2.0,3.0,1.0,2.0,2.0,10.0,18.0,,3.0,8.0,1.0,,5.0,12.0,15.0,4.0,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
