liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels,Unsuccessful Passes Opposition Half,Starts,Leftside Passes,Penalty Goals Conceded,Total Touches In Opposition Box,Corners Taken (incl short corners),Shots On Target ( inc goals ),Appearances,Unsuccessful Passes Own Half,Aerial Duels,Unsuccessful Long Passes,Total Shots,Rightside Passes,Ground Duels won,Successful Open Play Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Yellow Cards,Successful Short Passes,Aerial Duels won,Backward Passes,Substitute Off,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Unsuccessful Corners into Box,Total Passes,Interceptions,PutThrough/Blocked Distribution,Duels lost,Time Played,Unsuccessful Dribbles,Total Successful Passes ( Excl Crosses & Corners ) ,Duels,Forward Passes,Unsuccessful Crosses open play,Successful Passes Own Half,Through balls,Aerial Duels lost,Substitute On,Successful Lay-offs,Total Losses Of Possession,Total Fouls Conceded,Goals Conceded Inside Box,Touches,Times Tackled,Shots Off Target (inc woodwork),Corners Won,Successful Passes Opposition Half,Ground Duels lost,Goals Conceded,Key Passes (Attempt Assists),Unsuccessful Launches,Games Played,Index,Successful Long Passes,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Foul Attempted Tackle,Open Play Passes,Total Fouls Won,Duels won,Winning Goal,Blocks,Tackles Lost,Handballs conceded,Total Tackles,Throw Ins to Opposition Player,Total Clearances,Goals,Tackles Won,Straight Red Cards,PutThrough/Blocked Distribution Won,Total Red Cards,Overruns,Goals Openplay,Goals from Inside Box,Headed Goals,Home Goals,Away Goals,Successful Dribbles,Successful Launches,Penalties Conceded,Successful Crosses open play,Successful Crosses & Corners,Successful Corners into Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Goals from Outside Box,Offsides,Blocked Shots,Last Player Tackle,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,Saves Made from Outside Box,Penalties Faced,Punches,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Assists (Intentional),Right Foot Goals,Hit Woodwork,Catches,Saves from Penalty,Penalties Saved,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Drops,Saves made - caught,Second Goal Assists,Other Goals,Penalties Off Target
Concacaf_Leagues_Cup,2025,CF América,9xaps7t7xtt5x3grjpbgxtfit,R. Aguirre,Forward,27,11.0,5.0,1.0,6.0,,6.0,,2.0,3.0,,4.0,,5.0,5.0,5.0,14.0,5.0,,16.0,1.0,5.0,1.0,4.0,,,,22.0,,2.0,9.0,128.0,1.0,17.0,15.0,6.0,,6.0,,3.0,2.0,,11.0,5.0,2.0,45.0,2.0,3.0,1.0,12.0,6.0,2.0,1.0,,3.0,10.0,1.0,5.0,,3.0,19.0,2.0,6.0,1.0,,,1.0,2.0,,,,2.0,,2.0,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,8wzlc99znjt7cvbzwqlc5a0ic,N. Bedolla,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,csvbc0k1f54418nn8pjhg8ull,C. Borja,Defender,26,7.0,14.0,2.0,14.0,,2.0,,,2.0,2.0,7.0,1.0,,35.0,4.0,88.0,5.0,1.0,85.0,4.0,15.0,,8.0,,10.0,,93.0,,2.0,6.0,180.0,2.0,88.0,14.0,29.0,11.0,32.0,,3.0,,,18.0,1.0,5.0,136.0,2.0,,3.0,57.0,3.0,5.0,2.0,,2.0,10.0,3.0,4.0,11.0,,93.0,1.0,8.0,0.0,1.0,1.0,,1.0,,12.0,,,,2.0,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,13,3.0,4.0,1.0,18.0,,1.0,,,1.0,,2.0,2.0,,37.0,1.0,84.0,4.0,,83.0,1.0,10.0,,5.0,,1.0,,88.0,,,3.0,90.0,,84.0,5.0,23.0,,34.0,,1.0,,1.0,5.0,,1.0,95.0,1.0,,,50.0,2.0,1.0,4.0,,1.0,10.0,1.0,2.0,,,88.0,,2.0,0.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,1.0,3.0,1.0,4.0,,,,,1.0,,,3.0,,7.0,1.0,21.0,3.0,,19.0,,,,3.0,,,,28.0,1.0,,,90.0,,25.0,1.0,17.0,,23.0,,,,,3.0,,1.0,32.0,,,,2.0,,1.0,,1.0,1.0,10.0,6.0,,,,24.0,,1.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,claujooxyw4dzynzmy752r3l5,S. Cáceres,Defender,4,5.0,8.0,2.0,39.0,,5.0,,2.0,3.0,4.0,16.0,4.0,2.0,13.0,4.0,84.0,11.0,,83.0,10.0,10.0,2.0,7.0,,1.0,,98.0,5.0,,7.0,151.0,,87.0,21.0,36.0,1.0,57.0,,6.0,1.0,,12.0,1.0,3.0,124.0,,,1.0,30.0,1.0,3.0,1.0,1.0,3.0,10.0,4.0,7.0,1.0,,95.0,3.0,14.0,0.0,1.0,,,2.0,,5.0,1.0,2.0,,,,,,1.0,1.0,1.0,0.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,30q9d8i2c8kgscpgze0x5h0b9,V. Dávila,Forward,11,8.0,5.0,2.0,28.0,,3.0,,3.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,50.0,3.0,,48.0,,16.0,2.0,6.0,,1.0,,53.0,,,6.0,109.0,,50.0,11.0,2.0,3.0,17.0,,3.0,,5.0,11.0,2.0,3.0,74.0,2.0,,,33.0,3.0,3.0,1.0,,2.0,10.0,2.0,2.0,3.0,1.0,53.0,1.0,5.0,0.0,,1.0,,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,9vy0gclovljnladztpsu1usr8,D. Espinoza,Midfielder,34,7.0,8.0,1.0,19.0,,5.0,,,1.0,1.0,2.0,,,2.0,5.0,38.0,5.0,,38.0,1.0,17.0,,8.0,,5.0,,44.0,,1.0,3.0,90.0,,39.0,9.0,6.0,4.0,25.0,,1.0,,,10.0,,1.0,63.0,1.0,,1.0,15.0,2.0,1.0,,,1.0,10.0,1.0,5.0,4.0,,43.0,1.0,6.0,0.0,,,,3.0,,,,3.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,733ho2s9aqwwxzbqfiia3b7bp,Álvaro Fidalgo,Midfielder,8,10.0,16.0,2.0,32.0,,2.0,3.0,1.0,2.0,1.0,,4.0,3.0,57.0,9.0,118.0,15.0,,119.0,,15.0,1.0,9.0,,,,143.0,1.0,4.0,1.0,135.0,,128.0,10.0,39.0,2.0,44.0,,,,3.0,18.0,,4.0,163.0,,2.0,1.0,84.0,1.0,4.0,3.0,,2.0,10.0,9.0,11.0,2.0,,132.0,5.0,9.0,0.0,1.0,,,3.0,,,,3.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Leagues_Cup,2025,CF América,1yaltijxes8x1ftlfs9aawwyx,A. Gutiérrez,Midfielder,20,7.0,11.0,1.0,13.0,,1.0,4.0,,2.0,1.0,2.0,,1.0,15.0,3.0,43.0,7.0,,43.0,1.0,12.0,1.0,2.0,,1.0,3.0,50.0,1.0,4.0,5.0,127.0,,43.0,9.0,10.0,2.0,12.0,,1.0,1.0,3.0,16.0,2.0,1.0,71.0,2.0,1.0,,32.0,4.0,1.0,1.0,,2.0,10.0,,7.0,5.0,1.0,50.0,,4.0,0.0,,,,3.0,,,,3.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
