liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),b15d6e6kd0srp3nl1jnlrmot0,M. Agyemang,Defender,64,7.0,289.0,5.0,260.0,31.0,109.0,1.0,1.0,531.0,7.0,1.0,,74.0,1.0,5.0,15.0,282.0,10.0,2.0,7.0,6.0,,28.0,2.0,26.0,2.0,4.0,2.0,14.0,67.0,234.0,,,34.0,4.0,29.0,186.0,6.0,10.0,6.0,1.0,254.0,101.0,17.0,11.0,341.0,20.0,0.0,,,,26.0,,,,,,,14.0,,4.0,10.0,,1.0,,,3.0,,,,,2.0,,,3.0,,14.0,,1.0,4.0,1.0,12.0,,9.0,,,,3.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),4vl71sbo2fsiff9osja11h1ck,L. Alepa,Midfielder,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),9rq7qu1z2xcufbxor3ycwbcwk,L. Bartolović,Forward,50,1.0,25.0,5.0,13.0,28.0,5.0,2.0,,195.0,10.0,3.0,,9.0,2.0,2.0,12.0,25.0,10.0,2.0,3.0,6.0,1.0,20.0,1.0,,,,,13.0,11.0,13.0,,,4.0,6.0,12.0,4.0,6.0,1.0,2.0,1.0,13.0,4.0,6.0,14.0,48.0,10.0,0.0,3.0,,,,,,,,,,7.0,,,3.0,,,,,,,1.0,,1.0,1.0,,,,,,,4.0,4.0,2.0,5.0,,2.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),9ohy24mxhsqao5kymh0lbxxck,N. Berchimas,Forward,27,13.0,186.0,21.0,138.0,134.0,14.0,11.0,1.0,672.0,71.0,39.0,8.0,99.0,2.0,13.0,43.0,182.0,10.0,8.0,33.0,13.0,9.0,115.0,23.0,6.0,11.0,,2.0,104.0,90.0,133.0,8.0,,37.0,56.0,48.0,42.0,13.0,14.0,7.0,16.0,134.0,43.0,37.0,78.0,385.0,47.0,0.0,10.0,3.0,,5.0,1.0,,3.0,1.0,,,11.0,2.0,,4.0,,2.0,,5.0,1.0,1.0,1.0,,18.0,10.0,2.0,9.0,5.0,,5.0,3.0,24.0,7.0,12.0,39.0,1.0,9.0,2.0,3.0,1.0,8.0,3.0,4.0,7.0,1.0,1.0,6.0,3.0,0.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),4kwb3huwcvtgy9mi2hgfasyz8,B. Blama,Forward,32,,13.0,2.0,7.0,12.0,5.0,1.0,,63.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,13.0,10.0,1.0,6.0,4.0,2.0,12.0,,,3.0,,,10.0,1.0,7.0,2.0,,2.0,1.0,6.0,3.0,4.0,,,,7.0,4.0,6.0,6.0,27.0,8.0,0.0,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,1.0,,3.0,2.0,1.0,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),603sxl8xsij9kep03px6s85m2,B. Cambridge,Forward,36,2.0,18.0,1.0,14.0,13.0,8.0,,,90.0,6.0,3.0,4.0,13.0,1.0,1.0,3.0,18.0,10.0,1.0,7.0,2.0,2.0,14.0,3.0,,4.0,,,13.0,2.0,14.0,4.0,,2.0,9.0,4.0,1.0,2.0,3.0,1.0,2.0,14.0,2.0,7.0,7.0,37.0,8.0,0.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,3.0,1.0,,,,,1.0,,1.0,1.0,,6.0,,,,,,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),7sitox7ubssxusmiqnoy5sxlg,B. Coulibaly,Midfielder,55,30.0,1105.0,66.0,990.0,190.0,291.0,36.0,3.0,2047.0,123.0,36.0,6.0,508.0,9.0,34.0,86.0,1074.0,10.0,20.0,75.0,25.0,22.0,219.0,15.0,27.0,19.0,4.0,6.0,198.0,335.0,913.0,6.0,3.0,145.0,10.0,115.0,486.0,25.0,40.0,24.0,3.0,960.0,261.0,85.0,134.0,1392.0,89.0,0.0,1.0,1.0,2.0,77.0,,,,1.0,1.0,,21.0,,2.0,10.0,1.0,2.0,,13.0,10.0,1.0,9.0,1.0,13.0,18.0,,5.0,14.0,,29.0,,23.0,11.0,14.0,218.0,,32.0,,4.0,,25.0,,13.0,12.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),2xxc82nzakrrhhbuupjxj4k5w,E. Curtis,Defender,87,1.0,14.0,,12.0,4.0,6.0,,,22.0,1.0,1.0,1.0,6.0,,2.0,2.0,14.0,10.0,,2.0,1.0,,4.0,,2.0,,,5.0,3.0,2.0,12.0,1.0,,,,2.0,6.0,1.0,1.0,,,12.0,2.0,3.0,1.0,27.0,3.0,0.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,2.0,,,,1.0,,,4.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),bjzbbdfbyt4lkwjxjiir4tyxg,I. Elizalde,Midfielder,93,2.0,7.0,1.0,5.0,2.0,,,,24.0,2.0,,,3.0,,,,6.0,10.0,,2.0,1.0,,5.0,,,2.0,,,4.0,2.0,5.0,,,2.0,,2.0,2.0,1.0,2.0,,,4.0,3.0,2.0,3.0,12.0,1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Crown Legacy FC (Charlotte FC II),6bg69aksa8wb6wmu7w81is8yy,J. Forbes,Defender,40,9.0,200.0,5.0,159.0,77.0,2.0,2.0,2.0,534.0,10.0,5.0,11.0,71.0,7.0,3.0,28.0,192.0,10.0,,11.0,8.0,2.0,36.0,1.0,13.0,6.0,4.0,28.0,21.0,70.0,154.0,9.0,5.0,16.0,4.0,41.0,91.0,8.0,13.0,8.0,,151.0,80.0,18.0,18.0,320.0,43.0,0.0,1.0,1.0,,5.0,2.0,2.0,,2.0,2.0,,15.0,,1.0,7.0,,,,1.0,4.0,,,,1.0,3.0,5.0,,3.0,,13.0,,14.0,8.0,7.0,48.0,,9.0,,3.0,,5.0,,3.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
