root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,35ds2xu43z6jccyhlr8jsomzu,B. Arellano,Midfielder,35,30.0,7.0,,12.0,,7.0,1.0,12.0,7.0,,1.0,109.0,,21.0,1.0,21.0,,10.0,,3.0,,42.0,10.0,,9.0,,,71.0,11.0,1.0,1.0,7.0,17.0,2.0,,,4.0,21.0,,1.0,1.0,,2.0,14.0,,12.0,1.0,,4.0,,9.0,2.0,24.0,,1.0,6.0,31.0,30.0,2.0,7.0,12.0,,43.0,5.0,4.0,2.0,,2.0,0.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,1.0,,1.0,3.0,,,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,3tmoxzy6ib7qp88hnkk68lzbo,N. Aristizábal,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,457wpw6s1esrs616paqzo355,C. Asensio,Defender,26,823.0,6.0,32.0,355.0,27.0,24.0,1.0,28.0,24.0,9.0,45.0,1688.0,,65.0,3.0,470.0,15.0,10.0,7.0,5.0,8.0,948.0,385.0,18.0,37.0,7.0,2.0,1316.0,93.0,14.0,4.0,50.0,184.0,30.0,7.0,56.0,9.0,97.0,17.0,138.0,8.0,,21.0,99.0,,43.0,8.0,16.0,10.0,,54.0,5.0,191.0,6.0,32.0,73.0,845.0,800.0,30.0,381.0,125.0,10.0,970.0,9.0,28.0,1.0,12.0,22.0,0.0,,,,9.0,10.0,2.0,,,,,1.0,,,,,5.0,1.0,,1.0,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,elvrjpt1jlko4henaqvfid7o4,M. Burton,Midfielder,7,393.0,10.0,9.0,87.0,2.0,24.0,2.0,61.0,24.0,5.0,20.0,1214.0,,140.0,16.0,126.0,2.0,10.0,17.0,33.0,,462.0,283.0,14.0,79.0,9.0,11.0,683.0,55.0,19.0,11.0,82.0,160.0,4.0,6.0,17.0,20.0,149.0,7.0,1.0,6.0,,5.0,56.0,,63.0,11.0,2.0,38.0,,86.0,8.0,137.0,,14.0,60.0,399.0,379.0,4.0,139.0,69.0,10.0,468.0,25.0,18.0,12.0,,25.0,2.0,5.0,7.0,,3.0,1.0,3.0,,,,,8.0,2.0,1.0,,2.0,16.0,6.0,,5.0,1.0,2.0,0.0,,6.0,5.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,Midfielder,18,546.0,7.0,26.0,191.0,10.0,26.0,3.0,74.0,26.0,14.0,46.0,1801.0,,145.0,22.0,258.0,17.0,10.0,19.0,34.0,7.0,689.0,303.0,19.0,71.0,14.0,16.0,953.0,104.0,33.0,10.0,190.0,150.0,24.0,13.0,36.0,27.0,171.0,9.0,4.0,12.0,3.0,30.0,132.0,1.0,91.0,17.0,19.0,10.0,,80.0,18.0,211.0,2.0,39.0,113.0,547.0,501.0,25.0,159.0,143.0,14.0,690.0,15.0,33.0,7.0,1.0,45.0,0.0,7.0,7.0,,10.0,3.0,2.0,2.0,,,,,1.0,1.0,,1.0,16.0,4.0,,6.0,2.0,0.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,9yldym4386a2icfk6qb6i90r8,A. De Anda,Defender,25,176.0,3.0,5.0,77.0,8.0,9.0,2.0,28.0,9.0,2.0,4.0,439.0,,48.0,2.0,110.0,1.0,10.0,4.0,5.0,1.0,213.0,76.0,6.0,20.0,3.0,2.0,337.0,27.0,9.0,5.0,5.0,46.0,8.0,5.0,19.0,9.0,53.0,4.0,23.0,3.0,,8.0,26.0,,29.0,5.0,4.0,3.0,,24.0,5.0,74.0,,10.0,24.0,184.0,180.0,8.0,93.0,37.0,2.0,221.0,12.0,12.0,7.0,3.0,12.0,0.0,,2.0,,3.0,,1.0,,,,,1.0,,,,,5.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,3cbmr8hg3kszw5wl04p3ol27e,C. Fodrey,Midfielder,19,303.0,8.0,28.0,147.0,7.0,22.0,,77.0,22.0,19.0,19.0,1354.0,,151.0,20.0,103.0,10.0,10.0,26.0,56.0,1.0,441.0,248.0,14.0,74.0,11.0,9.0,832.0,121.0,12.0,10.0,33.0,123.0,56.0,12.0,25.0,17.0,179.0,18.0,12.0,6.0,2.0,19.0,200.0,1.0,87.0,11.0,3.0,33.0,,92.0,7.0,311.0,,19.0,72.0,317.0,298.0,85.0,154.0,140.0,34.0,457.0,38.0,39.0,26.0,,18.0,4.0,3.0,7.0,,21.0,3.0,4.0,,,,,6.0,2.0,4.0,,4.0,23.0,9.0,2.0,11.0,7.0,2.0,2.0,20.0,42.0,13.0,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,Defender,22,1650.0,2.0,56.0,676.0,67.0,31.0,3.0,90.0,31.0,5.0,98.0,2636.0,1.0,209.0,16.0,1080.0,32.0,10.0,12.0,38.0,16.0,1856.0,613.0,29.0,119.0,19.0,11.0,2466.0,121.0,40.0,1.0,781.0,153.0,25.0,18.0,89.0,33.0,265.0,24.0,113.0,22.0,1.0,33.0,143.0,1.0,122.0,22.0,31.0,33.0,1.0,143.0,15.0,340.0,9.0,85.0,172.0,1688.0,1590.0,26.0,284.0,206.0,5.0,1894.0,37.0,31.0,18.0,36.0,62.0,1.0,,4.0,,9.0,13.0,6.0,1.0,,,,6.0,,1.0,1.0,1.0,24.0,2.0,,5.0,4.0,1.0,0.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,Forward,11,134.0,12.0,16.0,34.0,2.0,23.0,2.0,68.0,23.0,1.0,1.0,928.0,,132.0,13.0,45.0,8.0,10.0,8.0,36.0,1.0,173.0,91.0,11.0,64.0,6.0,7.0,383.0,34.0,13.0,11.0,38.0,66.0,10.0,14.0,7.0,31.0,148.0,8.0,6.0,9.0,1.0,6.0,42.0,1.0,76.0,8.0,3.0,30.0,,72.0,10.0,116.0,,5.0,41.0,135.0,134.0,10.0,36.0,39.0,1.0,174.0,29.0,23.0,18.0,,22.0,0.0,2.0,4.0,,9.0,,,,,1.0,,3.0,1.0,,,1.0,12.0,2.0,,6.0,6.0,1.0,0.0,,1.0,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Austin FC II,Austin_FC_II,5h73r4bv42whxsvnlq89b89re,K. Keller,Defender,4,983.0,1.0,26.0,328.0,31.0,16.0,,11.0,16.0,1.0,83.0,1292.0,3.0,38.0,7.0,736.0,9.0,10.0,2.0,17.0,8.0,1096.0,279.0,15.0,27.0,11.0,5.0,1253.0,58.0,11.0,4.0,468.0,75.0,,2.0,42.0,8.0,64.0,17.0,2.0,2.0,,21.0,72.0,,20.0,11.0,17.0,7.0,3.0,44.0,3.0,134.0,7.0,56.0,75.0,1014.0,931.0,,257.0,114.0,1.0,1128.0,3.0,6.0,,,13.0,0.0,,1.0,,,5.0,2.0,,,,,3.0,,,,,7.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
