liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Atlas FC,apsv0c0r1zc7q3bjqex8033kl,J. Abella,Defender,4,322.0,24.0,1.0,6.0,3.0,38.0,963.0,12.0,83.0,10.0,10.0,1.0,1.0,13.0,253.0,136.0,3.0,31.0,10.0,316.0,13.0,61.0,6.0,24.0,219.0,86.0,42.0,12.0,12.0,3.0,12.0,27.0,14.0,6.0,31.0,37.0,112.0,60.0,144.0,2.0,16.0,66.0,34.0,8.0,46.0,33.0,6.0,6.0,131.0,1.0,13.0,69.0,2.0,4.0,7.0,19.0,1.0,5.0,9.0,6.0,7.0,11.0,2.0,16.0,247.0,23.0,18.0,115.0,5.0,1.0,31.0,555.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,6l5na1ucaovnml3tqjdyysbth,E. Aguilera,Defender,29,524.0,41.0,,2.0,,45.0,1032.0,12.0,83.0,10.0,15.0,2.0,,14.0,439.0,141.0,6.0,,10.0,510.0,28.0,17.0,6.0,12.0,376.0,56.0,50.0,15.0,15.0,,5.0,22.0,29.0,,40.0,37.0,195.0,40.0,165.0,3.0,23.0,52.0,63.0,136.0,46.0,18.0,,,101.0,,7.0,85.0,6.0,2.0,3.0,7.0,1.0,6.0,8.0,4.0,2.0,5.0,4.0,15.0,427.0,43.0,18.0,274.0,2.0,1.0,,663.0,0.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,cb6oodfu9rk751khbomxg2yuh,E. Aguirre,Forward,19,235.0,10.0,2.0,6.0,,1.0,1284.0,17.0,196.0,10.0,45.0,1.0,1.0,8.0,165.0,59.0,15.0,5.0,17.0,227.0,36.0,,,17.0,158.0,64.0,30.0,19.0,19.0,14.0,21.0,61.0,11.0,1.0,69.0,106.0,54.0,115.0,125.0,1.0,1.0,70.0,7.0,52.0,90.0,54.0,10.0,1.0,160.0,9.0,6.0,70.0,6.0,9.0,14.0,,5.0,62.0,,33.0,18.0,11.0,19.0,16.0,157.0,81.0,17.0,41.0,11.0,16.0,5.0,459.0,0.0,,,2.0,,4.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,ancqubjqqf22bdzlposz8okbt,G. Aguirre,Defender,13,235.0,19.0,,2.0,,23.0,490.0,5.0,50.0,10.0,6.0,1.0,,12.0,189.0,39.0,3.0,1.0,2.0,229.0,23.0,15.0,1.0,9.0,167.0,37.0,19.0,6.0,6.0,2.0,5.0,7.0,10.0,,23.0,13.0,103.0,21.0,71.0,1.0,10.0,26.0,22.0,67.0,37.0,14.0,2.0,,52.0,2.0,3.0,46.0,1.0,3.0,1.0,3.0,3.0,6.0,2.0,2.0,3.0,6.0,2.0,7.0,183.0,29.0,8.0,118.0,,,1.0,321.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,cxktd9vpx9m7gmgdfcy9v4n3d,D. Barbosa,Defender,15,136.0,9.0,,5.0,,6.0,429.0,3.0,55.0,10.0,4.0,1.0,,3.0,102.0,80.0,2.0,24.0,9.0,135.0,2.0,24.0,2.0,14.0,90.0,53.0,26.0,11.0,11.0,3.0,16.0,26.0,5.0,2.0,28.0,30.0,30.0,49.0,55.0,2.0,4.0,23.0,12.0,3.0,25.0,23.0,4.0,2.0,82.0,1.0,7.0,34.0,1.0,6.0,1.0,7.0,4.0,10.0,2.0,8.0,2.0,7.0,7.0,6.0,101.0,6.0,8.0,49.0,4.0,,24.0,272.0,0.0,,,8.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,bq2k2eljw2kf5rppuksl15jbo,A. Bass,Midfielder,30,28.0,,,3.0,,1.0,76.0,1.0,8.0,10.0,,,,,20.0,2.0,2.0,,3.0,28.0,,,1.0,4.0,20.0,4.0,5.0,1.0,1.0,,1.0,4.0,4.0,,7.0,4.0,11.0,8.0,5.0,,1.0,6.0,,9.0,4.0,4.0,,,10.0,,,8.0,2.0,,1.0,,,1.0,,,,4.0,,2.0,20.0,,2.0,15.0,,,,37.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,4tj1hms5upjl4pr614llrdsve,D. Cervantes,Forward,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,bux3qj934czxv2imllf9o6t3p,A. Chalá,Defender,8,268.0,6.0,2.0,9.0,1.0,18.0,862.0,9.0,77.0,10.0,11.0,,1.0,9.0,202.0,15.0,5.0,28.0,12.0,267.0,8.0,17.0,2.0,9.0,197.0,78.0,45.0,15.0,15.0,12.0,21.0,35.0,19.0,7.0,48.0,46.0,83.0,58.0,130.0,1.0,11.0,57.0,5.0,113.0,31.0,23.0,12.0,6.0,137.0,3.0,4.0,66.0,2.0,10.0,6.0,4.0,2.0,19.0,1.0,15.0,7.0,5.0,7.0,14.0,201.0,19.0,15.0,79.0,2.0,1.0,31.0,440.0,0.0,,,6.0,2.0,,,1.0,,,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,1kggpaz4j0ttrjavw0z6tzjhm,I. Domínguez,Defender,3,12.0,,,,,1.0,66.0,1.0,5.0,10.0,1.0,,,1.0,9.0,1.0,,1.0,,12.0,1.0,1.0,,2.0,9.0,2.0,2.0,1.0,1.0,,,1.0,2.0,,2.0,2.0,3.0,3.0,6.0,,1.0,,,8.0,3.0,2.0,,,9.0,,1.0,3.0,,,1.0,,,,,1.0,,1.0,,2.0,9.0,2.0,2.0,3.0,1.0,,1.0,26.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Atlas FC,9nezhr3gsxx454wg7wwa8qvl6,L. Flores,Forward,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
