root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,4.0,17.0,5.0,6.0,31.0,10.0,1.0,41.0,5.0,,2.0,12.0,2.0,113.0,1.0,95.0,1.0,2.0,8.0,,3.0,24.0,89.0,95.0,,165.0,1.0,20.0,48.0,89.0,87.0,10.0,4.0,8.0,16.0,,1.0,2.0,20.0,6.0,1.0,5.0,8.0,,3.0,9.0,0.0,,,,,,,1.0,,2.0,,2.0,,3.0,,,1.0,,,,,1.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,22,8.0,12.0,5.0,4.0,18.0,17.0,5.0,65.0,5.0,,7.0,14.0,,128.0,1.0,98.0,5.0,3.0,3.0,3.0,3.0,37.0,83.0,98.0,2.0,224.0,1.0,6.0,18.0,83.0,80.0,10.0,3.0,4.0,7.0,2.0,3.0,3.0,37.0,15.0,12.0,10.0,6.0,,3.0,6.0,0.0,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,4.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,250r77nvu1exeyurchatnqnkl,T. Bunbury,Forward,12,16.0,29.0,2.0,1.0,15.0,25.0,5.0,15.0,2.0,5.0,,7.0,2.0,94.0,8.0,60.0,11.0,4.0,9.0,,5.0,17.0,44.0,59.0,7.0,284.0,1.0,15.0,29.0,43.0,41.0,10.0,1.0,9.0,18.0,16.0,4.0,3.0,13.0,16.0,2.0,11.0,16.0,,5.0,13.0,0.0,,1.0,,,2.0,1.0,3.0,,3.0,,5.0,,4.0,2.0,2.0,2.0,5.0,,,,3.0,,1.0,0.0,1.0,1.0,,2.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,4wy7kbv694s6xrm3tfsyl4hyh,S. Davis,Midfielder,54,3.0,6.0,,3.0,21.0,15.0,2.0,50.0,,,3.0,15.0,,121.0,1.0,86.0,,3.0,3.0,5.0,5.0,34.0,80.0,85.0,,225.0,,12.0,30.0,79.0,73.0,10.0,1.0,3.0,6.0,1.0,,7.0,19.0,6.0,6.0,4.0,3.0,,5.0,3.0,0.0,,,1.0,,,,,,,,2.0,,1.0,1.0,2.0,,,,,,1.0,,,,,2.0,2.0,2.0,,,,3.0,,,,,,,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,19.0,44.0,9.0,12.0,73.0,40.0,9.0,128.0,8.0,1.0,9.0,25.0,15.0,354.0,1.0,291.0,5.0,5.0,18.0,9.0,7.0,93.0,263.0,288.0,4.0,514.0,,45.0,135.0,260.0,243.0,10.0,8.0,21.0,39.0,2.0,1.0,20.0,80.0,28.0,1.0,21.0,25.0,1.0,7.0,19.0,0.0,2.0,1.0,,,,1.0,3.0,,5.0,,10.0,,4.0,1.0,2.0,,4.0,,,,,,0.0,1.0,14.0,2.0,4.0,6.0,,2.0,2.0,,,,,,,,,,1.0,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,7jcp2lm8e7pdc6k8zigfjf7x1,J. Greguš,Midfielder,24,1.0,3.0,,2.0,5.0,5.0,1.0,12.0,,,3.0,4.0,,28.0,,23.0,,,,1.0,1.0,7.0,19.0,23.0,,28.0,,2.0,7.0,19.0,18.0,10.0,2.0,3.0,3.0,,,1.0,9.0,4.0,,3.0,3.0,,1.0,,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,4ceaxb019rb6flsigsqo80rca,L. Haakenson,Midfielder,26,1.0,4.0,,,1.0,3.0,1.0,1.0,,1.0,,,1.0,10.0,3.0,3.0,1.0,,2.0,,2.0,,2.0,3.0,1.0,44.0,,1.0,1.0,2.0,2.0,10.0,,1.0,3.0,4.0,,,1.0,1.0,,1.0,2.0,,2.0,2.0,0.0,1.0,1.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,2.0,,1.0,0.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,bwq89z2cncu4pscz9xs3a6kt1,R. Leal,Midfielder,8,11.0,5.0,,1.0,4.0,18.0,3.0,8.0,,,,6.0,2.0,45.0,2.0,32.0,1.0,1.0,2.0,,2.0,8.0,21.0,32.0,,77.0,,6.0,13.0,21.0,20.0,10.0,1.0,2.0,4.0,1.0,1.0,1.0,14.0,11.0,,13.0,2.0,,2.0,3.0,0.0,5.0,,,,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,2.0,,,,,1.0,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,2,32.0,47.0,9.0,16.0,120.0,85.0,20.0,128.0,8.0,,21.0,35.0,11.0,424.0,,296.0,8.0,7.0,14.0,5.0,7.0,13.0,243.0,290.0,3.0,618.0,25.0,41.0,125.0,238.0,231.0,10.0,10.0,25.0,39.0,3.0,5.0,12.0,122.0,53.0,10.0,53.0,28.0,1.0,7.0,19.0,1.0,20.0,,4.0,,,,,8.0,4.0,16.0,6.0,8.0,2.0,,5.0,1.0,5.0,,,,,10.0,,,7.0,,6.0,4.0,,12.0,,1.0,,,,,,,,,2.0,2.0,,3.0,2.0,,,1.0,,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,3.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Nashville SC,Nashville_SC,9rwo2uejpeqqkmy6lgacm0ley,L. MacNaughton,Defender,3,13.0,29.0,4.0,3.0,99.0,28.0,10.0,219.0,3.0,,8.0,17.0,3.0,372.0,2.0,307.0,16.0,6.0,5.0,5.0,7.0,92.0,286.0,296.0,9.0,538.0,3.0,20.0,67.0,276.0,266.0,10.0,2.0,8.0,13.0,2.0,7.0,20.0,96.0,21.0,26.0,11.0,17.0,,7.0,12.0,0.0,,,4.0,,,,,,5.0,,5.0,,,,4.0,,,,,,2.0,,,,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,,,,5.0,,,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,
