liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Sporting Kansas City II,4fqr9a7gpcgh9z2kzp7ly5oq2,Mohammad Abu Al Nadi,Defender,60,,329.0,1.0,200.0,22.0,28.0,,27.0,,7.0,40.0,140.0,4.0,11.0,1.0,206.0,7.0,,158.0,7.0,,38.0,74.0,1.0,23.0,19.0,4.0,2.0,15.0,247.0,4.0,4.0,3.0,25.0,67.0,,10.0,7.0,10.0,2.0,1.0,33.0,19.0,8.0,,4.0,19.0,43.0,162.0,168.0,8.0,4.0,26.0,4.0,6.0,,,,,,,18.0,2.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,5jqpaezbxkymi3lixcdjt3gtl,R. Akhmatov,Midfielder,95,3.0,983.0,3.0,426.0,82.0,211.0,5.0,14.0,9.0,11.0,119.0,152.0,30.0,64.0,3.0,438.0,25.0,11.0,325.0,25.0,13.0,78.0,117.0,11.0,62.0,60.0,11.0,11.0,22.0,592.0,17.0,16.0,2.0,130.0,120.0,7.0,10.0,71.0,35.0,19.0,7.0,153.0,3.0,29.0,6.0,17.0,71.0,119.0,349.0,360.0,23.0,22.0,82.0,10.0,59.0,6.0,4.0,,1.0,6.0,3.0,7.0,4.0,4.0,,3.0,,2.0,,3.0,,4.0,5.0,1.0,12.0,,1.0,1.0,1.0,8.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,egk2j6u6e77cw8i336jykywgl,A. Allach,Midfielder,98,1.0,1811.0,3.0,1165.0,201.0,434.0,7.0,49.0,8.0,16.0,234.0,626.0,19.0,108.0,3.0,1216.0,29.0,31.0,990.0,34.0,18.0,157.0,359.0,12.0,109.0,145.0,20.0,30.0,50.0,1507.0,25.0,10.0,5.0,159.0,324.0,17.0,10.0,93.0,69.0,30.0,16.0,190.0,17.0,40.0,2.0,25.0,81.0,332.0,1009.0,1059.0,31.0,11.0,97.0,24.0,78.0,5.0,6.0,3.0,2.0,7.0,1.0,17.0,15.0,6.0,,3.0,1.0,7.0,,3.0,,10.0,,,15.0,,1.0,,,8.0,2.0,4.0,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,czvx554bt0j1jjq8ku3xzcpud,B. Baráth,Defender,2,,90.0,,25.0,3.0,4.0,,1.0,,,4.0,21.0,,1.0,,27.0,3.0,,14.0,5.0,,2.0,1.0,,2.0,6.0,1.0,,,40.0,1.0,,3.0,4.0,10.0,,10.0,1.0,11.0,,,5.0,6.0,5.0,,1.0,4.0,13.0,23.0,25.0,1.0,,4.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,cf3778z7xyhfip2mnhxymgiqx,J. Bilyeu,Defender,42,,90.0,,63.0,,6.0,1.0,16.0,,3.0,30.0,30.0,1.0,14.0,,66.0,1.0,1.0,29.0,2.0,,30.0,22.0,,14.0,2.0,1.0,1.0,16.0,81.0,1.0,1.0,3.0,4.0,37.0,,10.0,7.0,7.0,,,12.0,4.0,3.0,,1.0,2.0,7.0,35.0,36.0,8.0,,5.0,6.0,2.0,,,3.0,,,,13.0,,1.0,,,,,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Midfielder,0,2.0,416.0,1.0,160.0,50.0,67.0,1.0,7.0,3.0,4.0,60.0,74.0,6.0,19.0,1.0,163.0,5.0,9.0,128.0,14.0,6.0,26.0,42.0,4.0,27.0,19.0,5.0,13.0,6.0,255.0,5.0,1.0,,47.0,35.0,6.0,10.0,22.0,9.0,5.0,9.0,53.0,2.0,16.0,7.0,5.0,27.0,36.0,134.0,137.0,6.0,4.0,31.0,2.0,20.0,,6.0,,1.0,3.0,4.0,2.0,11.0,2.0,,1.0,2.0,2.0,,8.0,1.0,3.0,,2.0,2.0,,4.0,,,2.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,bro4055aqtfk9xs9b52hvpgwl,R. Clarke,Defender,33,,613.0,,456.0,22.0,76.0,1.0,20.0,1.0,7.0,65.0,328.0,8.0,38.0,1.0,462.0,9.0,2.0,385.0,9.0,3.0,58.0,144.0,2.0,37.0,52.0,7.0,2.0,21.0,545.0,8.0,4.0,2.0,30.0,206.0,7.0,10.0,37.0,19.0,6.0,,60.0,33.0,11.0,,8.0,16.0,90.0,398.0,404.0,30.0,4.0,23.0,9.0,14.0,1.0,,2.0,,,,10.0,2.0,2.0,,,,,,,,2.0,,,23.0,,,,,4.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,9eomprrjpf9ttcedvcf0o6dm2,K. Colombié,Forward,53,19.0,897.0,34.0,344.0,100.0,173.0,3.0,31.0,10.0,14.0,146.0,108.0,16.0,45.0,3.0,352.0,17.0,6.0,264.0,25.0,14.0,76.0,83.0,4.0,63.0,43.0,9.0,21.0,32.0,564.0,21.0,10.0,2.0,82.0,108.0,22.0,10.0,37.0,12.0,7.0,10.0,104.0,12.0,28.0,19.0,21.0,53.0,61.0,269.0,276.0,22.0,10.0,67.0,6.0,29.0,12.0,3.0,1.0,,3.0,5.0,17.0,10.0,3.0,,7.0,,2.0,6.0,,,4.0,,5.0,8.0,,,2.0,3.0,6.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,7fow2xwajxenikljzfaixqkbu,J. Davis,Midfielder,64,1.0,206.0,,122.0,24.0,46.0,,1.0,1.0,3.0,22.0,59.0,4.0,16.0,,122.0,4.0,2.0,100.0,6.0,2.0,17.0,43.0,2.0,9.0,10.0,2.0,4.0,9.0,151.0,5.0,1.0,,16.0,27.0,3.0,10.0,11.0,5.0,5.0,,19.0,,6.0,1.0,5.0,5.0,28.0,105.0,105.0,3.0,3.0,8.0,6.0,11.0,3.0,,,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,2.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Sporting Kansas City II,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,18,,900.0,,211.0,,14.0,1.0,95.0,,1.0,103.0,208.0,,3.0,1.0,320.0,,1.0,173.0,17.0,,98.0,72.0,,61.0,104.0,10.0,2.0,37.0,452.0,10.0,,,4.0,182.0,1.0,10.0,8.0,49.0,2.0,,11.0,3.0,19.0,,10.0,2.0,66.0,158.0,222.0,7.0,,3.0,,2.0,,,14.0,,,,50.0,,2.0,,,,,,,,,,,6.0,,,,,,,2.0,,,,,,,,,,,,,,,,44.0,104.0,1.0,,2.0,13.0,12.0,17.0,32.0,1.0,2.0,24.0,,,,1.0,,,,,,,,,
