liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,3hha4o7giozmt7zpcnc83icfe,J. Aude,Defender,3,1.0,,1.0,2.0,8.0,,17.0,,12.0,5.0,7.0,25.0,21.0,2.0,5.0,4.0,11.0,5.0,6.0,,4.0,50.0,9.0,2.0,17.0,,1.0,1.0,,39.0,22.0,18.0,39.0,1.0,2.0,3.0,10.0,108.0,3.0,,1.0,1.0,22.0,50.0,,39.0,3.0,3.0,11.0,83.0,2.0,,2.0,9.0,4.0,9.0,0.0,,4.0,1.0,,,,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,Midfielder,6,1.0,,1.0,6.0,44.0,1.0,116.0,1.0,27.0,10.0,17.0,58.0,101.0,6.0,8.0,7.0,26.0,10.0,16.0,6.0,103.0,362.0,44.0,37.0,118.0,,6.0,5.0,12.0,325.0,175.0,154.0,317.0,2.0,5.0,,,493.0,4.0,,7.0,3.0,46.0,366.0,4.0,329.0,7.0,1.0,37.0,415.0,,2.0,12.0,26.0,12.0,25.0,0.0,1.0,8.0,3.0,4.0,3.0,1.0,,,1.0,1.0,1.0,,,4.0,,,,,,,,,,,2.0,4.0,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,7x3sqcf8wtq2qwyqcbv2itw8a,M. Cuevas,Defender,19,2.0,,2.0,5.0,47.0,,64.0,2.0,35.0,16.0,19.0,121.0,54.0,5.0,2.0,2.0,33.0,16.0,17.0,3.0,135.0,246.0,32.0,8.0,16.0,,4.0,7.0,3.0,223.0,141.0,97.0,226.0,3.0,3.0,3.0,30.0,368.0,9.0,1.0,10.0,5.0,55.0,252.0,2.0,229.0,6.0,12.0,23.0,365.0,6.0,5.0,8.0,30.0,5.0,15.0,0.0,2.0,10.0,5.0,2.0,1.0,,,1.0,12.0,9.0,,9.0,7.0,4.0,1.0,,1.0,,,,,,,5.0,3.0,11.0,1.0,2.0,2.0,3.0,3.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,4blue6g56i3t9iffjcmjs6hhw,R. Dalgado,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,e18oy4yszvb1lu82omsz9wxec,T. Elgersma,Midfielder,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,62zgr9eyt4v2wvil67ii8ph0q,Gabriel Pec,Forward,11,1.0,,1.0,6.0,54.0,,118.0,3.0,54.0,29.0,25.0,193.0,51.0,6.0,8.0,7.0,53.0,29.0,24.0,1.0,85.0,207.0,61.0,24.0,24.0,16.0,6.0,12.0,4.0,176.0,145.0,44.0,179.0,4.0,,,13.0,540.0,19.0,3.0,1.0,2.0,92.0,214.0,20.0,183.0,4.0,43.0,31.0,358.0,12.0,,4.0,47.0,3.0,27.0,1.0,1.0,11.0,5.0,4.0,,1.0,,,19.0,4.0,,6.0,4.0,8.0,,,,,,,,,,16.0,9.0,11.0,3.0,2.0,5.0,3.0,11.0,2.0,6.0,6.0,6.0,,3.0,3.0,3.0,,,8.0,,,,,,1.0,,1.0,,1.0,,11.0,,,5.0,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,2vkfc121vxf4n83nluee80k5w,E. Garcés,Defender,25,1.0,1.0,,4.0,10.0,1.0,42.0,,11.0,4.0,7.0,,41.0,4.0,5.0,4.0,10.0,3.0,7.0,6.0,22.0,109.0,21.0,10.0,41.0,,2.0,,4.0,97.0,27.0,75.0,98.0,5.0,1.0,,,182.0,1.0,,5.0,1.0,15.0,114.0,,102.0,6.0,,12.0,146.0,,2.0,3.0,5.0,7.0,9.0,0.0,1.0,4.0,3.0,,1.0,,,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,bkoiazqibnhh3crqxfwlu6rx1,J. Glesnes,Defender,5,8.0,,8.0,3.0,9.0,1.0,111.0,2.0,17.0,2.0,15.0,12.0,101.0,3.0,1.0,1.0,9.0,2.0,7.0,3.0,150.0,328.0,68.0,17.0,71.0,,3.0,,22.0,302.0,130.0,174.0,282.0,2.0,5.0,,,247.0,,,11.0,1.0,30.0,331.0,2.0,304.0,7.0,2.0,27.0,362.0,,3.0,15.0,21.0,6.0,12.0,0.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,bb31x0lmvx07e83d344y8byay,J. Haak,Midfielder,15,14.0,4.0,10.0,6.0,25.0,1.0,115.0,2.0,43.0,17.0,26.0,31.0,109.0,6.0,6.0,5.0,29.0,13.0,16.0,7.0,82.0,317.0,65.0,21.0,110.0,,5.0,1.0,4.0,283.0,112.0,180.0,288.0,3.0,6.0,,,449.0,4.0,1.0,11.0,7.0,44.0,326.0,,292.0,9.0,6.0,34.0,386.0,4.0,1.0,7.0,26.0,9.0,27.0,0.0,5.0,4.0,2.0,,2.0,,,1.0,1.0,1.0,1.0,,,6.0,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,Los Angeles Galaxy,2nby269m85yxc6vduq3weknah,João Klauss,Forward,99,16.0,11.0,5.0,6.0,39.0,,22.0,2.0,44.0,25.0,19.0,86.0,28.0,6.0,7.0,6.0,28.0,14.0,14.0,,11.0,88.0,9.0,9.0,23.0,5.0,5.0,2.0,3.0,51.0,35.0,29.0,61.0,3.0,1.0,,,428.0,8.0,6.0,4.0,7.0,56.0,101.0,18.0,64.0,4.0,34.0,37.0,173.0,5.0,,,35.0,3.0,37.0,1.0,2.0,7.0,,13.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,8.0,,,,,,,,,,,3.0,6.0,,,12.0,4.0,,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,3.0,,,,2.0,,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,
