liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Detroit City FC,1ntf3x9ay255qut54al2mt0q,T. Amann,Forward,24.0,,17.0,,4.0,,1.0,,3.0,,,3.0,,1.0,4.0,2.0,3.0,1.0,,1.0,,,,,,,,6.0,,1.0,1.0,2.0,3.0,,10.0,,2.0,1.0,,1.0,,2.0,,3.0,3.0,2.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,anux0ezelnk9l963os495815,B. Bartel,Midfielder,98.0,1.0,120.0,,47.0,,4.0,,29.0,3.0,,11.0,14.0,3.0,49.0,1.0,38.0,4.0,,6.0,,16.0,2.0,6.0,4.0,1.0,4.0,69.0,,1.0,,9.0,19.0,,10.0,,9.0,4.0,1.0,1.0,,4.0,10.0,41.0,43.0,4.0,,,3.0,2.0,1.0,5.0,,,4.0,,2.0,1.0,5.0,,,,,,,5.0,,,,,,,,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,bgz38fi0tlz1g32ze6gwrq44q,E. Bentley,Defender,22.0,1.0,120.0,,43.0,,1.0,,17.0,4.0,1.0,25.0,9.0,14.0,44.0,,25.0,4.0,1.0,18.0,,22.0,1.0,15.0,8.0,1.0,,87.0,,1.0,,12.0,21.0,,10.0,2.0,16.0,4.0,1.0,1.0,,7.0,,25.0,26.0,9.0,13.0,2.0,4.0,1.0,4.0,7.0,,2.0,8.0,4.0,2.0,7.0,5.0,,,,,,2.0,1.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,71ua5g4y7emqm4ihqgosrpi0a,M. Busaidy,Defender,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,28a0n53jofx4bk7vd74yqcb11,S. Carroll,Defender,5.0,,120.0,,40.0,,4.0,,11.0,4.0,,18.0,19.0,10.0,44.0,1.0,22.0,4.0,,14.0,,3.0,,9.0,7.0,1.0,2.0,56.0,,1.0,1.0,6.0,25.0,,10.0,,11.0,4.0,,1.0,,4.0,12.0,26.0,30.0,8.0,1.0,4.0,2.0,,5.0,3.0,,1.0,2.0,5.0,2.0,2.0,2.0,,,,,,3.0,8.0,,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,7rwsbpdrdgrn728n26pyekyne,G. Chomakov,Midfielder,99.0,,7.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,2.0,,1.0,,,,1.0,10.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,6yrv81ijwle27kj2va1q03h0p,D. Deakin,Forward,44.0,,103.0,1.0,49.0,,10.0,,29.0,2.0,1.0,11.0,16.0,5.0,52.0,,39.0,3.0,1.0,7.0,,14.0,3.0,8.0,6.0,1.0,,58.0,2.0,1.0,,5.0,10.0,3.0,10.0,1.0,5.0,3.0,2.0,1.0,2.0,4.0,18.0,42.0,45.0,4.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,6.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,411grh3cytippnnanb767qvsa,Rafa Mentzingen,Forward,11.0,1.0,120.0,,25.0,2.0,8.0,,19.0,1.0,3.0,23.0,1.0,6.0,27.0,3.0,20.0,4.0,5.0,7.0,,9.0,,7.0,4.0,1.0,6.0,74.0,2.0,1.0,2.0,22.0,6.0,6.0,10.0,5.0,32.0,4.0,2.0,1.0,1.0,11.0,4.0,18.0,20.0,18.0,,7.0,5.0,3.0,2.0,14.0,2.0,3.0,1.0,10.0,2.0,2.0,11.0,,,,,1.0,,,,3.0,,,,,,,5.0,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,942it205g7uqpgho06jt2mjje,J. Fiscus,Defender,3.0,,120.0,,36.0,,4.0,,8.0,6.0,,8.0,22.0,2.0,38.0,,27.0,4.0,,8.0,,11.0,1.0,4.0,4.0,1.0,1.0,59.0,,1.0,,2.0,18.0,,10.0,,6.0,4.0,,1.0,,,5.0,29.0,30.0,3.0,,3.0,2.0,,4.0,3.0,,1.0,8.0,4.0,1.0,3.0,2.0,,,,,,,3.0,,,,,,,,2.0,1.0,,,,1.0,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Detroit City FC,cacf3tf6r7rssfapgxnr5agdm,R. Green,Forward,7.0,,68.0,1.0,9.0,,4.0,,4.0,1.0,,5.0,1.0,3.0,9.0,1.0,5.0,1.0,,4.0,,1.0,,2.0,2.0,1.0,1.0,16.0,,1.0,1.0,3.0,1.0,2.0,10.0,,7.0,1.0,,1.0,,1.0,3.0,5.0,5.0,5.0,,4.0,1.0,,2.0,2.0,,,1.0,4.0,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
