equipo,link,logo,cod_equipo,cod_liga,liga
AC Connecticut Soccer,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/ac-connecticut-soccer/1b3jj5qpc3ajm5ifkfsnhem58,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1b3jj5qpc3ajm5ifkfsnhem58,1b3jj5qpc3ajm5ifkfsnhem58,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Atlanta Silverbacks,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/atlanta-silverbacks/c5oqwovshxanfm4kwanle7j8l,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c5oqwovshxanfm4kwanle7j8l,c5oqwovshxanfm4kwanle7j8l,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Austin Aztex FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/austin-aztex-fc/9o68s6rb17rzaksk81qanwchm,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9o68s6rb17rzaksk81qanwchm,9o68s6rb17rzaksk81qanwchm,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Brigham Young University Cougars,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/brigham-young-university-cougars/4z0qekzl6y39zqijmo2ij6n0u,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=4z0qekzl6y39zqijmo2ij6n0u,4z0qekzl6y39zqijmo2ij6n0u,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Brooklyn Italians,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/brooklyn-italians/3shxifr1px969vi99pjbuuphr,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3shxifr1px969vi99pjbuuphr,3shxifr1px969vi99pjbuuphr,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Burlingame Dragons FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/burlingame-dragons-fc/1hjxz56cqdg60c3pq6tqq650p,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1hjxz56cqdg60c3pq6tqq650p,1hjxz56cqdg60c3pq6tqq650p,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Cal,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/cal/3d2i15hl2xycub6aev2d34dhi,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3d2i15hl2xycub6aev2d34dhi,3d2i15hl2xycub6aev2d34dhi,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Charleston Battery,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/charleston-battery/e3k8yw2rbmphyfu5htn4yi5jk,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e3k8yw2rbmphyfu5htn4yi5jk,e3k8yw2rbmphyfu5htn4yi5jk,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Charlotte Independence,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/charlotte-independence/1jonibkcr7qa3eozzxh0dcxd5,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1jonibkcr7qa3eozzxh0dcxd5,1jonibkcr7qa3eozzxh0dcxd5,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
Chattanooga FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2015/dw87u5m9on9qg02b3zxu947op/teams/chattanooga-fc/cwnjxlibb02fuh0vwgvac6h45,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=cwnjxlibb02fuh0vwgvac6h45,cwnjxlibb02fuh0vwgvac6h45,dw87u5m9on9qg02b3zxu947op,us-open-cup-2015
