liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,Phoenix Rising FC,17x4fqsde2cdp2s9q5odmkr8p,K. Arase,Forward,28,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,1.0,,,13.0,,,1.0,,,1.0,1.0,,,,2.0,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,Midfielder,10,11.0,8.0,3.0,8.0,65.0,3.0,,75.0,,59.0,37.0,22.0,111.0,75.0,6.0,8.0,7.0,6.0,48.0,29.0,19.0,2.0,4.0,39.0,253.0,,43.0,8.0,3.0,26.0,76.0,5.0,8.0,7.0,,8.0,5.0,202.0,136.0,68.0,199.0,4.0,6.0,633.0,12.0,1.0,13.0,6.0,89.0,255.0,204.0,10.0,16.0,51.0,337.0,4.0,4.0,4.0,10.0,46.0,9.0,41.0,2.0,0.0,2.0,,,3.0,,1.0,,,,2.0,3.0,6.0,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,dhwk7axf00z4pe7crgp3ge8yx,D. Badji,Forward,23,6.0,3.0,3.0,1.0,1.0,,,,,6.0,3.0,3.0,5.0,1.0,,1.0,,,,,,,,3.0,7.0,,,,,1.0,2.0,,,,,1.0,,4.0,4.0,,4.0,,,31.0,,1.0,,,3.0,7.0,4.0,,1.0,3.0,9.0,,,,,3.0,,3.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,70zee6haaisqkez4xxnaa7klw,A. Balanzar De la Cruz,Midfielder,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,69pe2d0b9ughzcn3iqarracr8,L. Biasi,Defender,20,14.0,6.0,8.0,9.0,58.0,1.0,2.0,86.0,2.0,66.0,29.0,37.0,72.0,126.0,5.0,9.0,8.0,7.0,52.0,23.0,29.0,7.0,4.0,21.0,337.0,,45.0,12.0,7.0,37.0,142.0,4.0,8.0,3.0,5.0,,25.0,282.0,123.0,172.0,267.0,5.0,11.0,714.0,3.0,21.0,14.0,9.0,81.0,347.0,292.0,16.0,7.0,55.0,481.0,6.0,6.0,8.0,18.0,45.0,16.0,37.0,2.0,0.0,2.0,1.0,1.0,4.0,29.0,1.0,10.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,8pwslovfo5ostdhvpx53cxclw,P. Boye,Defender,4,16.0,4.0,12.0,4.0,6.0,,3.0,22.0,1.0,23.0,7.0,16.0,3.0,50.0,1.0,4.0,1.0,1.0,7.0,3.0,4.0,7.0,,48.0,106.0,,12.0,,,10.0,20.0,,2.0,,4.0,,10.0,92.0,31.0,73.0,94.0,,2.0,194.0,1.0,14.0,2.0,2.0,23.0,124.0,104.0,2.0,2.0,20.0,159.0,1.0,1.0,3.0,13.0,18.0,3.0,7.0,1.0,0.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,773d8kf69mu4w9l8ouszge3o4,A. Capetillo Hernandez,Forward,45,6.0,6.0,,4.0,5.0,,,10.0,,12.0,11.0,1.0,15.0,6.0,1.0,4.0,1.0,1.0,6.0,5.0,1.0,,,3.0,18.0,,5.0,4.0,2.0,3.0,6.0,,1.0,1.0,,,,14.0,10.0,6.0,16.0,1.0,,79.0,2.0,,2.0,,12.0,20.0,16.0,1.0,1.0,4.0,32.0,2.0,2.0,,1.0,6.0,,3.0,,0.0,1.0,,3.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,4ub8q6w11l9iiwhs40b8yg9hw,J. Carvajal,Forward,9,2.0,2.0,,2.0,2.0,,,2.0,,7.0,6.0,1.0,5.0,,1.0,2.0,,,5.0,4.0,1.0,,,2.0,9.0,,1.0,,,,5.0,,1.0,,,4.0,,7.0,4.0,3.0,7.0,,,73.0,,,4.0,1.0,4.0,9.0,7.0,,3.0,2.0,15.0,,,,,1.0,1.0,2.0,1.0,0.0,,,1.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,0.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,180yvpgc3616d3q7k06taq13o,N. Cross,Defender,47,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,a5bkiy2acihib9s4gbj31og5x,R. Czichos,Defender,5,10.0,4.0,6.0,2.0,3.0,,,33.0,,22.0,7.0,15.0,5.0,35.0,2.0,2.0,3.0,2.0,12.0,3.0,9.0,3.0,,17.0,70.0,,16.0,1.0,1.0,9.0,24.0,,2.0,,1.0,,7.0,57.0,22.0,43.0,58.0,1.0,3.0,180.0,,9.0,3.0,3.0,20.0,79.0,65.0,4.0,4.0,14.0,113.0,,,2.0,7.0,11.0,3.0,7.0,2.0,0.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,Phoenix Rising FC,dv155f8jlvq8frvhjcokboiy1,C. Dennis,Midfielder,12,29.0,12.0,17.0,9.0,50.0,5.0,1.0,102.0,2.0,97.0,49.0,48.0,163.0,62.0,6.0,9.0,7.0,6.0,68.0,37.0,31.0,1.0,7.0,82.0,213.0,,49.0,16.0,7.0,27.0,25.0,8.0,6.0,,1.0,4.0,11.0,160.0,112.0,61.0,153.0,3.0,6.0,572.0,22.0,6.0,15.0,20.0,137.0,219.0,164.0,9.0,14.0,55.0,391.0,42.0,19.0,4.0,11.0,83.0,14.0,44.0,2.0,0.0,6.0,,3.0,3.0,2.0,1.0,1.0,,,8.0,11.0,11.0,1.0,1.0,1.0,,,1.0,3.0,1.0,3.0,0.0,1.0,1.0,19.0,1.0,9.0,4.0,,16.0,,1.0,,,,,,,,,,,,,,,1.0,,,3.0,4.0,,,1.0,,,,,,,,,,1.0,,,,
