liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,South Georgia Tormenta FC,a6esshxr2z2k8280meh1wzwt1,P. Jara,Goalkeeper,1,1.0,,,7.0,124.0,,11.0,,252.0,293.0,37.0,412.0,317.0,112.0,282.0,5.0,27.0,24.0,,1066.0,10.0,,230.0,,,3.0,1.0,,,1.0,,,1.0,4.0,10.0,,,6.0,3.0,315.0,,8.0,121.0,14.0,221.0,2.0,,6.0,536.0,48.0,43.0,829.0,301.0,,1.0,,,1.0,,27.0,2368.0,1.0,27.0,,545.0,,162.0,41.0,443.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,1.0,12.0,74.0,105.0,11.0,1.0,31.0,251.0,11.0,43.0,,2.0,,,,,1.0,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,9,12.0,,38.0,42.0,155.0,3.0,78.0,14.0,86.0,92.0,30.0,75.0,190.0,3.0,14.0,,27.0,16.0,7.0,707.0,104.0,1.0,64.0,7.0,1.0,62.0,97.0,21.0,28.0,15.0,1.0,,18.0,198.0,10.0,19.0,1.0,163.0,101.0,219.0,64.0,139.0,96.0,302.0,10.0,40.0,,5.0,229.0,,35.0,321.0,238.0,3.0,38.0,53.0,103.0,17.0,10.0,27.0,1961.0,111.0,24.0,,61.0,2.0,53.0,13.0,282.0,2.0,8.0,,1.0,2.0,,9.0,13.0,7.0,2.0,19.0,,8.0,,8.0,19.0,,2.0,5.0,12.0,2.0,3.0,1.0,,4.0,,4.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,3.0,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,9jczrlp25oamfwa30y616vr2t,L. Mayr-Fälten,Midfielder,7,24.0,,46.0,31.0,383.0,11.0,183.0,46.0,335.0,261.0,33.0,316.0,625.0,20.0,78.0,3.0,26.0,26.0,133.0,1590.0,61.0,36.0,108.0,69.0,16.0,30.0,61.0,28.0,15.0,35.0,19.0,,6.0,151.0,10.0,24.0,3.0,120.0,90.0,598.0,6.0,92.0,65.0,212.0,65.0,36.0,,7.0,663.0,6.0,40.0,924.0,516.0,,17.0,37.0,47.0,8.0,27.0,26.0,2224.0,226.0,26.0,,268.0,144.0,365.0,59.0,873.0,1.0,1.0,1.0,1.0,3.0,49.0,5.0,3.0,4.0,78.0,22.0,23.0,3.0,17.0,17.0,21.0,,3.0,6.0,27.0,3.0,6.0,2.0,,6.0,2.0,3.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,6zejry0taqgxbwj1302zg37it,C. McCall,Midfielder,14,3.0,,,3.0,23.0,4.0,9.0,,15.0,17.0,1.0,14.0,35.0,2.0,8.0,,9.0,4.0,1.0,79.0,5.0,,7.0,1.0,,2.0,9.0,1.0,1.0,7.0,,,2.0,19.0,10.0,,,12.0,10.0,33.0,2.0,12.0,13.0,24.0,4.0,2.0,,,37.0,,1.0,54.0,22.0,9.0,5.0,2.0,,,2.0,9.0,77.0,8.0,,,27.0,1.0,6.0,3.0,52.0,,1.0,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,Midfielder,10,25.0,,56.0,4.0,467.0,14.0,159.0,37.0,208.0,209.0,39.0,192.0,620.0,5.0,50.0,3.0,28.0,2.0,30.0,1396.0,32.0,8.0,131.0,22.0,5.0,28.0,119.0,28.0,27.0,39.0,6.0,,20.0,229.0,10.0,30.0,1.0,138.0,110.0,572.0,57.0,123.0,240.0,261.0,79.0,56.0,,8.0,651.0,3.0,47.0,860.0,411.0,,31.0,68.0,85.0,4.0,23.0,28.0,2498.0,191.0,28.0,,254.0,30.0,175.0,31.0,826.0,2.0,9.0,,1.0,8.0,5.0,11.0,11.0,10.0,16.0,26.0,1.0,9.0,3.0,21.0,23.0,,3.0,3.0,22.0,2.0,3.0,2.0,6.0,11.0,,3.0,8.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,5.0,,,,,1.0,
USA_USL_League_One,2021,South Georgia Tormenta FC,e73im171raqcrd2e6lqs0w93o,R. Michael,Forward,11,3.0,,15.0,7.0,134.0,8.0,62.0,11.0,69.0,68.0,15.0,59.0,182.0,2.0,6.0,1.0,16.0,1.0,5.0,449.0,23.0,2.0,33.0,5.0,2.0,16.0,49.0,13.0,10.0,11.0,,,11.0,114.0,10.0,6.0,,81.0,65.0,183.0,12.0,56.0,51.0,137.0,8.0,22.0,,3.0,191.0,1.0,18.0,259.0,142.0,5.0,21.0,34.0,55.0,9.0,8.0,16.0,921.0,69.0,11.0,,77.0,2.0,62.0,4.0,250.0,1.0,1.0,,0.0,,,1.0,3.0,,1.0,9.0,,1.0,,5.0,26.0,,2.0,2.0,12.0,,,,,4.0,,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,dd4pp6ap17zh93iwejro5c3my,S. Mueller,Defender,3,5.0,,8.0,13.0,201.0,3.0,63.0,12.0,103.0,89.0,23.0,141.0,327.0,14.0,26.0,,18.0,21.0,40.0,695.0,17.0,8.0,51.0,36.0,8.0,4.0,20.0,5.0,5.0,8.0,6.0,,1.0,35.0,10.0,1.0,3.0,19.0,15.0,320.0,6.0,33.0,138.0,52.0,14.0,19.0,,7.0,334.0,1.0,30.0,423.0,161.0,4.0,4.0,9.0,25.0,2.0,11.0,18.0,1341.0,142.0,14.0,,124.0,95.0,19.0,26.0,415.0,,,1.0,2.0,,4.0,4.0,3.0,2.0,8.0,7.0,,4.0,1.0,2.0,6.0,,,1.0,9.0,,1.0,,,,,0.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,8yc4n9kf5h9kfo07pd6clcvs9,Sergi Nus,Defender,5,7.0,,4.0,25.0,280.0,1.0,55.0,3.0,96.0,147.0,27.0,563.0,803.0,32.0,92.0,3.0,23.0,59.0,,1125.0,42.0,,65.0,,,17.0,13.0,,9.0,8.0,,,4.0,31.0,10.0,2.0,12.0,35.0,18.0,763.0,5.0,38.0,262.0,73.0,80.0,12.0,,6.0,843.0,13.0,33.0,990.0,150.0,4.0,14.0,,3.0,2.0,17.0,23.0,1797.0,56.0,19.0,,392.0,4.0,280.0,51.0,947.0,1.0,3.0,,0.0,3.0,,,1.0,,,2.0,4.0,,,1.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,clpw775ep3zhztvw189ezfhpm,N. O'Callaghan,Defender,2,19.0,,4.0,40.0,357.0,17.0,110.0,13.0,159.0,201.0,29.0,419.0,721.0,26.0,91.0,3.0,23.0,56.0,29.0,1396.0,57.0,12.0,88.0,26.0,10.0,17.0,61.0,15.0,9.0,36.0,12.0,,10.0,132.0,10.0,2.0,10.0,88.0,71.0,718.0,18.0,101.0,312.0,189.0,46.0,32.0,,6.0,764.0,2.0,35.0,965.0,300.0,2.0,25.0,29.0,12.0,3.0,33.0,23.0,1849.0,104.0,21.0,,494.0,106.0,55.0,71.0,918.0,2.0,9.0,,1.0,,3.0,1.0,1.0,,6.0,2.0,,1.0,2.0,,7.0,,,,4.0,2.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0
USA_USL_League_One,2021,South Georgia Tormenta FC,2i2wnhunzgc9z0pavqys6c0r9,M. Obinwa,Midfielder,12,16.0,,3.0,8.0,233.0,10.0,80.0,8.0,81.0,103.0,29.0,361.0,585.0,4.0,23.0,,23.0,17.0,3.0,920.0,26.0,2.0,82.0,3.0,2.0,18.0,61.0,7.0,17.0,26.0,,,12.0,135.0,10.0,3.0,5.0,92.0,74.0,552.0,25.0,69.0,192.0,161.0,40.0,35.0,,5.0,592.0,3.0,34.0,695.0,165.0,4.0,33.0,32.0,5.0,14.0,10.0,23.0,1547.0,135.0,19.0,,165.0,7.0,203.0,25.0,688.0,2.0,2.0,,0.0,2.0,,,,,,,,,,6.0,11.0,,,1.0,3.0,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,8l0oauume55xlp72jr9rng5ey,K. Perez,Midfielder,16,14.0,,7.0,9.0,248.0,9.0,47.0,10.0,55.0,62.0,13.0,111.0,355.0,4.0,15.0,,26.0,8.0,10.0,636.0,16.0,1.0,76.0,3.0,,7.0,68.0,10.0,8.0,23.0,1.0,,5.0,127.0,10.0,4.0,,66.0,59.0,344.0,16.0,77.0,113.0,143.0,14.0,16.0,,2.0,358.0,1.0,15.0,420.0,141.0,18.0,12.0,41.0,22.0,8.0,8.0,26.0,957.0,98.0,8.0,,117.0,5.0,92.0,17.0,417.0,1.0,2.0,,1.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,4.0,29.0,,1.0,1.0,5.0,,1.0,,,7.0,,2.0,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,dlz48v55bfdgu8vphpzfjhnxm,J. Phelps,Defender,5,15.0,,9.0,37.0,193.0,9.0,67.0,5.0,70.0,104.0,21.0,335.0,510.0,27.0,37.0,4.0,18.0,62.0,2.0,838.0,79.0,,64.0,2.0,,42.0,46.0,4.0,2.0,24.0,,,11.0,89.0,10.0,7.0,8.0,85.0,43.0,468.0,17.0,83.0,168.0,168.0,60.0,6.0,1.0,1.0,528.0,4.0,22.0,632.0,138.0,1.0,25.0,13.0,24.0,2.0,13.0,18.0,1500.0,57.0,17.0,,207.0,2.0,200.0,36.0,613.0,1.0,5.0,,0.0,,,1.0,,1.0,,2.0,,1.0,,2.0,5.0,,1.0,,3.0,,,,,11.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,6yytyf378q3gdc2gb9w22mmdx,L. Rodríguez,Defender,27,2.0,,,4.0,70.0,1.0,9.0,1.0,8.0,14.0,7.0,133.0,195.0,2.0,5.0,1.0,6.0,17.0,,259.0,5.0,,13.0,,,1.0,7.0,,2.0,3.0,,,,12.0,10.0,,3.0,6.0,5.0,194.0,3.0,11.0,46.0,17.0,9.0,3.0,,4.0,203.0,1.0,11.0,217.0,17.0,1.0,3.0,,2.0,2.0,5.0,6.0,398.0,9.0,5.0,,71.0,2.0,91.0,6.0,209.0,,,,0.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,8e6kj3506n4gum041dok8v1ex,R. Sommersall,Midfielder,13,19.0,,6.0,4.0,261.0,3.0,72.0,4.0,64.0,87.0,20.0,215.0,474.0,6.0,15.0,,20.0,12.0,,725.0,12.0,,63.0,,,8.0,47.0,5.0,13.0,22.0,,1.0,6.0,85.0,10.0,2.0,4.0,46.0,38.0,452.0,15.0,51.0,167.0,97.0,24.0,20.0,,4.0,476.0,1.0,24.0,563.0,124.0,6.0,15.0,16.0,11.0,10.0,20.0,20.0,1174.0,114.0,14.0,1.0,139.0,2.0,143.0,23.0,561.0,1.0,2.0,,0.0,1.0,,,,,,4.0,,,,3.0,11.0,,2.0,,4.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,9bi22sdk7mc7ky9lw3brnekiy,K. Strickler,Forward,15,2.0,,6.0,9.0,54.0,,13.0,8.0,16.0,16.0,3.0,15.0,67.0,2.0,3.0,,15.0,1.0,3.0,124.0,19.0,,4.0,3.0,,10.0,6.0,,3.0,2.0,,,1.0,13.0,10.0,4.0,,17.0,7.0,66.0,2.0,15.0,28.0,32.0,3.0,6.0,,1.0,69.0,,4.0,85.0,31.0,13.0,2.0,3.0,23.0,2.0,1.0,15.0,284.0,28.0,2.0,,14.0,,15.0,3.0,83.0,,,,0.0,,,,1.0,,,2.0,,,,2.0,2.0,,,1.0,2.0,,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2021,South Georgia Tormenta FC,2j3ujgpz5knx7tpo7q97b8ktm,C. Thorn,Defender,23,26.0,,6.0,48.0,468.0,10.0,135.0,10.0,151.0,190.0,36.0,666.0,1096.0,23.0,55.0,4.0,27.0,60.0,28.0,1781.0,73.0,5.0,121.0,26.0,4.0,25.0,54.0,6.0,15.0,36.0,29.0,,12.0,109.0,10.0,3.0,15.0,80.0,55.0,1058.0,13.0,102.0,136.0,182.0,71.0,36.0,1.0,8.0,1129.0,9.0,44.0,1319.0,280.0,,26.0,16.0,25.0,2.0,38.0,27.0,2389.0,251.0,27.0,,477.0,123.0,455.0,67.0,1284.0,2.0,5.0,1.0,1.0,,2.0,1.0,3.0,1.0,4.0,3.0,,1.0,1.0,3.0,5.0,,2.0,2.0,10.0,,2.0,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
