root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Passes Own Half,Ground Duels won,Foul Attempted Tackle,Throw Ins to Opposition Player,Appearances,Index,Total Passes,Unsuccessful Crosses & Corners,Key Passes (Attempt Assists),Total Unsuccessful Passes ( Excl Crosses & Corners ),Blocked Shots,Total Tackles,Tackles Lost,Duels,PutThrough/Blocked Distribution,Duels won,Backward Passes,Unsuccessful Passes Opposition Half,Successful Open Play Passes,Tackles Won,Aerial Duels won,Unsuccessful Short Passes,Rightside Passes,Offsides,Time Played,Total Touches In Opposition Box,Aerial Duels lost,Total Losses Of Possession,Successful Short Passes,Open Play Passes,Total Fouls Conceded,Times Tackled,Corners Won,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Opposition Half,Forward Passes,Successful Long Passes,Aerial Duels,Duels lost,Touches,Successful Passes Own Half,Clean Sheets,Blocks,Throw Ins to Own Player,Ground Duels,PutThrough/Blocked Distribution Won,Total Fouls Won,Leftside Passes,Unsuccessful Long Passes,Total Clearances,Starts,Recoveries,Ground Duels lost,Assists (Intentional),Goal Assists,Goals Conceded Inside Box,Goals Conceded,Unsuccessful Dribbles,Interceptions,Winning Goal,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Successful Dribbles,Saves made - parried,Goal Kicks,GK Successful Distribution,GK Unsuccessful Distribution,Successful Launches,Unsuccessful Launches,Total Shots,Handballs conceded,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Unsuccessful lay-offs,Successful Crosses & Corners,Successful Crosses open play,Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Through balls,Successful Lay-offs,Right Foot Goals,Successful Corners into Box,Foul Won Penalty,Penalties Taken,Attempts from Set Pieces,Penalty Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Clearances Off the Line,Penalties Off Target,Headed Goals,Goalkeeper Smother,Saves made - caught,Second Goal Assists,Hit Woodwork,Goals Conceded Outside Box,Penalty Goals Conceded,Penalties Conceded,Penalties Faced,Punches,Drops,Goals from Outside Box,Own Goal Scored,Set Pieces Goals,Penalties Saved,Saves from Penalty,Last Man Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,azwg41yu27i0x2qs9omgkng0l,R. Aarons,Forward,0.0,2.0,,,,,,2.0,,1.0,3.0,,,2.0,10.0,11.0,1.0,,3.0,,1.0,1.0,4.0,,3.0,2.0,3.0,7.0,,,2.0,3.0,,23.0,1.0,,7.0,8.0,10.0,1.0,,1.0,1.0,8.0,3.0,4.0,,,1.0,18.0,5.0,,,,4.0,,1.0,2.0,1.0,,,2.0,1.0,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,4jyrztlaueae7eg18kuvxa489,L. Bailey,Forward,0.0,4.0,1.0,,,,,1.0,,2.0,12.0,2.0,,4.0,10.0,75.0,13.0,5.0,21.0,3.0,2.0,,37.0,5.0,13.0,17.0,32.0,53.0,2.0,1.0,17.0,10.0,2.0,312.0,17.0,3.0,66.0,50.0,71.0,3.0,16.0,3.0,3.0,54.0,36.0,21.0,4.0,4.0,24.0,158.0,23.0,,,1.0,33.0,2.0,5.0,27.0,4.0,,3.0,15.0,21.0,,,4.0,4.0,13.0,3.0,0.0,,,,,5.0,,,,,,1.0,4.0,,3.0,1.0,,5.0,2.0,,1.0,1.0,0.0,1.0,,,3.0,,,,,8.0,11.0,,,1.0,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,cd9o30ebm183hfyfp79flgixh,A. Bell,Defender,0.0,3.0,,1.0,,,,,,11.0,12.0,2.0,7.0,3.0,10.0,87.0,1.0,1.0,27.0,,5.0,,21.0,8.0,13.0,15.0,17.0,58.0,5.0,1.0,22.0,28.0,1.0,270.0,1.0,2.0,40.0,55.0,83.0,3.0,4.0,1.0,1.0,60.0,31.0,39.0,5.0,3.0,8.0,158.0,29.0,,1.0,25.0,18.0,3.0,6.0,5.0,5.0,9.0,3.0,14.0,6.0,,,4.0,4.0,3.0,3.0,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,0.0,1.0,,,,,,,,1.0,,,,1.0,10.0,30.0,,,7.0,,,,1.0,,1.0,,6.0,11.0,,1.0,1.0,6.0,,90.0,,,7.0,15.0,13.0,,,,,23.0,6.0,16.0,8.0,1.0,,44.0,17.0,,,,,,,8.0,6.0,,1.0,10.0,,,,1.0,1.0,,,0.0,4.0,2.0,6.0,2.0,,4.0,12.0,15.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,2fyga1shd4mwcn90mze2pe4tl,J. Brown,Defender,0.0,4.0,,1.0,,,,,1.0,13.0,10.0,4.0,7.0,4.0,10.0,112.0,6.0,1.0,35.0,1.0,8.0,1.0,32.0,9.0,11.0,22.0,28.0,77.0,7.0,1.0,24.0,3.0,,315.0,2.0,3.0,53.0,74.0,112.0,7.0,4.0,2.0,5.0,77.0,38.0,53.0,3.0,4.0,21.0,184.0,42.0,,3.0,21.0,28.0,4.0,1.0,34.0,11.0,4.0,4.0,19.0,18.0,1.0,1.0,5.0,5.0,1.0,3.0,0.0,,,,,1.0,,,,,2.0,5.0,,,,,,3.0,2.0,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,0.0,1.0,,,,,,1.0,,,,1.0,,1.0,10.0,2.0,,,2.0,1.0,,,5.0,,1.0,,2.0,,,1.0,2.0,1.0,,7.0,2.0,2.0,3.0,,2.0,2.0,,1.0,,,,1.0,,3.0,4.0,5.0,,,,,2.0,,,,,,,,2.0,,,,,,,0.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,f24e0vqr1w8r1kkf8bdgwylpm,A. Bygrave,Forward,0.0,1.0,,,,,,,1.0,1.0,,,,1.0,10.0,22.0,1.0,1.0,4.0,,,,6.0,,2.0,8.0,4.0,16.0,,2.0,3.0,3.0,,89.0,1.0,3.0,5.0,17.0,20.0,1.0,,,1.0,18.0,6.0,2.0,1.0,5.0,4.0,25.0,12.0,,,,1.0,,1.0,9.0,1.0,,1.0,,1.0,,,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,pggz3gh17gshameqwb5bhxey,K. Campbell,Defender,0.0,1.0,,,,,,1.0,,2.0,4.0,1.0,1.0,1.0,10.0,17.0,,1.0,7.0,,2.0,,8.0,1.0,5.0,3.0,5.0,10.0,2.0,1.0,3.0,4.0,,37.0,,,8.0,9.0,17.0,1.0,,,,10.0,3.0,9.0,1.0,1.0,3.0,27.0,8.0,,,3.0,7.0,,1.0,1.0,4.0,1.0,,6.0,3.0,,,1.0,1.0,,,0.0,,,,,1.0,,,,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,1ciz5llp2ot92lf39l2xt9qsp,A. Chambers,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,1lub01isz5knyfp556w8xxze2,O. Chong,Forward,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,ch8dgambei1xbzmikkglg3c9h,B. De Cordova-Reid,Forward,0.0,1.0,1.0,,,,,,,,,,,1.0,10.0,21.0,3.0,,8.0,,,,5.0,2.0,,4.0,11.0,13.0,,,5.0,6.0,,90.0,1.0,1.0,13.0,13.0,21.0,,1.0,1.0,1.0,13.0,7.0,6.0,,1.0,5.0,34.0,7.0,,,,4.0,2.0,,5.0,3.0,1.0,1.0,2.0,4.0,,,2.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,0.0,1.0,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,a4q9yjgjjcjq0qxqmg2nmijf9,J. Flemmings,Forward,0.0,3.0,2.0,,,,,,,5.0,20.0,,1.0,3.0,10.0,56.0,5.0,4.0,14.0,2.0,3.0,1.0,32.0,1.0,20.0,15.0,14.0,41.0,2.0,,13.0,21.0,,270.0,11.0,2.0,34.0,38.0,55.0,2.0,7.0,,4.0,42.0,31.0,14.0,4.0,2.0,12.0,113.0,14.0,,,3.0,30.0,,14.0,6.0,1.0,1.0,3.0,14.0,10.0,,,3.0,3.0,7.0,2.0,1.0,,,,,3.0,,,,,,1.0,5.0,1.0,3.0,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,cu94mp8nllo13dw4nr92x4zbp,K. Foster,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,19ycnmneiucdrc1fd9zwrf4rt,D. Green,Forward,0.0,1.0,,,,,,1.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,9d4gtvh2wplwc87rs42ut0frp,D. Johnson,Midfielder,0.0,1.0,,,,,,,1.0,,3.0,,,1.0,10.0,22.0,,,5.0,,2.0,,6.0,,3.0,7.0,5.0,17.0,2.0,,3.0,6.0,,83.0,,,7.0,17.0,22.0,1.0,1.0,,,17.0,13.0,4.0,,,3.0,28.0,4.0,,,,6.0,,,5.0,2.0,,1.0,3.0,3.0,,,2.0,2.0,,,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,3em1so9duk8cs39z9hafr0fmc,R. King,Defender,0.0,2.0,,,,,,,1.0,2.0,3.0,1.0,,2.0,10.0,53.0,,1.0,5.0,,,,9.0,,4.0,1.0,3.0,48.0,,1.0,2.0,8.0,,138.0,1.0,2.0,7.0,43.0,52.0,1.0,1.0,,,48.0,16.0,23.0,5.0,3.0,5.0,71.0,32.0,,1.0,,6.0,,1.0,21.0,3.0,5.0,2.0,5.0,3.0,,,2.0,2.0,,3.0,0.0,,,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,0.0,2.0,,,,,,,,3.0,2.0,,,2.0,10.0,38.0,,,9.0,,,,4.0,,3.0,,6.0,18.0,,1.0,2.0,12.0,,180.0,,,9.0,21.0,21.0,,,,,29.0,5.0,24.0,8.0,1.0,1.0,66.0,24.0,,,,3.0,,1.0,2.0,7.0,3.0,2.0,20.0,1.0,,,2.0,2.0,,,0.0,3.0,3.0,5.0,2.0,1.0,3.0,12.0,21.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,15jb2rb0mvhaz492ii7yqrk6h,K. Lambert,Midfielder,0.0,3.0,,1.0,,,,,1.0,9.0,5.0,6.0,,3.0,10.0,91.0,1.0,,23.0,,3.0,,20.0,,10.0,12.0,15.0,66.0,3.0,5.0,15.0,26.0,,262.0,2.0,2.0,24.0,66.0,87.0,6.0,,,1.0,68.0,33.0,34.0,2.0,7.0,10.0,111.0,35.0,,,,13.0,,2.0,19.0,8.0,9.0,3.0,13.0,8.0,,,3.0,3.0,,2.0,0.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,ctcf8m5r0uqvzgtr0qkfbnc9h,K. Lawrence,Defender,0.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,10.0,1.0,,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,24.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,5.0,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,bneorqmd5k8h08fcaiapmhox6,D. Lembikisa,Defender,0.0,1.0,,,,,,1.0,,,4.0,,2.0,1.0,10.0,10.0,,,1.0,,4.0,2.0,5.0,,4.0,,1.0,9.0,2.0,,,1.0,,45.0,,,3.0,8.0,10.0,,,,,9.0,2.0,5.0,1.0,,1.0,18.0,7.0,,,2.0,5.0,,,4.0,1.0,,,2.0,1.0,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,9ev8f4qxozcykzs80sc40andh,D. Lowe,Defender,0.0,4.0,,1.0,,,,,1.0,9.0,10.0,3.0,,4.0,10.0,172.0,,2.0,35.0,,7.0,3.0,29.0,7.0,13.0,9.0,26.0,129.0,4.0,3.0,13.0,26.0,,353.0,2.0,5.0,41.0,120.0,163.0,6.0,1.0,,,137.0,44.0,101.0,17.0,8.0,16.0,224.0,93.0,,7.0,1.0,21.0,6.0,2.0,36.0,22.0,12.0,4.0,18.0,11.0,,,5.0,5.0,1.0,5.0,0.0,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,8yp9la3fl2zym7vie19lmw0k5,J. Lowe,Forward,0.0,2.0,1.0,,,,,,2.0,1.0,2.0,1.0,,2.0,10.0,23.0,3.0,1.0,6.0,1.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,17.0,,,6.0,5.0,,141.0,5.0,1.0,14.0,16.0,23.0,1.0,3.0,1.0,1.0,17.0,11.0,8.0,1.0,1.0,5.0,41.0,7.0,,,,6.0,1.0,1.0,4.0,,,2.0,4.0,4.0,,,3.0,3.0,1.0,3.0,0.0,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,0.0,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2022-2023,Jamaica,Jamaica,1s48glvpagsxfh15j8ilh0fai,T. Magee,Midfielder,0.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,10.0,28.0,,3.0,6.0,,,,3.0,3.0,2.0,7.0,5.0,22.0,,1.0,5.0,8.0,1.0,71.0,,,8.0,20.0,28.0,,1.0,,,22.0,17.0,8.0,2.0,1.0,1.0,35.0,6.0,,,,2.0,2.0,1.0,5.0,1.0,,1.0,2.0,1.0,,,,,1.0,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
