liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Asheville City SC,5kpw9i4rhrbrng63musmiwglw,G. Anderson,Forward,0,17.0,90.0,3.0,3.0,7.0,11.0,22.0,3.0,1.0,1.0,,2.0,,1.0,2.0,3.0,2.0,1.0,1.0,2.0,5.0,18.0,18.0,,2.0,5.0,2.0,1.0,10.0,21.0,,,,5.0,1.0,,,4.0,35.0,7.0,2.0,,7.0,,12.0,5.0,0.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,,,1.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,b009myw7qzes1pdgoxz4t3k7o,J. Ballas,Forward,0,,9.0,1.0,,,,2.0,,,,,2.0,,,,2.0,,,1.0,,2.0,,,,2.0,3.0,,1.0,10.0,2.0,,1.0,1.0,,2.0,,,2.0,5.0,,,,2.0,,1.0,,0.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,9xqr62uttdnzsby4mk3k7zmz8,G. Cacciabue,Midfielder,0,2.0,22.0,,,3.0,,5.0,,,,,,1.0,,,3.0,,,1.0,1.0,,2.0,2.0,,1.0,6.0,1.0,1.0,10.0,5.0,,,,2.0,5.0,,,3.0,9.0,,,2.0,1.0,1.0,2.0,,0.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,ch5bat1ub7q1uawoy2gzcs8kq,S. Carr,Defender,0,23.0,90.0,5.0,1.0,10.0,13.0,28.0,5.0,1.0,10.0,1.0,3.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,8.0,23.0,21.0,,4.0,15.0,5.0,1.0,10.0,28.0,2.0,,2.0,,7.0,,3.0,5.0,60.0,6.0,2.0,3.0,9.0,2.0,14.0,5.0,0.0,2.0,,3.0,,9.0,4.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,7rgorq2hdqdixel3tyjmj7310,L. Dolcini,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,23a9hytx4q2eqdjk48f6zqdm2,M. Duval,Forward,0,5.0,45.0,2.0,,4.0,2.0,9.0,,1.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,1.0,2.0,5.0,3.0,1.0,10.0,8.0,,,,,4.0,,,3.0,14.0,1.0,2.0,1.0,2.0,1.0,3.0,,0.0,1.0,,,,3.0,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,5rl1yhfdkaro5zaggeyqpt6ac,Fred Ferreira,Midfielder,0,5.0,68.0,3.0,,2.0,3.0,5.0,5.0,1.0,,,5.0,1.0,1.0,,,2.0,,1.0,1.0,10.0,5.0,5.0,1.0,6.0,5.0,2.0,1.0,10.0,5.0,,,1.0,1.0,1.0,,,,20.0,,2.0,1.0,11.0,1.0,,5.0,0.0,1.0,2.0,,2.0,2.0,,,,1.0,,,,2.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,7tnhco6mzsovujvfqb96264gk,M. Gueye,Defender,0,4.0,52.0,1.0,1.0,2.0,4.0,10.0,,1.0,,2.0,,,,2.0,2.0,2.0,2.0,1.0,2.0,,6.0,5.0,1.0,,4.0,1.0,1.0,10.0,8.0,1.0,,,,3.0,,,4.0,18.0,4.0,2.0,,2.0,,7.0,2.0,0.0,,,,,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,5pw1sx4f6seh8hkw4t0nmgyj9,A. Horveno,Defender,0,17.0,90.0,8.0,,11.0,10.0,29.0,6.0,1.0,8.0,6.0,4.0,,1.0,,4.0,2.0,6.0,1.0,,10.0,19.0,17.0,,4.0,23.0,1.0,1.0,10.0,27.0,2.0,,1.0,10.0,17.0,,1.0,10.0,63.0,,2.0,7.0,10.0,4.0,18.0,6.0,0.0,2.0,1.0,4.0,1.0,,5.0,1.0,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,2.0,4.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Asheville City SC,96xzaalhlaea7qyo9g15zd815,S. Jorgge,Midfielder,0,14.0,22.0,3.0,1.0,9.0,5.0,16.0,,,,,2.0,,,,2.0,,,1.0,,2.0,14.0,14.0,,2.0,4.0,3.0,1.0,10.0,16.0,,,,4.0,1.0,,,2.0,19.0,,,,2.0,,7.0,,0.0,2.0,,,,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
