root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Appearances,Goals Conceded Inside Box,Starts,Total Tackles,Duels won,Ground Duels won,Goals Conceded,Total Fouls Conceded,Recoveries,Total Passes,Touches,Unsuccessful Short Passes,Ground Duels,Index,Unsuccessful Passes Opposition Half,Games Played,Total Losses Of Possession,Leftside Passes,Successful Passes Opposition Half,Duels lost,Forward Passes,Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Passes Own Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Backward Passes,Open Play Passes,Penalty Goals Conceded,Tackles Won,Ground Duels lost,Successful Short Passes,Successful Open Play Passes,Substitute Off,Interceptions,Total Fouls Won,Winning Goal,Rightside Passes,Saves Made,Saves Made from Inside Box,GK Successful Distribution,Unsuccessful Passes Own Half,Catches,GK Unsuccessful Distribution,Penalties Faced,Goal Kicks,Unsuccessful Long Passes,Successful Long Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Foul Attempted Tackle,Substitute On,Aerial Duels,Successful Launches,Throw Ins to Own Player,Aerial Duels won,Tackles Lost,Throw Ins to Opposition Player,Blocks,Times Tackled,Successful Crosses & Corners,Successful Dribbles,Successful Corners into Box,Successful Lay-offs,Yellow Cards,Unsuccessful Crosses & Corners,Corners Won,Overruns,Unsuccessful Corners into Box,Unsuccessful Crosses open play,Corners Taken (incl short corners),Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Crosses open play,Total Touches In Opposition Box,Total Shots,Offsides,Shots On Target ( inc goals ),Unsuccessful Launches,Penalties Conceded,Handballs conceded,Shots Off Target (inc woodwork),Clearances Off the Line,Drops,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Blocked Shots,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Through balls,Goal Assists,Goals,Left Foot Goals,Goals from Inside Box,Assists (Intentional),Right Foot Goals,Home Goals,Away Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Headed Goals,Hit Woodwork,Unsuccessful lay-offs,Goals from Outside Box,Own Goal Scored,Punches,Saves from Penalty,Penalties Saved,Set Pieces Goals,Clean Sheets,Goalkeeper Smother,Second Goal Assists,Last Man Tackle,Other Goals,Last Player Tackle
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,f1mlk26xk9kn0bm138n2vkg7o,A. Adderley,Midfielder,0,1.0,,,,,,,,,,,,,10.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,4to1rddw8moaqvordt86xu3h0,B. Adderley,Forward,0,3.0,9.0,3.0,3.0,8.0,5.0,11.0,2.0,9.0,43.0,72.0,8.0,11.0,10.0,7.0,3.0,22.0,13.0,15.0,6.0,22.0,14.0,27.0,13.0,16.0,239.0,5.0,43.0,,,6.0,22.0,27.0,2.0,,1.0,0.0,3.0,,,,11.0,,,,,8.0,5.0,,,5.0,4.0,,2.0,2.0,,3.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,1.0,1.0,,2.0,,1.0,,1.0,8.0,4.0,,,7.0,,,4.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,c0kcy3ge1fehwg1g7qavqivis,O. Bain,Midfielder,0,2.0,5.0,2.0,1.0,1.0,1.0,5.0,,5.0,19.0,32.0,3.0,4.0,10.0,4.0,2.0,13.0,8.0,2.0,4.0,5.0,5.0,13.0,11.0,6.0,129.0,5.0,19.0,,1.0,3.0,12.0,13.0,2.0,1.0,,0.0,1.0,,,,2.0,,,,,3.0,1.0,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,,3.0,,,,1.0,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,di9uksbvtfpjbfz4ajlhaakus,R. Bain,Forward,0,2.0,2.0,,,1.0,1.0,5.0,4.0,5.0,16.0,32.0,5.0,5.0,10.0,6.0,2.0,15.0,3.0,3.0,4.0,9.0,5.0,8.0,5.0,8.0,91.0,4.0,15.0,,,4.0,8.0,7.0,,2.0,,0.0,,,,1.0,4.0,,,,1.0,3.0,,,,4.0,3.0,,,2.0,2.0,,,,,,1.0,,,,1.0,,,,2.0,1.0,2.0,,2.0,,,,,1.0,,,,2.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,92ckven6s4xegknrhxdqiyqs4,W. Bayles,Midfielder,0,4.0,12.0,4.0,8.0,18.0,18.0,15.0,6.0,15.0,126.0,172.0,19.0,31.0,10.0,23.0,4.0,36.0,31.0,35.0,15.0,34.0,33.0,98.0,65.0,28.0,360.0,21.0,105.0,1.0,6.0,13.0,89.0,84.0,,8.0,10.0,0.0,40.0,,,1.0,9.0,,,,1.0,9.0,9.0,,,1.0,,2.0,,4.0,,2.0,1.0,1.0,,2.0,,1.0,2.0,2.0,,2.0,,1.0,4.0,,1.0,2.0,,5.0,5.0,1.0,,2.0,2.0,,1.0,2.0,,,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,7qfgth3cc0gin74hv9tymgzkk,A. Beckford,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,6u16j4zu8y38ofqstjk35ypec,J. Bethel,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,f1oq25ezl9vo54tcc3z2k8e8k,M. Butler,Goalkeeper,0,3.0,11.0,3.0,,1.0,,12.0,,30.0,77.0,117.0,1.0,,10.0,12.0,3.0,27.0,14.0,5.0,1.0,39.0,2.0,55.0,50.0,22.0,270.0,,25.0,2.0,,,43.0,22.0,,2.0,,0.0,24.0,17.0,13.0,41.0,10.0,2.0,17.0,2.0,43.0,21.0,12.0,3.0,11.0,4.0,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,aulfehu0ll1pop6g78hi76ga,Q. Carey,Midfielder,0,2.0,5.0,2.0,3.0,8.0,6.0,7.0,2.0,8.0,52.0,91.0,17.0,14.0,10.0,12.0,2.0,34.0,1.0,13.0,9.0,24.0,17.0,29.0,16.0,23.0,175.0,7.0,51.0,,3.0,8.0,26.0,28.0,1.0,2.0,1.0,0.0,20.0,,,,11.0,,,,,6.0,3.0,,,5.0,,1.0,,1.0,,3.0,2.0,11.0,2.0,,5.0,1.0,2.0,,2.0,,,1.0,,,1.0,,,,,2.0,,,2.0,,,2.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2023-2024,Bahamas,Bahamas,acesimdzod3ryl0whn0aeaz2s,A. Cartwright,Midfielder,0,3.0,4.0,3.0,4.0,6.0,5.0,6.0,4.0,8.0,54.0,87.0,10.0,14.0,10.0,9.0,3.0,23.0,20.0,9.0,9.0,25.0,15.0,35.0,27.0,19.0,180.0,7.0,54.0,,4.0,9.0,32.0,35.0,3.0,3.0,,0.0,2.0,,,,10.0,,,,,9.0,3.0,,,3.0,3.0,,2.0,4.0,,1.0,1.0,13.0,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,6.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
