root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,agtn08txrd68h8gz1i99fhkpg,Elias Manoel,Forward,11,11.0,12.0,1.0,,9.0,20.0,5.0,4.0,1.0,1.0,,4.0,1.0,48.0,3.0,31.0,4.0,1.0,7.0,,4.0,4.0,20.0,30.0,1.0,126.0,,12.0,17.0,19.0,19.0,10.0,,1.0,8.0,10.0,3.0,1.0,6.0,11.0,1.0,6.0,2.0,,4.0,10.0,0.0,,1.0,,,2.0,1.0,4.0,,,,3.0,,3.0,,3.0,1.0,1.0,,,,2.0,1.0,0.0,1.0,1.0,3.0,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,8,24.0,32.0,2.0,6.0,32.0,44.0,5.0,28.0,2.0,,11.0,23.0,7.0,177.0,3.0,125.0,4.0,4.0,13.0,6.0,4.0,32.0,90.0,122.0,3.0,353.0,1.0,8.0,62.0,87.0,79.0,10.0,3.0,15.0,28.0,1.0,1.0,11.0,53.0,35.0,6.0,30.0,18.0,,4.0,14.0,0.0,,,,,,,,,3.0,,5.0,,5.0,1.0,2.0,3.0,6.0,1.0,,,3.0,,,,4.0,,3.0,5.0,,,3.0,1.0,,,,,,,,,,,,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,74,25.0,50.0,1.0,2.0,15.0,38.0,2.0,4.0,1.0,1.0,,5.0,3.0,87.0,3.0,58.0,33.0,3.0,14.0,,4.0,11.0,33.0,58.0,16.0,226.0,1.0,15.0,29.0,33.0,33.0,10.0,2.0,3.0,17.0,11.0,17.0,,17.0,25.0,1.0,23.0,19.0,1.0,4.0,31.0,0.0,,,,,3.0,,3.0,,1.0,,6.0,,7.0,,1.0,4.0,,,,,2.0,,,,2.0,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,,2.0,,,1.0,,,1.0,,,,3.0,,4.0,,3.0,1.0,,,,1.0,,3.0,3.0,,11.0,,2.0,2.0,3.0,3.0,10.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,1,1.0,2.0,2.0,,5.0,71.0,5.0,19.0,2.0,,70.0,28.0,,136.0,,111.0,1.0,4.0,1.0,,4.0,7.0,40.0,54.0,1.0,360.0,,,21.0,25.0,14.0,10.0,,,1.0,,,26.0,99.0,71.0,2.0,66.0,1.0,,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,9.0,12.0,3.0,3.0,15.0,23.0,,,,18.0,2.0,5.0,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,4.0,10.0,,3.0,3.0,8.0,,,,,1.0,3.0,2.0,23.0,1.0,13.0,1.0,,5.0,,2.0,3.0,8.0,13.0,,41.0,,,8.0,8.0,7.0,10.0,3.0,4.0,9.0,3.0,1.0,1.0,7.0,5.0,,6.0,4.0,1.0,2.0,6.0,0.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,1o6ncw2f6h5uodlhavzsswvrp,K. Duncan,Defender,6,14.0,20.0,1.0,6.0,5.0,24.0,5.0,10.0,1.0,,3.0,12.0,6.0,89.0,,53.0,8.0,,5.0,5.0,4.0,15.0,36.0,53.0,3.0,108.0,8.0,7.0,26.0,36.0,34.0,10.0,4.0,7.0,12.0,1.0,5.0,2.0,26.0,17.0,4.0,12.0,10.0,,4.0,10.0,0.0,,,4.0,,,,,,1.0,,4.0,,2.0,,2.0,1.0,,2.0,,,,,,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,dhy8f54t9uvukub7qbmsth8iy,D. Edelman,Midfielder,75,29.0,37.0,2.0,6.0,44.0,42.0,8.0,43.0,2.0,,6.0,31.0,13.0,220.0,,172.0,10.0,4.0,17.0,5.0,4.0,47.0,137.0,170.0,7.0,360.0,,25.0,95.0,135.0,127.0,10.0,3.0,10.0,27.0,1.0,3.0,10.0,56.0,35.0,6.0,27.0,17.0,,4.0,20.0,0.0,,,,,,,,,4.0,,7.0,,3.0,,3.0,1.0,1.0,1.0,,,,1.0,,,9.0,,3.0,5.0,,,,,,,,,,,,,2.0,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,7yfqbj33r0hi0scz89ckt9bs9,O. Fernandez,Midfielder,21,12.0,50.0,1.0,10.0,10.0,38.0,1.0,8.0,1.0,2.0,,11.0,5.0,104.0,2.0,48.0,6.0,4.0,23.0,1.0,4.0,13.0,36.0,48.0,,275.0,1.0,11.0,28.0,36.0,36.0,10.0,4.0,21.0,44.0,9.0,6.0,,14.0,12.0,,12.0,21.0,,4.0,29.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,7.0,,4.0,,12.0,1.0,2.0,5.0,4.0,1.0,,,,,1.0,0.0,1.0,,6.0,2.0,,1.0,1.0,4.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,New York Red Bulls,New_York_Red_Bulls,105x9g9ddpx6p6lx2mmn2c86i,C. Harper,Forward,17,13.0,43.0,2.0,8.0,4.0,61.0,5.0,21.0,2.0,1.0,14.0,22.0,11.0,197.0,2.0,98.0,2.0,4.0,22.0,3.0,4.0,34.0,71.0,94.0,,284.0,24.0,18.0,51.0,68.0,69.0,10.0,5.0,19.0,41.0,2.0,2.0,2.0,42.0,27.0,4.0,31.0,19.0,5.0,4.0,24.0,0.0,9.0,,9.0,,,,,,5.0,,9.0,,9.0,2.0,1.0,6.0,6.0,,,,1.0,1.0,,,4.0,,3.0,3.0,,9.0,1.0,4.0,,,,,,,,,1.0,1.0,,4.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
