liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Indy Eleven,7j0ju51jxeaevvgdsauo29dyh,A. Amankona,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,66la204nyyjcu5pje1jtha3f9,J. Braun,Forward,17,5.0,8.0,702.0,5.0,1.0,3.0,205.0,7.0,62.0,,80.0,2.0,1.0,4.0,8.0,2.0,39.0,135.0,65.0,3.0,,69.0,218.0,7.0,10.0,4.0,141.0,5.0,12.0,73.0,,44.0,8.0,67.0,1.0,,31.0,9.0,17.0,11.0,346.0,,17.0,60.0,,64.0,30.0,10.0,42.0,9.0,,4.0,,13.0,23.0,3.0,122.0,5.0,7.0,1.0,5.0,17.0,,,41.0,48.0,132.0,145.0,62.0,3.0,80.0,,1.0,19.0,8.0,11.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,0,4.0,1.0,550.0,1.0,,1.0,161.0,7.0,28.0,,71.0,1.0,,4.0,5.0,2.0,40.0,125.0,27.0,4.0,,62.0,164.0,4.0,9.0,6.0,97.0,4.0,6.0,66.0,,39.0,6.0,59.0,4.0,,17.0,5.0,11.0,11.0,275.0,,11.0,48.0,,55.0,32.0,10.0,50.0,2.0,,1.0,,11.0,31.0,8.0,119.0,2.0,6.0,1.0,4.0,11.0,,1.0,29.0,42.0,95.0,98.0,71.0,3.0,69.0,1.0,2.0,19.0,6.0,8.0,4.0,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,aeo51hk867spjjw46hbvi139x,Reiner Ferreira,Defender,5,7.0,1.0,1445.0,22.0,26.0,1.0,649.0,5.0,37.0,2.0,212.0,70.0,4.0,112.0,15.0,5.0,22.0,245.0,299.0,36.0,,73.0,694.0,1.0,22.0,3.0,437.0,17.0,8.0,185.0,,153.0,5.0,135.0,3.0,26.0,77.0,16.0,27.0,57.0,1012.0,,17.0,82.0,1.0,397.0,15.0,10.0,96.0,2.0,2.0,72.0,2.0,9.0,49.0,2.0,153.0,87.0,22.0,,7.0,17.0,,2.0,35.0,107.0,472.0,509.0,71.0,24.0,57.0,12.0,32.0,47.0,1.0,,6.0,11.0,12.0,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,blb3vzbk5bvi986xxswlc3s2x,J. Farr,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,7x07t0u885bkq5uf6228f57md,O. Williams,Goalkeeper,1,,,3150.0,,98.0,,286.0,,,,165.0,203.0,3.0,386.0,,13.0,1.0,391.0,225.0,,,1.0,777.0,,,,167.0,33.0,,387.0,,66.0,2.0,330.0,,,332.0,35.0,1.0,57.0,1157.0,,35.0,9.0,,622.0,,10.0,18.0,,,223.0,,7.0,12.0,,22.0,32.0,46.0,,,35.0,,,3.0,89.0,140.0,390.0,13.0,,4.0,,,6.0,,,,,,,,,97.0,392.0,9.0,1.0,14.0,38.0,43.0,58.0,3.0,154.0,,,,,,,,,11.0,1.0,8.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,
USA_USL_Championship,2018,Indy Eleven,dl7ha327gcy54bxffnx8vpxhx,Ayoze García,Defender,7,26.0,4.0,2586.0,250.0,19.0,4.0,1344.0,11.0,210.0,49.0,574.0,44.0,6.0,116.0,18.0,12.0,33.0,507.0,586.0,61.0,1.0,175.0,1402.0,1.0,28.0,53.0,978.0,28.0,12.0,291.0,31.0,570.0,51.0,293.0,6.0,29.0,188.0,29.0,51.0,87.0,2265.0,79.0,29.0,260.0,1.0,568.0,12.0,10.0,196.0,8.0,6.0,133.0,8.0,55.0,28.0,20.0,321.0,48.0,40.0,4.0,89.0,29.0,45.0,1.0,92.0,54.0,1064.0,1111.0,61.0,43.0,125.0,18.0,48.0,168.0,,7.0,4.0,16.0,7.0,8.0,6.0,,,,,,,,,,,,,,,1.0,8.0,3.0,3.0,3.0,8.0,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,7xadwk43ylg77rk7d9a1vnpp1,J. Guerra,Midfielder,16,8.0,2.0,1427.0,5.0,4.0,1.0,650.0,4.0,101.0,,291.0,15.0,3.0,36.0,13.0,6.0,25.0,215.0,236.0,33.0,,95.0,658.0,6.0,21.0,10.0,481.0,15.0,9.0,131.0,,188.0,7.0,110.0,2.0,,83.0,15.0,27.0,29.0,899.0,,25.0,142.0,,194.0,27.0,10.0,90.0,2.0,,46.0,,25.0,24.0,14.0,191.0,14.0,21.0,,8.0,25.0,,2.0,76.0,175.0,519.0,527.0,49.0,21.0,101.0,12.0,21.0,66.0,10.0,21.0,7.0,10.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,8tz28o1tg0w4u5byjlt80uhn9,N. Lewis,Midfielder,27,17.0,,608.0,3.0,1.0,,196.0,7.0,61.0,2.0,88.0,,,4.0,7.0,1.0,8.0,133.0,53.0,9.0,,54.0,197.0,6.0,6.0,16.0,134.0,7.0,10.0,58.0,,28.0,4.0,60.0,3.0,2.0,44.0,8.0,14.0,15.0,360.0,,11.0,63.0,,42.0,28.0,10.0,38.0,1.0,,5.0,2.0,8.0,6.0,8.0,77.0,2.0,8.0,,17.0,11.0,,1.0,31.0,66.0,138.0,139.0,14.0,3.0,39.0,6.0,13.0,32.0,3.0,14.0,9.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Indy Eleven,3e8zqidb3uajze4dovobymbmy,B. Lundgaard,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
