liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Games Played,Headed Goals,Ground Duels lost,Leftside Passes,Clearances Off the Line,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Unsuccessful Crosses open play,Offsides,Successful Lay-offs,Right Foot Goals,Successful Crosses & Corners,Successful Corners into Box,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Attempts from Set Pieces,Successful Crosses open play,Left Foot Goals,Unsuccessful Crosses & Corners,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Penalties Taken,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Penalties Conceded,Total Red Cards,Straight Red Cards,Hit Woodwork,Last Man Tackle,Red Cards - 2nd Yellow,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Foul Won Penalty,Second Goal Assists,Own Goal Scored,Set Pieces Goals,Crosses not Claimed,Penalties Off Target,Penalties Saved,Saves from Penalty
USA_USL_League_One,2019,Orlando City B,7cwhgbq3ui2w0vfrw22zg92sq,A. Amer,Midfielder,18,2049.0,,4.0,3.0,,848.0,2.0,112.0,316.0,7.0,5.0,37.0,4.0,5.0,2.0,14.0,109.0,494.0,20.0,56.0,3.0,903.0,5.0,7.0,2.0,715.0,43.0,8.0,93.0,350.0,14.0,64.0,2.0,88.0,22.0,15.0,31.0,1014.0,26.0,4.0,4.0,50.0,169.0,1.0,10.0,33.0,3.0,95.0,3.0,9.0,,73.0,22.0,45.0,26.0,,26.0,272.0,,,757.0,810.0,23.0,2.0,12.0,40.0,8.0,10.0,24.0,,,4.0,,,,,1.0,,2.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Orlando City B,dj76sg6cctu5tnk31y44k3rl6,Rafael Santos,Forward,10,1099.0,2.0,4.0,1.0,2.0,418.0,5.0,102.0,212.0,2.0,3.0,18.0,8.0,9.0,,8.0,155.0,169.0,21.0,57.0,1.0,451.0,8.0,24.0,25.0,348.0,20.0,18.0,75.0,141.0,8.0,64.0,5.0,52.0,13.0,14.0,14.0,681.0,17.0,14.0,2.0,153.0,130.0,9.0,10.0,73.0,9.0,28.0,26.0,2.0,20.0,163.0,7.0,20.0,17.0,,82.0,78.0,,,347.0,376.0,10.0,1.0,12.0,90.0,9.0,6.0,71.0,,,5.0,2.0,5.0,4.0,,11.0,2.0,5.0,1.0,,3.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,
USA_USL_League_One,2019,Orlando City B,ewusm3tndm02ch650tckumbmy,W. Bagrou,Forward,9,1707.0,2.0,5.0,,3.0,215.0,9.0,96.0,134.0,,3.0,2.0,7.0,9.0,3.0,51.0,157.0,74.0,3.0,45.0,2.0,254.0,5.0,32.0,19.0,204.0,29.0,16.0,47.0,64.0,14.0,46.0,2.0,41.0,18.0,15.0,4.0,517.0,23.0,10.0,1.0,157.0,37.0,64.0,10.0,92.0,7.0,3.0,55.0,21.0,15.0,229.0,5.0,32.0,23.0,,86.0,57.0,,3.0,168.0,207.0,72.0,1.0,3.0,137.0,,2.0,71.0,3.0,12.0,7.0,1.0,1.0,,,,,,1.0,2.0,3.0,,3.0,,,5.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,
USA_USL_League_One,2019,Orlando City B,diujkyv8kfqfj5t3ick97pi0a,J. Bender,Defender,19,1000.0,2.0,4.0,,,270.0,5.0,76.0,150.0,2.0,,8.0,6.0,7.0,,13.0,116.0,76.0,15.0,45.0,2.0,279.0,9.0,17.0,10.0,216.0,20.0,10.0,53.0,68.0,5.0,50.0,5.0,46.0,12.0,17.0,10.0,429.0,16.0,10.0,,95.0,66.0,13.0,10.0,44.0,3.0,10.0,14.0,6.0,13.0,114.0,3.0,20.0,16.0,,57.0,69.0,,,217.0,226.0,19.0,,11.0,70.0,4.0,5.0,38.0,5.0,1.0,5.0,,,,,5.0,,,,,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Orlando City B,2bkipjikv7w0id90eheyywpd6,Serginho,Midfielder,5,1772.0,6.0,3.0,1.0,1.0,876.0,9.0,188.0,423.0,12.0,6.0,51.0,16.0,24.0,4.0,17.0,264.0,373.0,43.0,112.0,2.0,954.0,6.0,43.0,14.0,721.0,35.0,34.0,163.0,254.0,21.0,140.0,10.0,113.0,21.0,31.0,39.0,1294.0,24.0,33.0,3.0,214.0,257.0,7.0,10.0,114.0,10.0,70.0,45.0,13.0,12.0,244.0,14.0,39.0,24.0,,113.0,255.0,,,718.0,791.0,30.0,2.0,30.0,130.0,13.0,20.0,101.0,6.0,,7.0,1.0,5.0,8.0,1.0,27.0,1.0,16.0,1.0,,16.0,5.0,,,,2.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Orlando City B,85hf4ok5wo8m1ktqwx1hw7j6x,Leonardo Simas,Defender,2,1957.0,221.0,,10.0,2.0,883.0,20.0,224.0,336.0,19.0,8.0,48.0,15.0,7.0,2.0,22.0,351.0,422.0,31.0,118.0,3.0,919.0,,38.0,70.0,716.0,38.0,14.0,166.0,45.0,12.0,146.0,11.0,130.0,22.0,45.0,54.0,1610.0,22.0,17.0,5.0,269.0,350.0,27.0,10.0,160.0,7.0,37.0,51.0,9.0,48.0,300.0,16.0,40.0,22.0,,118.0,300.0,,2.0,718.0,753.0,31.0,2.0,20.0,140.0,11.0,23.0,151.0,33.0,1.0,,1.0,5.0,,28.0,2.0,,,5.0,1.0,34.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,Orlando City B,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Midfielder,21,1256.0,1.0,2.0,2.0,1.0,477.0,1.0,105.0,221.0,4.0,5.0,23.0,8.0,16.0,4.0,16.0,131.0,219.0,18.0,48.0,,511.0,4.0,20.0,21.0,406.0,18.0,23.0,71.0,167.0,13.0,56.0,2.0,77.0,15.0,18.0,20.0,731.0,17.0,12.0,3.0,129.0,111.0,10.0,10.0,91.0,7.0,34.0,44.0,11.0,5.0,156.0,5.0,22.0,17.0,,49.0,128.0,,1.0,409.0,440.0,27.0,,12.0,65.0,6.0,13.0,80.0,2.0,2.0,2.0,1.0,,,,11.0,,3.0,,,5.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Orlando City B,6bg69aksa8wb6wmu7w81is8yy,J. Forbes,Defender,16,153.0,15.0,1.0,,,47.0,,14.0,22.0,,2.0,1.0,2.0,,,1.0,20.0,18.0,6.0,9.0,,50.0,,5.0,4.0,40.0,3.0,,10.0,16.0,2.0,7.0,,4.0,1.0,3.0,5.0,98.0,2.0,4.0,,27.0,17.0,,10.0,19.0,,,5.0,4.0,,32.0,3.0,3.0,2.0,,12.0,3.0,,,37.0,40.0,5.0,,4.0,13.0,2.0,2.0,15.0,2.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2019,Orlando City B,636f90su4fdbnanw6y8a16dey,L. Granitur,Forward,25,679.0,3.0,8.0,,,87.0,5.0,23.0,42.0,2.0,2.0,4.0,2.0,3.0,1.0,17.0,72.0,24.0,3.0,30.0,2.0,100.0,7.0,10.0,10.0,64.0,15.0,9.0,34.0,26.0,5.0,27.0,1.0,12.0,8.0,10.0,11.0,180.0,16.0,5.0,2.0,45.0,25.0,23.0,10.0,17.0,6.0,2.0,3.0,1.0,4.0,63.0,,16.0,16.0,,29.0,26.0,,,53.0,66.0,18.0,,3.0,46.0,,,16.0,4.0,2.0,1.0,,,,,2.0,,,,,4.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_League_One,2019,Orlando City B,8dvu8t0qr3w2a9a4vgb0lynvu,E. Hagan,Defender,26,136.0,,,1.0,,105.0,,10.0,20.0,3.0,1.0,20.0,,,1.0,2.0,36.0,61.0,3.0,10.0,,111.0,,3.0,,73.0,2.0,,30.0,27.0,,24.0,,7.0,2.0,1.0,6.0,128.0,2.0,3.0,,11.0,46.0,1.0,10.0,6.0,,8.0,2.0,1.0,,14.0,2.0,3.0,2.0,,6.0,28.0,,,75.0,81.0,3.0,,2.0,8.0,1.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
