liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Sacramento Republic FC,6mmfo5q4m9zdbpl1cgqv5muhh,K. Alemán,Midfielder,10,9.0,7.0,945.0,2.0,1.0,3.0,351.0,6.0,121.0,15.0,179.0,1.0,3.0,13.0,12.0,2.0,16.0,207.0,131.0,24.0,,55.0,363.0,7.0,25.0,24.0,277.0,7.0,15.0,68.0,6.0,38.0,18.0,79.0,6.0,,77.0,10.0,18.0,7.0,643.0,16.0,18.0,167.0,,78.0,35.0,10.0,74.0,9.0,4.0,18.0,6.0,22.0,4.0,32.0,187.0,1.0,9.0,3.0,18.0,18.0,6.0,1.0,97.0,126.0,288.0,295.0,20.0,14.0,113.0,10.0,8.0,70.0,8.0,9.0,6.0,11.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,59.0,1.0,2.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,a2qsmjnfnjm3uwu86k85ek7h1,V. Bijev,Forward,20,53.0,9.0,2584.0,40.0,2.0,6.0,791.0,37.0,216.0,38.0,455.0,11.0,6.0,33.0,49.0,2.0,46.0,502.0,229.0,76.0,,155.0,834.0,5.0,42.0,69.0,612.0,23.0,82.0,188.0,18.0,282.0,51.0,243.0,30.0,1.0,153.0,29.0,77.0,25.0,1704.0,64.0,32.0,399.0,1.0,204.0,170.0,10.0,221.0,41.0,4.0,34.0,20.0,38.0,38.0,65.0,483.0,34.0,25.0,2.0,80.0,32.0,24.0,2.0,216.0,132.0,607.0,646.0,84.0,59.0,262.0,17.0,46.0,183.0,3.0,49.0,41.0,22.0,3.0,5.0,2.0,5.0,,,,,,,,,,,3.0,,2.0,4.0,4.0,5.0,,,7.0,,,,,,,1.0,,,,4.0,,,,,,131.0,4.0,2.0,4.0,
USA_USL_Championship,2018,Sacramento Republic FC,4wvaon78oo6lxcd4o3pfut7u,Q. Butler,Forward,40,1.0,,9.0,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,5.0,,2.0,4.0,,,1.0,10.0,3.0,,,,,3.0,,,5.0,,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,,2.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,cu84s15ig7u7g9iwwcff82yuh,J. Cohen,Goalkeeper,1,,,3150.0,1.0,88.0,,773.0,,,,137.0,254.0,,450.0,,5.0,2.0,470.0,629.0,1.0,,1.0,1217.0,,,,509.0,29.0,,451.0,,246.0,2.0,377.0,,,386.0,35.0,,74.0,1650.0,,35.0,7.0,,756.0,,10.0,16.0,,,257.0,,5.0,13.0,,22.0,24.0,34.0,,,35.0,,,4.0,215.0,557.0,766.0,15.0,1.0,6.0,,2.0,3.0,,,,,,,,,120.0,387.0,7.0,2.0,19.0,46.0,27.0,74.0,4.0,153.0,,,,,,,,,12.0,1.0,6.0,,,,,,,,,4.0,,,2.0,2.0,,1.0,,,0.0,301.0
USA_USL_Championship,2018,Sacramento Republic FC,9v8qnmn62jhl03e49cfxn4pg5,R. Diaz,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Sacramento Republic FC,abmyomzeun48uq5rcjsamfnx1,C. Eissele,Forward,9,3.0,11.0,1258.0,2.0,,5.0,251.0,7.0,120.0,1.0,138.0,,1.0,3.0,7.0,2.0,64.0,138.0,67.0,9.0,,65.0,272.0,13.0,23.0,3.0,200.0,8.0,24.0,68.0,,51.0,13.0,64.0,5.0,,26.0,14.0,12.0,7.0,437.0,,26.0,89.0,,38.0,60.0,10.0,74.0,9.0,,4.0,1.0,26.0,37.0,6.0,190.0,2.0,10.0,4.0,3.0,26.0,,1.0,52.0,63.0,183.0,204.0,101.0,4.0,116.0,5.0,,37.0,12.0,45.0,15.0,5.0,,3.0,,12.0,,,,,,,,,,,1.0,,1.0,,2.0,5.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,26.0,3.0,2.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,4wm7kj1jd902pwq6cy7h0t4yy,L. Vazquez,Midfielder,11,24.0,3.0,981.0,9.0,2.0,2.0,325.0,10.0,97.0,5.0,181.0,1.0,1.0,2.0,9.0,3.0,24.0,145.0,105.0,29.0,,44.0,327.0,9.0,11.0,16.0,269.0,9.0,9.0,46.0,3.0,65.0,10.0,61.0,5.0,2.0,50.0,11.0,21.0,9.0,565.0,3.0,23.0,123.0,,59.0,36.0,10.0,72.0,4.0,2.0,12.0,3.0,22.0,6.0,24.0,153.0,2.0,12.0,1.0,24.0,23.0,,2.0,57.0,106.0,279.0,281.0,30.0,18.0,81.0,11.0,12.0,66.0,12.0,10.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,1.0,,,,,,,,,,,2.0,,,,,,37.0,1.0,1.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,aigpzkjyja6ksrcl8dteylqs5,S. Gómez,Defender,2,54.0,6.0,2979.0,319.0,25.0,,1322.0,13.0,273.0,11.0,526.0,76.0,6.0,112.0,32.0,5.0,51.0,474.0,556.0,73.0,,155.0,1338.0,1.0,27.0,34.0,980.0,28.0,5.0,267.0,,302.0,20.0,211.0,1.0,42.0,229.0,33.0,70.0,110.0,2275.0,,34.0,248.0,,516.0,23.0,10.0,174.0,2.0,,91.0,11.0,32.0,35.0,34.0,334.0,75.0,33.0,,54.0,34.0,,2.0,109.0,247.0,1056.0,1071.0,86.0,48.0,160.0,25.0,77.0,139.0,1.0,4.0,3.0,15.0,10.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,11.0,,,,,,,,,,,4.0,,,,,,57.0,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,17i0bligkriw1bcngkw9sizmd,J. Hall,Midfielder,22,1.0,,2852.0,6.0,9.0,2.0,1553.0,1.0,261.0,,571.0,13.0,6.0,53.0,11.0,5.0,28.0,234.0,866.0,48.0,,127.0,1617.0,1.0,42.0,9.0,1318.0,29.0,10.0,180.0,,376.0,16.0,128.0,,,227.0,31.0,29.0,53.0,1939.0,,34.0,183.0,,493.0,6.0,10.0,109.0,5.0,,119.0,,26.0,26.0,4.0,237.0,55.0,34.0,,1.0,34.0,,3.0,100.0,487.0,1378.0,1437.0,54.0,27.0,128.0,21.0,73.0,83.0,3.0,67.0,5.0,12.0,5.0,2.0,,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,3.0,1.0,8.0,,,,,,,1.0,,,,4.0,,,,,,19.0,2.0,0.0,2.0,
USA_USL_Championship,2018,Sacramento Republic FC,32t6g252ti1peycjite40qiy2,R. Hațegan,Midfielder,32,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,10.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,a2qxjjxdwp65dwl25skb5wxxx,E. Hord,Defender,26,67.0,1.0,1479.0,149.0,13.0,1.0,568.0,14.0,177.0,25.0,271.0,24.0,2.0,49.0,15.0,,20.0,237.0,218.0,23.0,,62.0,575.0,5.0,14.0,2.0,435.0,15.0,5.0,111.0,3.0,42.0,20.0,148.0,3.0,26.0,82.0,17.0,40.0,31.0,1003.0,5.0,18.0,75.0,,208.0,16.0,10.0,50.0,2.0,,29.0,22.0,12.0,14.0,6.0,109.0,22.0,15.0,,68.0,18.0,1.0,,39.0,148.0,458.0,464.0,34.0,21.0,59.0,2.0,15.0,36.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,1.0,,,,3.0,1.0,,,5.0,,,,,,,,1.0,,1.0,3.0,,,,,,18.0,0.0,1.0,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,bvrqfmzxunzzg8rmc03vfeml1,C. Iwasa,Forward,31,8.0,14.0,2953.0,3.0,3.0,17.0,827.0,27.0,252.0,,455.0,7.0,2.0,21.0,29.0,5.0,91.0,444.0,225.0,24.0,,172.0,873.0,,26.0,50.0,636.0,26.0,92.0,193.0,,220.0,31.0,170.0,18.0,,104.0,32.0,62.0,32.0,1435.0,1.0,35.0,260.0,1.0,206.0,160.0,10.0,168.0,33.0,,44.0,,35.0,59.0,31.0,410.0,8.0,31.0,4.0,9.0,35.0,1.0,2.0,151.0,195.0,635.0,680.0,150.0,16.0,242.0,8.0,14.0,109.0,3.0,65.0,59.0,10.0,2.0,6.0,8.0,11.0,,,,,,,,,,,7.0,1.0,,7.0,5.0,16.0,1.0,,11.0,,,,,,,6.0,,,,4.0,,,,,,119.0,10.0,7.0,6.0,
USA_USL_Championship,2018,Sacramento Republic FC,c2p156qbtkqv3aui2h5r8mvp,E. Klimenta,Defender,32,9.0,,974.0,18.0,5.0,,439.0,2.0,66.0,6.0,131.0,32.0,3.0,51.0,4.0,1.0,16.0,127.0,238.0,18.0,,43.0,457.0,3.0,10.0,4.0,325.0,9.0,6.0,94.0,1.0,46.0,6.0,87.0,1.0,5.0,63.0,10.0,11.0,19.0,622.0,5.0,13.0,43.0,,193.0,9.0,10.0,42.0,1.0,1.0,38.0,5.0,2.0,19.0,2.0,78.0,45.0,10.0,,12.0,13.0,3.0,2.0,20.0,152.0,350.0,363.0,35.0,11.0,36.0,7.0,17.0,23.0,3.0,,5.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,3.0,,,,,,,,2.0,,,,,,5.0,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,18o43fk8kqqrue2eaggn4rlcl,W. Kneeshaw,Forward,8,23.0,6.0,1217.0,7.0,2.0,2.0,276.0,16.0,103.0,2.0,154.0,3.0,,8.0,11.0,3.0,23.0,163.0,70.0,18.0,,49.0,279.0,10.0,17.0,19.0,211.0,13.0,13.0,57.0,,57.0,10.0,73.0,4.0,,52.0,13.0,31.0,7.0,495.0,,27.0,124.0,1.0,60.0,36.0,10.0,60.0,5.0,,11.0,2.0,16.0,8.0,20.0,155.0,3.0,16.0,,23.0,27.0,,,72.0,59.0,219.0,222.0,31.0,11.0,95.0,7.0,5.0,52.0,14.0,7.0,8.0,3.0,,,2.0,,,,,,,,,,,,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,2.0,,,,,,44.0,0.0,2.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,avzg5r0rbygila8q6fdjjik0l,J. Matjašič,Midfielder,6,39.0,8.0,1748.0,8.0,,2.0,593.0,22.0,141.0,32.0,373.0,3.0,6.0,18.0,10.0,2.0,30.0,323.0,154.0,13.0,,98.0,611.0,10.0,24.0,32.0,459.0,20.0,31.0,116.0,25.0,174.0,45.0,183.0,10.0,1.0,73.0,20.0,32.0,18.0,1032.0,60.0,25.0,187.0,,173.0,68.0,10.0,83.0,21.0,3.0,36.0,6.0,32.0,6.0,30.0,223.0,9.0,22.0,1.0,85.0,25.0,31.0,,110.0,123.0,479.0,495.0,36.0,7.0,140.0,6.0,6.0,77.0,5.0,36.0,10.0,16.0,,5.0,3.0,,,,,,,,,,,,1.0,,2.0,4.0,5.0,2.0,,,4.0,,,,,,,,,,,2.0,,,,,,59.0,2.0,0.0,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,7gwkzxog0xghif69stpzbaf6y,M. McEntosh,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Sacramento Republic FC,aefxy4v8lf52nsypmvaqu8f6d,A. Moffat,Midfielder,16,22.0,2.0,1513.0,1.0,5.0,1.0,684.0,10.0,118.0,7.0,302.0,18.0,4.0,49.0,22.0,4.0,34.0,232.0,266.0,25.0,,100.0,710.0,8.0,26.0,12.0,508.0,15.0,26.0,149.0,,143.0,18.0,137.0,6.0,,84.0,17.0,38.0,38.0,1003.0,2.0,25.0,135.0,,250.0,25.0,10.0,93.0,10.0,3.0,53.0,5.0,36.0,24.0,7.0,193.0,36.0,19.0,,26.0,25.0,2.0,2.0,66.0,199.0,538.0,561.0,58.0,17.0,100.0,8.0,12.0,69.0,8.0,29.0,16.0,17.0,3.0,,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,2.0,,,,,,25.0,1.0,0.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,67h9uhftbismou4rnxe2j4ine,H. Partain,Midfielder,7,13.0,2.0,1405.0,42.0,5.0,2.0,560.0,5.0,93.0,17.0,283.0,13.0,1.0,33.0,19.0,3.0,24.0,232.0,188.0,46.0,,91.0,578.0,6.0,10.0,15.0,427.0,10.0,14.0,124.0,9.0,136.0,17.0,132.0,2.0,4.0,90.0,16.0,33.0,31.0,943.0,32.0,18.0,150.0,1.0,204.0,17.0,10.0,99.0,5.0,1.0,27.0,5.0,26.0,12.0,7.0,186.0,14.0,13.0,1.0,39.0,18.0,19.0,,63.0,145.0,438.0,454.0,36.0,32.0,87.0,14.0,36.0,87.0,2.0,11.0,9.0,5.0,2.0,,3.0,3.0,,,,,,,,,,,1.0,,,,,1.0,,,4.0,,,,,,,,,,,2.0,,,,,,28.0,0.0,2.0,1.0,
USA_USL_Championship,2018,Sacramento Republic FC,b6ezvy7c7f9cl1ednxginhbai,M. Penagos,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2018,Sacramento Republic FC,90752jhfztuoavicqw7ampasp,C. Rodriguez,Defender,0,,,881.0,2.0,2.0,,447.0,,40.0,,92.0,22.0,1.0,54.0,3.0,1.0,14.0,102.0,290.0,14.0,,37.0,473.0,2.0,5.0,6.0,350.0,7.0,5.0,91.0,,42.0,1.0,62.0,4.0,,57.0,10.0,5.0,29.0,614.0,,10.0,42.0,,209.0,11.0,10.0,56.0,1.0,,32.0,,11.0,25.0,,81.0,44.0,8.0,,,10.0,,,11.0,182.0,362.0,382.0,39.0,8.0,25.0,6.0,23.0,31.0,,,4.0,3.0,13.0,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,3i6ctwuwb3gbyguct61p4zyeh,J. Schmidt,Defender,5,21.0,,1496.0,61.0,4.0,,805.0,9.0,103.0,3.0,251.0,25.0,1.0,58.0,5.0,2.0,30.0,197.0,445.0,27.0,,68.0,819.0,1.0,22.0,19.0,623.0,14.0,7.0,126.0,,296.0,6.0,110.0,1.0,19.0,90.0,17.0,16.0,39.0,1125.0,1.0,21.0,104.0,,356.0,13.0,10.0,90.0,2.0,1.0,70.0,3.0,5.0,39.0,7.0,173.0,62.0,16.0,,23.0,21.0,,,53.0,64.0,681.0,693.0,69.0,16.0,83.0,11.0,23.0,51.0,4.0,1.0,5.0,5.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,1.0,,,,,,,,1.0,,,,,,13.0,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,9ti1lmtxr7hnv7bgu5mklv93p,C. Seiler,Defender,14,7.0,,910.0,20.0,4.0,,444.0,1.0,38.0,3.0,157.0,17.0,3.0,44.0,5.0,2.0,21.0,116.0,218.0,30.0,,45.0,461.0,4.0,21.0,3.0,312.0,11.0,7.0,89.0,,76.0,3.0,78.0,,4.0,54.0,9.0,9.0,18.0,621.0,,19.0,65.0,,179.0,11.0,10.0,49.0,1.0,,60.0,3.0,3.0,13.0,,99.0,33.0,13.0,,7.0,19.0,,,29.0,168.0,359.0,372.0,34.0,21.0,50.0,9.0,14.0,36.0,10.0,,6.0,13.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,3.0,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,ks7omik17xov44i4hhjrldyh,M. Taintor,Defender,4,18.0,2.0,2812.0,12.0,36.0,1.0,1928.0,7.0,141.0,3.0,453.0,103.0,5.0,239.0,5.0,5.0,46.0,461.0,1126.0,37.0,,170.0,1985.0,3.0,26.0,17.0,1324.0,28.0,14.0,409.0,,543.0,12.0,318.0,7.0,1.0,208.0,33.0,20.0,109.0,2405.0,,33.0,113.0,,868.0,39.0,10.0,129.0,3.0,,252.0,3.0,20.0,60.0,4.0,219.0,143.0,33.0,1.0,18.0,33.0,,1.0,44.0,433.0,1531.0,1576.0,106.0,27.0,90.0,10.0,56.0,69.0,,,11.0,13.0,15.0,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,8.0,,,1.0,,1.0,,,,1.0,,4.0,,,,,,6.0,0.0,1.0,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,b1zyp6ole8oyqvouux60colwp,J. Turnley,Defender,3,15.0,1.0,711.0,56.0,2.0,,266.0,1.0,66.0,5.0,94.0,9.0,3.0,19.0,4.0,1.0,12.0,91.0,123.0,17.0,,36.0,267.0,4.0,8.0,2.0,203.0,4.0,1.0,55.0,,84.0,8.0,56.0,1.0,16.0,29.0,8.0,16.0,14.0,439.0,,10.0,34.0,,115.0,5.0,10.0,33.0,1.0,,9.0,4.0,4.0,11.0,,57.0,32.0,5.0,,15.0,10.0,,1.0,12.0,2.0,211.0,212.0,23.0,9.0,24.0,8.0,8.0,22.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Sacramento Republic FC,3wzmv0k21w2xidio3fvmdqllh,J. Villarreal,Midfielder,24,4.0,,1840.0,,2.0,1.0,930.0,6.0,171.0,7.0,410.0,8.0,2.0,41.0,18.0,3.0,29.0,207.0,405.0,37.0,,99.0,948.0,5.0,25.0,20.0,726.0,16.0,10.0,140.0,2.0,267.0,23.0,118.0,5.0,,146.0,21.0,31.0,33.0,1198.0,4.0,25.0,148.0,,268.0,12.0,10.0,81.0,4.0,3.0,82.0,4.0,16.0,8.0,7.0,185.0,15.0,19.0,,11.0,25.0,1.0,2.0,75.0,242.0,793.0,808.0,37.0,24.0,104.0,13.0,23.0,73.0,4.0,41.0,6.0,13.0,5.0,3.0,3.0,2.0,,,,,,,,,,,1.0,,,1.0,3.0,1.0,,,7.0,,,,,,,,1.0,,,1.0,,,,,,24.0,0.0,1.0,0.0,
