liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Headed Goals,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Other Goals,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Unsuccessful lay-offs,Yellow Cards,Home Goals,Away Goals,Winning Goal,Attempts from Set Pieces,Corners Taken (incl short corners),Goals Openplay,Handballs conceded,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Substitute Off,Substitute On,Successful Lay-offs,Through balls,Unsuccessful Corners into Box,Foul Won Penalty,Goal Assists,Penalties Conceded,Successful Crosses & Corners,Successful Crosses open play,Throw Ins to Opposition Player,Assists (Intentional),Hit Woodwork,Successful Corners into Box,Left Foot Goals,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Last Player Tackle,Own Goal Scored,Straight Red Cards,Total Red Cards,Red Cards - 2nd Yellow,GK Unsuccessful Distribution,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Catches,Drops,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves from Penalty,Saves made - caught,Saves made - parried,Penalties Off Target
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,4oqafb9exc0f0443kntkkm80k,C. Garza,Midfielder,14,13.0,7.0,6.0,15.0,55.0,1.0,3.0,73.0,1.0,,,57.0,22.0,35.0,43.0,60.0,5.0,,15.0,,,7.0,7.0,,,44.0,15.0,29.0,,14.0,3.0,101.0,,293.0,,,1.0,27.0,12.0,10.0,25.0,82.0,3.0,1.0,,6.0,3.0,1.0,13.0,261.0,125.0,141.0,253.0,4.0,13.0,1.0,552.0,5.0,,,,,14.0,7.0,9.0,47.0,298.0,1.0,266.0,17.0,4.0,32.0,402.0,1.0,1.0,1.0,5.0,6.0,23.0,10.0,26.0,,3.0,,,0.0,,,,,,,,,3.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,2hs163bovr5bwupp1djxnq0yy,J. Rivas,Defender,19,6.0,4.0,2.0,7.0,19.0,,2.0,32.0,2.0,,2.0,30.0,19.0,11.0,34.0,68.0,3.0,,7.0,,,3.0,3.0,,,24.0,15.0,9.0,,2.0,1.0,53.0,1.0,151.0,,,,18.0,10.0,5.0,11.0,15.0,1.0,1.0,,4.0,2.0,,3.0,117.0,52.0,70.0,117.0,2.0,4.0,17.0,377.0,1.0,,,,,10.0,5.0,1.0,54.0,155.0,1.0,120.0,6.0,4.0,35.0,231.0,5.0,5.0,1.0,12.0,19.0,29.0,11.0,16.0,,1.0,,,0.0,,,,,,,,,,3.0,,,,,,,2.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,7r96u3b7t46s0kg5t5qew3tnt,Juninho,Forward,23,37.0,21.0,16.0,21.0,61.0,7.0,2.0,61.0,,,7.0,103.0,62.0,41.0,195.0,22.0,7.0,,21.0,,8.0,14.0,10.0,4.0,7.0,66.0,41.0,25.0,1.0,1.0,10.0,40.0,5.0,165.0,,,1.0,31.0,11.0,7.0,19.0,49.0,14.0,13.0,14.0,16.0,13.0,,11.0,132.0,108.0,31.0,128.0,1.0,1.0,1.0,1217.0,24.0,4.0,8.0,,7.0,8.0,17.0,10.0,116.0,172.0,27.0,139.0,2.0,54.0,33.0,354.0,4.0,4.0,11.0,,,30.0,7.0,33.0,,1.0,3.0,5.0,3.0,,,4.0,3.0,3.0,3.0,6.0,,14.0,5.0,12.0,,,,4.0,,,,,3.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,4r1o4wqel7paoh1l100saq1w4,P. Lara,Goalkeeper,35,,,,1.0,,,,4.0,,,,,,,,18.0,,9.0,1.0,8.0,,2.0,1.0,1.0,,,,,,,,12.0,,37.0,,,,2.0,,,11.0,15.0,,,,1.0,,1.0,3.0,34.0,1.0,39.0,37.0,,,,90.0,,,,,,4.0,,,5.0,45.0,,40.0,,,5.0,54.0,,,,3.0,5.0,5.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,97r1c6d1znrpxc65794q2h2sq,T. Leone,Defender,24,16.0,9.0,7.0,8.0,6.0,,6.0,49.0,1.0,,,20.0,12.0,8.0,10.0,60.0,,,8.0,,,1.0,,1.0,,4.0,3.0,1.0,,4.0,1.0,60.0,,160.0,,,,27.0,1.0,,4.0,37.0,1.0,,,2.0,,3.0,11.0,143.0,51.0,95.0,135.0,,1.0,1.0,264.0,1.0,,,,,19.0,1.0,,21.0,163.0,,146.0,1.0,2.0,17.0,205.0,1.0,1.0,,1.0,5.0,10.0,8.0,12.0,,,,,0.0,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,be02zvjpnx5bjyu6absr8745x,G. Martínez,Forward,9,55.0,26.0,29.0,15.0,29.0,3.0,1.0,31.0,1.0,,4.0,104.0,57.0,47.0,76.0,29.0,4.0,,15.0,,5.0,7.0,6.0,1.0,5.0,49.0,31.0,18.0,3.0,,5.0,31.0,4.0,99.0,,,1.0,14.0,4.0,3.0,12.0,15.0,5.0,8.0,8.0,3.0,6.0,,4.0,71.0,40.0,35.0,71.0,3.0,,,493.0,13.0,,1.0,,5.0,11.0,16.0,9.0,59.0,104.0,16.0,75.0,3.0,31.0,29.0,198.0,1.0,1.0,6.0,,5.0,25.0,5.0,24.0,2.0,3.0,3.0,2.0,1.0,,,3.0,,1.0,1.0,,,1.0,12.0,1.0,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,89hekdywmtzt4gftz196oxgmi,A. Medina,Forward,22,17.0,9.0,8.0,16.0,116.0,4.0,2.0,149.0,3.0,,6.0,122.0,58.0,64.0,225.0,131.0,10.0,,16.0,,1.0,14.0,10.0,4.0,,105.0,49.0,56.0,,9.0,11.0,146.0,,435.0,,3.0,1.0,81.0,25.0,6.0,80.0,56.0,15.0,4.0,3.0,13.0,13.0,,12.0,342.0,210.0,160.0,344.0,8.0,23.0,11.0,1051.0,27.0,3.0,1.0,,,18.0,15.0,12.0,169.0,449.0,7.0,356.0,31.0,22.0,93.0,681.0,21.0,21.0,14.0,8.0,16.0,94.0,20.0,77.0,,3.0,1.0,0.0,0.0,,,1.0,,,,,,8.0,3.0,1.0,2.0,,,4.0,,14.0,14.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,e84l63g8g4unncwdg4snd9vjd,R. Morales,Forward,31,66.0,43.0,23.0,21.0,82.0,10.0,2.0,109.0,1.0,,7.0,187.0,115.0,72.0,274.0,45.0,15.0,,21.0,,8.0,22.0,17.0,5.0,7.0,121.0,72.0,49.0,1.0,4.0,18.0,76.0,2.0,272.0,,,3.0,61.0,25.0,16.0,26.0,76.0,20.0,16.0,21.0,20.0,5.0,,13.0,208.0,162.0,55.0,202.0,3.0,12.0,4.0,1760.0,35.0,3.0,5.0,,7.0,24.0,27.0,29.0,155.0,279.0,37.0,215.0,15.0,84.0,64.0,550.0,8.0,8.0,11.0,2.0,6.0,57.0,15.0,58.0,,1.0,5.0,3.0,3.0,2.0,,4.0,1.0,4.0,4.0,7.0,,11.0,1.0,15.0,,,2.0,2.0,,2.0,2.0,1.0,2.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,7savubkcw8392wm9qsxubss89,Nathan Silva,Defender,6,58.0,30.0,28.0,20.0,50.0,4.0,17.0,212.0,6.0,1.0,1.0,94.0,48.0,46.0,36.0,313.0,8.0,,20.0,,1.0,24.0,19.0,5.0,1.0,36.0,18.0,18.0,1.0,11.0,5.0,356.0,1.0,1046.0,,,4.0,111.0,6.0,1.0,46.0,349.0,6.0,6.0,2.0,20.0,,6.0,43.0,961.0,290.0,692.0,937.0,3.0,11.0,2.0,1733.0,3.0,3.0,4.0,,,109.0,15.0,5.0,103.0,1068.0,8.0,980.0,14.0,22.0,88.0,1293.0,2.0,2.0,,25.0,50.0,61.0,29.0,38.0,,4.0,1.0,0.0,0.0,,,,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,9sme7jykdv8msgfu0nxx6h39x,K. Navas,Goalkeeper,1,3.0,,3.0,20.0,,,,50.0,8.0,,,8.0,,8.0,,356.0,,259.0,20.0,249.0,,22.0,18.0,4.0,,5.0,,5.0,,,1.0,161.0,,409.0,,,4.0,15.0,,,156.0,232.0,1.0,,,20.0,1.0,20.0,101.0,314.0,61.0,475.0,435.0,,,,1800.0,,,,11.0,,27.0,,4.0,216.0,749.0,,536.0,,,213.0,959.0,,,,88.0,211.0,179.0,34.0,2.0,,5.0,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,69.0,84.0,49.0,33.0,6.0,2.0,3.0,5.0,,11.0,,1.0,27.0,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,8y52fun3o0gu8wuxz5cywnoyc,M. Paul,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,7s1y2dsl9nkz5ubnq9vpya3h0,D. Ramírez,Midfielder,193,,,,2.0,5.0,,,5.0,,,,,,,5.0,3.0,,,2.0,,,,,,,,,,,,,3.0,,19.0,,,,2.0,,,2.0,8.0,,1.0,,,,,,17.0,9.0,8.0,17.0,,,,15.0,,,,,,,,,2.0,19.0,1.0,17.0,,,2.0,20.0,,,,1.0,1.0,2.0,,1.0,,,,,0.0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,wfylykowrjrafhys6fr0wd1w,Á. Rico,Midfielder,26,1.0,1.0,,2.0,9.0,2.0,,9.0,,,,4.0,3.0,1.0,23.0,6.0,,,2.0,,,,,,,3.0,2.0,1.0,,,1.0,8.0,,33.0,,,,4.0,,,1.0,10.0,1.0,,1.0,,1.0,,,32.0,27.0,5.0,32.0,,,1.0,61.0,2.0,,,,,2.0,,,6.0,33.0,1.0,32.0,,5.0,1.0,47.0,,,1.0,,,1.0,,1.0,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,5n0l2ft3lmh6nwy1ms0lhlo4q,R. López,Midfielder,7,35.0,21.0,14.0,21.0,113.0,3.0,11.0,154.0,3.0,,4.0,121.0,64.0,57.0,187.0,261.0,10.0,,21.0,,,22.0,17.0,5.0,,86.0,43.0,43.0,,7.0,11.0,258.0,1.0,686.0,,,4.0,87.0,19.0,8.0,71.0,66.0,12.0,4.0,,17.0,15.0,3.0,71.0,576.0,298.0,303.0,517.0,13.0,8.0,62.0,1467.0,19.0,,,1.0,,53.0,18.0,8.0,232.0,698.0,4.0,588.0,21.0,6.0,110.0,1057.0,31.0,31.0,10.0,17.0,47.0,109.0,32.0,63.0,,4.0,,,0.0,,,,,,,,,7.0,4.0,1.0,,,,1.0,,13.0,13.0,45.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,lytjkkapla9wuzoklh41bbze,J. Ruvalcaba,Midfielder,17,,,,3.0,12.0,1.0,,10.0,,,1.0,14.0,11.0,3.0,30.0,5.0,,,3.0,,,2.0,2.0,,,14.0,11.0,3.0,,,2.0,4.0,1.0,32.0,,,,4.0,2.0,1.0,2.0,11.0,3.0,5.0,1.0,2.0,1.0,,2.0,25.0,16.0,9.0,23.0,1.0,1.0,2.0,175.0,5.0,1.0,,,,,4.0,,14.0,32.0,6.0,25.0,2.0,9.0,7.0,54.0,1.0,1.0,4.0,,,4.0,4.0,7.0,1.0,1.0,,,0.0,,,,1.0,,,,,2.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,9v3ywsg5bxydb8p2spjq9mi38,S. López,Forward,30,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,4.0,,,,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,,3.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,3.0,3.0,,2.0,,,,9.0,,,,,,,1.0,,1.0,3.0,,3.0,,1.0,,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,dwza1uvdnh4r9hnjfyrnrqiac,S. Trigos,Midfielder,20,,,,3.0,2.0,,,2.0,,,,4.0,3.0,1.0,1.0,2.0,,,3.0,,,1.0,1.0,,,4.0,3.0,1.0,,,,3.0,,12.0,,,1.0,1.0,1.0,,2.0,5.0,,,,,,,1.0,11.0,3.0,8.0,10.0,,1.0,,27.0,2.0,,,,,,1.0,,4.0,12.0,,11.0,1.0,,1.0,18.0,,,1.0,,,,1.0,1.0,,,,,0.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,ayhu9k3hcyu95f26myefk0gr9,U. Rivas,Midfielder,15,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,10.0,,,,,,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2025-2026,Club Universidad Nacional,3ofmkgwa01yv4wcsvgk208hgq,P. Vite,Midfielder,45,24.0,13.0,11.0,21.0,157.0,2.0,8.0,182.0,6.0,,1.0,153.0,66.0,87.0,191.0,244.0,8.0,,21.0,,1.0,22.0,17.0,5.0,1.0,129.0,53.0,76.0,,23.0,27.0,348.0,1.0,1013.0,,,3.0,57.0,32.0,15.0,97.0,312.0,28.0,3.0,4.0,20.0,11.0,4.0,51.0,898.0,471.0,486.0,894.0,18.0,25.0,5.0,1765.0,26.0,4.0,,,,18.0,19.0,22.0,198.0,1061.0,7.0,945.0,43.0,8.0,116.0,1350.0,30.0,10.0,13.0,15.0,37.0,114.0,32.0,79.0,,2.0,0.0,1.0,0.0,2.0,31.0,1.0,7.0,,,,1.0,5.0,1.0,17.0,,17.0,,1.0,1.0,12.0,3.0,,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
