liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Philadelphia Union II,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,19.0,425.0,39.0,282.0,273.0,74.0,14.0,4.0,1624.0,128.0,75.0,6.0,249.0,13.0,33.0,123.0,423.0,10.0,23.0,89.0,24.0,17.0,280.0,40.0,12.0,39.0,2.0,5.0,217.0,132.0,266.0,6.0,1.0,66.0,115.0,143.0,33.0,24.0,21.0,19.0,21.0,280.0,139.0,119.0,161.0,805.0,122.0,4.0,24.0,2.0,,16.0,4.0,,6.0,4.0,,,63.0,1.0,1.0,30.0,,2.0,,13.0,2.0,2.0,5.0,,38.0,21.0,,19.0,10.0,,20.0,5.0,64.0,33.0,36.0,80.0,,27.0,5.0,,4.0,10.0,3.0,12.0,19.0,,,5.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,184.0,135.0,112.0,4.0,7.0,4.0,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,276kl5oc1k19y1linbxml0xec,Ó. Benítez,Midfielder,36,18.0,401.0,43.0,319.0,111.0,111.0,23.0,3.0,1251.0,63.0,8.0,1.0,164.0,2.0,36.0,57.0,395.0,10.0,15.0,49.0,24.0,4.0,161.0,15.0,27.0,9.0,13.0,,112.0,97.0,289.0,1.0,,42.0,19.0,82.0,155.0,24.0,19.0,11.0,4.0,313.0,172.0,80.0,81.0,601.0,57.0,1.0,,,1.0,30.0,,,1.0,,,,49.0,,5.0,31.0,,4.0,,,1.0,,2.0,,3.0,7.0,,3.0,21.0,,25.0,1.0,23.0,18.0,18.0,21.0,,26.0,,,,14.0,,19.0,11.0,,,13.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,73.0,24.0,31.0,,1.0,1.0,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,efgfakk5g8sp1u42583pt632s,H. Bernstein,Midfielder,63,4.0,159.0,4.0,115.0,61.0,37.0,1.0,,376.0,26.0,11.0,2.0,78.0,2.0,9.0,34.0,155.0,10.0,4.0,14.0,7.0,4.0,44.0,4.0,5.0,1.0,,,40.0,33.0,106.0,2.0,,29.0,2.0,44.0,39.0,7.0,4.0,4.0,2.0,113.0,74.0,14.0,30.0,226.0,38.0,1.0,2.0,,1.0,9.0,,,,,,,4.0,,2.0,,,1.0,,4.0,,,1.0,,7.0,3.0,,2.0,5.0,1.0,10.0,,13.0,4.0,9.0,15.0,,8.0,,2.0,,7.0,,2.0,2.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,18.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,9j3va21w5i9ypf8qmt4g1vggk,E. Davis,Forward,77,24.0,381.0,9.0,276.0,220.0,91.0,2.0,1.0,1724.0,70.0,52.0,6.0,225.0,15.0,10.0,103.0,362.0,10.0,7.0,30.0,28.0,12.0,183.0,50.0,7.0,9.0,4.0,4.0,100.0,100.0,268.0,6.0,,56.0,130.0,105.0,54.0,28.0,26.0,20.0,24.0,258.0,87.0,73.0,110.0,656.0,93.0,2.0,25.0,1.0,1.0,8.0,5.0,,5.0,5.0,,,83.0,3.0,,43.0,,3.0,,15.0,2.0,5.0,,,23.0,22.0,,14.0,3.0,,2.0,4.0,34.0,40.0,13.0,103.0,,18.0,5.0,3.0,2.0,4.0,7.0,,26.0,,3.0,8.0,1.0,4.0,9.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,171.0,46.0,97.0,5.0,11.0,4.0,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,crq90pxg4c5szsu4u74ucnw2c,D. Elliott,Goalkeeper,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,41twwqcedvqsihpyqjgtxj8d0,W. Ferreira,Midfielder,49,1.0,101.0,6.0,77.0,71.0,24.0,5.0,,324.0,35.0,19.0,9.0,65.0,2.0,10.0,19.0,96.0,10.0,7.0,27.0,16.0,7.0,69.0,9.0,,10.0,,,62.0,23.0,76.0,5.0,,28.0,13.0,24.0,19.0,16.0,1.0,2.0,2.0,73.0,37.0,28.0,41.0,205.0,26.0,0.0,4.0,2.0,3.0,1.0,2.0,4.0,,2.0,,,7.0,,,1.0,,,,,,3.0,,,13.0,8.0,9.0,1.0,3.0,,5.0,,4.0,6.0,2.0,17.0,,7.0,,7.0,,1.0,,1.0,7.0,3.0,3.0,14.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,60.0,22.0,34.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,7gs2wep1xw9eo3b9v45e2pm38,M. Gallegos,Defender,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,dkkg923101zraafj7la0j8cus,J. Griffin,Defender,68,18.0,403.0,20.0,292.0,217.0,9.0,12.0,3.0,1213.0,43.0,13.0,32.0,207.0,6.0,36.0,73.0,401.0,10.0,23.0,47.0,20.0,2.0,114.0,4.0,32.0,9.0,2.0,99.0,90.0,140.0,270.0,32.0,39.0,26.0,17.0,111.0,91.0,20.0,19.0,13.0,2.0,290.0,199.0,56.0,58.0,762.0,108.0,0.0,9.0,,2.0,22.0,,,1.0,2.0,,,24.0,,2.0,9.0,,,,2.0,1.0,,2.0,,9.0,14.0,,4.0,13.0,,38.0,1.0,44.0,15.0,22.0,55.0,2.0,35.0,1.0,6.0,,18.0,,17.0,2.0,,6.0,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,76.0,58.0,44.0,4.0,,1.0,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,8q8dzdggl0a8a3oiifafh2nvu,N. Harriel,Defender,26,,57.0,3.0,47.0,22.0,18.0,1.0,,90.0,5.0,2.0,3.0,28.0,,3.0,10.0,57.0,10.0,1.0,3.0,1.0,,10.0,1.0,1.0,1.0,1.0,4.0,8.0,2.0,45.0,3.0,5.0,6.0,6.0,10.0,20.0,1.0,,1.0,,47.0,24.0,4.0,6.0,86.0,11.0,0.0,,,,2.0,,,,,1.0,,2.0,,,1.0,,1.0,,,,,1.0,,1.0,3.0,,,2.0,,,,7.0,1.0,2.0,13.0,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,5.0,,,,,,
USA_MLS_Next_Pro,2025,Philadelphia Union II,8xqqja52fsxfwsjx5parkazje,P. Holbrook,Goalkeeper,30,7.0,190.0,,128.0,64.0,54.0,,,810.0,,,,18.0,,,2.0,126.0,10.0,,2.0,9.0,,4.0,,6.0,2.0,,,2.0,35.0,101.0,,,71.0,,62.0,110.0,9.0,7.0,9.0,,82.0,101.0,4.0,,260.0,42.0,0.0,,,,27.0,,,,,,,2.0,,11.0,2.0,39.0,5.0,,,,,1.0,72.0,,,,,,,60.0,,,,,,,20.0,,,,,,38.0,,,,,,,,,,,,10.0,15.0,,2.0,5.0,5.0,7.0,4.0,2.0,,,,,,,,,,,,,1.0,14.0,,4.0,,,,,,
