liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Flower City Union,6x9ydxqcwyija847kssj4v9bd,A. Ainscough,Midfielder,3,123.0,2.0,9.0,4.0,1.0,9.0,,,,88.0,1.0,4.0,3.0,2.0,,,8.0,6.0,105.0,25.0,1.0,33.0,2.0,7.0,6.0,,75.0,88.0,1.0,2.0,11.0,2.0,2.0,7.0,,10.0,14.0,24.0,1.0,1.0,11.0,46.0,1.0,,1.0,2.0,2.0,79.0,28.0,79.0,16.0,,,,0.0,,2.0,,2.0,1.0,,1.0,,2.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,zsio1hg4cv0z8q182wx1kdg4,M. Brickman,Defender,22,210.0,2.0,19.0,7.0,1.0,10.0,3.0,,,91.0,1.0,7.0,2.0,,3.0,10.0,6.0,8.0,138.0,40.0,5.0,28.0,2.0,5.0,10.0,,68.0,94.0,2.0,3.0,12.0,8.0,1.0,11.0,3.0,10.0,14.0,36.0,2.0,3.0,12.0,48.0,2.0,7.0,10.0,,,73.0,6.0,75.0,28.0,,,,0.0,,4.0,1.0,2.0,,1.0,2.0,1.0,,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,aulfehu0ll1pop6g78hi76ga,Q. Carey,Midfielder,14,45.0,1.0,5.0,3.0,,4.0,,,,31.0,,2.0,,2.0,,1.0,4.0,3.0,45.0,1.0,1.0,12.0,1.0,4.0,,,25.0,32.0,1.0,1.0,7.0,1.0,,4.0,,10.0,7.0,14.0,1.0,,7.0,15.0,1.0,1.0,,,,26.0,10.0,27.0,13.0,,,,0.0,1.0,3.0,,2.0,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,mdqq294aljhxd7x1uvmoigwk,G. Cañas-Jarquin,Midfielder,10,88.0,2.0,6.0,2.0,,5.0,,,3.0,42.0,,1.0,,5.0,,1.0,3.0,2.0,54.0,11.0,,17.0,2.0,3.0,5.0,2.0,35.0,42.0,2.0,,12.0,,,6.0,1.0,10.0,5.0,12.0,,,5.0,20.0,1.0,,,1.0,1.0,36.0,7.0,36.0,11.0,,,,0.0,1.0,,,2.0,1.0,,,1.0,,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,3tjrj2f58oa1t5v90af65iqz8,R. Curtis,Midfielder,82,120.0,2.0,4.0,,,3.0,3.0,,1.0,17.0,,2.0,,4.0,3.0,1.0,4.0,,31.0,3.0,1.0,9.0,2.0,4.0,3.0,1.0,14.0,20.0,,,7.0,1.0,,3.0,,10.0,4.0,7.0,,,4.0,7.0,,1.0,,,,13.0,3.0,16.0,12.0,,,,0.0,,2.0,,,2.0,,,1.0,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,h65yk3gv2dyy0nfucpumfdyi,N. De Point,Defender,5,75.0,1.0,5.0,4.0,,3.0,,,,49.0,3.0,3.0,4.0,,,2.0,4.0,5.0,60.0,22.0,,10.0,1.0,1.0,7.0,,43.0,51.0,,2.0,4.0,3.0,1.0,2.0,1.0,10.0,9.0,18.0,2.0,,5.0,36.0,,2.0,,,,45.0,7.0,46.0,6.0,,,,0.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,4nphfoqxp05vgi75rgk5cq356,D. Deas,Forward,42,149.0,2.0,5.0,9.0,1.0,3.0,3.0,,,27.0,,,,5.0,3.0,2.0,5.0,9.0,62.0,6.0,,17.0,2.0,5.0,7.0,,23.0,28.0,1.0,2.0,3.0,,,5.0,,10.0,14.0,5.0,1.0,1.0,14.0,6.0,1.0,2.0,2.0,1.0,1.0,22.0,14.0,23.0,19.0,,,,0.0,,3.0,,1.0,1.0,,,1.0,,,,2.0,1.0,6.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,7046lc9a9v7sue7nqy12ml79w,A. Demydiv,Defender,4,210.0,2.0,22.0,8.0,,6.0,3.0,,,134.0,1.0,6.0,3.0,,3.0,16.0,3.0,10.0,163.0,36.0,6.0,20.0,2.0,2.0,12.0,,108.0,136.0,1.0,7.0,2.0,10.0,2.0,12.0,,10.0,13.0,41.0,7.0,3.0,10.0,94.0,2.0,,13.0,,,113.0,57.0,114.0,22.0,,,,0.0,,,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,1atznpibhtj2k9gfkhfe7l36y,L. Fernandes,Midfielder,23,207.0,2.0,22.0,9.0,1.0,25.0,3.0,1.0,8.0,81.0,2.0,6.0,5.0,6.0,3.0,6.0,9.0,12.0,141.0,21.0,2.0,38.0,2.0,7.0,13.0,2.0,59.0,87.0,4.0,4.0,12.0,9.0,3.0,13.0,,10.0,21.0,30.0,3.0,1.0,16.0,28.0,2.0,2.0,1.0,1.0,1.0,60.0,24.0,65.0,44.0,,0.0,1.0,1.0,1.0,5.0,9.0,2.0,,5.0,,,3.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Flower City Union,5qugsclzm5tx3jr8x1zafbxn8,H. Kassel,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
