liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,CD Guadalajara,93oc9ezl3ybfsei0z4xgkjo45,O. Alanís,Defender,2,,720.0,,,4.0,379.0,1.0,24.0,,99.0,11.0,,27.0,2.0,4.0,,11.0,61.0,237.0,14.0,27.0,390.0,,6.0,2.0,295.0,8.0,7.0,54.0,148.0,2.0,34.0,2.0,39.0,8.0,7.0,20.0,467.0,,8.0,3.0,37.0,152.0,7.0,10.0,34.0,3.0,2.0,41.0,,4.0,14.0,2.0,62.0,23.0,8.0,,8.0,,17.0,66.0,326.0,336.0,25.0,2.0,,,,10.0,28.0,4.0,8.0,20.0,,,1.0,2.0,,,,,2.0,2.0,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,4iivsyrv0x14eu11h0fnc9djp,M. Basulto,Defender,28,,450.0,3.0,,4.0,209.0,,12.0,,70.0,7.0,,13.0,4.0,,,8.0,32.0,123.0,12.0,13.0,219.0,,7.0,3.0,173.0,8.0,1.0,26.0,38.0,1.0,18.0,,27.0,5.0,6.0,8.0,281.0,,5.0,4.0,34.0,81.0,6.0,10.0,29.0,1.0,,20.0,,5.0,9.0,1.0,51.0,17.0,8.0,,5.0,,14.0,88.0,183.0,193.0,17.0,,,,,10.0,22.0,2.0,5.0,20.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,c52rbcdu5hiukdhoshthvctbe,F. Beltrán,Midfielder,288,1.0,372.0,4.0,1.0,,205.0,,20.0,,83.0,3.0,,9.0,3.0,1.0,,2.0,36.0,103.0,8.0,14.0,209.0,1.0,2.0,10.0,172.0,7.0,1.0,23.0,63.0,,17.0,,21.0,4.0,7.0,7.0,259.0,,5.0,1.0,33.0,64.0,,10.0,25.0,,,14.0,,2.0,5.0,3.0,40.0,3.0,7.0,1.0,5.0,,13.0,62.0,183.0,186.0,7.0,,,,,6.0,15.0,2.0,3.0,20.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,7y9k549gjh2183ylplvwg2q5l,M. Benítez,Forward,15,2.0,191.0,6.0,4.0,,108.0,1.0,27.0,1.0,68.0,,,2.0,1.0,2.0,,4.0,23.0,33.0,1.0,7.0,109.0,2.0,5.0,5.0,97.0,4.0,3.0,9.0,41.0,2.0,11.0,,11.0,3.0,2.0,,146.0,,3.0,1.0,17.0,31.0,5.0,10.0,10.0,1.0,,3.0,1.0,1.0,3.0,1.0,24.0,2.0,4.0,2.0,3.0,,10.0,10.0,100.0,100.0,7.0,,,,,1.0,14.0,,2.0,7.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,52xjaejv3eeiyd2xn5642g2xh,I. Brizuela,Midfielder,11,13.0,888.0,43.0,4.0,1.0,436.0,7.0,72.0,7.0,253.0,5.0,3.0,12.0,4.0,9.0,2.0,16.0,142.0,122.0,23.0,68.0,448.0,1.0,12.0,41.0,365.0,10.0,13.0,80.0,62.0,21.0,75.0,1.0,56.0,8.0,14.0,18.0,696.0,,14.0,10.0,131.0,176.0,26.0,10.0,84.0,4.0,,3.0,7.0,12.0,8.0,14.0,155.0,14.0,12.0,13.0,14.0,1.0,55.0,138.0,358.0,368.0,24.0,2.0,,1.0,1.0,17.0,71.0,6.0,14.0,76.0,6.0,1.0,,,,,6.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,87gmnnxvwtr265s3efeziwrft,A. Cervantes,Midfielder,31,,63.0,,,,42.0,,4.0,,28.0,,,,,,,1.0,9.0,12.0,4.0,3.0,43.0,,5.0,1.0,39.0,1.0,,3.0,19.0,,4.0,1.0,4.0,,,,59.0,,2.0,3.0,18.0,11.0,,10.0,5.0,,,1.0,,,,1.0,19.0,2.0,1.0,1.0,2.0,,13.0,9.0,39.0,40.0,1.0,,,,,2.0,14.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,31e3kw8b8zovsaqjaduuvz6xh,C. Cisneros,Midfielder,24,19.0,829.0,43.0,1.0,2.0,283.0,11.0,85.0,2.0,149.0,11.0,,17.0,5.0,6.0,2.0,11.0,120.0,99.0,19.0,24.0,287.0,2.0,12.0,11.0,228.0,11.0,8.0,41.0,59.0,10.0,51.0,4.0,52.0,9.0,21.0,12.0,513.0,1.0,12.0,6.0,94.0,86.0,14.0,10.0,50.0,2.0,,18.0,2.0,10.0,10.0,17.0,115.0,17.0,13.0,22.0,12.0,,54.0,57.0,242.0,246.0,21.0,2.0,,,,16.0,65.0,3.0,8.0,40.0,3.0,4.0,,1.0,,,8.0,,2.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,4pw00eq0okwcadrq7t1jzlmmt,R. Cisneros,Forward,29,3.0,345.0,,7.0,,44.0,1.0,13.0,,36.0,1.0,,1.0,2.0,3.0,1.0,13.0,28.0,4.0,,9.0,50.0,1.0,3.0,2.0,40.0,5.0,4.0,10.0,12.0,4.0,11.0,1.0,3.0,2.0,3.0,2.0,86.0,,7.0,1.0,19.0,10.0,19.0,10.0,9.0,1.0,,,,4.0,3.0,4.0,35.0,1.0,6.0,3.0,7.0,,13.0,15.0,36.0,40.0,16.0,,,2.0,1.0,,26.0,,,6.0,5.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,5jj07az7i7svdgh5egd1s5dqt,R. Cota,Goalkeeper,30,,1350.0,1.0,,12.0,186.0,,,,24.0,39.0,,79.0,,,2.0,,85.0,227.0,1.0,2.0,332.0,,,2.0,196.0,18.0,,81.0,65.0,,49.0,,146.0,15.0,,32.0,533.0,,15.0,,6.0,187.0,,10.0,12.0,,,55.0,,3.0,7.0,,13.0,10.0,20.0,,15.0,,1.0,80.0,148.0,251.0,7.0,2.0,,,,1.0,1.0,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,54.0,191.0,5.0,1.0,9.0,17.0,9.0,36.0,2.0,3.0,33.0,,,,2.0,,,,,,,
Mexico_Liga_MX,2017-2018,CD Guadalajara,dtqofer4mpqq7nw03eix5q7oq,B. Galindo,Defender,296,,180.0,,,,82.0,,4.0,,21.0,3.0,1.0,8.0,2.0,1.0,,7.0,13.0,59.0,6.0,3.0,91.0,,2.0,1.0,76.0,4.0,3.0,11.0,25.0,,8.0,,14.0,2.0,3.0,3.0,120.0,,2.0,,13.0,26.0,4.0,10.0,10.0,2.0,,4.0,,1.0,2.0,1.0,22.0,10.0,4.0,,2.0,,5.0,36.0,71.0,80.0,9.0,,,,,3.0,12.0,3.0,2.0,8.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
