liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,2ab9n9o2yymwfv8s19kk0q3md,Y. Arboleda,Forward,19,5.0,1.0,4.0,1.0,,,2.0,,9.0,4.0,5.0,3.0,2.0,1.0,,,4.0,3.0,1.0,,1.0,7.0,2.0,1.0,4.0,,1.0,,,2.0,1.0,1.0,2.0,1.0,,,,70.0,1.0,,2.0,2.0,7.0,7.0,,2.0,1.0,1.0,5.0,13.0,1.0,,1.0,5.0,,4.0,0.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,wptopiugpkksde07flki98no,M. Arzú,Midfielder,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,2y6kfz5hnxko88564nhbslo0l,J. Bengtson,Forward,27,8.0,6.0,2.0,2.0,1.0,,3.0,,10.0,7.0,3.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,6.0,1.0,,2.0,,,,,4.0,3.0,1.0,4.0,,,,,31.0,1.0,,1.0,,5.0,6.0,,4.0,,2.0,2.0,12.0,,,,2.0,,2.0,0.0,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,7cjlewnhcjtycqfbj8mkc9rs9,J. Benguché,Forward,9,11.0,6.0,5.0,2.0,8.0,,17.0,1.0,22.0,12.0,10.0,32.0,5.0,2.0,2.0,2.0,11.0,6.0,5.0,,7.0,27.0,9.0,2.0,8.0,1.0,2.0,1.0,,20.0,17.0,4.0,21.0,,1.0,,,180.0,6.0,,4.0,,19.0,28.0,2.0,21.0,1.0,3.0,7.0,53.0,2.0,,,7.0,,7.0,0.0,,2.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,3.0,,,,3.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,oixded33x4w8mkcn7itbzok4,C. Bennett,Forward,40,3.0,2.0,1.0,2.0,2.0,,1.0,,11.0,6.0,5.0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,4.0,3.0,6.0,12.0,,3.0,,,1.0,,,11.0,4.0,7.0,11.0,,3.0,1.0,8.0,116.0,1.0,,3.0,2.0,4.0,12.0,,11.0,3.0,,1.0,37.0,,1.0,1.0,2.0,,,0.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,d4ncmqm8gfrtae0auzk42jllg,B. Cortés,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,ctt9zm10rbbkj41bjhnqzecmi,E. Rodríguez,Midfielder,8,,,,2.0,12.0,1.0,20.0,,8.0,6.0,2.0,24.0,17.0,2.0,1.0,1.0,8.0,6.0,2.0,,17.0,54.0,7.0,11.0,10.0,1.0,2.0,,3.0,42.0,25.0,18.0,40.0,,2.0,,1.0,143.0,1.0,,,3.0,23.0,56.0,1.0,43.0,2.0,,13.0,74.0,1.0,,7.0,14.0,3.0,6.0,0.0,1.0,2.0,2.0,,2.0,,,,4.0,3.0,,,,,,,,,,,,,,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,dk5yfa9a0na15z6346h4haw6i,J. Figueroa,Defender,21,,,,1.0,1.0,,,,1.0,1.0,,2.0,3.0,1.0,,,1.0,1.0,,,,4.0,,1.0,,,,,,2.0,2.0,,2.0,,,,,5.0,,,,,3.0,4.0,,2.0,,,2.0,5.0,,,1.0,2.0,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,6e9m8esbqcp4p60br7k69r2fo,D. Flores,Forward,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CD Olimpia,c8uloxrt4783mfhmreb2vp0k4,F. García,Defender,6,,,,1.0,,,1.0,,1.0,,1.0,2.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,5.0,,,,,2.0,,,,1.0,,,3.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
