liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded,Forward Passes,Interceptions,Substitute On,Total Losses Of Possession,Total Passes,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Open Play Passes,Unsuccessful Passes Opposition Half,Throw Ins to Own Player,Own Goal Scored,Games Played,Unsuccessful Launches,Open Play Passes,Blocks,Goals Conceded Inside Box,Successful Long Passes,Unsuccessful Long Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Time Played,Successful Passes Opposition Half,Touches,Index,Appearances,Winning Goal,Goal Kicks,Saves made - parried,Penalties Faced,Successful Passes Own Half,Total Clearances,GK Successful Distribution,Penalty Goals Conceded,Rightside Passes,GK Unsuccessful Distribution,Recoveries,Unsuccessful Passes Own Half,Goals Conceded Outside Box,Successful Short Passes,Saves Made from Inside Box,Punches,Duels,Duels won,Aerial Duels,Starts,Saves Made,Aerial Duels won,Saves Made from Outside Box,Leftside Passes,Tackles Won,Foul Attempted Tackle,Tackles Lost,Total Tackles,Total Fouls Conceded,Handballs conceded,Duels lost,Total Touches In Opposition Box,Ground Duels lost,Ground Duels won,Substitute Off,Aerial Duels lost,Unsuccessful Short Passes,Ground Duels,Successful Lay-offs,Shots Off Target (inc woodwork),Clean Sheets,Backward Passes,Yellow Cards,Offsides,PutThrough/Blocked Distribution,Total Shots,Shots On Target ( inc goals ),PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Unsuccessful lay-offs,Times Tackled,Successful Dribbles,Unsuccessful Crosses & Corners,Corners Taken (incl short corners),Successful Crosses & Corners,Unsuccessful Crosses open play,Total Fouls Won,Successful Corners into Box,Through balls,Penalties Conceded,Blocked Shots,Penalties Taken,Throw Ins to Opposition Player,Clearances Off the Line,Overruns,Key Passes (Attempt Assists),Catches,Crosses not Claimed,Last Player Tackle,Right Foot Goals,Goals from Inside Box,Goals,Corners Won,Penalty Goals,Home Goals,Away Goals,Assists (Intentional),Attempts from Set Pieces,Unsuccessful Corners into Box,Goal Assists,Successful Crosses open play,Goals from Outside Box,Saves from Penalty,Penalties Saved,Total Red Cards,Straight Red Cards,Saves made - caught,Headed Goals,Second Goal Assists,Goalkeeper Smother,Foul Won Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Hit Woodwork,Left Foot Goals,Carries,Progressive Carries,Total Big Chances Created,Total Big Chances Scored,Final Third Touches,Total Big Chances Missed,Drops,Total Big Chances Saved,Goals Openplay,Set Pieces Goals,Direct Setpiece Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,4xl7yxqtxeq66f8fw1y76i6ay,S. Abraham,Midfielder,0,,7.0,,2.0,7.0,24.0,,5.0,19.0,6.0,,,2.0,,24.0,,,2.0,2.0,19.0,19.0,15.0,32.0,47.0,2.0,0.0,,,,4.0,,,,7.0,,3.0,,,17.0,,,4.0,4.0,,,,,,6.0,1.0,,,1.0,,,,,,4.0,,,3.0,4.0,,1.0,,4.0,,,,1.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,a2m8107lzkekmdmtpnqeoiwgl,L. Akins,Forward,0,5.0,9.0,,,16.0,45.0,,10.0,34.0,7.0,,,2.0,,43.0,,5.0,1.0,,35.0,180.0,30.0,67.0,16.0,2.0,0.0,,,,5.0,,,,11.0,,3.0,3.0,,34.0,,,36.0,13.0,24.0,2.0,,9.0,,16.0,,1.0,,,6.0,,23.0,6.0,8.0,4.0,,15.0,10.0,12.0,3.0,1.0,,9.0,,,3.0,1.0,,2.0,1.0,,3.0,2.0,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,rry2jr3mxaad9skdhepj3xsl,O. Beckles,Defender,0,5.0,29.0,3.0,,21.0,69.0,2.0,18.0,48.0,10.0,,,2.0,8.0,66.0,1.0,5.0,5.0,8.0,51.0,180.0,14.0,89.0,10.0,2.0,0.0,,,,37.0,3.0,,,27.0,,5.0,8.0,,46.0,,,13.0,7.0,4.0,2.0,,3.0,,11.0,1.0,2.0,1.0,2.0,4.0,,6.0,1.0,5.0,4.0,,1.0,10.0,9.0,,,,2.0,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,76wue6w9csapgdoavnocvrc2d,J. Belfon,Goalkeeper,0,5.0,35.0,,,18.0,52.0,4.0,17.0,17.0,11.0,,,2.0,14.0,29.0,,5.0,14.0,17.0,35.0,180.0,8.0,72.0,21.0,2.0,0.0,14.0,3.0,,27.0,1.0,22.0,,12.0,3.0,24.0,6.0,,21.0,3.0,,1.0,1.0,1.0,2.0,6.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,7bz5i9cqy41p56tbcjktgl990,B. Charles,Midfielder,0,,9.0,,1.0,7.0,17.0,,5.0,11.0,6.0,,,1.0,,16.0,,,3.0,3.0,12.0,16.0,10.0,19.0,19.0,1.0,0.0,,,,2.0,,,,6.0,,2.0,,,9.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,6agnvssmgbjvw4rh5ejmf3h7t,J. Charles,Forward,0,1.0,2.0,,2.0,3.0,10.0,,3.0,7.0,3.0,,,2.0,,10.0,,1.0,,,7.0,48.0,7.0,14.0,22.0,2.0,0.0,,,,,,,,,,2.0,,,7.0,,,4.0,2.0,2.0,,,,,6.0,,,,,,,2.0,6.0,,2.0,,2.0,3.0,2.0,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,1fu9y7gemoii89ejj7bkex78p,Regan Charles-Cook,Forward,0,1.0,12.0,,,23.0,36.0,,8.0,25.0,13.0,2.0,,2.0,,33.0,,,2.0,1.0,28.0,149.0,22.0,69.0,10.0,2.0,0.0,,,,8.0,,,,5.0,,5.0,1.0,1.0,26.0,,,21.0,7.0,4.0,2.0,,,,7.0,1.0,1.0,,1.0,3.0,,14.0,7.0,10.0,7.0,2.0,4.0,7.0,17.0,,2.0,,12.0,,4.0,3.0,3.0,1.0,1.0,7.0,,7.0,1.0,6.0,3.0,2.0,4.0,5.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,5.0,,0.0,1.0,2.0,,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,48kvexby7kifokz3awi33b0gk,R. Charles-Cook,Defender,0,1.0,18.0,,,19.0,83.0,,8.0,74.0,12.0,15.0,,2.0,1.0,82.0,2.0,,1.0,3.0,75.0,156.0,37.0,126.0,10.0,2.0,0.0,,,,38.0,4.0,,,3.0,,8.0,,1.0,74.0,,,23.0,13.0,4.0,2.0,,4.0,,26.0,3.0,2.0,1.0,4.0,4.0,,10.0,3.0,10.0,9.0,1.0,,5.0,19.0,,,1.0,36.0,,,1.0,,,1.0,2.0,,6.0,3.0,4.0,,,4.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,dyqodwtp7t5aqj4a6q32fk6qc,K. Clarke,Midfielder,0,3.0,19.0,,2.0,20.0,34.0,1.0,10.0,24.0,8.0,2.0,,3.0,1.0,34.0,,3.0,3.0,2.0,24.0,73.0,11.0,62.0,19.0,3.0,0.0,,,,13.0,5.0,,,1.0,,6.0,4.0,,21.0,,,11.0,7.0,1.0,1.0,,,,10.0,3.0,,,3.0,1.0,,4.0,2.0,3.0,7.0,1.0,1.0,8.0,10.0,,2.0,,4.0,,,2.0,2.0,,,,,2.0,3.0,2.0,,,2.0,1.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2026 Canada-Mexico-USA,Grenada,asfetsqxitn5zxjmwxt19iu50,Z. Douglas,Forward,0,1.0,3.0,,2.0,8.0,9.0,,3.0,6.0,3.0,,,2.0,,9.0,,1.0,1.0,,6.0,31.0,6.0,22.0,10.0,2.0,0.0,,,,1.0,,,,2.0,,1.0,,,5.0,,,8.0,3.0,,,,,,4.0,1.0,,,1.0,1.0,,5.0,4.0,5.0,3.0,,,3.0,8.0,,1.0,,,,,1.0,2.0,1.0,1.0,3.0,,4.0,,,,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
