root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,e23u0x31okggroh6dkoqx5fdg,D. Alexandre,Defender,27,212.0,5.0,17.0,145.0,34.0,14.0,3.0,15.0,14.0,,27.0,800.0,,27.0,4.0,131.0,10.0,10.0,,5.0,3.0,271.0,92.0,9.0,12.0,11.0,1.0,371.0,30.0,8.0,3.0,84.0,17.0,,5.0,19.0,8.0,44.0,7.0,1.0,2.0,,14.0,42.0,,25.0,14.0,12.0,2.0,,19.0,5.0,69.0,7.0,31.0,42.0,223.0,196.0,,38.0,61.0,,284.0,1.0,7.0,,,10.0,0.0,1.0,,,,2.0,1.0,,,,,3.0,,1.0,,1.0,,,1.0,3.0,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,agtn08txrd68h8gz1i99fhkpg,Elias Manoel,Forward,11,6.0,,2.0,1.0,,1.0,,3.0,1.0,,,62.0,,7.0,3.0,,2.0,10.0,3.0,8.0,,11.0,6.0,1.0,4.0,,1.0,31.0,5.0,,1.0,2.0,2.0,1.0,3.0,,2.0,9.0,,,1.0,1.0,1.0,6.0,,5.0,,,,,4.0,1.0,11.0,,,3.0,6.0,6.0,1.0,6.0,5.0,,11.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,3.0,,,2.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,6rgdv71lxh4cpz487ygvy5nv8,C. Berkley,Defender,45,318.0,3.0,41.0,220.0,20.0,19.0,4.0,56.0,19.0,10.0,23.0,1310.0,,110.0,3.0,111.0,26.0,10.0,11.0,9.0,5.0,461.0,221.0,16.0,54.0,13.0,2.0,832.0,96.0,23.0,7.0,157.0,74.0,22.0,11.0,36.0,21.0,151.0,15.0,101.0,4.0,2.0,23.0,129.0,2.0,82.0,17.0,17.0,24.0,,69.0,13.0,257.0,3.0,47.0,93.0,321.0,298.0,22.0,13.0,143.0,11.0,464.0,11.0,26.0,5.0,66.0,27.0,0.0,,1.0,,4.0,3.0,,,,,,4.0,,,,,4.0,1.0,,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,240.0,,17.0,72.0,4.0,12.0,2.0,48.0,12.0,5.0,15.0,907.0,,110.0,25.0,45.0,7.0,10.0,19.0,50.0,1.0,299.0,218.0,12.0,62.0,12.0,9.0,562.0,53.0,16.0,8.0,72.0,92.0,23.0,13.0,9.0,12.0,127.0,10.0,1.0,3.0,3.0,10.0,87.0,2.0,55.0,14.0,1.0,20.0,,72.0,7.0,151.0,,8.0,60.0,251.0,236.0,35.0,76.0,61.0,12.0,312.0,28.0,30.0,14.0,,19.0,2.0,3.0,12.0,,12.0,1.0,,2.0,1.0,1.0,,,,5.0,8.0,8.0,23.0,1.0,,16.0,2.0,5.0,3.0,11.0,25.0,5.0,,,,,,1.0,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,280.0,3.0,21.0,134.0,1.0,17.0,5.0,88.0,17.0,4.0,15.0,1106.0,,157.0,21.0,52.0,15.0,10.0,22.0,54.0,,372.0,236.0,14.0,69.0,14.0,9.0,632.0,75.0,10.0,12.0,79.0,57.0,13.0,11.0,8.0,31.0,178.0,6.0,4.0,8.0,3.0,16.0,99.0,1.0,103.0,19.0,5.0,12.0,,75.0,20.0,190.0,1.0,17.0,86.0,284.0,269.0,15.0,106.0,92.0,4.0,376.0,45.0,21.0,24.0,,18.0,0.0,4.0,2.0,,12.0,1.0,1.0,9.0,1.0,4.0,,4.0,2.0,2.0,,2.0,39.0,3.0,,12.0,4.0,1.0,1.0,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,dhy8f54t9uvukub7qbmsth8iy,D. Edelman,Midfielder,75,52.0,,4.0,29.0,1.0,2.0,,6.0,2.0,,5.0,157.0,,17.0,,27.0,2.0,10.0,3.0,1.0,,66.0,34.0,2.0,11.0,3.0,,109.0,8.0,3.0,1.0,21.0,14.0,1.0,3.0,2.0,2.0,21.0,2.0,1.0,2.0,1.0,,22.0,1.0,8.0,3.0,4.0,4.0,,13.0,2.0,29.0,3.0,7.0,14.0,59.0,54.0,9.0,10.0,15.0,2.0,74.0,3.0,3.0,1.0,,5.0,0.0,,2.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,8.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,5u3ohty1lsm0fn2ltez4g7o5w,B. Estrela,Midfielder,91,419.0,6.0,23.0,214.0,5.0,22.0,2.0,80.0,22.0,2.0,29.0,1304.0,,151.0,12.0,137.0,12.0,10.0,5.0,9.0,3.0,535.0,293.0,16.0,71.0,17.0,10.0,763.0,84.0,30.0,10.0,133.0,95.0,8.0,19.0,26.0,27.0,174.0,11.0,2.0,11.0,,12.0,102.0,,92.0,19.0,11.0,12.0,,82.0,15.0,179.0,3.0,33.0,119.0,425.0,396.0,11.0,100.0,117.0,5.0,542.0,29.0,31.0,13.0,,41.0,0.0,1.0,2.0,,4.0,,1.0,1.0,,,,2.0,,,,,18.0,,,2.0,1.0,,,2.0,4.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,exx5i2dd45ucmqejerap8zlzo,R. Gorday,Forward,80,90.0,8.0,7.0,49.0,,14.0,2.0,61.0,14.0,2.0,5.0,517.0,,104.0,19.0,18.0,6.0,10.0,7.0,32.0,,140.0,87.0,6.0,43.0,4.0,8.0,348.0,50.0,11.0,7.0,25.0,25.0,5.0,9.0,7.0,13.0,111.0,1.0,3.0,1.0,,5.0,57.0,,67.0,6.0,,11.0,,44.0,10.0,141.0,,3.0,38.0,98.0,93.0,11.0,52.0,53.0,7.0,151.0,35.0,16.0,13.0,,12.0,1.0,1.0,6.0,1.0,3.0,,1.0,,1.0,,1.0,,3.0,3.0,1.0,4.0,20.0,2.0,,11.0,4.0,3.0,1.0,4.0,11.0,5.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,59kitnlge8bjsxmhy850bsutw,J. Gutierrez,Defender,34,310.0,6.0,57.0,251.0,51.0,21.0,2.0,60.0,21.0,,39.0,1335.0,,110.0,8.0,206.0,26.0,10.0,5.0,15.0,11.0,445.0,119.0,15.0,50.0,18.0,4.0,666.0,70.0,27.0,3.0,119.0,34.0,,10.0,53.0,32.0,167.0,31.0,6.0,15.0,,29.0,94.0,,86.0,20.0,45.0,8.0,,81.0,17.0,164.0,12.0,77.0,82.0,325.0,286.0,,68.0,147.0,,472.0,7.0,15.0,4.0,3.0,42.0,0.0,,,,1.0,2.0,1.0,1.0,1.0,2.0,,5.0,,,,,,,,4.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,8y7kqet5swj9dmqama0z5ngus,J. Hall,Forward,16,52.0,9.0,15.0,25.0,,12.0,,31.0,12.0,1.0,1.0,415.0,,48.0,6.0,16.0,12.0,10.0,5.0,19.0,,84.0,40.0,3.0,17.0,6.0,1.0,165.0,31.0,6.0,3.0,25.0,14.0,,3.0,2.0,6.0,63.0,3.0,,3.0,1.0,,30.0,1.0,43.0,6.0,1.0,3.0,,20.0,4.0,72.0,,1.0,18.0,55.0,54.0,,23.0,32.0,1.0,87.0,21.0,7.0,10.0,,9.0,0.0,3.0,4.0,,2.0,,1.0,,,,,,3.0,3.0,,3.0,5.0,1.0,,5.0,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,New York Red Bulls II,New_York_Red_Bulls_II,axqg7a5f8fjmevyooob470650,J. Hurtado,Forward,9,31.0,2.0,14.0,12.0,1.0,5.0,3.0,17.0,5.0,1.0,,257.0,,31.0,10.0,6.0,7.0,10.0,4.0,17.0,2.0,50.0,30.0,3.0,14.0,3.0,4.0,111.0,18.0,6.0,3.0,18.0,15.0,3.0,,1.0,5.0,45.0,7.0,,2.0,,1.0,21.0,,24.0,6.0,1.0,2.0,,21.0,3.0,38.0,,1.0,8.0,35.0,35.0,3.0,9.0,19.0,1.0,54.0,8.0,1.0,5.0,,8.0,0.0,,3.0,,5.0,,,,,,,2.0,1.0,1.0,,1.0,4.0,,,6.0,,1.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
