root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,8lnbqcqoho55wqr2k7lthwn6y,D. Alvarado,Defender,56,30.0,236.0,30.0,11.0,8.0,33.0,68.0,7.0,62.0,10.0,74.0,1.0,8.0,110.0,1.0,8.0,10.0,12.0,4.0,310.0,2.0,3.0,6.0,53.0,54.0,3.0,1.0,26.0,2.0,10.0,1.0,10.0,71.0,11.0,23.0,1.0,4.0,129.0,115.0,55.0,116.0,60.0,10.0,1.0,1.0,2.0,3.0,511.0,3.0,86.0,12.0,18.0,19.0,13.0,243.0,50.0,710.0,233.0,9.0,26.0,13.0,30.0,3.0,317.0,10.0,8.0,14.0,1.0,11.0,11.0,3.0,38.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,eww8y3c8pj4b2begaqh09bq7e,C. Baumgartner,Defender,54,18.0,255.0,24.0,17.0,4.0,40.0,44.0,5.0,41.0,20.0,57.0,1.0,4.0,121.0,1.0,6.0,7.0,8.0,3.0,311.0,,11.0,5.0,25.0,46.0,1.0,2.0,19.0,4.0,24.0,,7.0,70.0,7.0,14.0,1.0,4.0,182.0,82.0,39.0,88.0,53.0,10.0,2.0,,,,490.0,5.0,129.0,9.0,21.0,18.0,10.0,262.0,48.0,607.0,238.0,7.0,12.0,10.0,29.0,5.0,319.0,18.0,1.0,21.0,,6.0,6.0,4.0,30.0,6.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,c38xmebvi1bh1u14xdl795ffu,L. Bezerra,Forward,53,1.0,15.0,12.0,3.0,1.0,3.0,12.0,2.0,,1.0,4.0,2.0,3.0,4.0,,3.0,,,1.0,19.0,,,1.0,5.0,3.0,2.0,1.0,7.0,1.0,1.0,1.0,,18.0,4.0,7.0,,,14.0,9.0,4.0,15.0,15.0,10.0,1.0,,,1.0,48.0,,5.0,4.0,2.0,,4.0,22.0,2.0,127.0,21.0,2.0,3.0,4.0,3.0,3.0,26.0,,1.0,,,,7.0,,15.0,1.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,3nyl7lxka41yl4yep8rzj95d6,V. Bezerra,Forward,33,13.0,143.0,20.0,23.0,8.0,38.0,64.0,16.0,,1.0,78.0,15.0,3.0,75.0,6.0,9.0,4.0,,5.0,220.0,,14.0,3.0,54.0,69.0,7.0,2.0,14.0,10.0,14.0,3.0,3.0,67.0,6.0,11.0,,11.0,58.0,110.0,69.0,114.0,44.0,10.0,2.0,,2.0,9.0,364.0,3.0,51.0,40.0,5.0,9.0,16.0,166.0,26.0,938.0,152.0,9.0,17.0,16.0,24.0,25.0,244.0,3.0,4.0,2.0,5.0,3.0,11.0,2.0,29.0,13.0,8.0,0.0,3.0,1.0,2.0,1.0,11.0,4.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,6ycb14t59u46bwsvbb4kuur1m,C. Brady,Goalkeeper,34,41.0,203.0,1.0,3.0,,6.0,2.0,,,1.0,99.0,,,175.0,,1.0,1.0,,1.0,261.0,,2.0,1.0,89.0,59.0,,,10.0,,66.0,,,8.0,1.0,10.0,1.0,3.0,281.0,23.0,4.0,103.0,5.0,10.0,,1.0,1.0,,541.0,,137.0,1.0,1.0,95.0,12.0,304.0,106.0,1080.0,238.0,,,12.0,4.0,,403.0,12.0,,,,31.0,,,2.0,12.0,0.0,0.0,0.0,,,12.0,,,,,,,,,,,,,,,,2.0,1.0,146.0,14.0,4.0,30.0,1.0,5.0,45.0,1.0,7.0,13.0,1.0,1.0,16.0,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,Defender,27,39.0,442.0,22.0,27.0,1.0,32.0,30.0,,1.0,6.0,92.0,2.0,2.0,222.0,1.0,10.0,1.0,1.0,,534.0,,17.0,5.0,125.0,54.0,2.0,,11.0,2.0,45.0,,1.0,64.0,9.0,10.0,1.0,5.0,340.0,112.0,52.0,105.0,37.0,10.0,,1.0,2.0,,649.0,1.0,167.0,8.0,9.0,40.0,12.0,452.0,45.0,750.0,407.0,3.0,7.0,12.0,15.0,4.0,544.0,31.0,3.0,19.0,,17.0,6.0,1.0,32.0,10.0,1.0,0.0,0.0,,1.0,4.0,4.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,38p90lsdc5iv1jvjbhiinv6ne,J. Casas,Midfielder,37,16.0,285.0,26.0,10.0,,21.0,68.0,2.0,,5.0,59.0,1.0,,84.0,2.0,6.0,6.0,,2.0,343.0,,4.0,7.0,95.0,49.0,3.0,1.0,9.0,,27.0,1.0,5.0,53.0,10.0,7.0,1.0,9.0,188.0,105.0,45.0,85.0,43.0,10.0,1.0,,,2.0,431.0,2.0,104.0,5.0,8.0,14.0,8.0,292.0,40.0,550.0,265.0,7.0,13.0,8.0,17.0,1.0,351.0,7.0,3.0,8.0,,2.0,6.0,2.0,32.0,8.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,7wovx9b2bkkc2ett3m2b26iqy,J. Durán,Forward,26,3.0,28.0,8.0,5.0,2.0,10.0,9.0,4.0,,1.0,13.0,2.0,,15.0,1.0,3.0,1.0,,2.0,41.0,,2.0,2.0,7.0,11.0,1.0,,,7.0,3.0,1.0,1.0,21.0,3.0,,,5.0,7.0,23.0,8.0,31.0,16.0,10.0,,,,3.0,85.0,,12.0,9.0,1.0,5.0,2.0,30.0,6.0,171.0,27.0,,,2.0,8.0,9.0,43.0,1.0,,1.0,,1.0,4.0,1.0,11.0,2.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,4huwe4wnwwj948keblao2scmh,J. Espinoza,Defender,14,10.0,76.0,16.0,4.0,3.0,14.0,14.0,3.0,26.0,3.0,30.0,1.0,,60.0,,,10.0,5.0,4.0,106.0,1.0,4.0,3.0,2.0,30.0,4.0,2.0,2.0,2.0,7.0,,10.0,30.0,5.0,2.0,2.0,4.0,35.0,45.0,17.0,57.0,26.0,10.0,2.0,,,,199.0,,32.0,6.0,3.0,13.0,4.0,78.0,23.0,287.0,71.0,1.0,1.0,4.0,10.0,3.0,108.0,8.0,,4.0,1.0,6.0,7.0,1.0,16.0,4.0,0.0,0.0,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,Chicago Fire FC II,Chicago_Fire_FC_II,4rnong5uhpqn323bqfthsbyay,R. Fleming III,Midfielder,52,38.0,611.0,50.0,24.0,10.0,74.0,156.0,13.0,7.0,19.0,148.0,5.0,2.0,216.0,,12.0,7.0,1.0,3.0,758.0,,12.0,12.0,202.0,117.0,6.0,4.0,36.0,6.0,54.0,1.0,6.0,136.0,22.0,32.0,1.0,24.0,341.0,282.0,105.0,214.0,112.0,10.0,4.0,,3.0,4.0,1003.0,4.0,193.0,28.0,28.0,43.0,21.0,619.0,105.0,1746.0,565.0,18.0,29.0,21.0,62.0,11.0,767.0,19.0,9.0,22.0,8.0,12.0,20.0,3.0,62.0,19.0,1.0,1.0,1.0,3.0,4.0,6.0,,2.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,5.0,,1.0,,,,,,1.0,,,,,,,,,,,
