liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,El Paso Locomotive FC,y7r1wyj73a5uzihu3521sxnu,Egiluz,Midfielder,14,29.0,24.0,450.0,1.0,95.0,57.0,18.0,9.0,739.0,1.0,20.0,661.0,,122.0,965.0,150.0,37.0,1.0,,13.0,9.0,13.0,756.0,,4.0,83.0,8.0,3.0,39.0,23.0,,111.0,,,20.0,50.0,1.0,11.0,10.0,257.0,32.0,33.0,11.0,,913.0,19.0,43.0,10.0,39.0,605.0,63.0,4.0,71.0,56.0,6.0,4.0,68.0,1.0,20.0,26.0,2.0,278.0,646.0,10.0,211.0,11.0,1.0,79.0,,1.0,10.0,8.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,,2.0,,12.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,cb8w2oi6yxlewjues8utj8u09,A. Fox,Defender,4,56.0,77.0,913.0,14.0,360.0,258.0,29.0,32.0,1845.0,13.0,38.0,1540.0,63.0,238.0,2704.0,585.0,47.0,16.0,,34.0,9.0,66.0,1900.0,2.0,1.0,147.0,7.0,13.0,91.0,46.0,11.0,426.0,,12.0,32.0,78.0,5.0,18.0,14.0,928.0,176.0,69.0,22.0,1.0,2305.0,41.0,104.0,18.0,118.0,1316.0,184.0,5.0,138.0,224.0,8.0,14.0,172.0,,32.0,25.0,11.0,249.0,1490.0,35.0,629.0,16.0,1.0,134.0,2.0,16.0,10.0,30.0,3.0,0.0,3.0,,2.0,3.0,5.0,3.0,,11.0,,2.0,1.0,,,1.0,,,,,,,,,1.0,,6.0,,,,1.0,,5.0,,,,,,,1.0,,1.0,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,abdlyfqkgv99u6578v3cb1wb9,C. François,Midfielder,23,4.0,,94.0,,86.0,129.0,6.0,31.0,376.0,48.0,18.0,292.0,9.0,154.0,1305.0,65.0,12.0,64.0,,80.0,7.0,2.0,378.0,12.0,12.0,140.0,6.0,37.0,14.0,20.0,21.0,246.0,,,26.0,65.0,24.0,16.0,2.0,59.0,6.0,75.0,1.0,1.0,689.0,16.0,85.0,13.0,21.0,275.0,80.0,4.0,125.0,17.0,3.0,17.0,70.0,,26.0,11.0,7.0,129.0,291.0,10.0,210.0,10.0,1.0,69.0,12.0,64.0,10.0,16.0,1.0,0.0,1.0,,,1.0,3.0,1.0,16.0,7.0,,10.0,,,,5.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,4wgjayv8s85dueh5l88im6lwq,C. Garcia,Forward,0,1.0,2.0,9.0,,10.0,16.0,2.0,4.0,41.0,3.0,4.0,31.0,3.0,37.0,186.0,6.0,11.0,8.0,,4.0,,,41.0,,2.0,32.0,1.0,2.0,5.0,5.0,2.0,32.0,,,6.0,18.0,2.0,5.0,,15.0,2.0,14.0,4.0,,95.0,5.0,18.0,2.0,2.0,29.0,8.0,,9.0,2.0,1.0,3.0,4.0,,6.0,7.0,1.0,11.0,31.0,4.0,22.0,2.0,,19.0,,8.0,10.0,2.0,0.0,0.0,0.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,32c9e26wcnr5kmab8ep4zph5g,D. García,Midfielder,50,,,,,2.0,3.0,,,4.0,,1.0,2.0,,3.0,6.0,2.0,,1.0,,,,,4.0,,,2.0,,1.0,1.0,,,3.0,,,1.0,1.0,,,,1.0,,1.0,,,6.0,,2.0,,,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,,2.0,1.0,2.0,,,1.0,,1.0,10.0,,0.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,d82xjbw9ptrhgk0ifeoim0gdl,J. Gómez,Forward,7,46.0,16.0,140.0,,108.0,112.0,11.0,33.0,510.0,97.0,34.0,421.0,15.0,382.0,2338.0,166.0,21.0,22.0,1.0,130.0,15.0,2.0,529.0,2.0,11.0,279.0,28.0,38.0,103.0,35.0,28.0,344.0,,2.0,31.0,131.0,47.0,72.0,2.0,98.0,11.0,148.0,8.0,6.0,1098.0,33.0,205.0,49.0,19.0,415.0,97.0,2.0,181.0,6.0,9.0,21.0,75.0,1.0,31.0,13.0,21.0,84.0,402.0,57.0,283.0,12.0,7.0,177.0,2.0,23.0,10.0,25.0,4.0,2.0,2.0,4.0,1.0,6.0,4.0,6.0,13.0,24.0,1.0,6.0,2.0,,,14.0,,,,,,,,,1.0,,2.0,,,,4.0,4.0,,,,,,,,,,2.0,,,2.0,3.0,,,,,1.0
USA_USL_Championship,2022,El Paso Locomotive FC,5nwr0jfy6na631d30mcp9ndre,C. Herrera,Midfielder,20,2.0,3.0,55.0,,16.0,10.0,7.0,5.0,113.0,3.0,8.0,97.0,20.0,31.0,247.0,13.0,9.0,,,2.0,2.0,,113.0,1.0,4.0,27.0,2.0,,4.0,2.0,,22.0,,,7.0,15.0,3.0,6.0,,31.0,1.0,12.0,5.0,,169.0,2.0,14.0,2.0,6.0,91.0,15.0,,30.0,6.0,2.0,2.0,11.0,,7.0,4.0,,39.0,97.0,2.0,43.0,4.0,,17.0,1.0,,10.0,4.0,0.0,0.0,0.0,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,63zi0rwl892iv2j66657mkg6h,N. Hinds,Defender,31,12.0,17.0,156.0,1.0,91.0,104.0,9.0,25.0,468.0,41.0,22.0,384.0,73.0,141.0,1262.0,191.0,15.0,31.0,,41.0,8.0,11.0,475.0,13.0,8.0,119.0,4.0,8.0,22.0,21.0,15.0,214.0,,12.0,31.0,49.0,21.0,26.0,1.0,156.0,22.0,70.0,4.0,,801.0,21.0,80.0,11.0,18.0,367.0,69.0,,100.0,17.0,4.0,13.0,59.0,,31.0,11.0,7.0,28.0,378.0,10.0,241.0,14.0,,61.0,13.0,31.0,10.0,14.0,2.0,0.0,0.0,,,2.0,2.0,2.0,3.0,4.0,,17.0,1.0,,,2.0,,,,,,,,,1.0,,4.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,3e4gkylxcdo34rieonozdqr4l,S. John-Brown,Forward,12,12.0,8.0,105.0,1.0,66.0,55.0,6.0,7.0,273.0,10.0,13.0,211.0,43.0,81.0,447.0,11.0,19.0,8.0,,6.0,,6.0,277.0,1.0,4.0,61.0,,9.0,20.0,4.0,5.0,107.0,,10.0,12.0,35.0,7.0,8.0,,113.0,14.0,26.0,5.0,,423.0,2.0,34.0,1.0,19.0,192.0,52.0,2.0,40.0,19.0,1.0,5.0,34.0,,12.0,14.0,1.0,113.0,207.0,8.0,107.0,9.0,,47.0,1.0,8.0,10.0,5.0,0.0,0.0,0.0,,,,1.0,,1.0,,,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,8sorvm24pm6r3envq09a89ecp,A. Kholod,Defender,19,,1.0,10.0,,2.0,5.0,,,17.0,,1.0,15.0,5.0,5.0,36.0,1.0,3.0,3.0,,2.0,,,17.0,,,4.0,1.0,,1.0,1.0,,8.0,,,3.0,3.0,,,,4.0,1.0,1.0,1.0,,33.0,1.0,2.0,1.0,,14.0,1.0,,4.0,1.0,,1.0,2.0,,3.0,2.0,,8.0,15.0,1.0,5.0,1.0,,3.0,,3.0,10.0,,0.0,0.0,0.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,a0gywu5pjrutvzfegy2d09ap6,D. Luna,Midfielder,15,1.0,2.0,127.0,,71.0,70.0,3.0,15.0,456.0,40.0,9.0,396.0,1.0,108.0,899.0,159.0,4.0,8.0,,46.0,5.0,,467.0,,,104.0,4.0,32.0,4.0,13.0,6.0,153.0,,1.0,10.0,53.0,22.0,17.0,1.0,124.0,5.0,51.0,1.0,1.0,656.0,11.0,54.0,17.0,9.0,384.0,66.0,2.0,94.0,12.0,5.0,14.0,36.0,5.0,10.0,3.0,13.0,90.0,385.0,3.0,269.0,4.0,2.0,54.0,,8.0,10.0,10.0,2.0,2.0,1.0,1.0,,4.0,2.0,4.0,,4.0,2.0,,3.0,,,7.0,,,,,,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,Defender,16,,,2.0,,2.0,1.0,,,6.0,,,4.0,1.0,2.0,7.0,,1.0,,,,,,6.0,,,1.0,,,1.0,,,5.0,,1.0,2.0,1.0,,,,2.0,,,,,11.0,,1.0,,1.0,4.0,2.0,,2.0,,,,,,2.0,1.0,,2.0,4.0,1.0,2.0,,,1.0,,,10.0,,0.0,0.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,ep785v9vg7apxynqbr83sxp90,J. Maldonado,Midfielder,88,1.0,,28.0,,5.0,3.0,,2.0,62.0,2.0,3.0,58.0,1.0,10.0,82.0,14.0,,,,1.0,2.0,1.0,63.0,,,9.0,,2.0,1.0,2.0,1.0,8.0,,,6.0,2.0,,,,17.0,1.0,7.0,,,77.0,2.0,7.0,1.0,2.0,55.0,4.0,,15.0,3.0,1.0,1.0,9.0,,6.0,,1.0,17.0,57.0,,30.0,3.0,,3.0,,,10.0,,0.0,0.0,0.0,,,,,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,6z8ui3requ6px2s4r3oimr2s5,D. Mares,Midfielder,10,6.0,8.0,579.0,1.0,192.0,252.0,20.0,49.0,1417.0,78.0,41.0,1297.0,6.0,274.0,2395.0,467.0,40.0,18.0,61.0,73.0,17.0,5.0,1489.0,2.0,12.0,250.0,28.0,48.0,24.0,38.0,27.0,441.0,,,30.0,120.0,36.0,32.0,1.0,359.0,44.0,130.0,20.0,5.0,2066.0,35.0,148.0,55.0,41.0,1205.0,148.0,3.0,342.0,92.0,4.0,42.0,142.0,95.0,30.0,20.0,27.0,321.0,1228.0,18.0,742.0,22.0,5.0,126.0,24.0,101.0,10.0,27.0,6.0,4.0,2.0,2.0,1.0,6.0,4.0,10.0,1.0,15.0,6.0,3.0,4.0,,,18.0,,,,,,,,20.0,5.0,,2.0,,,,3.0,2.0,7.0,,,,,,,,1.0,,,,,,4.0,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,5ry9bb1dxyqfv6mfvlmsutzbo,J. Maud,Forward,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,1b6acix0zomqtocnuy713vi6t,Yuma,Midfielder,24,24.0,90.0,1154.0,2.0,139.0,75.0,39.0,13.0,1741.0,7.0,25.0,1675.0,3.0,181.0,2207.0,407.0,47.0,1.0,,11.0,7.0,16.0,1814.0,2.0,2.0,139.0,6.0,7.0,42.0,30.0,2.0,164.0,,,27.0,81.0,5.0,27.0,15.0,752.0,49.0,58.0,18.0,,2119.0,28.0,76.0,6.0,65.0,1556.0,90.0,2.0,86.0,119.0,11.0,7.0,176.0,,27.0,29.0,,569.0,1606.0,18.0,523.0,13.0,,105.0,2.0,1.0,10.0,25.0,0.0,0.0,0.0,1.0,,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,1.0,6.0,,,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,dvfx5383ws30x2tit8h72o05x,E. Newton,Goalkeeper,1,6.0,35.0,864.0,30.0,256.0,162.0,1.0,2.0,732.0,,2.0,946.0,,19.0,3060.0,289.0,1.0,,,,,88.0,1202.0,,,12.0,,2.0,7.0,52.0,,265.0,490.0,,34.0,7.0,,4.0,,566.0,239.0,5.0,,,1602.0,47.0,6.0,,94.0,728.0,17.0,5.0,,218.0,1.0,1.0,355.0,,34.0,1.0,,347.0,595.0,1.0,82.0,2.0,,13.0,,,10.0,34.0,0.0,0.0,0.0,,,,5.0,,,,,,,,,,23.0,95.0,62.0,4.0,68.0,18.0,30.0,,,,8.0,,,,,,,15.0,1.0,6.0,1.0,,,2.0,,,4.0,1.0,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,8ahxn2rnk52koy37ztmid26z9,M. Payares,Defender,33,4.0,12.0,88.0,3.0,23.0,10.0,3.0,3.0,141.0,,4.0,122.0,1.0,21.0,192.0,50.0,4.0,1.0,,1.0,1.0,4.0,145.0,1.0,1.0,12.0,,,9.0,2.0,,26.0,,,6.0,5.0,,1.0,2.0,69.0,8.0,7.0,2.0,,181.0,2.0,12.0,,14.0,110.0,15.0,,8.0,12.0,2.0,1.0,15.0,,6.0,2.0,,18.0,118.0,5.0,35.0,1.0,,9.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,,,,1.0,,,1.0,,5.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,9cd0p49gcn7z273n0tnuqylsl,L. Rose,Midfielder,22,4.0,9.0,165.0,,39.0,30.0,7.0,5.0,340.0,8.0,15.0,313.0,29.0,80.0,702.0,61.0,23.0,3.0,,5.0,3.0,2.0,352.0,1.0,5.0,66.0,1.0,3.0,14.0,18.0,5.0,63.0,,3.0,12.0,39.0,3.0,13.0,,102.0,9.0,27.0,6.0,1.0,485.0,17.0,37.0,1.0,12.0,304.0,30.0,1.0,71.0,9.0,3.0,3.0,35.0,,12.0,17.0,,118.0,301.0,10.0,150.0,9.0,1.0,43.0,2.0,3.0,10.0,8.0,0.0,0.0,0.0,,,,2.0,,,2.0,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,dec8iyp5w57u0023rbex9zrv9,R. Ryan,Midfielder,6,19.0,22.0,710.0,3.0,204.0,195.0,24.0,32.0,1505.0,13.0,24.0,1371.0,1.0,194.0,2391.0,402.0,44.0,4.0,42.0,1.0,14.0,5.0,1575.0,,8.0,158.0,2.0,1.0,36.0,39.0,5.0,295.0,,,32.0,84.0,4.0,39.0,8.0,507.0,36.0,74.0,19.0,1.0,1889.0,36.0,91.0,4.0,67.0,1283.0,168.0,3.0,226.0,88.0,7.0,32.0,169.0,59.0,32.0,25.0,2.0,440.0,1308.0,17.0,680.0,15.0,1.0,103.0,19.0,58.0,10.0,26.0,0.0,0.0,0.0,,,,3.0,,,3.0,,6.0,3.0,,,11.0,,,,,,,,14.0,3.0,,4.0,,,,,,3.0,,,,,,,1.0,,,,,,1.0,,,,,
USA_USL_Championship,2022,El Paso Locomotive FC,516ygtbil1p6hyupo2162frv9,L. Solignac,Forward,9,17.0,9.0,118.0,,123.0,109.0,6.0,23.0,464.0,40.0,27.0,368.0,6.0,182.0,2180.0,133.0,13.0,5.0,,105.0,10.0,,491.0,2.0,3.0,136.0,16.0,15.0,46.0,40.0,19.0,230.0,,2.0,26.0,67.0,14.0,39.0,1.0,81.0,8.0,69.0,6.0,2.0,795.0,36.0,98.0,54.0,19.0,343.0,115.0,4.0,154.0,25.0,4.0,27.0,35.0,1.0,26.0,7.0,38.0,123.0,342.0,29.0,252.0,12.0,5.0,84.0,2.0,5.0,10.0,25.0,7.0,9.0,2.0,1.0,2.0,16.0,3.0,16.0,17.0,8.0,9.0,1.0,,,,29.0,,,,,,,,,4.0,2.0,1.0,,,2.0,5.0,7.0,,,,,,,,,,1.0,,,1.0,3.0,,,,,1.0
