liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Assists (Intentional),Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Corners Taken (incl short corners),Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goal Assists,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Offsides,Open Play Passes,Overruns,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Successful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Corners into Box,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Substitute On,Yellow Cards,Attempts from Set Pieces,Clearances Off the Line,GK Successful Distribution,Goal Kicks,Successful Launches,Total Big Chances Saved,Penalties Conceded,Second Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Right Foot Goals,Home Goals,Away Goals,Unsuccessful lay-offs,Last Player Tackle,Catches,Crosses not Claimed,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Hit Woodwork,Total Big Chances Scored,Left Foot Goals,Direct Setpiece Goals,Set Pieces Goals,Headed Goals,Penalty Goals Conceded,Straight Red Cards,Total Red Cards,Own Goal Scored,Other Goals,Penalties Taken,Penalty Goals,Foul Won Penalty,Saves made - caught,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Penalties Off Target
USA_MLS,2026,Sporting Kansas City,r0s1fyyxaswujpkrv0yupt78,S. Afrifa,Forward,17,7.0,3.0,4.0,11.0,1.0,26.0,2.0,,25.0,,,3.0,42.0,20.0,22.0,75.0,19.0,4.0,11.0,1.0,9.0,8.0,1.0,35.0,17.0,18.0,,,2.0,24.0,,75.0,1.0,12.0,5.0,3.0,5.0,6.0,3.0,,3.0,,,,1.0,1.0,7.0,1.0,,64.0,53.0,12.0,64.0,4.0,3.0,,,2.0,215.0,10.0,,1.0,3.0,4.0,4.0,35.0,75.0,3.0,64.0,7.0,19.0,11.0,139.0,,3.0,3.0,5.0,,,12.0,2.0,11.0,1.0,11.0,,,,,,,,,,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,b5ehj01am5u77vlxayon9ekus,K. Agyabeng,Midfielder,20,6.0,3.0,3.0,7.0,,23.0,,2.0,44.0,,,,42.0,13.0,29.0,27.0,38.0,4.0,7.0,,13.0,13.0,,36.0,10.0,26.0,1.0,5.0,2.0,23.0,,119.0,,25.0,4.0,4.0,16.0,41.0,2.0,,,2.0,,,,,6.0,1.0,5.0,104.0,54.0,56.0,105.0,6.0,6.0,,2.0,13.0,291.0,2.0,,,8.0,9.0,8.0,28.0,125.0,,110.0,12.0,2.0,15.0,204.0,,4.0,4.0,,1.0,2.0,16.0,3.0,13.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,Defender,16,8.0,6.0,2.0,12.0,,83.0,,7.0,80.0,,6.0,2.0,65.0,38.0,27.0,118.0,74.0,12.0,12.0,,27.0,23.0,4.0,57.0,32.0,25.0,,12.0,5.0,97.0,2.0,352.0,,23.0,15.0,8.0,32.0,111.0,5.0,,1.0,9.0,4.0,,1.0,1.0,4.0,11.0,24.0,314.0,151.0,177.0,303.0,6.0,3.0,2.0,19.0,18.0,834.0,11.0,,,25.0,16.0,12.0,94.0,365.0,1.0,327.0,9.0,3.0,38.0,539.0,5.0,10.0,5.0,5.0,7.0,17.0,32.0,16.0,21.0,0.0,3.0,2.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,7wm373zusaqqi6mwcmvfhmep5,E. Bartlow,Defender,23,26.0,12.0,14.0,9.0,,30.0,1.0,14.0,115.0,,,1.0,47.0,24.0,23.0,22.0,172.0,3.0,9.0,,24.0,20.0,4.0,21.0,12.0,9.0,,5.0,3.0,139.0,,416.0,,63.0,11.0,3.0,28.0,102.0,3.0,1.0,1.0,9.0,1.0,,,,1.0,,27.0,348.0,102.0,269.0,344.0,2.0,1.0,,,,765.0,2.0,,1.0,50.0,7.0,5.0,80.0,443.0,2.0,371.0,3.0,10.0,72.0,558.0,,2.0,2.0,2.0,20.0,43.0,55.0,19.0,29.0,0.0,,1.0,,2.0,9.0,9.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,3dev7rxsam4451gyu07wwrkkp,Z. Bassong,Defender,22,2.0,1.0,1.0,4.0,,15.0,2.0,,34.0,,,2.0,22.0,13.0,9.0,40.0,42.0,2.0,4.0,,4.0,3.0,1.0,20.0,12.0,8.0,,3.0,5.0,20.0,,110.0,,11.0,5.0,1.0,15.0,38.0,5.0,3.0,,2.0,2.0,,1.0,1.0,1.0,1.0,5.0,89.0,59.0,36.0,89.0,2.0,5.0,,,3.0,181.0,3.0,,,2.0,8.0,,29.0,115.0,3.0,94.0,7.0,4.0,21.0,148.0,,2.0,2.0,1.0,,3.0,19.0,4.0,18.0,0.0,2.0,2.0,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,Midfielder,4,14.0,6.0,8.0,10.0,,85.0,2.0,3.0,141.0,,15.0,1.0,61.0,30.0,31.0,116.0,143.0,7.0,10.0,,23.0,20.0,3.0,47.0,24.0,23.0,,2.0,6.0,167.0,,529.0,1.0,50.0,16.0,10.0,51.0,158.0,6.0,1.0,2.0,9.0,1.0,4.0,6.0,2.0,2.0,5.0,31.0,476.0,234.0,271.0,468.0,8.0,12.0,3.0,,,819.0,6.0,2.0,,17.0,11.0,1.0,86.0,553.0,3.0,499.0,20.0,6.0,54.0,669.0,9.0,18.0,7.0,,9.0,22.0,55.0,17.0,32.0,1.0,1.0,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,1d20nyyvmp0doobj6heejkowk,T. Calheira,Forward,19,13.0,7.0,6.0,9.0,,15.0,3.0,,13.0,,,4.0,32.0,17.0,15.0,67.0,15.0,2.0,9.0,,2.0,2.0,,19.0,10.0,9.0,,,1.0,17.0,2.0,72.0,,9.0,10.0,4.0,10.0,25.0,1.0,,3.0,2.0,2.0,,,,2.0,3.0,,52.0,42.0,10.0,52.0,1.0,3.0,,,,189.0,7.0,,1.0,2.0,3.0,3.0,36.0,72.0,3.0,52.0,4.0,19.0,20.0,117.0,,1.0,1.0,1.0,,,17.0,4.0,20.0,0.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,5st753i9xx8uonrygce7mad0q,Capita,Forward,7,6.0,3.0,3.0,7.0,,24.0,1.0,,47.0,,,4.0,65.0,31.0,34.0,64.0,12.0,6.0,7.0,,16.0,14.0,2.0,59.0,28.0,31.0,,7.0,2.0,18.0,,75.0,2.0,26.0,17.0,7.0,25.0,21.0,2.0,5.0,3.0,6.0,6.0,,,,8.0,1.0,3.0,52.0,27.0,25.0,49.0,7.0,10.0,,,,446.0,12.0,,1.0,10.0,14.0,6.0,61.0,75.0,8.0,52.0,17.0,19.0,23.0,188.0,,6.0,6.0,7.0,5.0,6.0,16.0,13.0,17.0,0.0,1.0,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,0.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,,,4.0,,,,,13.0,,,,,,,,62.0,,4.0,,9.0,6.0,3.0,,,,,,,20.0,,77.0,,3.0,,,28.0,34.0,,,,4.0,,,,,,,15.0,57.0,8.0,69.0,62.0,,,,,,360.0,,,,1.0,,,39.0,116.0,,77.0,,,39.0,155.0,,,,,14.0,34.0,25.0,14.0,5.0,0.0,,,,,35.0,32.0,6.0,2.0,,,,,,,,,,,,,,1.0,16.0,,,,17.0,11.0,5.0,4.0,,,,,,,,,,,,,,,,,,,
USA_MLS,2026,Sporting Kansas City,7fow2xwajxenikljzfaixqkbu,J. Davis,Midfielder,8,13.0,8.0,5.0,12.0,1.0,80.0,1.0,2.0,110.0,,2.0,3.0,112.0,60.0,52.0,187.0,150.0,13.0,12.0,1.0,28.0,24.0,4.0,99.0,52.0,47.0,,13.0,4.0,168.0,2.0,435.0,,52.0,20.0,12.0,44.0,43.0,5.0,2.0,,11.0,4.0,,1.0,1.0,11.0,3.0,14.0,343.0,222.0,128.0,335.0,16.0,15.0,2.0,11.0,27.0,976.0,14.0,1.0,,32.0,24.0,6.0,154.0,441.0,2.0,349.0,31.0,6.0,92.0,660.0,1.0,15.0,14.0,8.0,9.0,22.0,83.0,24.0,70.0,0.0,1.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
