liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,El Paso Locomotive FC,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,3,,,1.0,,,,,5.0,,,,1.0,10.0,,,2.0,,18.0,,4.0,,,1.0,,,,,5.0,10.0,5.0,3.0,,1.0,,,5.0,5.0,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,6.0,,,,,,,,1.0,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,5,,2.0,16.0,1.0,1.0,,,103.0,,1.0,,6.0,10.0,7.0,,26.0,16.0,206.0,6.0,136.0,8.0,10.0,4.0,29.0,,3.0,,158.0,195.0,147.0,10.0,1.0,72.0,,2.0,131.0,66.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,24.0,,2.0,,10.0,4.0,,5.0,171.0,1.0,44.0,1.0,19.0,4.0,1.0,2.0,17.0,,0.0,,4.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,14,8.0,1.0,33.0,4.0,,2.0,1.0,8.0,,,2.0,14.0,10.0,10.0,,24.0,,213.0,3.0,34.0,5.0,19.0,12.0,11.0,2.0,7.0,,45.0,92.0,37.0,,2.0,10.0,1.0,2.0,37.0,11.0,3.0,5.0,28.0,8.0,6.0,3.0,3.0,11.0,,2.0,3.0,7.0,16.0,1.0,,48.0,2.0,29.0,2.0,11.0,16.0,4.0,2.0,1.0,11.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,0.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,Forward,13,1.0,2.0,29.0,2.0,,1.0,1.0,5.0,,,2.0,14.0,10.0,6.0,1.0,21.0,,133.0,,23.0,1.0,15.0,13.0,14.0,2.0,5.0,3.0,29.0,63.0,23.0,,2.0,4.0,,2.0,23.0,1.0,3.0,4.0,28.0,11.0,2.0,3.0,3.0,6.0,5.0,1.0,,4.0,10.0,,,29.0,,18.0,1.0,11.0,15.0,5.0,1.0,,5.0,0.0,,,1.0,1.0,2.0,,,,1.0,0.0,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,bl2b89wej9nxdtvqnjqoz85t6,M. Canales,Goalkeeper,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,cywd7q1m77lwe5q2dof7rvf9w,D. Carter,Forward,20,2.0,1.0,21.0,1.0,1.0,,,6.0,,1.0,2.0,14.0,10.0,11.0,2.0,23.0,2.0,122.0,1.0,15.0,3.0,7.0,12.0,1.0,,4.0,,27.0,49.0,15.0,1.0,,10.0,3.0,2.0,13.0,8.0,2.0,1.0,18.0,4.0,,2.0,2.0,12.0,,2.0,,3.0,8.0,,2.0,27.0,,9.0,1.0,10.0,6.0,8.0,2.0,1.0,1.0,0.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,c4g35kho1qirnu4q420knnl9m,R. Coronado,Midfielder,30,9.0,3.0,30.0,,8.0,2.0,1.0,88.0,,1.0,,14.0,10.0,12.0,1.0,40.0,12.0,356.0,2.0,144.0,2.0,16.0,14.0,41.0,,8.0,,173.0,216.0,147.0,3.0,,40.0,,5.0,135.0,55.0,,3.0,28.0,6.0,3.0,4.0,4.0,29.0,,4.0,5.0,19.0,40.0,1.0,9.0,176.0,3.0,59.0,3.0,20.0,14.0,5.0,,17.0,,0.0,2.0,2.0,,,,2.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,Midfielder,8,3.0,5.0,22.0,3.0,,2.0,,57.0,,,,8.0,10.0,6.0,,10.0,2.0,206.0,1.0,90.0,4.0,14.0,5.0,30.0,,3.0,,96.0,129.0,95.0,1.0,1.0,17.0,,5.0,93.0,26.0,,2.0,18.0,5.0,3.0,3.0,3.0,6.0,,2.0,1.0,10.0,28.0,,2.0,101.0,,38.0,2.0,4.0,13.0,2.0,3.0,,1.0,0.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,El Paso Locomotive FC,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,Defender,24,2.0,4.0,26.0,,3.0,,,26.0,,1.0,4.0,14.0,10.0,8.0,,33.0,1.0,180.0,,46.0,1.0,12.0,13.0,22.0,,5.0,4.0,63.0,125.0,49.0,1.0,,29.0,,5.0,48.0,2.0,4.0,2.0,25.0,5.0,2.0,2.0,2.0,17.0,7.0,2.0,,5.0,13.0,19.0,9.0,66.0,1.0,29.0,1.0,15.0,12.0,5.0,1.0,9.0,1.0,0.0,2.0,,,,,1.0,,,,,,,,,,,,3.0,1.0,6.0,4.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,
