root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,bur7vfbr7hite02kh9k86smc4,B. Alanis,Defender,50,,1.0,,,,1.0,,3.0,1.0,,,5.0,,4.0,,,,10.0,,,,,,,1.0,,,3.0,,,,,,,1.0,,,4.0,,,1.0,,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,4e4c7mr0ljxxmt53k0wsqg4r8,C. Auguste,Midfielder,6,692.0,8.0,22.0,232.0,10.0,21.0,5.0,62.0,21.0,,55.0,1383.0,,112.0,6.0,356.0,7.0,10.0,12.0,8.0,6.0,813.0,373.0,13.0,50.0,17.0,5.0,1015.0,88.0,21.0,4.0,225.0,158.0,1.0,8.0,31.0,33.0,134.0,15.0,6.0,10.0,1.0,19.0,93.0,1.0,69.0,22.0,3.0,12.0,,65.0,21.0,155.0,1.0,35.0,110.0,729.0,674.0,1.0,237.0,123.0,,852.0,9.0,13.0,4.0,,31.0,0.0,7.0,1.0,,,3.0,3.0,1.0,,,,6.0,1.0,1.0,,1.0,8.0,1.0,,1.0,,1.0,0.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,14,52.0,2.0,17.0,23.0,,6.0,,37.0,6.0,,1.0,451.0,,60.0,11.0,10.0,11.0,10.0,6.0,30.0,1.0,79.0,43.0,4.0,23.0,5.0,7.0,171.0,25.0,7.0,3.0,10.0,28.0,2.0,5.0,4.0,16.0,77.0,6.0,1.0,1.0,3.0,1.0,26.0,1.0,48.0,5.0,,8.0,,29.0,7.0,61.0,,3.0,16.0,53.0,52.0,2.0,20.0,28.0,,81.0,20.0,10.0,12.0,,8.0,1.0,4.0,4.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,,2.0,7.0,3.0,,4.0,1.0,2.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,bg7ova8a9dn2fn29fim68uxp0,N. Betancourt,Defender,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,7gmf2omch4d84vwb55m2apt9m,J. Castilla,Midfielder,8,302.0,,14.0,118.0,5.0,7.0,3.0,24.0,7.0,,25.0,571.0,,59.0,5.0,142.0,10.0,10.0,12.0,3.0,1.0,363.0,185.0,7.0,35.0,4.0,3.0,493.0,46.0,8.0,2.0,112.0,59.0,4.0,3.0,15.0,13.0,73.0,4.0,1.0,6.0,,7.0,63.0,,34.0,7.0,4.0,16.0,,39.0,5.0,101.0,2.0,18.0,31.0,321.0,296.0,14.0,96.0,64.0,6.0,385.0,7.0,16.0,4.0,,14.0,0.0,1.0,2.0,,1.0,,1.0,3.0,,,,3.0,,,1.0,1.0,5.0,,,2.0,,0.0,1.0,7.0,13.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,aohyxqt4xlzg7hzcdfyk70odm,J. Castillo,Forward,17,12.0,5.0,8.0,5.0,2.0,5.0,,7.0,5.0,,1.0,79.0,,15.0,,2.0,6.0,10.0,1.0,3.0,2.0,21.0,11.0,,8.0,,,47.0,7.0,1.0,,5.0,9.0,1.0,1.0,1.0,4.0,23.0,2.0,1.0,,1.0,3.0,9.0,,13.0,,1.0,5.0,,10.0,3.0,15.0,,2.0,6.0,13.0,12.0,1.0,3.0,9.0,,22.0,3.0,3.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,541ve7ua98ybp4nq29c4i6l4a,C. Cordova,Forward,16,8.0,2.0,,3.0,,3.0,1.0,3.0,3.0,,2.0,73.0,,5.0,1.0,4.0,,10.0,,,,11.0,7.0,1.0,2.0,2.0,,24.0,2.0,,1.0,6.0,1.0,1.0,,,2.0,5.0,,,,,2.0,4.0,,3.0,3.0,,2.0,,2.0,1.0,8.0,,1.0,3.0,11.0,9.0,1.0,4.0,3.0,,14.0,2.0,1.0,,,,0.0,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,1y25f0qsrctfq6wjckzzrl1m2,G. Dorsey,Defender,26,46.0,,12.0,20.0,1.0,2.0,,9.0,2.0,,1.0,135.0,,15.0,1.0,15.0,6.0,10.0,2.0,8.0,,70.0,32.0,2.0,6.0,,1.0,92.0,22.0,3.0,1.0,25.0,23.0,2.0,,3.0,5.0,27.0,6.0,4.0,,1.0,1.0,23.0,1.0,15.0,,1.0,1.0,,12.0,4.0,30.0,,2.0,8.0,47.0,46.0,2.0,3.0,24.0,,71.0,2.0,2.0,1.0,,3.0,0.0,,,,2.0,1.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,136eeuyy99u394kqt7k66311w,J. Estrada,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Houston Dynamo 2,Houston_Dynamo_2,6oia90bi52zwmgdlvcvfnj1pm,J. Evans,Midfielder,21,839.0,1.0,25.0,359.0,10.0,29.0,9.0,104.0,29.0,12.0,78.0,2419.0,,232.0,33.0,214.0,15.0,10.0,46.0,77.0,,1038.0,672.0,28.0,128.0,37.0,17.0,1517.0,175.0,19.0,11.0,176.0,205.0,30.0,14.0,24.0,24.0,257.0,10.0,9.0,14.0,4.0,16.0,214.0,4.0,119.0,46.0,5.0,45.0,,138.0,13.0,369.0,1.0,27.0,155.0,872.0,794.0,36.0,334.0,202.0,14.0,1074.0,65.0,48.0,35.0,1.0,33.0,0.0,10.0,11.0,,14.0,3.0,4.0,15.0,1.0,,,5.0,3.0,4.0,1.0,4.0,51.0,2.0,,16.0,4.0,0.0,4.0,2.0,6.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
