liga,temporada,equipo,id,nombre,posicion,dorsal,Penalty Goals Conceded,Goals Conceded,Games Played,Appearances,Index,Starts,Goals Conceded Inside Box,Time Played,Winning Goal,Yellow Cards,Substitute On,Substitute Off,Goals Conceded Outside Box,Rightside Passes,Successful Open Play Passes,Forward Passes,Touches,Goalkeeper Smother,Punches,Total Passes,Successful Passes Opposition Half,GK Successful Distribution,Leftside Passes,Saves Made from Outside Box,Unsuccessful Passes Own Half,Unsuccessful Passes Opposition Half,Successful Short Passes,Recoveries,Saves Made,Penalties Faced,Goal Kicks,Successful Long Passes,Total Losses Of Possession,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,GK Unsuccessful Distribution,Saves Made from Inside Box,Total Clearances,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Long Passes,Unsuccessful Launches,Successful Passes Own Half,Saves made - parried,Tackles Lost,PutThrough/Blocked Distribution,Backward Passes,Total Fouls Won,Tackles Won,Duels,Blocked Shots,Unsuccessful Dribbles,Aerial Duels,Ground Duels lost,Corners Won,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution Won,Total Fouls Conceded,Total Tackles,Ground Duels,Total Touches In Opposition Box,Aerial Duels won,Duels lost,Unsuccessful Crosses open play,Successful Dribbles,Unsuccessful Short Passes,Ground Duels won,Duels won,Successful Lay-offs,Total Shots,Shots Off Target (inc woodwork),Interceptions,Foul Attempted Tackle,Throw Ins to Own Player,Last Man Tackle,Throw Ins to Opposition Player,Blocks,Successful Crosses open play,Key Passes (Attempt Assists),Successful Crosses & Corners,Through balls,Assists (Intentional),Shots On Target ( inc goals ),Goal Assists,Goals,Goals from Inside Box,Offsides,Left Foot Goals,Home Goals,Away Goals,Handballs conceded,Penalties Conceded,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Unsuccessful lay-offs,Catches,Clean Sheets,Headed Goals,Hit Woodwork,Right Foot Goals,Red Cards - 2nd Yellow,Total Red Cards,Goals from Outside Box,Second Goal Assists,Saves made - caught,Own Goal Scored,Penalties Taken,Penalty Goals,Foul Won Penalty,Drops,Clearances Off the Line,Set Pieces Goals,Straight Red Cards,Penalties Saved,Saves from Penalty,Overruns
USA_US_Open_Cup,2023,Chicago House AC,b6ec0sf9pjfg4s6s89dl9lwr8,D. Almazan,Midfielder,94,,5.0,3.0,3.0,10.0,3.0,5.0,242.0,0.0,,,3.0,,20.0,38.0,18.0,111.0,,,54.0,20.0,,2.0,,5.0,15.0,36.0,12.0,,,,2.0,49.0,16.0,54.0,,,3.0,,38.0,2.0,,18.0,,2.0,5.0,14.0,1.0,3.0,35.0,2.0,11.0,2.0,27.0,2.0,1.0,18.0,4.0,4.0,4.0,5.0,33.0,2.0,1.0,28.0,4.0,,14.0,6.0,7.0,1.0,1.0,,4.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,a13fz3upzk3yxwqfsx17kd79w,J. Alzate,Midfielder,22,,2.0,3.0,3.0,10.0,1.0,2.0,126.0,0.0,,2.0,1.0,,4.0,15.0,11.0,45.0,,,25.0,8.0,,5.0,,6.0,4.0,14.0,10.0,,,,1.0,17.0,10.0,25.0,,,4.0,,15.0,2.0,,7.0,,2.0,3.0,5.0,1.0,,9.0,1.0,,3.0,3.0,,2.0,,,1.0,2.0,2.0,6.0,,1.0,5.0,,,8.0,3.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,262tdox5ujb6hl6df3do4ehw4,R. Avalos,Forward,10,,5.0,3.0,3.0,10.0,3.0,5.0,255.0,0.0,1.0,,2.0,,,22.0,14.0,87.0,,,38.0,13.0,,15.0,,3.0,20.0,21.0,13.0,,,,2.0,42.0,15.0,37.0,,,2.0,,23.0,7.0,3.0,10.0,,,9.0,9.0,1.0,3.0,27.0,,5.0,5.0,17.0,2.0,3.0,6.0,8.0,4.0,7.0,3.0,22.0,4.0,2.0,20.0,8.0,1.0,8.0,5.0,7.0,,3.0,,3.0,5.0,,,,1.0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,5fx7y4l9u5vumy07iw6puvml0,B. Castro,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,90kee1lij7ffuzz1uzpjwv4t0,O. Duenkel,Defender,13,,3.0,2.0,2.0,10.0,1.0,3.0,123.0,0.0,,1.0,1.0,,2.0,15.0,16.0,53.0,,,26.0,7.0,,6.0,,4.0,7.0,13.0,5.0,,,,2.0,14.0,11.0,24.0,,,8.0,,15.0,8.0,3.0,8.0,,3.0,1.0,2.0,,4.0,9.0,,,2.0,,,2.0,,,1.0,,7.0,7.0,,,2.0,,,3.0,7.0,7.0,,,,3.0,,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,ap1u7sjzqem69d275rt39sz6c,R. Gudiño,Midfielder,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,au03l8m1z31x05k3u23jz42s4,T. Halterman,Goalkeeper,18,,5.0,3.0,3.0,10.0,3.0,5.0,300.0,0.0,,,,,11.0,24.0,76.0,138.0,1.0,3.0,106.0,10.0,41.0,18.0,1.0,15.0,25.0,35.0,31.0,15.0,,49.0,31.0,40.0,40.0,33.0,16.0,14.0,4.0,1.0,66.0,37.0,7.0,56.0,5.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,awb0chqvyccbvnui0rluv47is,D. Hayes,Midfielder,21,,,1.0,1.0,10.0,,,4.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,20lkfewfccqx9jutrb96kb6cp,N. Kabbani,Midfielder,15,,5.0,3.0,3.0,10.0,3.0,5.0,300.0,0.0,1.0,,,,43.0,95.0,78.0,214.0,,,155.0,29.0,,33.0,,21.0,32.0,93.0,30.0,,,,9.0,62.0,53.0,143.0,,,17.0,1.0,102.0,27.0,7.0,73.0,,2.0,3.0,1.0,5.0,8.0,42.0,2.0,1.0,12.0,12.0,1.0,7.0,4.0,,,2.0,10.0,30.0,3.0,5.0,19.0,,3.0,26.0,18.0,23.0,,1.0,1.0,3.0,2.0,,,,5.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2023,Chicago House AC,brc9v1xo4sy9mlommyfr0jpxw,J. Kramer,Defender,2,,5.0,3.0,3.0,10.0,3.0,5.0,248.0,0.0,,,2.0,,1.0,37.0,61.0,154.0,,,82.0,25.0,,14.0,,13.0,31.0,36.0,12.0,,,,2.0,54.0,44.0,81.0,,,17.0,,38.0,12.0,5.0,13.0,,1.0,6.0,6.0,2.0,5.0,27.0,,,8.0,11.0,,3.0,4.0,,4.0,3.0,6.0,19.0,2.0,5.0,14.0,,,32.0,8.0,13.0,,,,5.0,1.0,23.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
