liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Querétaro FC,c7t3jjwtrw1qrpr6a4nvdxat,K. Escamilla,Defender,5,452.0,21.0,2.0,4.0,,14.0,1097.0,13.0,100.0,10.0,13.0,1.0,3.0,17.0,388.0,148.0,8.0,1.0,10.0,445.0,20.0,4.0,5.0,18.0,360.0,46.0,69.0,16.0,16.0,3.0,12.0,33.0,19.0,,50.0,46.0,118.0,67.0,188.0,5.0,5.0,76.0,28.0,110.0,54.0,34.0,3.0,,79.0,3.0,11.0,64.0,5.0,7.0,7.0,,3.0,8.0,,5.0,9.0,7.0,7.0,18.0,381.0,33.0,23.0,200.0,9.0,2.0,1.0,591.0,0.0,2.0,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,e70lu0n1at0xx7lf5z0niukq2,R. Fernández,Defender,4,187.0,16.0,,3.0,,15.0,359.0,4.0,40.0,10.0,8.0,1.0,1.0,4.0,159.0,23.0,2.0,2.0,4.0,182.0,9.0,2.0,4.0,13.0,130.0,22.0,20.0,4.0,4.0,1.0,2.0,9.0,8.0,,13.0,17.0,75.0,23.0,52.0,1.0,4.0,10.0,29.0,79.0,23.0,14.0,,,37.0,,4.0,28.0,2.0,1.0,1.0,,,3.0,6.0,3.0,1.0,9.0,,3.0,154.0,17.0,4.0,107.0,,,2.0,250.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,b1rg7kkgu7kcbf1rdsm1mdtk9,A. Figueroa,Midfielder,12,26.0,,,,,3.0,45.0,,7.0,10.0,,,,,22.0,10.0,,4.0,,26.0,,1.0,,2.0,22.0,7.0,3.0,4.0,4.0,1.0,,3.0,1.0,,1.0,3.0,9.0,7.0,17.0,,1.0,7.0,,,4.0,4.0,,,12.0,,,4.0,,,,,,,,2.0,1.0,2.0,1.0,1.0,22.0,,1.0,5.0,1.0,,4.0,40.0,0.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,ecy5lwznvuav2k9lu504r5b3e,Marco García,Midfielder,0,140.0,2.0,,1.0,1.0,7.0,342.0,3.0,35.0,10.0,4.0,,3.0,2.0,118.0,49.0,6.0,10.0,4.0,137.0,1.0,3.0,1.0,6.0,113.0,34.0,13.0,13.0,13.0,4.0,10.0,19.0,2.0,4.0,15.0,23.0,44.0,30.0,86.0,,1.0,17.0,5.0,30.0,12.0,11.0,6.0,2.0,49.0,3.0,5.0,22.0,3.0,4.0,3.0,,3.0,3.0,1.0,7.0,1.0,1.0,4.0,12.0,115.0,5.0,12.0,36.0,5.0,1.0,14.0,220.0,0.0,2.0,,10.0,,,,,,,,,,,,,,,,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,Defender,0,407.0,27.0,2.0,7.0,,21.0,819.0,9.0,92.0,10.0,21.0,2.0,1.0,10.0,343.0,138.0,4.0,10.0,12.0,397.0,9.0,46.0,,26.0,309.0,49.0,32.0,12.0,12.0,2.0,16.0,25.0,25.0,,43.0,46.0,149.0,62.0,146.0,,14.0,69.0,34.0,51.0,46.0,37.0,3.0,,90.0,2.0,6.0,64.0,2.0,11.0,6.0,5.0,3.0,8.0,6.0,5.0,10.0,20.0,1.0,15.0,333.0,30.0,15.0,197.0,4.0,1.0,10.0,595.0,0.0,,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,f0yb1lb942bcuxgk0djkr7ydx,J. Gómez,Defender,12,191.0,7.0,1.0,3.0,,2.0,564.0,8.0,82.0,10.0,15.0,1.0,,5.0,155.0,48.0,5.0,9.0,4.0,189.0,9.0,3.0,,13.0,152.0,38.0,33.0,13.0,13.0,3.0,17.0,22.0,7.0,2.0,34.0,37.0,68.0,58.0,114.0,2.0,1.0,49.0,3.0,26.0,45.0,36.0,5.0,2.0,72.0,2.0,5.0,36.0,3.0,8.0,7.0,1.0,3.0,10.0,1.0,13.0,11.0,8.0,12.0,5.0,153.0,24.0,7.0,43.0,4.0,3.0,9.0,311.0,0.0,,,5.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,4zudld3tsiho4fya7v8xyju1h,J. Hernández,Midfielder,0,393.0,14.0,,6.0,,14.0,801.0,9.0,82.0,10.0,11.0,,2.0,13.0,333.0,129.0,1.0,,17.0,377.0,11.0,,3.0,17.0,304.0,34.0,59.0,13.0,13.0,3.0,11.0,32.0,26.0,,46.0,43.0,97.0,60.0,148.0,2.0,7.0,38.0,29.0,129.0,39.0,28.0,,,71.0,,7.0,60.0,1.0,5.0,5.0,,,,,3.0,10.0,10.0,1.0,15.0,317.0,22.0,17.0,185.0,4.0,,,484.0,0.0,,,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,65eyz8bmbls8rjrl5i3jg0wve,C. Higuera,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,f1ft394ncqxbr7ndz8ptn37px,F. Lértora,Midfielder,14,605.0,32.0,1.0,14.0,1.0,45.0,1350.0,15.0,205.0,10.0,26.0,3.0,2.0,31.0,451.0,152.0,13.0,3.0,26.0,580.0,38.0,14.0,9.0,54.0,420.0,101.0,111.0,15.0,15.0,5.0,24.0,66.0,56.0,1.0,109.0,92.0,233.0,141.0,200.0,6.0,13.0,50.0,31.0,170.0,113.0,75.0,4.0,1.0,221.0,4.0,22.0,154.0,9.0,12.0,,23.0,2.0,21.0,3.0,22.0,14.0,32.0,7.0,21.0,430.0,64.0,27.0,252.0,9.0,,3.0,893.0,0.0,,,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,5n0l2ft3lmh6nwy1ms0lhlo4q,R. López,Midfielder,7,260.0,5.0,,5.0,,4.0,603.0,7.0,79.0,10.0,11.0,,3.0,4.0,212.0,99.0,7.0,7.0,12.0,256.0,3.0,3.0,3.0,8.0,193.0,43.0,49.0,13.0,13.0,8.0,12.0,43.0,12.0,3.0,44.0,54.0,52.0,65.0,109.0,4.0,1.0,48.0,19.0,61.0,25.0,22.0,4.0,2.0,89.0,2.0,4.0,48.0,5.0,5.0,7.0,,4.0,13.0,2.0,22.0,6.0,4.0,8.0,10.0,208.0,14.0,14.0,106.0,9.0,,7.0,377.0,0.0,,,6.0,4.0,,1.0,2.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,4k9tjk42om3xdrb9pkxckeuad,J. Madueña,Defender,22,12.0,,,,,,25.0,,1.0,10.0,,,,,12.0,5.0,,1.0,,12.0,,2.0,,,12.0,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,4.0,1.0,8.0,,,2.0,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,1.0,12.0,,1.0,4.0,,,1.0,17.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,2nu7zqnauqmf9r9gscu9zmj1l,Ó. Manzanárez,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,14v38mqz6iry8cpnyic3gkb1l,E. Martínez,Defender,21,262.0,21.0,1.0,6.0,,50.0,557.0,7.0,67.0,10.0,15.0,,1.0,10.0,184.0,21.0,4.0,,9.0,253.0,13.0,8.0,1.0,17.0,143.0,52.0,38.0,7.0,7.0,,4.0,13.0,26.0,,28.0,28.0,134.0,39.0,60.0,1.0,23.0,23.0,41.0,84.0,39.0,26.0,,,83.0,2.0,8.0,78.0,2.0,2.0,1.0,1.0,,5.0,5.0,,6.0,9.0,3.0,11.0,176.0,28.0,12.0,124.0,1.0,,,353.0,0.0,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,52snk5ulvq9ziwe64jk9re95h,O. Mendoza,Defender,2,417.0,25.0,,8.0,,36.0,1129.0,14.0,114.0,10.0,7.0,1.0,2.0,18.0,322.0,141.0,2.0,17.0,19.0,405.0,16.0,114.0,7.0,33.0,286.0,76.0,83.0,14.0,14.0,6.0,18.0,41.0,36.0,3.0,59.0,48.0,199.0,91.0,163.0,6.0,12.0,53.0,36.0,24.0,66.0,50.0,5.0,3.0,159.0,,11.0,95.0,2.0,5.0,7.0,24.0,,4.0,7.0,11.0,15.0,22.0,2.0,16.0,311.0,23.0,22.0,162.0,6.0,,17.0,735.0,0.0,,,,4.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,4f0i3c5pihp8xvnky7vrbs2xh,J. Montecinos,Forward,10,226.0,4.0,4.0,8.0,2.0,9.0,1090.0,15.0,151.0,10.0,15.0,,,6.0,155.0,79.0,23.0,56.0,22.0,215.0,12.0,12.0,,15.0,144.0,119.0,46.0,17.0,17.0,19.0,26.0,77.0,17.0,14.0,62.0,92.0,74.0,124.0,143.0,4.0,4.0,45.0,11.0,28.0,59.0,47.0,11.0,10.0,215.0,8.0,6.0,71.0,15.0,5.0,13.0,1.0,7.0,35.0,2.0,44.0,17.0,9.0,16.0,15.0,144.0,27.0,19.0,26.0,11.0,2.0,65.0,516.0,0.0,2.0,,2.0,4.0,,,3.0,,,3.0,1.0,1.0,,,3.0,1.0,0.0,,4.0,9.0,15.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,68se1vew8l1geo7buytqinbo5,A. Nahuelpán,Forward,32,194.0,10.0,4.0,7.0,,5.0,921.0,10.0,150.0,10.0,30.0,1.0,5.0,2.0,116.0,44.0,24.0,2.0,18.0,176.0,52.0,2.0,3.0,7.0,113.0,69.0,19.0,15.0,15.0,4.0,11.0,40.0,11.0,,73.0,70.0,66.0,68.0,69.0,5.0,1.0,47.0,3.0,37.0,80.0,28.0,6.0,,137.0,10.0,2.0,78.0,14.0,6.0,2.0,1.0,6.0,42.0,,20.0,18.0,5.0,5.0,15.0,98.0,82.0,20.0,47.0,8.0,9.0,2.0,364.0,0.0,,,5.0,,4.0,,1.0,1.0,1.0,,4.0,,3.0,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,dt88ve9zcyhrgljysrb21hmfp,M. Osuna,Midfielder,11,244.0,15.0,,3.0,,19.0,481.0,5.0,37.0,10.0,3.0,,3.0,10.0,210.0,68.0,6.0,4.0,8.0,236.0,7.0,9.0,,5.0,174.0,19.0,20.0,10.0,10.0,,5.0,14.0,19.0,3.0,15.0,17.0,66.0,27.0,95.0,4.0,13.0,32.0,36.0,78.0,20.0,13.0,,3.0,46.0,2.0,1.0,34.0,4.0,2.0,3.0,,,3.0,6.0,2.0,5.0,4.0,4.0,12.0,202.0,10.0,16.0,118.0,2.0,,4.0,326.0,0.0,1.0,,5.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,1g7yu60q1d52ihwhqdlfc6zft,C. Rivera,Midfielder,23,196.0,2.0,,4.0,,6.0,433.0,3.0,67.0,10.0,5.0,,1.0,4.0,169.0,57.0,2.0,1.0,7.0,190.0,5.0,,2.0,21.0,151.0,19.0,26.0,12.0,12.0,4.0,9.0,28.0,9.0,,21.0,33.0,54.0,57.0,86.0,1.0,2.0,29.0,18.0,56.0,34.0,29.0,2.0,,44.0,,9.0,27.0,2.0,5.0,3.0,,,5.0,,9.0,4.0,12.0,5.0,12.0,163.0,10.0,13.0,83.0,7.0,1.0,1.0,268.0,0.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,4hxcnch5nam895sdszm41rhzp,A. Rodríguez,Goalkeeper,13,211.0,10.0,,,,58.0,720.0,8.0,1.0,10.0,,1.0,5.0,,151.0,37.0,,,,109.0,1.0,,,,79.0,54.0,53.0,8.0,8.0,,1.0,,6.0,,2.0,,145.0,,60.0,1.0,17.0,,72.0,29.0,1.0,,,,60.0,,,60.0,,1.0,,,,,18.0,,,,,13.0,89.0,1.0,14.0,91.0,1.0,,,262.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,64.0,9.0,14.0,,5.0,3.0,1.0,22.0,67.0,4.0,3.0,,,,,,,,,,5.0,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,b5deb351i8tc4kjruhp86b7jd,G. Rojas,Defender,27,417.0,16.0,,15.0,,36.0,1364.0,15.0,117.0,10.0,10.0,1.0,3.0,13.0,321.0,26.0,8.0,49.0,22.0,405.0,11.0,84.0,3.0,20.0,284.0,124.0,72.0,16.0,16.0,11.0,20.0,54.0,37.0,26.0,60.0,64.0,163.0,96.0,194.0,8.0,14.0,84.0,37.0,144.0,53.0,42.0,9.0,17.0,241.0,4.0,8.0,96.0,4.0,5.0,1.0,34.0,,7.0,7.0,21.0,13.0,12.0,9.0,20.0,309.0,21.0,28.0,153.0,17.0,1.0,65.0,783.0,0.0,1.0,,1.0,2.0,,1.0,2.0,,,3.0,,,,,3.0,,,,9.0,12.0,26.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Querétaro FC,992sgqq5sbiph5p24nqc8rcyy,J. Romagnoli,Forward,0,76.0,,2.0,3.0,,6.0,310.0,3.0,25.0,10.0,1.0,,,1.0,54.0,12.0,7.0,10.0,5.0,75.0,4.0,1.0,,3.0,51.0,26.0,14.0,9.0,9.0,3.0,1.0,11.0,7.0,10.0,16.0,12.0,31.0,20.0,50.0,5.0,3.0,15.0,3.0,18.0,13.0,9.0,4.0,8.0,46.0,2.0,1.0,22.0,5.0,,3.0,,4.0,9.0,,5.0,4.0,2.0,2.0,5.0,53.0,5.0,10.0,14.0,6.0,3.0,11.0,138.0,0.0,3.0,,6.0,,1.0,,1.0,,,1.0,1.0,,,,1.0,1.0,0.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
