liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Atlas FC,dsif2f4ny3beg21vrvnociwru,J. Márquez,Midfielder,18,170,1553,103,602,499,83,202,175,5,2,6,65,28,890,184,1,2,10,9,115,99,610,8,21,1,84,507,162,21,21,9,31,36,9,144,323,472,0,0,0,152,35,3,4,26,58,34,6,20,14,20,121,20,13,24,12,8,34,24,103,13,79,,,3,,,19,9,7,2,14,20,3,3,1,1,1,17,,1,1,,,,,,,,4,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,aa53igsrv81m9zy3ub1ri4v6d,M. Nervo,Defender,2,196,2100,191,917,733,91,159,415,1,4,11,20,69,1164,552,,3,10,15,96,72,955,,15,1,122,764,220,23,23,,2,14,,40,212,694,0,2,0,269,70,4,23,11,119,52,,23,,15,51,100,2,37,82,64,11,67,87,9,20,,,,,,,3,4,9,5,9,12,2,,,,7,,,,2,2,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,avdpequoe93pu17qm8ithscbu,E. Ortega,Midfielder,19,2,14,2,5,3,2,2,1,,,,1,1,8,2,1,,10,,1,1,5,,1,,1,3,3,1,1,,,1,,2,1,3,0,0,0,1,,,,1,,,,,,,,,1,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,8oysg1rd2ern90ef3pbxsuwo9,J. Quiñones,Forward,33,370,1902,159,568,409,135,369,130,19,4,9,140,15,1052,81,1,3,10,13,97,214,572,11,25,5,156,413,93,23,23,40,109,49,12,249,338,374,1,4,1,238,39,4,3,28,120,74,18,22,15,99,111,24,8,6,,4,45,46,155,20,109,3,6,3,,6,38,25,8,2,33,17,2,19,,1,,52,,14,4,5,5,,4,2,3,,11,3,2,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,21051apcxzotsbfnwivngarbp,L. Reyes,Defender,14,320,1733,131,503,380,69,135,256,24,86,8,48,24,1001,117,1,2,10,11,85,67,534,68,17,4,222,403,23,22,22,12,24,36,115,99,322,373,0,2,0,172,30,3,3,27,36,19,7,21,8,36,83,62,7,12,20,32,16,17,68,20,51,,36,2,,20,9,31,8,3,7,15,7,7,50,13,28,14,1,,3,2,2,,3,2,1,,1,,,,1,1,,2,14,1,1,1,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,62hgf13it1y2bhucfxl7bmdhx,A. Rocha,Midfielder,26,239,2096,183,995,816,123,260,355,2,5,11,93,46,1349,330,,3,10,15,159,135,1056,7,40,8,144,873,285,23,23,3,22,42,7,178,543,739,1,1,1,318,134,4,15,53,82,42,3,23,1,14,98,60,20,25,24,35,26,40,125,33,85,,,1,,,8,10,23,8,13,22,12,5,,,,18,,1,1,2,2,,,1,1,2,1,,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,ew34ex1in43myj1umh5xcx7md,A. Santamaría,Defender,5,197,1797,169,709,548,67,164,328,1,8,10,37,44,993,357,,2,10,13,99,72,732,6,20,6,131,563,285,21,21,3,10,17,6,91,210,466,1,0,1,69,97,3,17,42,73,35,,21,5,12,50,102,19,36,63,36,9,38,92,23,54,2,4,1,,3,4,10,13,8,4,14,9,5,,,,9,1,1,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,a08drrso42apieu7i6g8formx,J. Torres,Forward,20,308,1832,102,449,352,85,252,126,19,12,8,120,20,938,99,1,3,10,11,92,161,467,42,28,5,154,365,140,23,23,42,81,42,72,198,301,345,0,1,0,84,20,3,,22,54,41,12,22,14,47,117,17,13,11,13,9,27,13,91,9,78,2,35,,,15,30,34,19,3,14,13,5,13,53,1,24,27,,1,3,,1,1,2,,1,,6,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,7ot6emo291avsnjabzt36a9uy,C. Trejo,Forward,28,46,212,13,55,42,9,40,11,,3,3,17,4,132,13,16,,10,4,6,23,58,2,2,,13,45,17,17,17,8,13,6,4,28,32,44,2,0,1,14,1,1,,7,12,6,1,1,1,18,16,4,6,1,2,2,1,6,17,1,11,,,,,,3,2,1,2,4,4,,4,2,,1,8,2,1,,2,2,,,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,1579melos50658b5vf5vrdqzt,F. Troyansky,Forward,22,45,201,17,50,33,14,37,16,1,3,,12,5,115,8,13,,10,1,13,21,50,4,5,1,17,33,23,14,14,4,8,3,5,21,26,29,0,0,0,5,4,1,,3,16,9,4,1,1,19,6,3,,,2,,2,7,16,3,9,1,1,,,1,4,2,2,2,5,1,,2,1,,1,7,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,bsijqtivxx9jbkjsh9c7ixu51,C. Vargas,Goalkeeper,12,235,2100,229,288,204,2,15,458,1,,11,3,26,774,243,,3,10,15,185,3,618,,1,1,203,389,76,23,23,,,3,,8,146,203,0,0,0,83,186,4,60,1,7,,,23,,,1,227,,,21,83,2,7,12,1,5,,,,,,2,1,,,,1,12,,,,,,,,,,,,,,,,,,,,,,180,,,,,,19,13,1,1,15,16,48,4,28,65,1,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,8k1t7dvtxrozusgv808jgfe21,B. Vázquez,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlas FC,8oiw6d6y3tzcc58ijwwg0hh49,É. Zaldívar,Midfielder,6,72,620,46,257,211,41,76,65,3,4,5,32,9,369,82,19,1,10,6,32,42,259,2,19,3,39,213,62,22,22,3,4,8,2,57,136,202,0,0,0,69,11,1,3,17,19,10,3,3,2,10,63,5,11,6,10,4,6,9,34,6,25,2,5,,,5,2,6,8,2,,6,1,2,,1,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ddl2k2321u4oml8r07lvysr2s,R. Alba,Forward,21,3,15,1,1,,1,3,1,,,,1,,5,,1,,10,,1,1,1,,1,,1,,,1,1,,,,,2,,,,,0,,,,,,1,,,,,3,,,,,,,1,1,2,,1,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ehpk1ns4h8zuikak5u9gxgbu1,A. Bareiro,Forward,9,89,610,48,146,98,44,83,24,4,1,6,27,5,247,27,4,2,10,7,21,50,152,4,13,,47,104,28,11,11,3,10,5,4,44,78,101,0,2,1,46,3,1,,1,39,23,3,7,4,39,54,4,1,,6,,10,16,33,,17,,1,1,,1,6,10,8,1,3,1,,5,,,,8,,1,2,2,2,,,,2,2,8,4,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,exi29g84yg4gaptqo55lhmqj9,M. Barovero,Goalkeeper,1,128,1260,126,129,88,,5,245,,,17,,32,466,158,,5,10,21,97,,353,,,1,94,227,73,14,14,,,1,,1,69,101,,,0,35,126,4,20,,4,,,14,,,,126,,1,15,48,1,4,5,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,154,,,,,,18,7,,,17,9,41,5,23,42,1,,1,151,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,4rqxc0qtjoch3u7wq4g3m5iw9,D. Batallini,Midfielder,10,40,213,10,50,40,9,35,14,3,5,6,21,2,105,11,2,1,10,8,11,25,51,10,7,,19,41,12,4,4,4,10,6,11,30,32,38,,,0,12,3,2,,2,5,4,,2,2,4,13,1,2,,,,5,1,10,,9,,2,,,2,2,2,4,,,3,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,bfwr4kqbk0sqnlv8he4hyezft,G. Berterame,Forward,0,238,1471,104,288,184,98,189,84,16,7,20,74,14,636,47,,6,10,24,58,105,296,33,17,1,123,192,75,17,17,27,44,28,33,118,155,182,4,5,3,60,10,4,3,13,71,31,20,17,1,66,77,6,7,14,21,2,16,40,84,6,44,1,10,1,,10,16,12,6,1,20,11,3,25,,1,,45,2,5,1,8,9,1,1,3,5,4,10,1,2,3,,,,2,,,,1,,,,,,,,,,,,7,,,1,1,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Defender,20,131,1620,123,546,427,50,126,226,1,4,21,16,50,816,327,,6,10,25,84,38,589,,12,3,73,466,136,18,18,,,11,,53,139,402,0,1,0,194,64,4,9,25,73,22,,18,,18,33,73,4,22,97,43,10,51,88,21,37,,,,,,2,3,6,16,6,9,4,4,,2,,10,,,1,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,8mdiikf8397ay3a7yf6vnv2p6,L. Calzadilla,Forward,28,9,62,3,14,11,2,7,5,1,,2,3,,32,1,4,,10,2,2,4,14,1,,,4,11,,4,4,,1,4,1,6,10,11,,,0,4,,,,1,1,1,2,,,2,5,1,,,1,1,1,,3,1,3,,,,,,1,,,,,4,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,90guns09mguhjj0yacn0gsn9x,J. Castro,Forward,2,74,598,29,174,146,17,61,61,3,9,8,21,8,292,58,7,1,10,10,41,32,178,13,6,1,38,149,57,13,13,3,12,13,17,44,95,139,,,0,35,10,2,4,8,17,11,1,6,3,3,25,12,5,7,3,8,10,6,29,3,23,,4,,,,5,3,5,1,3,8,1,1,6,1,3,4,,,,,,,,1,,,1,,,,,,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,ctiesvd76yq85nbnwfxvll39x,R. Chávez,Defender,5,275,1383,145,454,309,92,115,218,12,138,21,47,35,886,126,,6,10,24,78,62,462,45,26,7,165,317,174,17,17,6,11,33,55,84,207,277,,,0,18,40,3,8,29,31,15,2,17,7,18,52,53,10,12,18,22,4,16,53,19,37,,16,,,14,5,17,20,6,7,13,1,5,7,47,5,12,,,1,,,,1,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,2,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,25,32,192,7,54,47,4,16,23,4,14,3,8,,118,21,5,,10,3,11,10,56,8,1,,15,49,7,7,7,5,7,4,8,12,32,44,,,0,12,5,,1,3,4,2,,2,2,4,14,3,,2,5,2,1,2,6,3,4,,4,,,4,,3,,1,1,1,,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,dmb7oacmjo59urdfut4ee9as5,J. Duque,Midfielder,22,31,245,17,64,47,10,43,31,2,1,3,18,4,126,17,6,,10,5,23,22,66,4,10,2,17,49,9,9,9,,5,9,4,36,32,47,1,0,0,13,2,2,,10,7,4,,3,3,5,13,7,4,5,2,2,8,3,21,6,18,1,,1,,,,1,6,1,,5,,1,,,,1,,,,1,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,c3xpf74j8iadroh9n89pphejt,J. Díaz,Defender,27,131,1076,82,279,197,33,115,150,,39,9,39,19,517,107,,5,10,11,50,57,281,8,20,1,71,199,25,14,14,5,13,7,8,87,96,176,,,0,86,23,2,4,39,28,18,,14,5,3,20,49,13,20,35,24,8,10,58,26,48,1,4,3,,4,1,7,10,6,2,6,3,,,24,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,gf82wdzqavhxj3iazy4vgst1,E. García,Defender,0,93,530,62,175,113,44,49,84,,42,10,14,22,317,37,4,1,10,11,30,23,176,5,4,2,45,114,10,9,9,3,5,6,5,34,79,100,,,0,68,14,1,2,11,15,9,,5,3,5,14,18,4,10,11,10,7,6,26,7,20,1,2,,,2,2,7,3,2,1,3,1,1,,10,,2,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,78xbv9p7pgnppgoqhuxp3l7xm,U. García,Defender,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,4slj3b6m34m3txv9zv8seooyy,S. González,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,dh9uepuoe9cudkwnspfq3v4r9,J. Güémez,Midfielder,16,195,1511,151,608,465,97,130,264,5,4,20,47,30,824,186,,6,10,23,119,66,627,3,19,1,126,476,142,17,17,4,12,20,5,95,293,412,,,0,152,64,3,5,24,35,19,2,17,1,1,69,54,8,29,14,9,21,16,64,16,48,,3,2,,1,5,17,9,6,3,10,4,3,1,1,1,6,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,8d5lwscdz5zur929oo14pzvth,Léo Coelho,Defender,4,69,592,57,155,99,23,59,84,1,,9,14,18,251,69,2,2,10,10,28,22,161,3,11,,42,104,34,9,9,2,5,5,3,28,35,89,,,0,32,15,1,3,11,31,8,,7,4,7,11,34,5,16,25,16,3,23,37,6,14,,,,,,,1,5,4,3,4,1,1,,,,4,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,5z26irv4mcfunhwbzt4woai5m,J. Clemente,Midfielder,23,93,470,50,148,98,37,53,54,4,28,3,26,17,273,38,4,2,10,4,46,31,150,16,6,1,52,100,10,9,9,2,11,7,19,44,64,92,,,0,63,8,1,2,13,9,5,1,5,3,9,23,13,4,8,6,10,5,4,22,9,18,,2,,,2,,7,1,,6,2,1,,4,5,3,6,,1,,,,,,2,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,c37s3tox0mpaz9fvzxum774dl,A. Iniestra,Midfielder,6,14,257,11,94,83,5,20,24,,,6,7,5,120,64,1,1,10,7,7,10,97,1,4,,7,86,40,4,4,,,4,1,14,22,84,,,0,23,2,1,,4,6,3,,3,1,,10,6,2,2,3,3,3,3,10,2,7,,,,,,,,3,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,76a0p6bdffuxw4ogr6a1r86lm,R. Juárez,Defender,4,,1,,,,,,,,,,,,,,1,,10,,,,,,,,,,,1,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,c2tyovjvvyrt7fs89e4euz3hm,R. Lozano,Forward,17,94,602,31,81,50,28,67,34,5,4,6,27,6,217,17,4,3,10,7,19,45,87,16,9,2,44,56,9,12,12,7,16,10,19,46,49,54,1,0,0,27,2,1,,5,21,18,2,8,8,20,17,3,1,5,3,2,6,3,22,4,19,,10,1,,6,8,7,6,,3,1,,2,9,,2,5,,1,2,1,1,,2,,1,,,,,,,,,,4,,1,,,,,,,,,,,,,6,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,1xxg0aou3yp4zl9j64ztdm4fd,H. Mascorro,Midfielder,0,,1,,2,2,,1,,,,,,,3,,1,,10,,1,,2,,,,,2,1,1,1,,,,,1,2,2,,,0,1,,,,1,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Atlético de San Luis,2bzyvewvkmmwqtvzwt079o4mi,W. Mejía,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
