liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,San Jose Earthquakes,7yeopg7iwoxzhu5o98w8vzhzp,F. Affolter,Defender,3,,,,2.0,,,,2.0,,,,,22.0,14.0,10.0,,52.0,1.0,,,2.0,2.0,5.0,48.0,1.0,51.0,4.0,,,2.0,57.0,,38.0,3.0,3.0,,,,5.0,2.0,43.0,,,1.0,2.0,1.0,3.0,,63.0,2.0,,5.0,,,,7.0,4.0,90.0,20.0,1.0,,4.0,1.0,1.0,1.0,7.0,,1.0,56.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,Midfielder,26,,,,1.0,,,2.0,2.0,,1.0,,2.0,9.0,21.0,5.0,,33.0,2.0,,,3.0,,8.0,33.0,1.0,33.0,3.0,,,4.0,41.0,,12.0,,3.0,,1.0,,20.0,3.0,20.0,1.0,1.0,2.0,2.0,2.0,6.0,,53.0,2.0,1.0,13.0,,2.0,,6.0,,73.0,7.0,1.0,,4.0,,4.0,1.0,2.0,,,41.0,1.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,6ft1b49m92zwa7y7yqqprm5lh,H. Cummings,Defender,31,1.0,1.0,,18.0,4.0,6.0,,29.0,5.0,11.0,3.0,,295.0,164.0,199.0,,795.0,16.0,16.0,,28.0,21.0,125.0,714.0,29.0,778.0,65.0,,2.0,50.0,920.0,,631.0,44.0,51.0,7.0,12.0,54.0,46.0,44.0,50.0,3.0,,16.0,24.0,16.0,75.0,2.0,1123.0,26.0,3.0,139.0,,11.0,1.0,116.0,81.0,1392.0,380.0,16.0,,57.0,10.0,68.0,16.0,122.0,,23.0,897.0,,30.0,6.0,72.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,6736te1pno19jo5i82obbns2d,M. Eriksson,Forward,7,3.0,23.0,7.0,17.0,95.0,102.0,58.0,29.0,5.0,12.0,28.0,104.0,471.0,1016.0,305.0,34.0,1321.0,32.0,3.0,6.0,122.0,17.0,280.0,1234.0,14.0,1253.0,141.0,,,30.0,1601.0,6.0,348.0,70.0,175.0,30.0,68.0,22.0,339.0,124.0,77.0,3.0,,32.0,42.0,56.0,354.0,5.0,2241.0,50.0,5.0,516.0,34.0,18.0,57.0,316.0,87.0,2807.0,486.0,32.0,32.0,221.0,22.0,59.0,34.0,154.0,1.0,53.0,1525.0,28.0,7.0,,246.0,,,,90.0,2.0,8.0,43.0,25.0,14.0,,6.0,3.0,5.0,35.0,3.0,31.0,,,,7.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
USA_MLS,2019,San Jose Earthquakes,d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,Midfielder,10,2.0,36.0,10.0,19.0,73.0,135.0,129.0,28.0,4.0,9.0,48.0,165.0,499.0,718.0,113.0,29.0,909.0,30.0,,2.0,157.0,2.0,239.0,833.0,11.0,850.0,133.0,,,33.0,1148.0,2.0,235.0,16.0,171.0,76.0,28.0,9.0,304.0,131.0,62.0,3.0,,30.0,38.0,100.0,371.0,5.0,1932.0,43.0,7.0,595.0,54.0,30.0,65.0,304.0,76.0,2533.0,232.0,30.0,51.0,212.0,18.0,27.0,39.0,132.0,2.0,14.0,1087.0,21.0,7.0,5.0,288.0,,,,93.0,1.0,5.0,44.0,18.0,26.0,,3.0,3.0,9.0,30.0,12.0,30.0,5.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
USA_MLS,2019,San Jose Earthquakes,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,,,,2.0,,,,2.0,1.0,,,,3.0,5.0,3.0,,14.0,3.0,,,5.0,3.0,2.0,14.0,3.0,14.0,5.0,,,1.0,16.0,,9.0,5.0,7.0,,1.0,3.0,1.0,2.0,36.0,,3.0,3.0,,,1.0,,26.0,1.0,,3.0,,,,12.0,,39.0,9.0,,,1.0,1.0,1.0,3.0,2.0,,2.0,16.0,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,d744e265dva4ix71yuv8zzyt,C. Fierro,Forward,21,,1.0,,4.0,2.0,15.0,10.0,4.0,,,7.0,10.0,19.0,35.0,11.0,4.0,53.0,7.0,,,13.0,1.0,16.0,51.0,3.0,53.0,13.0,,,3.0,69.0,,19.0,3.0,15.0,1.0,7.0,1.0,18.0,12.0,52.0,,5.0,7.0,2.0,5.0,23.0,,129.0,3.0,2.0,39.0,1.0,1.0,5.0,28.0,2.0,225.0,21.0,2.0,2.0,15.0,,1.0,1.0,11.0,,2.0,69.0,,1.0,1.0,25.0,,,,1.0,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,6u7x9vpr7bkj7ma0yb8z1va7e,G. Fuentes,Midfielder,35,,,,,,,,,,,,,,,2.0,,2.0,1.0,,,,,2.0,2.0,,2.0,2.0,,,1.0,4.0,,2.0,,,1.0,1.0,,1.0,2.0,100.0,,1.0,1.0,,,1.0,,6.0,,,2.0,,,,2.0,,2.0,1.0,,,1.0,,1.0,,1.0,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,4ajhe29nxseyo6wqg3hjdghcl,A. Godoy,Midfielder,20,3.0,2.0,1.0,26.0,13.0,14.0,,39.0,8.0,13.0,1.0,,287.0,347.0,269.0,1.0,762.0,15.0,4.0,,72.0,24.0,95.0,680.0,29.0,721.0,98.0,,2.0,34.0,857.0,,415.0,36.0,84.0,6.0,29.0,20.0,116.0,74.0,50.0,4.0,,15.0,26.0,22.0,61.0,3.0,1058.0,28.0,1.0,130.0,,13.0,3.0,182.0,82.0,1344.0,185.0,15.0,5.0,71.0,22.0,24.0,37.0,104.0,,12.0,816.0,3.0,6.0,2.0,146.0,,,,,,2.0,,,,,,1.0,1.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,San Jose Earthquakes,43upuy8z3t6a3ku24z72q59pm,S. Haji,Midfielder,19,,,,,,7.0,2.0,,,,,2.0,6.0,14.0,4.0,,18.0,4.0,,,7.0,,5.0,18.0,,18.0,5.0,,,,23.0,,4.0,2.0,9.0,4.0,1.0,1.0,7.0,5.0,28.0,,4.0,4.0,1.0,,7.0,,39.0,1.0,,13.0,,,,14.0,,41.0,6.0,,3.0,4.0,,1.0,1.0,,,2.0,23.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
