liga,temporada,equipo,id,nombre,posicion,dorsal,Total Losses Of Possession,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Open Play Passes,Successful Open Play Passes,Unsuccessful Short Passes,Duels,Forward Passes,Corners Won,Throw Ins to Own Player,Goals Conceded Inside Box,Ground Duels lost,Unsuccessful Passes Own Half,Touches,Successful Passes Own Half,Substitute On,Penalty Goals Conceded,Index,Goals Conceded,Recoveries,Duels lost,Total Passes,Unsuccessful Crosses open play,Total Fouls Conceded,Yellow Cards,Unsuccessful Passes Opposition Half,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Appearances,Games Played,Unsuccessful Dribbles,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Crosses & Corners,Ground Duels,Successful Passes Opposition Half,Successful Short Passes,Home Goals,Away Goals,Winning Goal,Rightside Passes,Successful Long Passes,Goals Conceded Outside Box,Successful Launches,Total Tackles,Aerial Duels,Aerial Duels lost,Blocked Shots,Starts,Substitute Off,Total Touches In Opposition Box,Backward Passes,Unsuccessful Long Passes,Tackles Lost,Interceptions,Total Clearances,Unsuccessful Launches,Total Fouls Won,Aerial Duels won,Duels won,Tackles Won,Ground Duels won,Through balls,Successful Crosses & Corners,Handballs conceded,Last Man Tackle,Successful Crosses open play,Successful Dribbles,Key Passes (Attempt Assists),Foul Attempted Tackle,Blocks,Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Clean Sheets,Shots On Target ( inc goals ),Corners Taken (incl short corners),Throw Ins to Opposition Player,Unsuccessful Corners into Box,Total Shots,Left Foot Goals,Offsides,Goal Assists,Goals from Inside Box,Goals,Goals from Outside Box,Assists (Intentional),Hit Woodwork,Right Foot Goals,Penalties Taken,Successful Lay-offs,Unsuccessful lay-offs,Headed Goals,Penalty Goals,Foul Won Penalty,Second Goal Assists,GK Successful Distribution,Attempts from Set Pieces,Successful Corners into Box,Red Cards - 2nd Yellow,Penalties Conceded,Total Red Cards,Saves Made from Outside Box,Catches,Penalties Saved,Saves from Penalty,Saves made - parried,Punches,Saves Made,Penalties Faced,Saves Made from Inside Box,GK Unsuccessful Distribution,Drops,Overruns,Saves made - caught,Goal Kicks,Straight Red Cards,Penalties Off Target,Clearances Off the Line,Own Goal Scored,Goalkeeper Smother,Set Pieces Goals,Last Player Tackle,Crosses not Claimed
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,2evq6q7bx1aw8i5n7rt2yvdyi,I. Acero,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,7psi7pfvwt7kf6xlwrs35fwt1,C. Baeza,Midfielder,20,145.0,1441.0,103.0,741.0,641.0,71.0,171.0,278.0,6.0,5.0,18.0,68.0,33.0,985.0,310.0,,3.0,10.0,21.0,111.0,81.0,759.0,9.0,27.0,4.0,80.0,656.0,163.0,17.0,17.0,5.0,9.0,28.0,10.0,144.0,351.0,589.0,0.0,0.0,0.0,250.0,67.0,3.0,3.0,46.0,27.0,13.0,2.0,17.0,6.0,3.0,68.0,32.0,20.0,25.0,17.0,15.0,22.0,14.0,90.0,26.0,76.0,1.0,5.0,,,5.0,11.0,16.0,20.0,3.0,6.0,15.0,1.0,,1.0,,1.0,6.0,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,4tw8iakrfk289c87d1hezc2xh,M. Barbieri,Defender,6,73.0,588.0,67.0,249.0,189.0,25.0,64.0,135.0,,2.0,7.0,20.0,19.0,352.0,136.0,,1.0,10.0,9.0,29.0,34.0,269.0,,15.0,2.0,48.0,202.0,91.0,7.0,7.0,,,8.0,,31.0,66.0,171.0,0.0,0.0,0.0,32.0,31.0,2.0,7.0,6.0,33.0,14.0,1.0,7.0,2.0,5.0,11.0,42.0,2.0,7.0,30.0,19.0,5.0,19.0,30.0,4.0,11.0,,,,,,,3.0,10.0,6.0,2.0,6.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,b5557z8necef4bq85frnoyled,A. Canelo,Forward,25,172.0,1162.0,82.0,285.0,203.0,79.0,175.0,67.0,12.0,1.0,15.0,61.0,12.0,499.0,52.0,1.0,1.0,10.0,18.0,42.0,101.0,286.0,12.0,17.0,1.0,82.0,204.0,29.0,14.0,14.0,25.0,40.0,13.0,12.0,109.0,154.0,199.0,2.0,2.0,2.0,117.0,5.0,3.0,1.0,11.0,66.0,40.0,4.0,13.0,3.0,69.0,73.0,3.0,6.0,2.0,7.0,,28.0,26.0,74.0,5.0,48.0,1.0,2.0,2.0,,2.0,10.0,18.0,8.0,2.0,17.0,3.0,1.0,15.0,,,,32.0,,4.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,qsce60rnyzjufjqdvdvnouay,K. Castañeda,Midfielder,8,149.0,1062.0,84.0,473.0,393.0,66.0,128.0,137.0,11.0,3.0,12.0,44.0,17.0,709.0,144.0,7.0,2.0,10.0,14.0,53.0,68.0,496.0,15.0,13.0,3.0,98.0,412.0,111.0,18.0,18.0,5.0,17.0,30.0,31.0,97.0,277.0,380.0,0.0,0.0,0.0,150.0,32.0,2.0,1.0,21.0,31.0,24.0,10.0,11.0,7.0,19.0,98.0,18.0,13.0,8.0,3.0,2.0,20.0,7.0,60.0,8.0,53.0,1.0,9.0,,,6.0,14.0,19.0,8.0,1.0,19.0,16.0,,8.0,22.0,,11.0,27.0,,2.0,1.0,,,,1.0,1.0,,,10.0,2.0,,,2.0,1.0,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,85436l5up2xc6myludcmq2191,D. Chávez,Forward,0,46.0,365.0,25.0,87.0,62.0,23.0,54.0,27.0,1.0,3.0,5.0,25.0,7.0,162.0,26.0,9.0,1.0,10.0,5.0,16.0,36.0,87.0,2.0,14.0,3.0,20.0,62.0,13.0,10.0,10.0,5.0,10.0,9.0,2.0,37.0,36.0,59.0,1.0,1.0,0.0,27.0,3.0,,,7.0,17.0,11.0,1.0,1.0,,15.0,20.0,2.0,1.0,5.0,3.0,1.0,3.0,6.0,18.0,6.0,12.0,,,2.0,,,2.0,3.0,8.0,,6.0,7.0,,6.0,,,,12.0,1.0,2.0,,2.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,4mujfinx62nswqmlc3bmg9sve,O. Chávez,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Forward,7,79.0,575.0,26.0,74.0,48.0,25.0,99.0,23.0,6.0,2.0,11.0,37.0,2.0,218.0,20.0,10.0,1.0,10.0,13.0,17.0,57.0,90.0,3.0,14.0,1.0,27.0,64.0,21.0,16.0,16.0,15.0,22.0,4.0,3.0,65.0,44.0,60.0,0.0,0.0,0.0,19.0,4.0,2.0,,5.0,34.0,20.0,4.0,6.0,6.0,28.0,27.0,1.0,1.0,2.0,3.0,,11.0,14.0,42.0,4.0,28.0,,,,,,12.0,6.0,4.0,,14.0,3.0,,5.0,,,,19.0,,4.0,1.0,,,,,,,,6.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,8vxhwfz07ihux3wl7w6y3akq2,J. Gamboa,Forward,199,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,10.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2021-2022,Deportivo Toluca FC,3lkhc5em4d8fx4cebnoaszzyt,L. García,Goalkeeper,1,110.0,1038.0,105.0,127.0,93.0,1.0,6.0,222.0,,,12.0,,9.0,438.0,135.0,,2.0,10.0,14.0,119.0,,314.0,,1.0,2.0,96.0,209.0,49.0,13.0,13.0,,,,,1.0,74.0,105.0,0.0,0.0,0.0,43.0,104.0,2.0,16.0,,5.0,,,13.0,2.0,,,104.0,,,15.0,28.0,2.0,5.0,6.0,,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,15.0,8.0,1.0,1.0,7.0,7.0,37.0,3.0,21.0,46.0,,,1.0,,,,,,,,,
