liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Sporting Kansas City II,r0s1fyyxaswujpkrv0yupt78,S. Afrifa,Forward,30,,7.0,,1.0,8.0,2.0,,2.0,,4.0,2.0,,,1.0,,4.0,,17.0,,,2.0,,,,5.0,2.0,,,1.0,,,3.0,,1.0,12.0,1.0,,13.0,5.0,13.0,10.0,,13.0,18.0,,,,3.0,5.0,,,,1.0,,,2.0,1.0,2.0,6.0,5.0,,9.0,,1.0,,7.0,5.0,3.0,43.0,2.0,,,,1.0,18.0,7.0,13.0,5.0,,,,106.0,16.0,1.0,2.0,,,,,14.0,2.0,,,0.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,2gawx03wls5vwtlocjir3u7vu,M. Alexandre,Forward,90,2.0,51.0,1.0,7.0,23.0,11.0,,7.0,,14.0,4.0,4.0,,1.0,1.0,12.0,,94.0,1.0,,8.0,9.0,8.0,,16.0,14.0,,1.0,5.0,3.0,2.0,31.0,,8.0,135.0,8.0,,86.0,69.0,142.0,10.0,,143.0,194.0,,3.0,,8.0,23.0,2.0,31.0,2.0,8.0,3.0,8.0,11.0,5.0,14.0,37.0,52.0,,24.0,,1.0,13.0,38.0,49.0,44.0,340.0,2.0,3.0,5.0,,13.0,195.0,50.0,44.0,7.0,59.0,1.0,,672.0,62.0,3.0,3.0,2.0,,,,60.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,6.0,6.0,1.0,,1.0,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,4sw7pq7xhnf7pqii16lhtf7ro,H. Ališah,Midfielder,77,,60.0,1.0,,23.0,1.0,,2.0,,13.0,,4.0,,3.0,5.0,12.0,,60.0,2.0,,7.0,21.0,26.0,,2.0,10.0,,,3.0,26.0,,71.0,,9.0,186.0,16.0,3.0,74.0,9.0,198.0,10.0,2.0,202.0,251.0,,,,1.0,22.0,1.0,,1.0,,,,12.0,7.0,10.0,16.0,53.0,,36.0,,13.0,7.0,19.0,27.0,115.0,341.0,16.0,,12.0,,3.0,255.0,34.0,1.0,4.0,128.0,,7.0,578.0,55.0,3.0,1.0,,,,,39.0,2.0,,,0.0,,,,,,,,,,,,,,4.0,3.0,,,,1.0,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,35ds2xu43z6jccyhlr8jsomzu,B. Arellano,Midfielder,35,1.0,58.0,1.0,4.0,34.0,5.0,1.0,,1.0,15.0,,5.0,,1.0,,10.0,,74.0,1.0,3.0,5.0,12.0,,6.0,16.0,21.0,1.0,6.0,2.0,8.0,,74.0,,6.0,207.0,6.0,,109.0,68.0,209.0,10.0,4.0,213.0,248.0,,2.0,,7.0,30.0,5.0,1.0,,5.0,1.0,2.0,11.0,17.0,21.0,39.0,39.0,,35.0,,1.0,8.0,40.0,31.0,52.0,345.0,2.0,1.0,4.0,,5.0,252.0,30.0,11.0,6.0,106.0,,3.0,617.0,75.0,5.0,3.0,2.0,,,,73.0,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,4.0,16.0,,,1.0,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,cqmvrx028gh19yh8qh7w01y0a,R. Avila,Forward,99,3.0,74.0,,18.0,135.0,39.0,3.0,15.0,,38.0,4.0,40.0,,39.0,1.0,33.0,,274.0,8.0,,23.0,14.0,5.0,1.0,76.0,26.0,2.0,31.0,25.0,4.0,8.0,110.0,1.0,23.0,289.0,8.0,,201.0,141.0,244.0,10.0,2.0,297.0,353.0,,21.0,,34.0,59.0,5.0,2.0,16.0,32.0,8.0,23.0,39.0,65.0,26.0,143.0,110.0,1.0,155.0,3.0,20.0,52.0,182.0,106.0,82.0,847.0,59.0,9.0,11.0,,50.0,407.0,111.0,132.0,32.0,99.0,,,1881.0,337.0,16.0,16.0,3.0,,1.0,,278.0,15.0,5.0,4.0,2.0,,,,,,,,,,,2.0,1.0,,15.0,3.0,,,,,4.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,9jczt268kcld72pk5ho4xpzsa,J. Bartlett,Defender,16,,62.0,,1.0,21.0,4.0,1.0,5.0,,10.0,,10.0,,7.0,4.0,8.0,,71.0,,1.0,7.0,16.0,17.0,1.0,3.0,7.0,,,2.0,30.0,,82.0,,6.0,227.0,36.0,1.0,107.0,38.0,248.0,10.0,,263.0,299.0,,1.0,,1.0,20.0,2.0,23.0,2.0,3.0,,2.0,13.0,7.0,7.0,21.0,55.0,,25.0,1.0,4.0,12.0,28.0,25.0,136.0,430.0,11.0,,18.0,,5.0,318.0,45.0,7.0,1.0,156.0,1.0,16.0,630.0,53.0,7.0,2.0,,,,,42.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,a8ngovgs2qfu5udzb97kelg16,E. Bryant,Midfielder,39,2.0,170.0,,7.0,36.0,21.0,5.0,13.0,22.0,31.0,1.0,5.0,,7.0,2.0,30.0,1.0,229.0,2.0,42.0,12.0,27.0,4.0,67.0,27.0,25.0,2.0,8.0,7.0,33.0,5.0,157.0,3.0,11.0,449.0,44.0,,332.0,107.0,462.0,10.0,2.0,493.0,576.0,4.0,13.0,,6.0,74.0,1.0,5.0,2.0,29.0,3.0,14.0,15.0,10.0,25.0,49.0,118.0,2.0,46.0,4.0,10.0,9.0,56.0,85.0,177.0,856.0,17.0,5.0,13.0,3.0,21.0,611.0,155.0,36.0,11.0,185.0,,6.0,1178.0,102.0,4.0,7.0,24.0,,,,85.0,64.0,2.0,3.0,1.0,,,,,,,,,,,,,,9.0,13.0,,,,1.0,2.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,tvbjgz0zeq5irumgofxrko44,L. Christiano,Defender,89,2.0,286.0,,2.0,33.0,4.0,,,,31.0,1.0,4.0,1.0,19.0,6.0,28.0,,154.0,3.0,,13.0,37.0,33.0,,14.0,16.0,3.0,,9.0,65.0,,51.0,,12.0,505.0,45.0,9.0,204.0,40.0,531.0,10.0,2.0,550.0,652.0,,1.0,,8.0,48.0,3.0,24.0,3.0,5.0,,,21.0,7.0,16.0,35.0,123.0,,42.0,,9.0,12.0,54.0,58.0,296.0,851.0,28.0,,14.0,,12.0,673.0,86.0,11.0,5.0,348.0,2.0,22.0,1252.0,96.0,9.0,4.0,2.0,,,,68.0,,,,0.0,,,,,,,,,,,,,1.0,,3.0,5.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,1nnd0b4qwlni7tqot2n2st4yy,O. Cisneros,Midfielder,25,,18.0,,,10.0,1.0,,,,2.0,,2.0,,3.0,,2.0,,20.0,,,3.0,3.0,2.0,,10.0,5.0,,1.0,1.0,1.0,,6.0,,2.0,42.0,1.0,,21.0,18.0,43.0,10.0,,43.0,50.0,,,,5.0,5.0,,2.0,,2.0,,1.0,2.0,6.0,5.0,17.0,7.0,,10.0,,,3.0,20.0,6.0,8.0,90.0,3.0,,4.0,,2.0,50.0,4.0,,2.0,22.0,,1.0,190.0,30.0,,,,,,,27.0,,,,0.0,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Sporting Kansas City II,1yohdc0hkzkom8hlhw3rjfn8q,N. Clarke,Defender,33,5.0,112.0,,3.0,40.0,2.0,,21.0,,23.0,,8.0,,9.0,3.0,19.0,,166.0,4.0,,12.0,27.0,19.0,,19.0,18.0,,1.0,9.0,30.0,,62.0,,10.0,333.0,20.0,4.0,202.0,75.0,340.0,10.0,2.0,353.0,433.0,,3.0,,12.0,61.0,4.0,86.0,2.0,3.0,,,20.0,16.0,18.0,43.0,93.0,,51.0,,11.0,16.0,52.0,63.0,197.0,728.0,20.0,,18.0,,23.0,446.0,87.0,9.0,4.0,156.0,1.0,11.0,1063.0,103.0,10.0,2.0,5.0,,,,83.0,21.0,,,0.0,,,,,,,,,,,,,,5.0,6.0,15.0,,,,,,,,,,,,,
