liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Columbus Crew,33l6xyx4nhswaphl9ha38yx9l,L. Abubakar,Defender,17,3.0,4.0,,22.0,5.0,20.0,,38.0,7.0,16.0,6.0,,216.0,193.0,166.0,6.0,631.0,23.0,28.0,,38.0,45.0,122.0,566.0,31.0,621.0,95.0,,3.0,46.0,753.0,,438.0,87.0,80.0,2.0,10.0,152.0,52.0,50.0,63.0,6.0,,23.0,32.0,9.0,76.0,5.0,1089.0,36.0,,138.0,2.0,6.0,10.0,175.0,65.0,2070.0,319.0,23.0,,54.0,12.0,68.0,27.0,112.0,,42.0,739.0,,38.0,9.0,88.0,,,,,1.0,4.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2019,Columbus Crew,1hl59djjogr15wtdp8xvages5,D. Accam,Forward,29,3.0,12.0,3.0,9.0,9.0,76.0,9.0,15.0,1.0,6.0,14.0,9.0,34.0,122.0,67.0,8.0,159.0,23.0,2.0,6.0,81.0,6.0,55.0,157.0,3.0,159.0,59.0,,,16.0,214.0,6.0,37.0,16.0,91.0,25.0,14.0,7.0,60.0,53.0,88.0,,11.0,23.0,13.0,22.0,48.0,1.0,450.0,17.0,9.0,152.0,10.0,9.0,20.0,150.0,2.0,1001.0,53.0,12.0,26.0,42.0,12.0,13.0,22.0,43.0,5.0,10.0,214.0,9.0,7.0,1.0,134.0,,,,,,4.0,,,,,,,2.0,,8.0,4.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Columbus Crew,cbw92qrdwycht8nkkdu4j4kph,H. Afful,Defender,25,1.0,8.0,2.0,16.0,16.0,24.0,42.0,28.0,3.0,12.0,167.0,42.0,407.0,370.0,39.0,6.0,752.0,22.0,6.0,,39.0,15.0,194.0,680.0,41.0,735.0,67.0,,1.0,57.0,946.0,,389.0,34.0,58.0,10.0,15.0,36.0,169.0,52.0,52.0,3.0,,22.0,23.0,30.0,179.0,3.0,1450.0,25.0,1.0,322.0,10.0,11.0,14.0,125.0,72.0,1905.0,331.0,22.0,7.0,115.0,9.0,79.0,13.0,157.0,,19.0,928.0,2.0,43.0,11.0,91.0,,,,,29.0,2.0,7.0,,7.0,,,,1.0,,1.0,5.0,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Columbus Crew,41f989ipi6hbenabbwpioiyuh,L. Argudo,Midfielder,2,,6.0,3.0,12.0,7.0,49.0,9.0,20.0,1.0,8.0,13.0,9.0,97.0,221.0,102.0,11.0,328.0,21.0,1.0,1.0,91.0,3.0,63.0,311.0,14.0,327.0,65.0,,1.0,19.0,391.0,1.0,111.0,12.0,100.0,28.0,14.0,6.0,111.0,62.0,80.0,3.0,11.0,21.0,16.0,24.0,53.0,,657.0,18.0,7.0,163.0,12.0,13.0,17.0,165.0,17.0,1062.0,81.0,10.0,29.0,55.0,9.0,8.0,15.0,71.0,1.0,9.0,390.0,3.0,3.0,1.0,153.0,,,,,2.0,2.0,4.0,,4.0,,,,2.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Columbus Crew,6owku7imlvbqlcsd43apzokid,Robinho,Forward,18,1.0,13.0,2.0,27.0,11.0,86.0,21.0,44.0,,17.0,8.0,26.0,84.0,252.0,138.0,11.0,365.0,25.0,,,137.0,4.0,79.0,361.0,15.0,361.0,120.0,,,17.0,444.0,,118.0,12.0,145.0,54.0,18.0,2.0,153.0,116.0,100.0,1.0,9.0,25.0,16.0,44.0,88.0,1.0,893.0,18.0,12.0,277.0,21.0,24.0,24.0,265.0,4.0,1322.0,69.0,16.0,52.0,76.0,10.0,3.0,20.0,116.0,,8.0,440.0,8.0,,,253.0,,,,6.0,2.0,2.0,5.0,,5.0,,,,2.0,5.0,1.0,15.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Columbus Crew,c749lw8agh1uzwt0i70gw2hg5,J. Bendik,Goalkeeper,1,,,,,,,,,,,,,20.0,15.0,31.0,,97.0,6.0,,,,3.0,47.0,74.0,1.0,54.0,5.0,,,8.0,144.0,,82.0,3.0,,,2.0,7.0,,2.0,36.0,1.0,,6.0,11.0,,39.0,,194.0,12.0,,48.0,,,,5.0,23.0,540.0,93.0,6.0,,,,47.0,,43.0,,,77.0,,27.0,6.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,14.0,2.0,4.0,1.0,,1.0,,14.0,6.0,,,59.0,8.0,,5.0,1.0,,,,,,,,
USA_MLS,2019,Columbus Crew,8i548jt5cee1vc5woeh5zmmz9,R. Clark,Midfielder,13,1.0,,,7.0,3.0,2.0,1.0,14.0,,7.0,,1.0,53.0,85.0,57.0,3.0,157.0,7.0,1.0,,11.0,7.0,34.0,146.0,14.0,155.0,31.0,,,15.0,191.0,,72.0,11.0,15.0,3.0,7.0,4.0,16.0,24.0,100.0,,3.0,7.0,8.0,12.0,20.0,,274.0,8.0,2.0,52.0,1.0,6.0,3.0,46.0,11.0,361.0,65.0,4.0,1.0,25.0,4.0,9.0,6.0,29.0,,4.0,189.0,,3.0,,35.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Columbus Crew,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,,,,6.0,1.0,8.0,,10.0,5.0,4.0,,,97.0,110.0,63.0,3.0,324.0,12.0,9.0,,17.0,18.0,73.0,279.0,8.0,314.0,35.0,,,24.0,397.0,,214.0,30.0,29.0,,8.0,31.0,25.0,17.0,21.0,2.0,3.0,12.0,14.0,3.0,49.0,,486.0,15.0,,82.0,1.0,1.0,3.0,64.0,45.0,881.0,212.0,9.0,1.0,35.0,6.0,38.0,11.0,42.0,,12.0,387.0,,16.0,7.0,34.0,,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Columbus Crew,efr6uboj041gcgi2qxm0pa5be,L. Díaz,Midfielder,18,1.0,9.0,3.0,5.0,10.0,29.0,30.0,7.0,1.0,2.0,6.0,30.0,65.0,89.0,11.0,6.0,111.0,13.0,,2.0,38.0,2.0,38.0,109.0,4.0,110.0,38.0,,,12.0,149.0,2.0,29.0,14.0,50.0,13.0,17.0,,46.0,36.0,89.0,2.0,4.0,13.0,6.0,17.0,56.0,1.0,306.0,8.0,4.0,110.0,14.0,5.0,15.0,88.0,2.0,797.0,27.0,9.0,12.0,29.0,3.0,9.0,10.0,41.0,1.0,12.0,148.0,6.0,6.0,,74.0,,,,1.0,,2.0,7.0,,7.0,,,1.0,3.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Columbus Crew,9dba8to216upd49xlir2i4d05,W. Francis,Defender,14,,,,29.0,5.0,6.0,29.0,37.0,3.0,8.0,120.0,29.0,24.0,279.0,264.0,2.0,517.0,17.0,3.0,,51.0,23.0,128.0,492.0,28.0,512.0,76.0,,,52.0,645.0,,247.0,55.0,83.0,6.0,10.0,27.0,104.0,53.0,46.0,2.0,1.0,17.0,15.0,25.0,105.0,4.0,1018.0,18.0,2.0,216.0,7.0,13.0,2.0,159.0,25.0,1383.0,253.0,16.0,5.0,93.0,13.0,35.0,23.0,76.0,,32.0,640.0,,17.0,8.0,104.0,,,,,36.0,3.0,9.0,,9.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
