liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Opposition Player,Offsides,Goals,Right Foot Goals,Yellow Cards,Successful Corners into Box,Left Foot Goals,Foul Won Penalty,Handballs conceded,Goals from Inside Box,Penalties Taken,Penalty Goals,Penalties Conceded,Total Red Cards,Straight Red Cards,Unsuccessful lay-offs,Headed Goals,Saves Made,GK Successful Distribution,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Clearances Off the Line,Penalty Goals Conceded,Winning Goal,Times Tackled,Overruns,Own Goal Scored,Second Goal Assists,Home Goals,Away Goals,Saves from Penalty,Penalties Saved,Goal Kicks,Goals from Outside Box,Goalkeeper Smother,Crosses not Claimed,Red Cards - 2nd Yellow,Set Pieces Goals,Last Player Tackle,Penalties Off Target,Other Goals
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,wt6r7uro82udc351pgwm4n9x,J. Canales,Goalkeeper,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,8jp6nvvgl9fus56cgigumoct1,C. Cercado,Defender,2,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,33,17.0,1361.0,7.0,,10.0,1.0,316.0,12.0,102.0,5.0,172.0,5.0,20.0,11.0,11.0,3.0,8.0,164.0,81.0,37.0,52.0,320.0,8.0,34.0,21.0,242.0,20.0,23.0,72.0,77.0,9.0,77.0,3.0,66.0,16.0,32.0,12.0,588.0,,16.0,18.0,3.0,179.0,84.0,34.0,10.0,94.0,12.0,,6.0,5.0,36.0,1.0,14.0,188.0,3.0,23.0,17.0,16.0,,1.0,2.0,86.0,57.0,245.0,248.0,9.0,1.0,2.0,1.0,33.0,94.0,4.0,4.0,93.0,1.0,4.0,3.0,2.0,3.0,,1.0,,4.0,2.0,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,41.0,4.0,,,1.0,2.0,,,,1.0,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,8lf4x4p8wunu2bxph9fgk5g45,G. Cortéz,Midfielder,11,,81.0,,7.0,,,58.0,1.0,9.0,2.0,39.0,,1.0,1.0,3.0,,2.0,13.0,14.0,1.0,8.0,60.0,,,3.0,45.0,3.0,6.0,9.0,20.0,2.0,8.0,2.0,4.0,,1.0,2.0,85.0,4.0,7.0,,,8.0,19.0,2.0,10.0,6.0,3.0,5.0,6.0,,2.0,,1.0,10.0,,3.0,1.0,7.0,1.0,,,2.0,12.0,50.0,51.0,2.0,,,,,4.0,1.0,2.0,6.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,em31io8siplg24cxtflbmdz2t,F. Crisanto,Defender,6,16.0,897.0,54.0,,,3.0,240.0,3.0,56.0,1.0,97.0,8.0,19.0,6.0,1.0,3.0,11.0,128.0,96.0,13.0,31.0,242.0,1.0,12.0,6.0,181.0,14.0,1.0,50.0,6.0,,51.0,1.0,41.0,10.0,15.0,15.0,458.0,,10.0,5.0,2.0,58.0,93.0,3.0,10.0,43.0,,,11.0,1.0,12.0,13.0,9.0,82.0,26.0,17.0,16.0,10.0,,,,28.0,87.0,190.0,192.0,24.0,2.0,1.0,,11.0,39.0,2.0,9.0,30.0,14.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,15.0,9.0,,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,5av0x4no7v8epor7wm4ss371m,A. Cruz,Defender,18,28.0,1530.0,132.0,,,3.0,458.0,9.0,121.0,15.0,221.0,14.0,30.0,13.0,2.0,3.0,18.0,203.0,181.0,25.0,57.0,474.0,,12.0,9.0,365.0,22.0,3.0,87.0,144.0,15.0,106.0,1.0,75.0,17.0,30.0,23.0,895.0,20.0,17.0,5.0,5.0,101.0,199.0,7.0,10.0,64.0,1.0,,22.0,7.0,11.0,19.0,5.0,138.0,41.0,25.0,42.0,17.0,11.0,,,56.0,10.0,372.0,387.0,37.0,4.0,,,18.0,74.0,7.0,20.0,45.0,18.0,2.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,31.0,2.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,97vrjinvy1eqoqqmsdvuyl7th,A. Duarte,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,batxecrgxqbwz4ixi9zqgaezu,R. Durán,Forward,17,6.0,159.0,,2.0,1.0,,42.0,2.0,14.0,3.0,31.0,,,,1.0,,3.0,19.0,13.0,1.0,1.0,42.0,3.0,2.0,1.0,40.0,3.0,3.0,1.0,2.0,5.0,9.0,1.0,6.0,3.0,2.0,,74.0,2.0,5.0,,,11.0,11.0,14.0,10.0,5.0,2.0,,1.0,3.0,1.0,2.0,1.0,16.0,,3.0,8.0,5.0,2.0,,1.0,8.0,15.0,41.0,41.0,5.0,,1.0,,1.0,11.0,,1.0,3.0,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.0,5.0,2.0,,,0.0,1.0,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,4,6.0,705.0,,7.0,2.0,3.0,254.0,2.0,36.0,,123.0,3.0,12.0,9.0,3.0,2.0,8.0,66.0,101.0,13.0,27.0,263.0,6.0,12.0,5.0,199.0,7.0,4.0,39.0,62.0,2.0,35.0,1.0,16.0,8.0,14.0,10.0,379.0,,15.0,8.0,9.0,52.0,86.0,6.0,10.0,42.0,1.0,,25.0,,8.0,16.0,3.0,76.0,22.0,9.0,6.0,15.0,,,,26.0,79.0,215.0,224.0,24.0,1.0,,2.0,7.0,34.0,6.0,10.0,26.0,,1.0,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2018-2019,CF Lobos de la BUAP,8komw6m5409xpiv6wil1091p1,R. Godínez,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
