liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Rio Grande Valley FC Toros,9qjtctagf147jg0c5mk53bb9x,E. Alexander,Midfielder,44,,64.0,,,43.0,4.0,16.0,,1.0,,,2.0,3.0,25.0,2.0,2.0,44.0,,34.0,1.0,3.0,15.0,,1.0,,3.0,1.0,,2.0,49.0,1.0,,5.0,9.0,10.0,4.0,7.0,,,7.0,1.0,1.0,,1.0,1.0,16.0,40.0,41.0,2.0,,1.0,3.0,1.0,,4.0,,,,,,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,5i2pjvl7len68g2yksk3yh1pl,Borja Angoitia,Goalkeeper,1,,1260.0,,27.0,256.0,,54.0,77.0,155.0,,6.0,,162.0,250.0,,2.0,461.0,,199.0,17.0,157.0,88.0,,135.0,,129.0,14.0,,22.0,596.0,14.0,,4.0,280.0,10.0,6.0,105.0,2.0,,8.0,12.0,23.0,,14.0,2.0,93.0,192.0,304.0,4.0,2.0,,2.0,,1.0,2.0,140.0,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,,,,,,,,,40.0,,,,12.0,19.0,11.0,21.0,4.0,49.0,,,,,,,,,,,,1.0,,1.0,,,0.0,,127.0,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,ebh95993u94sp1c6280o6vnxl,L. Ayala,Defender,20,,372.0,25.0,2.0,152.0,31.0,50.0,9.0,20.0,6.0,1.0,1.0,60.0,76.0,11.0,15.0,159.0,3.0,119.0,7.0,35.0,59.0,,21.0,11.0,20.0,4.0,10.0,14.0,255.0,7.0,1.0,29.0,63.0,10.0,26.0,5.0,7.0,1.0,36.0,5.0,8.0,,7.0,9.0,6.0,118.0,124.0,7.0,1.0,11.0,10.0,,7.0,20.0,,3.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,cf3778z7xyhfip2mnhxymgiqx,J. Bilyeu,Defender,12,36.0,2319.0,130.0,12.0,1112.0,101.0,417.0,65.0,143.0,18.0,7.0,30.0,467.0,392.0,54.0,194.0,1135.0,17.0,723.0,40.0,337.0,390.0,15.0,297.0,50.0,134.0,26.0,49.0,76.0,1694.0,27.0,14.0,108.0,584.0,10.0,105.0,75.0,5.0,6.0,176.0,78.0,47.0,36.0,27.0,41.0,60.0,778.0,798.0,68.0,4.0,44.0,71.0,10.0,63.0,67.0,,1.0,1.0,1.0,,11.0,4.0,13.0,1.0,8.0,17.0,,4.0,,9.0,33.0,4.0,10.0,38.0,1.0,,1.0,,,,11.0,1.0,1.0,,1.0,,5.0,1.0,8.0,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,9.0,4.0,1.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,58t051kyiko3imm429rqsn5rd,E. Bird,Midfielder,34,27.0,2552.0,8.0,2.0,1183.0,210.0,528.0,12.0,61.0,13.0,8.0,16.0,441.0,421.0,61.0,222.0,1226.0,59.0,864.0,36.0,283.0,298.0,30.0,253.0,,173.0,29.0,38.0,57.0,1637.0,29.0,1.0,252.0,364.0,10.0,139.0,79.0,43.0,11.0,288.0,15.0,44.0,27.0,29.0,133.0,354.0,903.0,943.0,36.0,6.0,47.0,149.0,14.0,28.0,119.0,,,56.0,4.0,2.0,6.0,6.0,15.0,2.0,16.0,32.0,1.0,9.0,1.0,29.0,79.0,17.0,6.0,20.0,7.0,1.0,3.0,5.0,6.0,13.0,9.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,1.0,,,1.0,,,3.0,2.0,,,,,54.0,3.0,2.0,2.0,1.0,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,1yetkxk3rdp97oqmer78zlvbp,C. Botero,Defender,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,1612zaoj1lx3v08ko4tdl1vxl,C. Brown,Goalkeeper,24,,1080.0,,18.0,124.0,,36.0,53.0,120.0,,2.0,,129.0,126.0,1.0,2.0,284.0,,98.0,10.0,122.0,48.0,,106.0,,105.0,12.0,,16.0,409.0,12.0,,3.0,189.0,10.0,10.0,64.0,4.0,,10.0,7.0,12.0,,12.0,,47.0,87.0,162.0,7.0,5.0,,,1.0,,3.0,115.0,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,35.0,,3.0,1.0,9.0,13.0,19.0,20.0,2.0,44.0,,,,,,,,,,,,1.0,,,,,0.0,,98.0,,1.0,1.0,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,7tmc8hrkee4lo05qa26i7e5zp,M. Carducci,Goalkeeper,0,,540.0,,1.0,99.0,,8.0,12.0,38.0,1.0,1.0,,40.0,112.0,1.0,2.0,160.0,,98.0,14.0,40.0,45.0,,31.0,,42.0,6.0,1.0,9.0,208.0,6.0,,1.0,71.0,10.0,1.0,22.0,,,1.0,3.0,15.0,,6.0,,44.0,80.0,120.0,,,1.0,,,1.0,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,2.0,,5.0,2.0,6.0,9.0,,13.0,,,,,,,,,,,,3.0,,2.0,,,0.0,,44.0,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,boikvurf3t5v7rteeu92o8s89,R. Casner,Midfielder,11,27.0,1687.0,7.0,,547.0,177.0,323.0,2.0,17.0,15.0,5.0,15.0,262.0,167.0,21.0,71.0,561.0,13.0,459.0,31.0,88.0,168.0,17.0,110.0,2.0,98.0,17.0,33.0,19.0,913.0,28.0,2.0,168.0,119.0,10.0,77.0,14.0,37.0,31.0,186.0,4.0,36.0,41.0,28.0,94.0,97.0,462.0,473.0,18.0,,12.0,109.0,9.0,7.0,74.0,,11.0,16.0,3.0,3.0,17.0,2.0,9.0,8.0,16.0,23.0,,14.0,,9.0,62.0,14.0,6.0,3.0,,,2.0,1.0,1.0,14.0,13.0,8.0,21.0,1.0,,11.0,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,4.0,1.0,1.0,,,,,70.0,2.0,1.0,2.0,0.0,,,,,,
USA_USL_Championship,2017,Rio Grande Valley FC Toros,79xw5l1zq2huxdmeod9t19nmd,J. Escalante,Midfielder,23,42.0,1570.0,12.0,,310.0,74.0,166.0,4.0,15.0,20.0,5.0,12.0,249.0,89.0,19.0,68.0,320.0,26.0,220.0,22.0,83.0,95.0,16.0,126.0,2.0,49.0,21.0,38.0,17.0,676.0,21.0,,168.0,60.0,10.0,78.0,17.0,36.0,37.0,184.0,5.0,27.0,60.0,21.0,94.0,91.0,230.0,237.0,16.0,1.0,16.0,106.0,3.0,11.0,74.0,,,10.0,4.0,,18.0,2.0,17.0,15.0,20.0,36.0,1.0,6.0,,10.0,60.0,19.0,12.0,4.0,1.0,2.0,3.0,2.0,1.0,10.0,19.0,6.0,19.0,1.0,4.0,10.0,1.0,,1.0,,,,,,,,,,,,,,3.0,,3.0,1.0,,1.0,,,,59.0,2.0,2.0,2.0,1.0,,,,,,
