liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Launches,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Shots Off Target (inc woodwork),Foul Attempted Tackle,Blocks,Goal Assists,Through balls,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Penalties Off Target,Foul Won Penalty,Hit Woodwork,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Clean Sheets,Drops,Penalties Faced,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Headed Goals,Clearances Off the Line,Straight Red Cards,Second Goal Assists,Penalty Goals Conceded,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Last Man Tackle,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2018,Portland Timbers 2,9sikm3npb6t3adk1dsad7omvp,V. Andriuškevičius,Defender,5,2.0,,221.0,16.0,1.0,,113.0,1.0,27.0,,50.0,4.0,2.0,7.0,1.0,,,31.0,41.0,2.0,,18.0,116.0,4.0,6.0,,88.0,,1.0,25.0,,32.0,,18.0,1.0,1.0,8.0,4.0,2.0,9.0,159.0,,4.0,9.0,,54.0,1.0,10.0,8.0,,,3.0,,,6.0,2.0,15.0,8.0,,,2.0,4.0,,1.0,7.0,3.0,88.0,91.0,6.0,2.0,7.0,,4.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,
USA_USL_Championship,2018,Portland Timbers 2,9vw8izvdgvl9afa5cjwrrx2lm,C. Anguiano,Midfielder,66,2.0,,464.0,1.0,,,164.0,,36.0,,88.0,1.0,1.0,8.0,,,4.0,53.0,46.0,4.0,,26.0,168.0,3.0,10.0,5.0,130.0,10.0,2.0,34.0,,47.0,5.0,30.0,,,31.0,5.0,5.0,6.0,222.0,,9.0,40.0,,46.0,6.0,10.0,23.0,,,4.0,,13.0,1.0,2.0,45.0,1.0,10.0,,2.0,9.0,,1.0,18.0,39.0,130.0,134.0,5.0,4.0,22.0,,5.0,22.0,4.0,4.0,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,5.0,,,0.0,
USA_USL_Championship,2018,Portland Timbers 2,4ad2o4s96o9lnwn0h4m4mpgb9,V. Arboleda,Forward,19,18.0,4.0,1157.0,18.0,,7.0,259.0,19.0,66.0,9.0,146.0,1.0,3.0,6.0,14.0,2.0,10.0,212.0,53.0,25.0,,64.0,260.0,2.0,23.0,44.0,185.0,11.0,23.0,70.0,,79.0,7.0,80.0,4.0,4.0,72.0,12.0,29.0,8.0,590.0,1.0,15.0,187.0,,60.0,76.0,10.0,90.0,14.0,,5.0,9.0,12.0,9.0,39.0,206.0,3.0,13.0,1.0,18.0,15.0,,1.0,106.0,55.0,189.0,190.0,19.0,22.0,116.0,3.0,9.0,81.0,3.0,5.0,9.0,12.0,,2.0,,1.0,,,,,,,,,,,6.0,,,1.0,2.0,7.0,,,6.0,,,,,,,,,,,1.0,,,,,,69.0,4.0,3.0,1.0,
USA_USL_Championship,2018,Portland Timbers 2,6qmzaju2rlnvj46dvycvalrkl,D. Asprilla,Forward,27,10.0,4.0,463.0,3.0,,2.0,194.0,5.0,51.0,,105.0,3.0,1.0,4.0,5.0,1.0,33.0,109.0,45.0,10.0,,43.0,197.0,2.0,10.0,11.0,149.0,3.0,15.0,47.0,,44.0,8.0,52.0,4.0,,29.0,6.0,14.0,5.0,341.0,,6.0,55.0,,62.0,36.0,10.0,50.0,6.0,,1.0,,8.0,23.0,11.0,111.0,6.0,4.0,,10.0,6.0,,,28.0,40.0,147.0,150.0,56.0,8.0,61.0,2.0,5.0,27.0,,5.0,9.0,5.0,,1.0,2.0,4.0,,,,,,,,,,,2.0,,1.0,,1.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,17.0,2.0,0.0,2.0,
USA_USL_Championship,2018,Portland Timbers 2,8u8lde31ao6odpe4xetifykt1,J. Attinella,Goalkeeper,1,,,90.0,,2.0,,15.0,,,,6.0,10.0,,19.0,,,,19.0,12.0,,,,37.0,,,,9.0,,,19.0,,2.0,,17.0,,,12.0,1.0,,2.0,46.0,,1.0,,,29.0,,10.0,,,,9.0,,,,,,,,,,1.0,,,,6.0,10.0,18.0,,,,,,,,,,,,,,,4.0,13.0,,,,1.0,1.0,3.0,,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,15.0
USA_USL_Championship,2018,Portland Timbers 2,2ctjr7ezhy5er14sdnos80y51,J. Barmby,Midfielder,23,47.0,5.0,1989.0,21.0,4.0,6.0,869.0,23.0,222.0,31.0,473.0,19.0,6.0,63.0,8.0,6.0,21.0,429.0,226.0,21.0,,173.0,904.0,7.0,24.0,16.0,615.0,24.0,29.0,236.0,16.0,192.0,34.0,280.0,13.0,1.0,103.0,23.0,35.0,36.0,1309.0,47.0,25.0,146.0,,308.0,62.0,10.0,60.0,22.0,4.0,53.0,15.0,15.0,8.0,20.0,175.0,9.0,30.0,5.0,80.0,25.0,25.0,1.0,94.0,182.0,643.0,668.0,29.0,15.0,115.0,6.0,17.0,52.0,2.0,28.0,7.0,10.0,2.0,3.0,8.0,1.0,,,,,,,,,,,1.0,,1.0,1.0,2.0,6.0,3.0,3.0,4.0,,,,,,,,,,,1.0,,,,,,52.0,3.0,3.0,0.0,
USA_USL_Championship,2018,Portland Timbers 2,2giowiodzndu5m2gwn79iiui1,L. Batista,Defender,98,24.0,2.0,1331.0,90.0,8.0,1.0,523.0,6.0,101.0,2.0,186.0,37.0,1.0,52.0,11.0,3.0,17.0,257.0,241.0,38.0,,59.0,536.0,2.0,22.0,18.0,395.0,15.0,5.0,111.0,,177.0,4.0,88.0,1.0,67.0,80.0,13.0,29.0,47.0,987.0,,23.0,119.0,,240.0,15.0,10.0,102.0,3.0,,30.0,2.0,10.0,39.0,17.0,175.0,63.0,18.0,1.0,24.0,23.0,,,56.0,18.0,414.0,425.0,56.0,30.0,73.0,8.0,36.0,63.0,10.0,1.0,2.0,7.0,4.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,5.0,,,,,1.0,1.0,,,,,1.0,,,,,,27.0,0.0,1.0,0.0,
USA_USL_Championship,2018,Portland Timbers 2,3n1x0x4dlcl53f0z5l0r9zso9,G. Calixtro,Forward,91,,,11.0,2.0,,,3.0,,2.0,,3.0,,,,,,,1.0,1.0,,,,4.0,,,,4.0,,,,,1.0,,,,,,,,,8.0,,3.0,,,1.0,1.0,10.0,,,,,,,,,,,,,,3.0,,,,,3.0,4.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Portland Timbers 2,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,,,45.0,,,,34.0,,,,18.0,,,,1.0,,2.0,4.0,14.0,1.0,,3.0,35.0,1.0,2.0,,29.0,1.0,1.0,3.0,,8.0,,1.0,,,1.0,1.0,1.0,2.0,42.0,,1.0,4.0,,11.0,2.0,10.0,6.0,,,3.0,,2.0,4.0,,10.0,1.0,1.0,,,1.0,,,2.0,16.0,31.0,32.0,6.0,1.0,4.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
USA_USL_Championship,2018,Portland Timbers 2,d6vfmln3oxuel34y15hnp8bft,T. Conechny,Forward,19,1.0,,151.0,3.0,,1.0,69.0,2.0,14.0,,45.0,,1.0,1.0,3.0,,2.0,30.0,11.0,1.0,,13.0,70.0,1.0,2.0,2.0,51.0,4.0,4.0,14.0,,9.0,4.0,15.0,1.0,,7.0,2.0,7.0,2.0,102.0,2.0,2.0,17.0,,18.0,3.0,10.0,6.0,1.0,,5.0,,1.0,2.0,2.0,21.0,,4.0,1.0,3.0,2.0,2.0,,13.0,29.0,55.0,56.0,4.0,1.0,15.0,,,4.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,0.0,
