matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga,source
Preliminary Round,e9tsf466pdbfflwslhlvs9gyc,Cuba,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/m49kr6rapkqh6zbqdm01w3sj,Trinidad,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/8vxfv3p9ff60t5v4mm1t5si4s,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/e9tsf466pdbfflwslhlvs9gyc,21/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,eaeyjk5eisgets2tfumm7em1g,Suriname,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/165simty2guc4l2fb7zbrlg9m,Martinique,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/40tyvoz1vs7drd192u010oiqr,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/eaeyjk5eisgets2tfumm7em1g,21/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,e7egytpr2h5gygbh1nj81xtsk,Belize,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/ad06y2rz0lcrn6dsone4cl4g5,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/bfgqfm4qa3mal7fll74wd04mu,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/e7egytpr2h5gygbh1nj81xtsk,22/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,e82mvk22ys02skpmfz4gk1btg,St. Vincent,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/8yhjl13p7luh3v905btbvz42t,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/e82mvk22ys02skpmfz4gk1btg,22/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,e8nhdjqcpwj79k93lsvgasidw,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/88ca766nh0ae9i9kpvwubxpzp,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/6ngz19ekzqqufux1sswnhzlsw,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/e8nhdjqcpwj79k93lsvgasidw,22/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,e98mnjf2cpcaaqmfn7rnpkwes,Guyana,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/bvo5fwy7p1zrkdy5gbcnrx9ed,Guatemala,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/a4wu0pabb2b7r8ik6gs0w1o28,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/e98mnjf2cpcaaqmfn7rnpkwes,22/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,eb00z21fxn6xlhxii6ybslrf8,Guadeloupe,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/42pfckeuruxqitnr7kxd9436x,Nicaragua,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/8tdrk99ukper6iqqutevwqech,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/eb00z21fxn6xlhxii6ybslrf8,22/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,ebmcxweiubs4f2qrrc7k0251w,Costa Rica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/bfgqfm4qa3mal7fll74wd04mu,Belize,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/ad06y2rz0lcrn6dsone4cl4g5,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/ebmcxweiubs4f2qrrc7k0251w,26/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,ec1evnz5qhsa0dzszzm7242z8,Jamaica,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/8yhjl13p7luh3v905btbvz42t,St. Vincent,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/gwppyn5uw8dho14c6gx3arj5,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/ec1evnz5qhsa0dzszzm7242z8,26/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
Preliminary Round,ecgbwy1t35l07s9jrom5le13o,Honduras,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/6ngz19ekzqqufux1sswnhzlsw,Bermuda,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/teams/view/88ca766nh0ae9i9kpvwubxpzp,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-qualification-2025-usa-canada/9pbzvxnd73ixn9vragqdsbj84/match/view/ecgbwy1t35l07s9jrom5le13o,26/03/2025,2025 USA - Canada,Concacaf_Concacaf_Gold_Cup_Qualification,results
