liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Indy Eleven,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,Forward,22,3.0,1.0,30.0,9.0,,1.0,1.0,8.0,,,1.0,15.0,10.0,11.0,2.0,22.0,1.0,196.0,12.0,33.0,25.0,15.0,2.0,10.0,1.0,1.0,,45.0,79.0,33.0,1.0,5.0,13.0,5.0,1.0,32.0,11.0,1.0,,5.0,1.0,1.0,4.0,4.0,12.0,,2.0,2.0,9.0,11.0,,4.0,45.0,,26.0,1.0,8.0,3.0,1.0,13.0,1.0,14.0,1.0,2.0,1.0,3.0,2.0,2.0,,4.0,,0.0,3.0,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,2co6fedrz8anjzy9ise76dplh,J. Blake,Midfielder,8,3.0,3.0,42.0,8.0,4.0,1.0,2.0,24.0,,1.0,1.0,20.0,10.0,21.0,3.0,40.0,8.0,302.0,3.0,80.0,11.0,22.0,12.0,20.0,2.0,6.0,3.0,106.0,165.0,83.0,,3.0,50.0,,3.0,75.0,26.0,2.0,3.0,31.0,10.0,6.0,5.0,5.0,26.0,4.0,4.0,,13.0,13.0,1.0,3.0,109.0,2.0,60.0,2.0,27.0,19.0,3.0,8.0,5.0,13.0,0.0,,1.0,1.0,1.0,1.0,,5.0,,0.0,1.0,,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,
USA_USL_Cup,2025,Indy Eleven,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,Forward,21,1.0,,2.0,1.0,,1.0,,3.0,,,1.0,2.0,10.0,2.0,1.0,8.0,,86.0,,7.0,,,2.0,,2.0,1.0,3.0,10.0,20.0,7.0,,,2.0,,,7.0,8.0,2.0,,2.0,,,2.0,2.0,3.0,3.0,1.0,,2.0,,,,10.0,,6.0,1.0,6.0,,1.0,,1.0,,0.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,Goalkeeper,23,,,,,5.0,,,7.0,,,,,10.0,,,11.0,7.0,90.0,,9.0,,,,2.0,,,,10.0,32.0,12.0,1.0,,17.0,,,5.0,4.0,,,,,,1.0,1.0,11.0,,1.0,,9.0,,,1.0,23.0,,5.0,,10.0,,,,11.0,,0.0,,,,,,,,,,,,,,5.0,,,,,,,,,,6.0,6.0,,,,,,2.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Indy Eleven,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,18,2.0,1.0,24.0,3.0,,,,5.0,,1.0,3.0,15.0,10.0,7.0,1.0,27.0,1.0,125.0,3.0,15.0,10.0,9.0,8.0,8.0,,2.0,2.0,22.0,63.0,16.0,2.0,2.0,5.0,1.0,1.0,15.0,5.0,2.0,1.0,14.0,5.0,1.0,4.0,4.0,7.0,2.0,1.0,,5.0,5.0,2.0,1.0,23.0,,12.0,1.0,8.0,6.0,6.0,7.0,,9.0,0.0,,1.0,,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,6.0,2.0,36.0,3.0,,2.0,1.0,15.0,1.0,,9.0,25.0,10.0,20.0,3.0,50.0,3.0,360.0,2.0,65.0,7.0,11.0,20.0,36.0,8.0,4.0,4.0,86.0,154.0,73.0,1.0,2.0,20.0,1.0,4.0,70.0,10.0,7.0,1.0,29.0,2.0,3.0,5.0,5.0,21.0,4.0,4.0,1.0,13.0,28.0,7.0,4.0,94.0,1.0,60.0,2.0,21.0,9.0,16.0,5.0,1.0,15.0,0.0,1.0,,,,1.0,2.0,1.0,,,,,,,,,,2.0,4.0,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,97d0drjb3zqkh5ozfufg17nys,P. Hogan,Defender,3,1.0,,16.0,1.0,3.0,1.0,,13.0,,,,4.0,10.0,2.0,,10.0,1.0,97.0,9.0,18.0,12.0,12.0,1.0,5.0,,1.0,,28.0,53.0,18.0,15.0,1.0,18.0,,2.0,17.0,2.0,,,4.0,1.0,,2.0,2.0,10.0,,1.0,,,3.0,,1.0,28.0,,5.0,1.0,9.0,3.0,,3.0,8.0,2.0,0.0,2.0,1.0,,,1.0,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,8delieh6jv1cgaukmgcwfjsic,E. Kizza,Forward,19,3.0,2.0,23.0,2.0,,1.0,,7.0,,,2.0,15.0,10.0,5.0,1.0,18.0,,144.0,1.0,17.0,5.0,8.0,11.0,5.0,1.0,3.0,,22.0,49.0,17.0,,1.0,4.0,1.0,2.0,17.0,6.0,1.0,,18.0,5.0,,4.0,4.0,5.0,,1.0,,8.0,7.0,,2.0,22.0,,10.0,1.0,3.0,7.0,6.0,4.0,,8.0,0.0,1.0,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,blts89a19itip4gjeagcwc1xx,C. Lindley,Midfielder,6,4.0,5.0,26.0,2.0,5.0,1.0,1.0,46.0,,1.0,1.0,11.0,10.0,12.0,2.0,36.0,13.0,270.0,3.0,83.0,7.0,15.0,7.0,26.0,,5.0,4.0,107.0,160.0,93.0,5.0,,48.0,,7.0,80.0,23.0,1.0,1.0,19.0,5.0,,5.0,5.0,26.0,4.0,3.0,2.0,12.0,22.0,,2.0,119.0,1.0,47.0,2.0,28.0,12.0,2.0,4.0,14.0,4.0,0.0,3.0,,,,2.0,2.0,2.0,,,,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Cup,2025,Indy Eleven,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,Defender,4,3.0,1.0,12.0,1.0,3.0,,1.0,6.0,,1.0,1.0,4.0,10.0,7.0,1.0,19.0,,85.0,3.0,17.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,29.0,64.0,17.0,10.0,,17.0,,2.0,17.0,8.0,,,8.0,3.0,,2.0,2.0,12.0,1.0,1.0,,6.0,3.0,8.0,2.0,29.0,,11.0,1.0,11.0,5.0,1.0,1.0,5.0,4.0,0.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
