root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,4051hgvu9v8jnu9rbbd0pr9bd,U. Antuna,Forward,7,14.0,36.0,3.0,4.0,6.0,40.0,4.0,13.0,1.0,2.0,1.0,12.0,5.0,118.0,6.0,67.0,7.0,3.0,19.0,,3.0,27.0,52.0,67.0,3.0,270.0,2.0,17.0,39.0,52.0,51.0,10.0,2.0,10.0,29.0,9.0,4.0,1.0,17.0,15.0,1.0,21.0,13.0,2.0,3.0,23.0,0.0,10.0,1.0,,,,1.0,2.0,,4.0,,8.0,,8.0,,3.0,6.0,2.0,,,,4.0,,1.0,0.0,3.0,,2.0,4.0,,10.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,bwt2bwbltrqe5bpzlcr2vli50,A. Cabañas,Goalkeeper,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,4w5az9axyx9vldc8u8ean1bs9,D. Cambindo,Forward,28,2.0,7.0,1.0,,2.0,9.0,,4.0,1.0,1.0,1.0,3.0,1.0,26.0,3.0,12.0,1.0,1.0,5.0,,2.0,3.0,9.0,10.0,,109.0,,5.0,5.0,7.0,9.0,10.0,,1.0,6.0,6.0,1.0,,2.0,3.0,,3.0,1.0,,2.0,6.0,0.0,,,,,1.0,,1.0,,,,3.0,,3.0,,2.0,3.0,1.0,,,,2.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,bi761u0ei5o7uu0ayfewln3f8,K. Castaño,Midfielder,5,6.0,6.0,1.0,2.0,15.0,6.0,2.0,9.0,,,,3.0,2.0,49.0,1.0,41.0,2.0,,1.0,1.0,2.0,11.0,35.0,39.0,1.0,61.0,,3.0,26.0,33.0,33.0,10.0,1.0,3.0,4.0,1.0,1.0,2.0,12.0,6.0,,4.0,4.0,,2.0,2.0,0.0,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,7ka0c0gm382nt1vhccu787g15,W. Ditta,Defender,4,5.0,11.0,1.0,2.0,14.0,12.0,5.0,78.0,,,5.0,12.0,1.0,119.0,,105.0,3.0,2.0,5.0,2.0,2.0,41.0,95.0,104.0,2.0,180.0,,5.0,17.0,94.0,82.0,10.0,2.0,3.0,8.0,1.0,1.0,13.0,45.0,10.0,,5.0,5.0,,2.0,6.0,0.0,,,,,,,,,1.0,,5.0,,,,1.0,,,,,,,,,,1.0,,,4.0,,,1.0,,,,,,,,,,2.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,ebd087qhfyhs6i8k2442xgb11,J. Dueñas,Midfielder,8,8.0,21.0,3.0,4.0,46.0,15.0,5.0,84.0,1.0,,5.0,16.0,5.0,183.0,,159.0,4.0,3.0,7.0,4.0,3.0,55.0,146.0,146.0,1.0,264.0,,22.0,62.0,133.0,133.0,10.0,4.0,10.0,17.0,,3.0,13.0,36.0,13.0,1.0,8.0,11.0,,3.0,10.0,0.0,,,,,,,,,5.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,1.0,,,,,,2.0,1.0,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,7fm8dugdhdzp2d7ikjlk9lel0,J. Díaz,Defender,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,64d0bjnplywbybkge20roti39,J. Escobar,Defender,24,5.0,22.0,3.0,1.0,4.0,21.0,3.0,49.0,1.0,,6.0,8.0,1.0,138.0,,90.0,6.0,2.0,13.0,6.0,3.0,32.0,79.0,88.0,3.0,240.0,17.0,24.0,30.0,77.0,73.0,10.0,,3.0,16.0,2.0,3.0,6.0,30.0,11.0,7.0,9.0,6.0,1.0,3.0,16.0,0.0,1.0,,4.0,,,,,,3.0,,6.0,,3.0,,,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,8dw29j8k2379f7hvij6mna4lx,A. Escoboza,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,CF Cruz Azul,CF_Cruz_Azul,d35wc44m5l0437fxr39o4ss15,A. Gudiño,Goalkeeper,30,,1.0,2.0,,14.0,10.0,3.0,41.0,1.0,,10.0,7.0,,68.0,,55.0,,2.0,1.0,,2.0,14.0,45.0,33.0,,180.0,,,4.0,26.0,37.0,10.0,,,1.0,,,8.0,27.0,10.0,1.0,7.0,,,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,5.0,2.0,,20.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
