liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Open Play Passes,Time Played,Recoveries,Unsuccessful Passes Own Half,Successful Passes Opposition Half,Successful Passes Own Half,Total Passes,Ground Duels won,Starts,Throw Ins to Own Player,Unsuccessful Launches,Ground Duels lost,Aerial Duels lost,Successful Dribbles,Aerial Duels won,Unsuccessful Short Passes,Goals Conceded Inside Box,Unsuccessful Long Passes,Games Played,Aerial Duels,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Substitute Off,Duels lost,Total Losses Of Possession,Backward Passes,Appearances,Index,Open Play Passes,Successful Long Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Rightside Passes,Unsuccessful Passes Opposition Half,Overruns,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Duels,Unsuccessful Crosses open play,Forward Passes,Duels won,Winning Goal,Times Tackled,Foul Attempted Tackle,Tackles Won,Total Fouls Conceded,Leftside Passes,Total Tackles,Successful Launches,Blocks,Interceptions,Unsuccessful Dribbles,Handballs conceded,Substitute On,Total Shots,Total Fouls Won,Shots On Target ( inc goals ),Yellow Cards,Key Passes (Attempt Assists),Successful Lay-offs,Saves Made,Goal Kicks,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Shots Off Target (inc woodwork),Through balls,Total Touches In Opposition Box,Tackles Lost,Total Red Cards,Straight Red Cards,Attempts from Set Pieces,Saves Made from Outside Box,Punches,Goals from Outside Box,Goals,Right Foot Goals,Home Goals,Away Goals,Successful Crosses & Corners,Corners Won,Unsuccessful Corners into Box,Successful Crosses open play,Corners Taken (incl short corners),Goal Assists,Successful Corners into Box,Blocked Shots,Saves made - parried,Goalkeeper Smother,Assists (Intentional),Red Cards - 2nd Yellow,Goals from Inside Box,Headed Goals,Own Goal Scored,Catches,Clean Sheets,Hit Woodwork,Unsuccessful lay-offs,Penalty Goals Conceded,Left Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Clearances Off the Line,Other Goals,Penalties Faced,Penalties Conceded,Goals Conceded Outside Box,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Saved,Total Big Chances Missed,Goals Openplay,Total Big Chances Created,Total Big Chances Scored,Direct Setpiece Goals,Set Pieces Goals,Penalties Off Target,Drops,Second Goal Assists,Penalties Saved,Saves from Penalty
USA_US_Open_Cup,2024,Chicago House AC,czjqqozmdlffh5rkrhq1vawic,B. Abdulwahab-Omotose,Forward,7,5.0,77.0,2.0,,3.0,3.0,11.0,3.0,1.0,1.0,,6.0,,1.0,2.0,5.0,2.0,,1.0,2.0,9.0,6.0,6.0,1.0,6.0,14.0,3.0,1.0,10.0,10.0,,1.0,1.0,1.0,5.0,,2.0,5.0,27.0,,2.0,,11.0,,2.0,5.0,0.0,3.0,,1.0,1.0,5.0,1.0,,,1.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,a13fz3upzk3yxwqfsx17kd79w,J. Alzate,Midfielder,22,4.0,13.0,1.0,1.0,2.0,2.0,9.0,2.0,,,,,,,,5.0,1.0,,1.0,,2.0,4.0,4.0,,,5.0,,1.0,10.0,9.0,,,,5.0,4.0,,,5.0,11.0,,1.0,,2.0,,2.0,2.0,0.0,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,262tdox5ujb6hl6df3do4ehw4,R. Avalos,Forward,10,2.0,81.0,1.0,2.0,2.0,,9.0,,1.0,1.0,1.0,10.0,,,1.0,4.0,2.0,3.0,1.0,1.0,10.0,2.0,2.0,1.0,10.0,12.0,1.0,1.0,10.0,9.0,,,,4.0,5.0,,,7.0,19.0,1.0,2.0,,11.0,,4.0,1.0,0.0,4.0,3.0,,4.0,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,38u0hodpmbccb3j6y5l8cg7is,A. Franklin,Midfielder,18,7.0,81.0,5.0,2.0,5.0,5.0,18.0,,1.0,,,3.0,4.0,,2.0,7.0,2.0,1.0,1.0,6.0,3.0,10.0,9.0,1.0,7.0,16.0,6.0,1.0,10.0,15.0,1.0,2.0,3.0,3.0,7.0,,,8.0,32.0,,2.0,1.0,9.0,1.0,6.0,2.0,0.0,3.0,,,1.0,3.0,,,1.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,dw4fhhc3d3fzdx0iz93zgf8r8,I. Gallegos-Munoz,Midfielder,28,,9.0,2.0,1.0,,,3.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,,2.0,,,,,4.0,,1.0,10.0,3.0,,,,2.0,2.0,,,3.0,6.0,,1.0,,2.0,,1.0,2.0,0.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,au03l8m1z31x05k3u23jz42s4,T. Halterman,Goalkeeper,17,8.0,90.0,7.0,10.0,4.0,20.0,41.0,,1.0,,8.0,1.0,,,,1.0,3.0,16.0,1.0,,1.0,24.0,15.0,,1.0,20.0,,1.0,10.0,12.0,9.0,1.0,2.0,8.0,7.0,,,17.0,47.0,,3.0,,1.0,,25.0,,0.0,,,,,8.0,,6.0,,,,,,,,,,,,1.0,17.0,11.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,2m98ikkjvrudl064b41ppjcdm,D. Iamarino,Midfielder,27,5.0,13.0,4.0,,2.0,3.0,8.0,3.0,,,,1.0,,,,3.0,1.0,,1.0,,4.0,5.0,4.0,,1.0,7.0,,1.0,10.0,8.0,1.0,,,,4.0,,1.0,3.0,16.0,,1.0,1.0,4.0,1.0,5.0,3.0,0.0,1.0,,2.0,,3.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,brc9v1xo4sy9mlommyfr0jpxw,J. Kramer,Defender,2,11.0,90.0,4.0,3.0,7.0,5.0,23.0,9.0,1.0,6.0,5.0,2.0,3.0,,3.0,5.0,3.0,6.0,1.0,6.0,11.0,12.0,11.0,,5.0,17.0,1.0,1.0,10.0,22.0,1.0,3.0,4.0,,8.0,,6.0,11.0,51.0,2.0,3.0,,17.0,,19.0,12.0,0.0,,,5.0,,3.0,7.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,ate2xv18atyygibcdewjrwd0p,E. Leonard,Midfielder,3,15.0,90.0,4.0,4.0,6.0,9.0,35.0,8.0,1.0,,4.0,6.0,3.0,,3.0,14.0,3.0,6.0,1.0,6.0,14.0,15.0,14.0,,9.0,25.0,2.0,1.0,10.0,34.0,1.0,,1.0,6.0,16.0,,,20.0,60.0,3.0,3.0,,20.0,,23.0,11.0,0.0,3.0,3.0,4.0,3.0,4.0,6.0,,1.0,2.0,2.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,8wfb60rofu3rw0q1k3m3j98iy,Pau Mateo,Defender,15,23.0,90.0,4.0,11.0,13.0,13.0,41.0,6.0,1.0,1.0,8.0,1.0,,3.0,2.0,7.0,3.0,8.0,1.0,2.0,7.0,26.0,21.0,,1.0,17.0,2.0,1.0,10.0,38.0,5.0,,3.0,6.0,4.0,,,15.0,59.0,6.0,3.0,,9.0,,26.0,8.0,0.0,1.0,,,,7.0,1.0,2.0,,2.0,,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,c4c26kabaq7md3cnf6y8zfgus,A. Mentasti,Forward,11,4.0,9.0,,,4.0,1.0,5.0,,,,,1.0,,,,,1.0,,1.0,,1.0,5.0,5.0,,1.0,,1.0,1.0,10.0,4.0,,,,1.0,,,,,5.0,,1.0,,1.0,,2.0,,0.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2024,Chicago House AC,4dawss8z72mj8ggn6icnuz6c5,C. Murillo,Defender,4,12.0,61.0,3.0,3.0,2.0,11.0,17.0,3.0,1.0,,3.0,2.0,,,,1.0,2.0,3.0,1.0,,5.0,13.0,11.0,1.0,2.0,5.0,1.0,1.0,10.0,16.0,2.0,1.0,1.0,1.0,1.0,,1.0,4.0,28.0,2.0,2.0,,5.0,,7.0,3.0,0.0,,,1.0,,8.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
