liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,FC Tulsa,1vi5kl0onrnj92zup0khstp79,J. Ayala,Midfielder,24,32.0,1573.0,87.0,7.0,540.0,85.0,213.0,19.0,52.0,7.0,4.0,14.0,265.0,219.0,38.0,91.0,556.0,28.0,373.0,23.0,143.0,102.0,15.0,153.0,14.0,87.0,19.0,28.0,40.0,1004.0,23.0,7.0,151.0,228.0,10.0,99.0,40.0,26.0,13.0,182.0,56.0,27.0,50.0,23.0,69.0,141.0,405.0,413.0,31.0,3.0,28.0,83.0,10.0,29.0,82.0,,4.0,7.0,2.0,2.0,19.0,5.0,7.0,8.0,19.0,14.0,,7.0,,20.0,17.0,7.0,8.0,17.0,1.0,,1.0,1.0,,3.0,7.0,11.0,23.0,1.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,3.0,1.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,2cfjsr22v60ufr2fimlxw6h9l,B. Ballew,Midfielder,23,7.0,545.0,16.0,,188.0,47.0,82.0,1.0,6.0,13.0,1.0,3.0,89.0,68.0,13.0,39.0,192.0,6.0,137.0,9.0,45.0,36.0,2.0,36.0,1.0,19.0,6.0,22.0,16.0,322.0,16.0,,58.0,54.0,10.0,29.0,10.0,9.0,9.0,63.0,3.0,10.0,7.0,16.0,31.0,55.0,143.0,147.0,5.0,1.0,10.0,34.0,3.0,10.0,27.0,,10.0,3.0,,,3.0,1.0,4.0,3.0,5.0,6.0,,3.0,,3.0,14.0,2.0,3.0,2.0,,1.0,,,,4.0,8.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,19.0,1.0,,,0.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,bc3saagcea0reyfku6pc4zppl,B. Bourgeois,Midfielder,22,10.0,2252.0,24.0,8.0,898.0,97.0,288.0,33.0,61.0,12.0,6.0,34.0,230.0,468.0,28.0,108.0,924.0,33.0,672.0,31.0,169.0,172.0,7.0,111.0,2.0,102.0,24.0,19.0,68.0,1257.0,30.0,12.0,90.0,351.0,10.0,113.0,83.0,18.0,4.0,189.0,87.0,37.0,10.0,30.0,42.0,304.0,736.0,755.0,99.0,5.0,24.0,76.0,4.0,58.0,48.0,,6.0,2.0,,,1.0,3.0,10.0,3.0,5.0,13.0,,2.0,,10.0,39.0,3.0,1.0,65.0,5.0,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,4.0,,,0.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,31,2.0,564.0,4.0,3.0,272.0,33.0,128.0,3.0,15.0,1.0,2.0,11.0,75.0,88.0,15.0,43.0,272.0,12.0,199.0,5.0,58.0,66.0,6.0,44.0,,29.0,6.0,7.0,16.0,343.0,8.0,1.0,49.0,100.0,10.0,28.0,15.0,5.0,4.0,66.0,3.0,7.0,2.0,8.0,27.0,73.0,214.0,214.0,17.0,2.0,10.0,38.0,5.0,7.0,22.0,,2.0,3.0,,,2.0,1.0,3.0,1.0,2.0,3.0,,4.0,,6.0,8.0,,1.0,6.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,0.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,cnfvi8qazqojyk72fystu70mh,B. Byars,Goalkeeper,16,,630.0,,9.0,58.0,,29.0,39.0,86.0,,2.0,1.0,88.0,34.0,,1.0,150.0,,28.0,13.0,87.0,8.0,,80.0,,67.0,7.0,2.0,7.0,219.0,7.0,,1.0,130.0,10.0,3.0,35.0,1.0,,5.0,6.0,15.0,,7.0,1.0,12.0,30.0,63.0,4.0,1.0,,2.0,,2.0,,53.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,25.0,1.0,3.0,3.0,3.0,12.0,6.0,13.0,,25.0,,,,,,,,,,,,1.0,,,,,0.0,,51.0,,1.0,1.0,
USA_USL_Championship,2017,FC Tulsa,cnjg40jj91rtyfxl3pvx0c15h,J. Caffa,Forward,10,53.0,2348.0,37.0,2.0,1217.0,224.0,799.0,2.0,70.0,19.0,6.0,17.0,547.0,301.0,5.0,196.0,1293.0,14.0,926.0,34.0,266.0,290.0,66.0,385.0,3.0,96.0,27.0,37.0,30.0,1897.0,29.0,2.0,141.0,478.0,10.0,84.0,101.0,45.0,10.0,171.0,21.0,40.0,149.0,29.0,70.0,301.0,977.0,1027.0,30.0,6.0,5.0,87.0,,7.0,71.0,,2.0,55.0,9.0,,73.0,7.0,36.0,9.0,22.0,64.0,,13.0,,8.0,53.0,28.0,21.0,13.0,,3.0,5.0,6.0,2.0,9.0,35.0,41.0,114.0,4.0,9.0,73.0,8.0,,8.0,,,,,,,,,,,,,,,3.0,16.0,4.0,4.0,,,,,40.0,4.0,4.0,5.0,2.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,58wqz8jo721s9y66j604x41d5,J. Calistri,Midfielder,7,26.0,2572.0,23.0,2.0,806.0,251.0,448.0,10.0,23.0,28.0,6.0,36.0,382.0,162.0,24.0,186.0,806.0,15.0,578.0,37.0,209.0,153.0,29.0,191.0,4.0,84.0,27.0,65.0,44.0,1257.0,32.0,4.0,183.0,240.0,10.0,118.0,19.0,41.0,31.0,249.0,21.0,43.0,26.0,32.0,95.0,162.0,597.0,597.0,66.0,6.0,20.0,131.0,4.0,21.0,88.0,,5.0,47.0,9.0,5.0,13.0,2.0,14.0,6.0,24.0,37.0,,17.0,,4.0,132.0,23.0,13.0,30.0,3.0,1.0,7.0,4.0,3.0,15.0,27.0,,,2.0,4.0,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,70.0,4.0,5.0,4.0,4.0,,,,,,
USA_USL_Championship,2017,FC Tulsa,c4xjo4k13llbp5dcs8q78yrpx,F. Cerda,Goalkeeper,12,,2160.0,1.0,57.0,391.0,,150.0,123.0,335.0,1.0,5.0,,352.0,317.0,2.0,5.0,807.0,,250.0,26.0,340.0,90.0,3.0,311.0,,226.0,24.0,2.0,29.0,1057.0,24.0,,6.0,588.0,10.0,15.0,217.0,3.0,,15.0,35.0,31.0,,24.0,,129.0,290.0,467.0,9.0,9.0,2.0,,,4.0,6.0,190.0,,,,,,1.0,,,2.0,,,,,,,,,9.0,,,,1.0,,,1.0,,,,,,,,,90.0,2.0,19.0,4.0,18.0,46.0,25.0,44.0,2.0,144.0,,,,,,,,,,,1.0,4.0,,4.0,,,0.0,,256.0,,,,
USA_USL_Championship,2017,FC Tulsa,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30,,180.0,,5.0,24.0,,14.0,7.0,25.0,,,,26.0,19.0,,,58.0,,19.0,2.0,25.0,8.0,,24.0,,32.0,2.0,,1.0,93.0,2.0,,1.0,44.0,10.0,2.0,14.0,2.0,,2.0,1.0,2.0,,2.0,,6.0,19.0,33.0,1.0,,,,,1.0,1.0,25.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,10.0,,,,1.0,5.0,2.0,5.0,1.0,12.0,,,,,,,,,,,2.0,1.0,,1.0,,,0.0,,20.0,,,,
USA_USL_Championship,2017,FC Tulsa,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,13,59.0,2625.0,212.0,13.0,1194.0,233.0,500.0,35.0,55.0,18.0,5.0,17.0,366.0,550.0,56.0,114.0,1203.0,32.0,958.0,33.0,169.0,448.0,15.0,156.0,54.0,163.0,29.0,38.0,72.0,1949.0,31.0,9.0,187.0,412.0,10.0,122.0,76.0,23.0,9.0,224.0,70.0,38.0,59.0,31.0,85.0,110.0,1026.0,1034.0,37.0,9.0,40.0,102.0,16.0,69.0,102.0,,2.0,3.0,1.0,,16.0,7.0,8.0,3.0,25.0,9.0,,2.0,,23.0,32.0,1.0,14.0,20.0,,,,,,5.0,11.0,,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,41.0,5.0,1.0,0.0,0.0,,,,,,
