liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Hit Woodwork,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Substitute On,Offsides,Penalties Conceded,Goals,Successful Corners into Box,Total Red Cards,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Blocks,Left Foot Goals,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goals from Inside Box,Penalties Taken,Penalty Goals,Goals from Outside Box,Headed Goals,Last Man Tackle,Straight Red Cards,Saves Made,GK Successful Distribution,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Right Foot Goals,Foul Won Penalty,Set Pieces Goals,Drops,Penalties Off Target,Crosses not Claimed,Own Goal Scored,Clearances Off the Line,Penalties Saved,Saves from Penalty,Other Goals
Mexico_Liga_MX,2017-2018,Club Necaxa,30q9d8i2c8kgscpgze0x5h0b9,V. Dávila,Midfielder,15,11.0,1056.0,,29.0,,328.0,4.0,76.0,6.0,194.0,1.0,1.0,7.0,7.0,15.0,1.0,20.0,159.0,65.0,4.0,77.0,337.0,13.0,9.0,20.0,236.0,10.0,26.0,84.0,88.0,20.0,87.0,10.0,31.0,15.0,18.0,8.0,526.0,,15.0,4.0,100.0,74.0,41.0,10.0,59.0,11.0,5.0,17.0,6.0,30.0,5.0,16.0,125.0,1.0,11.0,11.0,15.0,,46.0,99.0,246.0,253.0,25.0,,10.0,2.0,1.0,3.0,66.0,1.0,,54.0,,4.0,,4.0,,,,,2.0,4.0,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,pe4j7x9k1h0nmsbhbneahhhx,P. Esquivel,Forward,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,3brsbjbzkowz9i2sq8gthncnp,A. Fernández,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,diauyo66kudxbolux358mjhed,M. Fernández,Midfielder,3,4.0,781.0,5.0,17.0,,327.0,5.0,79.0,7.0,224.0,,1.0,7.0,6.0,12.0,2.0,3.0,118.0,96.0,21.0,38.0,358.0,3.0,16.0,20.0,292.0,4.0,22.0,45.0,114.0,22.0,71.0,4.0,43.0,8.0,10.0,7.0,559.0,25.0,12.0,9.0,106.0,83.0,12.0,10.0,65.0,10.0,14.0,21.0,2.0,19.0,5.0,6.0,114.0,,6.0,33.0,12.0,1.0,46.0,82.0,288.0,313.0,8.0,2.0,1.0,,2.0,13.0,49.0,8.0,4.0,60.0,4.0,2.0,,1.0,4.0,2.0,,1.0,2.0,,19.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,44cplnd0k0y93sjrcmybvt42d,F. Gallegos,Forward,18,13.0,867.0,8.0,2.0,2.0,350.0,6.0,59.0,2.0,197.0,2.0,,7.0,10.0,5.0,2.0,12.0,90.0,127.0,18.0,29.0,358.0,4.0,10.0,10.0,298.0,8.0,9.0,36.0,159.0,6.0,48.0,2.0,45.0,11.0,14.0,8.0,503.0,7.0,14.0,2.0,78.0,75.0,5.0,10.0,41.0,4.0,2.0,24.0,1.0,12.0,2.0,6.0,92.0,5.0,10.0,20.0,14.0,,39.0,65.0,316.0,322.0,14.0,,1.0,1.0,,14.0,51.0,4.0,6.0,39.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,,6.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,8ti2mugerx496c81p6p5okez9,C. González,Forward,32,3.0,1256.0,1.0,19.0,,272.0,15.0,73.0,1.0,158.0,2.0,1.0,4.0,16.0,24.0,2.0,54.0,178.0,30.0,16.0,86.0,277.0,7.0,21.0,16.0,181.0,10.0,49.0,90.0,105.0,18.0,88.0,8.0,21.0,15.0,26.0,5.0,542.0,,15.0,2.0,120.0,66.0,78.0,10.0,115.0,25.0,1.0,6.0,1.0,24.0,63.0,14.0,237.0,15.0,12.0,3.0,15.0,1.0,68.0,33.0,183.0,187.0,117.0,2.0,7.0,,,10.0,122.0,6.0,11.0,52.0,,4.0,,9.0,,,,,1.0,2.0,,1.0,,8.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,3.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,evsi15yzlgsbn8fj4phrhi39,R. González,Midfielder,24,1.0,1161.0,,8.0,4.0,550.0,,58.0,1.0,244.0,22.0,3.0,38.0,7.0,2.0,1.0,13.0,105.0,232.0,40.0,50.0,563.0,6.0,21.0,4.0,437.0,10.0,2.0,88.0,141.0,16.0,55.0,,93.0,14.0,17.0,34.0,728.0,,14.0,14.0,101.0,200.0,1.0,10.0,65.0,,,38.0,1.0,13.0,8.0,,122.0,29.0,11.0,1.0,14.0,,44.0,164.0,462.0,475.0,21.0,5.0,,1.0,1.0,29.0,57.0,11.0,31.0,57.0,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,dml0jmfeoiwn7ik3tr7xlzmc5,Y. Gutiérrez,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,a90ij1awgqzkdenmj391fiz11,I. Lichnovsky,Defender,5,,1530.0,,1.0,5.0,560.0,2.0,16.0,,171.0,26.0,6.0,41.0,5.0,,3.0,31.0,97.0,333.0,21.0,40.0,585.0,,24.0,5.0,459.0,12.0,3.0,81.0,137.0,7.0,44.0,1.0,102.0,17.0,10.0,37.0,796.0,,17.0,7.0,74.0,261.0,5.0,10.0,79.0,3.0,,45.0,,18.0,36.0,,141.0,64.0,15.0,,17.0,,31.0,171.0,481.0,504.0,67.0,6.0,,,,17.0,62.0,4.0,41.0,43.0,,,1.0,,,,,,14.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,7lmbo1nez7w3q0lriiwb7q5pm,I. Mojica,Midfielder,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,czqsfh2chk778o8t5t396cixh,M. Ponce,Defender,17,16.0,1366.0,85.0,1.0,3.0,600.0,2.0,111.0,9.0,277.0,18.0,3.0,40.0,6.0,2.0,3.0,6.0,180.0,261.0,14.0,60.0,629.0,3.0,16.0,14.0,480.0,11.0,3.0,100.0,239.0,16.0,93.0,1.0,84.0,16.0,15.0,28.0,911.0,6.0,16.0,7.0,99.0,244.0,12.0,10.0,56.0,1.0,,49.0,6.0,20.0,8.0,6.0,113.0,23.0,14.0,21.0,16.0,,51.0,35.0,507.0,529.0,14.0,6.0,1.0,1.0,,11.0,57.0,3.0,11.0,48.0,,1.0,,,2.0,,18.0,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,6cixm7u6txk9qnnhen5ju84wl,L. Pérez,Midfielder,6,2.0,250.0,,2.0,1.0,100.0,2.0,20.0,,66.0,1.0,,2.0,1.0,1.0,1.0,7.0,18.0,25.0,5.0,9.0,102.0,2.0,3.0,3.0,85.0,3.0,1.0,11.0,25.0,1.0,12.0,2.0,10.0,3.0,2.0,1.0,131.0,,5.0,1.0,22.0,28.0,3.0,10.0,22.0,,,6.0,,6.0,8.0,,37.0,2.0,4.0,2.0,5.0,,8.0,29.0,90.0,91.0,15.0,1.0,,,,3.0,15.0,2.0,2.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,8243fpjmbs5kespadpl8a104p,G. Torres,Midfielder,28,2.0,49.0,1.0,1.0,,17.0,1.0,6.0,,13.0,,,,1.0,2.0,,,8.0,2.0,,2.0,17.0,,4.0,1.0,15.0,,2.0,2.0,2.0,3.0,4.0,,1.0,,4.0,,29.0,,3.0,4.0,10.0,3.0,3.0,10.0,2.0,,,,,1.0,,2.0,10.0,,,2.0,3.0,,8.0,6.0,15.0,15.0,,,,,1.0,,8.0,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,cfc38fybizx6ev3gvg1tv6ok5,D. Villalpando,Midfielder,10,6.0,1206.0,4.0,17.0,1.0,669.0,11.0,72.0,15.0,461.0,3.0,2.0,24.0,10.0,17.0,1.0,16.0,193.0,144.0,24.0,70.0,684.0,2.0,12.0,40.0,554.0,10.0,27.0,94.0,189.0,27.0,111.0,11.0,80.0,13.0,24.0,11.0,966.0,24.0,16.0,9.0,175.0,227.0,17.0,10.0,96.0,10.0,6.0,36.0,6.0,28.0,4.0,23.0,195.0,3.0,11.0,28.0,16.0,1.0,83.0,196.0,580.0,590.0,20.0,2.0,,1.0,3.0,16.0,99.0,8.0,8.0,92.0,3.0,1.0,1.0,2.0,8.0,1.0,,,,,15.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,bceb3ax0hc526bt6uk6gi1byt,B. de Jesús,Forward,35,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,10.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,1lyhqcmglkzs3ls9zzk1mn26t,M. de Luna,Defender,33,,973.0,,1.0,4.0,261.0,,17.0,,46.0,7.0,4.0,14.0,10.0,1.0,2.0,31.0,48.0,183.0,20.0,28.0,271.0,1.0,20.0,,209.0,7.0,1.0,42.0,78.0,1.0,26.0,,13.0,11.0,14.0,16.0,378.0,,11.0,10.0,47.0,115.0,4.0,10.0,49.0,,,20.0,,4.0,25.0,,103.0,31.0,9.0,,11.0,,23.0,61.0,219.0,229.0,56.0,4.0,,,,13.0,54.0,7.0,23.0,24.0,,,,,,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2017-2018,Club Necaxa,812w5nzemdj9bi101mlewuvv9,D. Álvarez,Forward,7,7.0,277.0,3.0,2.0,,82.0,1.0,24.0,4.0,49.0,2.0,,2.0,2.0,1.0,1.0,3.0,54.0,17.0,9.0,18.0,82.0,3.0,3.0,9.0,61.0,1.0,2.0,20.0,14.0,6.0,24.0,,14.0,3.0,8.0,3.0,165.0,1.0,8.0,1.0,53.0,28.0,7.0,10.0,28.0,1.0,,1.0,3.0,8.0,2.0,9.0,58.0,2.0,2.0,7.0,8.0,,27.0,16.0,62.0,62.0,5.0,1.0,1.0,1.0,1.0,6.0,30.0,3.0,3.0,26.0,5.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
